uppercut_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p13_uppercut_left_main_001,0.330519912,0.454256271,0.317206053,0.293855318,0.243094777,0.221753456,0.050203989,0.048174066,0.047628916,0.545316862,0.863900563,0.768325453
p13_uppercut_left_main_002,0.321402126,0.433444249,0.296887793,0.266252342,0.236622265,0.207449649,0.049965748,0.047844758,0.047623044,0.525446001,0.797886952,0.716154667
p13_uppercut_left_main_003,0.308300591,0.45984868,0.315283616,0.294569269,0.239481677,0.222722694,0.050747448,0.04836268,0.047623483,0.549947188,0.84329686,0.755291959
p13_uppercut_left_main_004,0.308413321,0.455730947,0.282866557,0.290951295,0.190723124,0.164043531,0.052256542,0.048233629,0.047632376,0.480131025,0.772771985,0.684979697
p13_uppercut_left_main_005,0.315210652,0.466570351,0.319651835,0.29826197,0.236045213,0.256462086,0.050647152,0.048300874,0.047625199,0.570474695,0.870834362,0.780726462
p13_uppercut_left_main_006,0.300268749,0.406341839,0.312929035,0.269578075,0.215337835,0.214762876,0.048867385,0.047898218,0.047623274,0.52224813,0.78235904,0.704325767
p13_uppercut_left_main_007,0.304217048,0.445754283,0.297336329,0.259578852,0.244591188,0.231212578,0.05039694,0.048237777,0.047630359,0.547381215,0.797623606,0.722550889
p13_uppercut_left_main_008,0.262148334,0.406532164,0.311623349,0.259280269,0.223450902,0.206273814,0.049015444,0.048095911,0.047627616,0.478678982,0.790696121,0.697090979
p13_uppercut_left_main_009,0.303149086,0.436695409,0.312927538,0.297523711,0.224497181,0.217139903,0.049109739,0.0480266,0.047625296,0.553063504,0.808101743,0.731590272
p13_uppercut_left_main_010,0.302852475,0.459871597,0.316369159,0.312565868,0.239091784,0.236902729,0.051030681,0.048687176,0.047622881,0.578080393,0.84692441,0.766271205
p13_uppercut_left_main_011,0.300637667,0.390767748,0.293866675,0.305436342,0.206306856,0.196210523,0.048827784,0.047887473,0.047622516,0.519575848,0.763887824,0.690594231
p13_uppercut_left_main_012,0.311640815,0.430716653,0.329513542,0.31643862,0.240544386,0.219471549,0.04967654,0.047873689,0.047623557,0.583998208,0.833832136,0.758881957
p13_uppercut_left_main_013,0.30359123,0.437456133,0.31687417,0.305913714,0.233601459,0.213646777,0.050634605,0.048234617,0.047629412,0.563352467,0.814541521,0.739184805
p13_uppercut_left_main_014,0.305994982,0.408377291,0.306786751,0.29357731,0.21740908,0.238024017,0.048852145,0.047900331,0.047627558,0.529997358,0.82282621,0.734977554
p13_uppercut_left_main_015,0.289999031,0.385500487,0.285644714,0.300705615,0.20001889,0.224954749,0.048868091,0.047897701,0.047621115,0.541306519,0.745224247,0.684048929
p13_uppercut_left_main_016,0.280647748,0.419256244,0.295088321,0.292638467,0.207918647,0.174969997,0.050343623,0.048218703,0.047620545,0.515101179,0.743376763,0.674894088
p13_uppercut_left_main_017,0.298790098,0.425457488,0.312631017,0.300762491,0.219855179,0.246459835,0.048934807,0.047937955,0.04762378,0.54711028,0.834036597,0.747958702
p13_uppercut_left_main_018,0.271382194,0.436969741,0.291447784,0.302635649,0.229972199,0.200909083,0.050494087,0.048332667,0.047622568,0.544388006,0.772564321,0.704111426
p13_uppercut_left_main_019,0.290062216,0.448941071,0.330854899,0.262510775,0.235194419,0.249995495,0.050576537,0.047833878,0.047622959,0.56712941,0.823338003,0.746475425
p13_uppercut_left_main_020,0.280726325,0.422454687,0.293355033,0.268619983,0.209371913,0.197320591,0.050047798,0.048121895,0.047621412,0.499319017,0.759932402,0.681748386
p13_uppercut_left_main_021,0.285858358,0.420156818,0.287204643,0.273717405,0.224968667,0.189395457,0.050189003,0.048042509,0.047621001,0.493805862,0.771749739,0.688366576
p13_uppercut_left_main_022,0.294999444,0.447175041,0.284734929,0.294519582,0.240017005,0.207151824,0.051075902,0.047998938,0.047634653,0.507913416,0.829862776,0.733277968
p13_uppercut_left_main_023,0.26297319,0.406731656,0.269190542,0.268465936,0.194426488,0.165113046,0.050032545,0.047981851,0.04761958,0.45010271,0.724805308,0.642394529
p13_uppercut_left_main_024,0.283405228,0.409143774,0.254237308,0.233914565,0.220788503,0.218723218,0.050310629,0.048051103,0.047619899,0.535762533,0.674899805,0.633158623
p13_uppercut_left_main_025,0.299563129,0.442480244,0.299851083,0.31799336,0.237269589,0.255986245,0.050398996,0.047913906,0.047621449,0.598443086,0.824438182,0.756639654
p13_uppercut_left_main_026,0.270090201,0.389754349,0.26834805,0.269334658,0.208022271,0.24084352,0.049076006,0.047954055,0.047622314,0.494162154,0.76065261,0.680705474
p13_uppercut_left_main_027,0.272225373,0.416276538,0.283566982,0.275760587,0.195765979,0.179651959,0.050295335,0.048073249,0.047620789,0.509374271,0.708087693,0.648473666
p13_uppercut_left_main_028,0.299177717,0.445567009,0.290029927,0.302419217,0.223584639,0.211595897,0.050371822,0.048303542,0.047625522,0.508552049,0.833556888,0.736055436
p13_uppercut_left_main_029,0.299471912,0.434068905,0.291994669,0.291210367,0.234214996,0.212512279,0.050545337,0.048364916,0.047626104,0.528997598,0.805444293,0.722510285
p13_uppercut_left_main_030,0.30348078,0.431463013,0.279060897,0.266858128,0.234787948,0.200811648,0.050713966,0.0482247,0.047624905,0.485291503,0.80070707,0.7060824
p13_uppercut_left_post_001,0.286293266,0.463575547,0.295972742,0.277007331,0.237355538,0.246724644,0.051380884,0.048092241,0.0476298,0.531504728,0.841452926,0.748468466
p13_uppercut_left_post_002,0.267342058,0.402828415,0.27828522,0.286277071,0.198349976,0.237618418,0.049021813,0.047983436,0.047621775,0.492050944,0.7820794,0.695070863
p13_uppercut_left_post_003,0.297838799,0.454042333,0.319040867,0.268747188,0.240018005,0.255122141,0.051258961,0.047870218,0.047621738,0.571423885,0.826441706,0.74993636
p13_uppercut_left_post_004,0.275830579,0.423296962,0.274121031,0.255522471,0.217524815,0.187408151,0.050450915,0.048139446,0.047620918,0.510429936,0.709876637,0.650042627
p13_uppercut_left_post_005,0.323027454,0.450539593,0.292688634,0.270480285,0.235729371,0.24153237,0.050272679,0.048106862,0.047621968,0.524631676,0.839736227,0.745204862
p13_uppercut_left_post_006,0.301048074,0.432912153,0.298803187,0.2517406,0.14406974,0.116547936,0.050241751,0.04778783,0.047620352,0.479938641,0.644993271,0.595476882
p13_uppercut_left_post_007,0.318057651,0.441269134,0.297686311,0.246160646,0.237296233,0.245038584,0.050625734,0.048148148,0.047621411,0.51674367,0.826068327,0.73327093
p13_uppercut_left_post_008,0.287361567,0.451173425,0.292426673,0.24194333,0.227571699,0.211870705,0.050684275,0.047999009,0.047625099,0.466880441,0.818623989,0.713100925
p13_uppercut_left_post_009,0.298278137,0.427367119,0.296997809,0.252231568,0.207799598,0.183637237,0.050460675,0.047995456,0.047619958,0.466574642,0.777904247,0.684505365
p13_uppercut_left_post_010,0.287150422,0.451902594,0.281150515,0.255773728,0.235448885,0.205704338,0.050555617,0.047983082,0.047620407,0.474325652,0.813352904,0.711644728
p13_uppercut_left_pre_001,0.332061385,0.454820641,0.302716332,0.270319346,0.22493883,0.211474283,0.04921112,0.048174706,0.047644069,0.518867449,0.825203339,0.733302572
p13_uppercut_left_pre_002,0.349923681,0.451390788,0.295464661,0.276474852,0.238722516,0.183059901,0.050072453,0.047994331,0.047623568,0.505924594,0.826562552,0.730371165
p13_uppercut_left_pre_003,0.339064838,0.467301717,0.30555403,0.288060511,0.240641276,0.213530123,0.050494008,0.048516005,0.047624992,0.562536819,0.827310117,0.747878127
p13_uppercut_left_pre_004,0.312749814,0.441025783,0.333913825,0.2748807,0.224743892,0.201539634,0.049306473,0.04815383,0.047633255,0.540941382,0.80998249,0.729270157
p13_uppercut_left_pre_005,0.312874062,0.431645794,0.328862232,0.279314335,0.220232663,0.21644811,0.049265641,0.048196381,0.047630044,0.551048783,0.803783046,0.727962767
p13_uppercut_left_pre_006,0.33740877,0.453388931,0.306725728,0.282840304,0.231234828,0.233210689,0.050443426,0.048929712,0.047633436,0.57839143,0.809586935,0.740228284
p13_uppercut_left_pre_007,0.34277958,0.450246959,0.292444895,0.262030068,0.237046017,0.212415068,0.050139017,0.048113275,0.047627176,0.545642174,0.793534468,0.71916678
p13_uppercut_left_pre_008,0.340360246,0.449460404,0.300578406,0.265939571,0.235910729,0.238206432,0.050204398,0.048189363,0.047625146,0.556579861,0.818157716,0.73968436
p13_uppercut_left_pre_009,0.339040648,0.450383975,0.302859367,0.262622845,0.240204507,0.243457654,0.05025453,0.048067236,0.047621995,0.570096391,0.812436568,0.739734515
p13_uppercut_left_pre_010,0.347262724,0.455854042,0.302096595,0.246124699,0.234080692,0.23688261,0.050473868,0.048108808,0.047625421,0.535795189,0.825180674,0.738365028
AVG,0.303139074,0.43556374,0.298915045,0.278006824,0.224317897,0.214878001,0.050146497,0.048111175,0.047624932,0.527495595,0.797088551,0.716210665
