hook_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p06_hook_right_main_001,0.3346133763871945,0.45418506060666325,0.12071187992856458,0.2634290237223771,0.17684849042822415,0.21181246908446355,0.054897727639382235,0.04786000857050553,0.04762190462622001,0.41320925068583547,0.693944215318931,0.6097237259290024
p06_hook_right_main_002,0.36618252686138064,0.49116853583102793,0.12795029492621474,0.3233169188423063,0.2327936293189899,0.2600442479504807,0.05187258690820938,0.05089185219841819,0.047941725046162675,0.5295380026851836,0.7815578893464907,0.7059519233480985
p06_hook_right_main_003,0.376786809266347,0.47126324121397956,0.13560402988675485,0.29668684284351143,0.24553839215377327,0.22690190126968596,0.05554494944278131,0.053661868908250684,0.04791682270352838,0.4780076579085266,0.7835279123146971,0.6918718359928459
p06_hook_right_main_004,0.3590934827552479,0.4800630526774533,0.11201235827605896,0.2838227510790718,0.25521579310370646,0.19590666342097357,0.05605397622779027,0.05398969922470555,0.04781088823295112,0.4537963286922218,0.7465435689290704,0.6587193968580158
p06_hook_right_main_005,0.3730701950627128,0.48577815532712004,0.12297843650439888,0.3281999317355401,0.220398716186246,0.2540920786196881,0.05194861017224768,0.050830697774709395,0.048145242708099646,0.5055654188157943,0.7903844488126617,0.7049387398136014
p06_hook_right_main_006,0.36779263195751477,0.48971602725425567,0.12952891346515,0.32359239257019795,0.20653380857902492,0.26437294464460004,0.05366974651541733,0.0502337386104451,0.048197475212301374,0.518878276014852,0.7718003797859487,0.6959237486546197
p06_hook_right_main_007,0.3383044060530536,0.4843478475028517,0.13675111219248617,0.3022103212088266,0.23512836059726983,0.18026157933061282,0.05415426177066374,0.05121220976100703,0.04782910660538092,0.4469241855447425,0.7563462164012484,0.6635196071442966
p06_hook_right_main_008,0.3515565755733453,0.4554542202333849,0.13200967396003646,0.2894549524080608,0.2201164494632958,0.24861210922018007,0.05552702589874886,0.048932115902995676,0.04766256509257289,0.4491259797381592,0.7829658960960324,0.6828139211886703
p06_hook_right_main_009,0.3559230736849622,0.49595791751089957,0.12152330138877702,0.33191328653020613,0.2316478624288018,0.28505927640490186,0.05218680425898629,0.05144251887426164,0.04791496422963645,0.5433812665974542,0.7922155894669407,0.7175652926060947
p06_hook_right_main_010,0.33494052911673283,0.49120536410658105,0.13081533157999378,0.33453304353928887,0.22746044078316077,0.274375394733618,0.05199242075411829,0.051401737976278415,0.04805621485851935,0.5148219818094483,0.8048199719225209,0.7178205748885991
p06_hook_right_main_011,0.33440585534384065,0.4804020674866985,0.13545615685051254,0.33430027790457456,0.21884051748233269,0.2572080308239357,0.05218871032962191,0.04991693212033981,0.04778572444614243,0.5195333516921631,0.7746369225185891,0.6981058512706612
p06_hook_right_main_012,0.3455061441683095,0.501407450873806,0.12830210819216742,0.29390983509519736,0.24609540638095626,0.18249478121139534,0.055442872009894284,0.052563870988032904,0.04773418504210266,0.4447983501168295,0.7679301596045397,0.6709906167582266
p06_hook_right_main_013,0.3509560044847011,0.4938659271397975,0.1339000436181361,0.33271343636775835,0.22453923173537219,0.2762635714962667,0.0521901824299326,0.05084645463083119,0.048346431417814306,0.5315963141155662,0.7983541286658835,0.7183267843007883
p06_hook_right_main_014,0.2858772029984788,0.4385829476886774,0.13756393045538473,0.24699943281723016,0.1664150260552717,0.16494227315396323,0.05391527223781205,0.048690503477785405,0.04761972228282797,0.4538436791565193,0.5659803978301152,0.5323393822280365
p06_hook_right_main_015,0.35676745772700214,0.4446393254901203,0.13178744831832262,0.27928698324005363,0.20706070792934014,0.2851986767885575,0.056206756610143245,0.04842903010338154,0.04763132662478502,0.4710002724047778,0.7699368358040664,0.6802558667842797
p06_hook_right_main_016,0.38031859378516114,0.48176492738408444,0.11591041868952343,0.3155889938244182,0.2215869182934373,0.27541139240706747,0.0523767412817909,0.050405594210215184,0.04778452581772985,0.5205143510440642,0.77946343706595,0.7017787112593843
p06_hook_right_main_017,0.3326917111037255,0.48699575655745975,0.13786469055380773,0.2861649220099034,0.22368737909235642,0.2041070675477184,0.05448748126617606,0.049904186172832064,0.04768617823617805,0.4495644543471589,0.7514317285607223,0.6608715462966532
p06_hook_right_main_018,0.3669615518592618,0.490768578961507,0.13180169924927435,0.3324689976214191,0.2280266364511899,0.2673259398537409,0.05254460167047767,0.05028485480896787,0.04796592132757834,0.5391530105941839,0.7902870918152742,0.714946867448947
p06_hook_right_main_019,0.23075281742577558,0.34509828815119903,0.08982666180755336,0.18325510311720347,0.11166999389461588,0.16140413711242613,0.05078748028983247,0.04770965742493494,0.04761925261866031,0.4338053730150758,0.33874979997755056,0.3672664718888081
p06_hook_right_main_020,0.3443224195876059,0.44267852345566927,0.12066731545190872,0.26904566490147924,0.18955511085935067,0.16427699956246122,0.055853851112626404,0.04829417465908388,0.047619633175693635,0.37954872199035494,0.6971338599666427,0.6018583185737563
