hook_left|p24_Global|hook_left_005,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p24_hook_left_main_001,0.29994714216866314,0.07044725087207629,0.17882244503898562,0.08451122687448372,0.27788664291013854,0.06667430402741428,0.15626735592410781,0.18783203845213076,0.19077780992583054,0.34855097880232266,0.3051185584256335,0.18152183056542343,0.19524719988662334,0.32399726014118546,0.2505026324898427,0.14815603668932642,0.8236194233516507,0.2168208301175027,0.20822116113608374,0.37658688054831974,0.38392633493046446,0.051004596525350415,0.04839735952990748,0.04762717222363819,0.5323673498075425,0.7935724643117519,0.42059981826769505
p24_hook_left_main_002,0.2191047468817054,0.043579919206317895,0.12781601972496118,0.047401349245707346,0.262570754411582,0.10787201354123965,0.18626452399982701,0.19096626393434163,0.186904697209385,0.2763409814542054,0.30814950743338876,0.1745597397803104,0.189549992530717,0.36223315563824454,0.19379821685883378,0.1147390673413123,0.8100818323073172,0.2130381405414687,0.20147442207544639,0.33507949896040207,0.34347257946205245,0.05308199178603029,0.049278058452098206,0.04761909664975493,0.4452280564212746,0.7556962852834805,0.40165769096661774
p24_hook_left_main_003,0.3314629700370907,0.10037475543276922,0.1582593475029919,0.09678615132728206,0.2910590400452081,0.06563309453429625,0.17043006150786863,0.18183813888613198,0.19398028466814413,0.3508511166598761,0.2681396586974354,0.17620653130773,0.19862539931477938,0.33390086166784816,0.23807569256869282,0.15716896710135358,0.8275612939137685,0.22687223071873858,0.22154086903909231,0.35985545198330754,0.3659259674863414,0.05117893047425779,0.05075983330654236,0.047658568341334334,0.5027515033647862,0.8186495939540881,0.4331540811477112
p24_hook_left_main_004,0.22826072547751314,0.047672404054926176,0.1080871635876697,0.039240049261645094,0.29799004017376884,0.1068735641534679,0.18434720431964147,0.18764569798933206,0.18907984079452717,0.2840076894695252,0.31094676159131723,0.17929115160595227,0.19173240218664672,0.33115258995972185,0.21529609148817616,0.1230225219430761,0.8187481909453643,0.21864252016149166,0.20948708384753506,0.34111053947630376,0.349777041882977,0.05315324182282561,0.0491391554867379,0.0476191428418551,0.4533412545171778,0.7648698960009759,0.4062445194214155
p24_hook_left_main_005,0.3384984841371591,0.07183475563220072,0.05965811581643654,0.020207108954702815,0.27002688362877264,0.06345467343387151,0.07967070237568105,0.03902864499857274,0.18469630310616808,0.3291839093732024,0.3096461523072579,0.18616081137261067,0.19553484582044794,0.3284455100023592,0.2645415364967595,0.16395370122676534,0.8150985872362085,0.21791337859229692,0.20651224096027154,0.3557887599844666,0.35599983616799147,0.05249849915817331,0.04830307316196011,0.047650880814951446,0.5233167216431153,0.7083617965303735,0.3780063386726624
p24_hook_left_main_006,0.27879111086902947,0.11587957304801574,0.15664339008333952,0.0886633915586427,0.2982569918392073,0.08944867082628469,0.1304399090205003,0.0975141744014966,0.18164912855905638,0.3008615595760721,0.26221398133382634,0.14096890257039157,0.18595578481939753,0.2436956735015796,0.2665580232267424,0.1813792128747969,0.8134894156117962,0.2272984476434865,0.2266645750284086,0.31617077835309226,0.31598733807860613,0.05221245735715793,0.04874159141395714,0.0476261065890043,0.42514733212015277,0.7771454508491509,0.4123857787190776
p24_hook_left_main_007,0.2986801208072386,0.07686616138345499,0.03706569208856181,0.021194429020200127,0.25438050024630915,0.0626566920980034,0.0637335043761489,0.01664258125416229,0.17647999042335455,0.2597754542211034,0.2575798386690349,0.1472075095934386,0.1915646094657983,0.3434156720050231,0.2574836934308996,0.16519346037867216,0.8031762433749821,0.203568676072193,0.1969116342159902,0.2764139876756382,0.2830582256440212,0.05207776637940431,0.04789615965076499,0.04762025997868962,0.4304914801597867,0.657906611322178,0.3527634356504338
p24_hook_left_main_008,0.252788286913977,0.026698566352455304,0.03885402008048594,0.026150735556631072,0.23226807418395462,0.05906444910149026,0.05523712352420167,0.013409798235772489,0.17676888445459651,0.26433817632052287,0.2691465821663221,0.15115309232156854,0.18133196453124628,0.30793468913722416,0.2148221117912243,0.10565646166986191,0.8014815127495899,0.19106720272572114,0.17402820826385995,0.25589506201488416,0.2574295994437092,0.05118210807819948,0.04791211378457341,0.04761943217863855,0.43206078383938645,0.5778594460874201,0.3127394391330293
p24_hook_left_main_009,0.2499450672213542,0.0601722887951873,0.14747646600999556,0.06699641443590502,0.30409057051895105,0.10596274183006497,0.18351378128209833,0.18268577678006398,0.19267806136147825,0.2945815250161038,0.32978025580097264,0.1801221926108635,0.196375414616321,0.3494529698171155,0.2870025472869296,0.15960147473258204,0.819967920955499,0.2202478285017307,0.21563983928788272,0.3374949322942589,0.34429261941535244,0.05326358667057794,0.0496332747887444,0.04762196962584212,0.49567776843532824,0.8107014452705819,0.42916170744821197
p24_hook_left_main_010,0.24750898006216654,0.06682170114223189,0.15299464040153032,0.08680368791894186,0.31635865733312984,0.10005683399338919,0.18156768425827982,0.1817830342132037,0.19223307456913463,0.2726286224053525,0.32331407309956267,0.17636534408964308,0.19761262601686516,0.3338236257283184,0.2750319325501365,0.15926046979346434,0.8191990078098812,0.22034491672017134,0.21566782642625162,0.34153005155957955,0.35094345971392304,0.05318636373584048,0.04960916478670577,0.04762043902647067,0.4782254201440576,0.8139396625363279,0.43078005078139925
p24_hook_left_main_011,0.25065814002619097,0.10319595949630796,0.02434085949584829,0.012415648196108287,0.23623677661248058,0.04249757995831728,0.052926201473159754,0.007097035357628098,0.19416551229339615,0.23730519558407628,0.30047178482194103,0.18168905338649993,0.19600020251308414,0.27660927965744947,0.22582454561673698,0.17387255711503055,0.8116663884087245,0.21565107651999868,0.2040254870119969,0.28634659550670216,0.2806790120527622,0.05133350259438602,0.048227966748051444,0.047892924324276234,0.33320018137643204,0.6847275201208118,0.36631022222254406
p24_hook_left_main_012,0.2897575386411405,0.09482880952867051,0.058898984116108014,0.03873263869853343,0.2849482274964668,0.06371777092412698,0.0801826738129225,0.02478430795196732,0.17094008177897663,0.2255039885039924,0.28701856643476936,0.1318897318505418,0.17027316786141855,0.20397414924074114,0.2580227763607939,0.19205417657351537,0.7959886004671124,0.20908682623290034,0.21775224611546648,0.2893935459286251,0.28975388767306554,0.052577019399275934,0.04888055098225115,0.04762242192588067,0.3693231271115596,0.6833565311530532,0.3654894765394669
p24_hook_left_main_013,0.2359899964686997,0.051850686453600504,0.1512244837129463,0.062272437510675585,0.32058280866543754,0.10501417205816996,0.18248376003964326,0.1859334568459678,0.18610846919268734,0.3465064392426602,0.32296224665699513,0.1773101990731807,0.19388217661308427,0.3367896382988052,0.29016791248868257,0.13210668187647426,0.8272896755965246,0.23115506252191076,0.22026901661771042,0.3550292207302076,0.3640542251975603,0.05338420748297804,0.0493923864348177,0.04761911676292006,0.5563546625000992,0.783114668990969,0.41536689287694456
p24_hook_left_main_014,0.2635102284063001,0.06190935180486151,0.046172300081218164,0.01838199380944773,0.25344089403244385,0.06740725842405827,0.0712896531013316,0.03484117888666085,0.18910386667004786,0.29363578395672585,0.33083726596512236,0.18280342405880634,0.1945327032720483,0.3230155145998833,0.25526923803508944,0.14850567871819148,0.8100651920471365,0.21218176971940314,0.20362011472793112,0.34200051952588223,0.3412070535730679,0.05271531803347903,0.04824390522610821,0.047665284772474094,0.4519631773527302,0.6960109875616898,0.37183813616708195
p24_hook_left_main_015,0.2645956067345803,0.113672178041473,0.02928103423017725,0.0171964678067138,0.2516892749543108,0.05060926360798542,0.0589966331785033,0.010028274123792164,0.18338167879146036,0.25515337817633565,0.27728201672061603,0.15640506277916758,0.19090870617376654,0.3012032458122579,0.2825205697261506,0.1878288192660588,0.8103583075807668,0.21706586802915456,0.2144351375244947,0.29340794984456925,0.2947655750263572,0.05187136037048063,0.047885993321460436,0.04766219964213304,0.3835756395425047,0.6961501219125554,0.37190616077734423
p24_hook_left_main_016,0.2488261941080064,0.032604440736833266,0.03868652511453465,0.019578151057680123,0.20336760998912623,0.040911125468872156,0.07053488869055147,0.0032650324134686293,0.1787570198340172,0.21039003206939388,0.283934505758009,0.15778857720444386,0.1696287001624593,0.32654306730630106,0.12795504854893316,0.0635244586941905,0.7938139850988588,0.1836523781049249,0.16291989727364237,0.2686975085370906,0.25949374673973963,0.05218000429719732,0.0477710877779947,0.04761916264130691,0.41323662554717844,0.5339089388847724,0.2907640507630397
p24_hook_left_main_017,0.248607825375126,0.11145514745941923,0.018076500233048527,0.011749866698874529,0.24160265155953983,0.03995851082663131,0.06097606366741082,0.0058862484617115,0.20682048078748466,0.2350326184497608,0.2801962994958155,0.18321129901101865,0.20397342913591426,0.3052694814543905,0.2518743185268105,0.1688751504735465,0.8130939469659726,0.21578146826663488,0.2089076619096181,0.2567935878553188,0.2467984469229106,0.05162311223457916,0.04917048812530499,0.052987321913857244,0.3210770882881949,0.6954488618372423,0.3742180918755498
p24_hook_left_main_018,0.2859950755921976,0.10893016429515426,0.03970831553100228,0.025084206323697712,0.1920818807482133,0.031168262252955208,0.0921545319609327,0.008043266480359126,0.19317107161750885,0.3205364061093186,0.27705514181822466,0.17676149513347222,0.19684092377078344,0.35138208431846657,0.21509649859220228,0.16119523169358357,0.8203978705107463,0.22054808741777063,0.21313544356720288,0.2967572474095509,0.2900655105060147,0.05070228294379722,0.04959497168158328,0.04786324772725629,0.42411809732007183,0.6826958747199446,0.36527956122360045
p24_hook_left_main_019,0.3349439225006304,0.11878965953028005,0.22701860637608523,0.14062985320742238,0.28285249375039717,0.0713704766168128,0.16658088059463558,0.1537369792116025,0.1927711570581698,0.3506970617821861,0.3234398141995383,0.1718854599932331,0.1980443931966686,0.31708429914534936,0.260108377579298,0.159585727928891,0.8263791718706859,0.22573847489470605,0.22126681701096285,0.35004028139070165,0.35405433146281184,0.051822459304356215,0.04978647919834273,0.0476287802269046,0.5298519228321449,0.843035660263339,0.4453322202451218
p24_hook_left_main_020,0.2664490514941517,0.10214768549097535,0.21448264943755224,0.13612995355798688,0.31311332055236285,0.08462758146111658,0.1753091436632019,0.1625135715180473,0.19263620427192923,0.27026179860371985,0.3234940639083558,0.1779004354332458,0.1973795253426226,0.34127968040078727,0.2861192353683138,0.15525559420046642,0.8311593003549765,0.23233132159068615,0.22709153811889715,0.3490629280233212,0.35379889864922803,0.0531432983146793,0.04934776705872239,0.047619318208672635,0.4878050024955014,0.8475163682929744,0.4475678432508235
p24_hook_left_main_021,0.29370257550835416,0.11129588953739836,0.20767878052142272,0.13057219459454944,0.33490727570417445,0.0811701078927512,0.17326129912997976,0.15049029830275729,0.18183089221141896,0.3237523562693677,0.32433528268542056,0.16673756910161855,0.1925734344853445,0.299087074670824,0.3221064511860917,0.17578228306819627,0.8197548614233601,0.22843424368974033,0.22722214005013402,0.3655457744803982,0.36748595672062245,0.05309508831774743,0.048601966193366354,0.04762794486878829,0.5511817625775508,0.8365299157771149,0.4420789303229516
p24_hook_left_main_022,0.2536955397527748,0.11416367419400497,0.026483763471729444,0.013281852162322794,0.2454706956858293,0.042721249548370595,0.057230073775400514,0.007442689783138959,0.19618320213432822,0.3209642580328739,0.3258424883586467,0.17878218565284915,0.19813806937501602,0.3180671027822787,0.23531114945185844,0.16328738959714054,0.8176452113733742,0.21889821223604536,0.20901710813143795,0.2711794009862576,0.26012293847378315,0.05187766972159084,0.04835324663881564,0.048678510478283685,0.40401548772404794,0.6921221148649718,0.3704003126716277
