uppercut_right|p18_Global|uppercut_right_001,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p18_uppercut_right_main_001,0.2663649280073658,0.1070263338361925,0.1251118477995053,0.08040279723516652,0.2649515937338352,0.1327976774008192,0.14843496974762654,0.05474368233907665,0.1716550455081942,0.19551531131222818,0.23000850555367264,0.19655600536272977,0.15891108371019375,0.26253114223055446,0.2074137162648111,0.1464535163547168,0.8909503562163783,0.2837415408727446,0.27698375370171346,0.29789777522888217,0.31044900191158736,0.049585882390730335,0.04782579888255844,0.047641830079914446,0.43322822691645896,0.7016368672439267,0.37463934866192056
p18_uppercut_right_main_002,0.2962514921762743,0.11033293126657251,0.2125781395289305,0.15427745200770543,0.29275378816802444,0.16446073125096822,0.2386043043350045,0.08517083890324381,0.17536242499568874,0.17032727751182836,0.2264815873543621,0.19556158857645636,0.18452846229858477,0.29239144959579866,0.18641684584711954,0.1351426462880801,0.9544817948801707,0.35577045514396743,0.3521688896035725,0.2954816286352936,0.3076069408414238,0.04888508850470271,0.047660842069138266,0.04763556428176254,0.4675894983218238,0.8010921041312487,0.4243638342065056
p18_uppercut_right_main_003,0.3199742134741636,0.11957029618153417,0.13634318987817143,0.08538334789175672,0.3084199930137833,0.14878708792762804,0.2079086710089552,0.07302169475459994,0.18457006940182435,0.21076121043807006,0.16876034670033752,0.14014688689296428,0.1829598501468193,0.2729778565318197,0.18918423158574688,0.12481686300141626,0.9083229279932137,0.3061817078921438,0.30035208690047555,0.33053536098396474,0.3379567636713226,0.049331620904438385,0.04767873468856165,0.04762055732090199,0.4583148185928355,0.7484592181416747,0.39803988773128834
p18_uppercut_right_main_004,0.2744913832562183,0.07272079308887425,0.059583793054325,0.021857382903627973,0.2382333752385311,0.10443479535037166,0.06551476619073919,0.01917440575724302,0.11782090577282633,0.11912569066129301,0.19523995231981311,0.16270788237412068,0.1241415313936721,0.1905632562364356,0.1762798742267073,0.10433093219750841,0.840030808799324,0.23661018672472284,0.23462509621274555,0.26322328596761946,0.26733138325449135,0.04815312050059119,0.047693523475396404,0.04761921822328587,0.3988133067782193,0.5092321194142956,0.2784256688187907
p18_uppercut_right_main_005,0.3248976381415466,0.10193791457038197,0.11620001310410333,0.08085199991231454,0.31344575725225,0.1551026024067611,0.17552273755966025,0.040028131408891325,0.16235399305554699,0.17680765687207428,0.2270690961483633,0.19749767591317552,0.1960669848856154,0.27898466010740813,0.17203095030908153,0.13466346943375618,0.9706522818742869,0.3718495932082345,0.36925729204880503,0.2887681702922795,0.3076563018508638,0.05010256225332107,0.04767426224492376,0.0480069764661276,0.44976775576585676,0.7538963033060887,0.40095163988610816
p18_uppercut_right_main_006,0.2510032134034919,0.08800727003657885,0.05223312125775679,0.00852104666179301,0.23671484823451264,0.04428356958823685,0.10931876220978923,0.02762822937553544,0.07867428337500951,0.09872384867659864,0.04062267697726483,0.011158383619541731,0.08931256721079261,0.1645724226125215,0.12253997915274799,0.06874831953198957,0.8209437692639876,0.2226404780906674,0.2208307704679516,0.23627363877854818,0.2297007963648423,0.04947466908398494,0.04767898608723509,0.04761923555564008,0.4118988913796834,0.341077336635237,0.19434828609543853
p18_uppercut_right_main_007,0.14211629462273798,0.004218998167527434,0.03409077517022006,0.0008487740217125346,0.13639433288263825,0.0010990396878487537,0.15059219722865042,0.018445137659009538,0.002110280226346284,0.014944314624184527,0.021122393413382727,0.00013432185923099038,0.0034388595346015577,0.10901068959395921,0.038902876267011235,0.004751997115770195,0.7743174140760155,0.17717823502695534,0.17624469793837053,0.1528208013630116,0.15151442725801506,0.05023926962481882,0.04777793155597531,0.04761904779387706,0.46219104247310083,0.02127865040283238,0.03444884909835472
p18_uppercut_right_main_008,0.32520737800418215,0.11412561146799849,0.13484484156698995,0.08699340525857309,0.2992825484481454,0.14655835244533996,0.19942426639799465,0.04659042357309816,0.1923591321884553,0.17988423372690848,0.2166072962154974,0.19092213152385423,0.19671924927424594,0.29789247427632354,0.23036086344006793,0.1880242049476621,0.9357222232036626,0.3342101957364435,0.32936239163494296,0.32447786342943913,0.32015033614996896,0.04898267763054346,0.04767180070505678,0.04815169910371778,0.45034496836709126,0.8021380462887733,0.4251448726962455
p18_uppercut_right_main_009,0.30930897074688174,0.10757888177360905,0.20219293488086532,0.163674657370607,0.30577981668004994,0.15101108081171885,0.21271790681490305,0.0981625543406683,0.19325416854902538,0.17923002746518454,0.21188886769242904,0.19114556797915488,0.19251851475238574,0.30605178742550926,0.16470853723971782,0.13302432308061923,0.9131248513586294,0.31082411213571104,0.30485672572796424,0.33640334886354517,0.3412646755422759,0.048795390468877375,0.047767309468902536,0.047657832034330785,0.41328446124104684,0.8375192748633803,0.44258855344885556
p18_uppercut_right_main_010,0.3132282104707527,0.09977893811047231,0.10100584358666427,0.055186234849016656,0.3081399945695744,0.14687839504447422,0.19500737365081594,0.037175531760280545,0.14889022386203848,0.1720621763987454,0.2269888664019056,0.19358042061566774,0.19288032022727913,0.2877939860875706,0.17505947611918163,0.12302049363123928,0.9613672316242254,0.3642646978440556,0.3626677061701732,0.2860903362428724,0.2912612253557058,0.048485571130938716,0.047674042468625194,0.04764061033118566,0.4746970697450072,0.7181381048918674,0.38288935761152654
