hook_left|p21_Global|hook_left_005,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p21_hook_left_main_001,0.34477234242655264,0.1436866922633326,0.16526126114263678,0.08638186700779166,0.33797531762090793,0.058820189523316455,0.24760193631027594,0.1258085710911888,0.16175312224821087,0.1840693887886325,0.253576417079097,0.10923393883446017,0.1637244460302055,0.21347813697455803,0.3635869936509808,0.19171888814025745,0.8562766205696221,0.257695464461424,0.27059602807965694,0.33802150073920106,0.34841638135110614,0.05380051327172644,0.04884827798246432,0.04771860431112995,0.5762546704744408,0.7282024717717955,0.38796053804146274
p21_hook_left_main_002,0.3076255158153511,0.1786758038470721,0.2190232086529324,0.1388316551547125,0.2912785705553455,0.04594109581116661,0.19391353082914195,0.10108104605250061,0.152680584771759,0.2087771073438906,0.251416264668477,0.1362814245314356,0.13639332942303856,0.19516479297569386,0.32778169132146856,0.17092449967834514,0.8348783522265197,0.23859429605859375,0.2532840512339894,0.28223459283734476,0.2871859283701942,0.05248506568614741,0.050498543534887134,0.04775803559522186,0.5233098714215931,0.6962337318169824,0.37199588370610215
p21_hook_left_main_003,0.19256410232940285,0.060822687891871584,0.08508766361220818,0.04248367399002685,0.17353030219206528,0.011578822602332894,0.1393978075530075,0.016448290698171258,0.03691710995896377,0.1310143627269505,0.17976619480450598,0.027459964677147237,0.02384622997508675,0.10602696825887999,0.20107047652564458,0.039213151519709555,0.738232454513292,0.1416576376427821,0.14605924999601352,0.1744021288980473,0.17729170170653524,0.0519011461035851,0.04793964751582772,0.047619060329662816,0.5781459506041173,0.16551309327217623,0.10656607680091952
p21_hook_left_main_004,0.30884677740488864,0.1430796456275261,0.17758488362271568,0.11434115480788473,0.34832309478541745,0.06267331355218603,0.23928173305624628,0.14454737892537745,0.18791531312048873,0.21691243982186523,0.291441934803525,0.1681761857574004,0.18140815880072694,0.23976486668603525,0.35857132536548253,0.19563032186492774,0.8845137300980884,0.28055048417129036,0.2948222944427525,0.35435656010476924,0.3529896441762721,0.053108208957233206,0.050686499938739915,0.04762370633998068,0.5235096176344474,0.8293705686747265,0.4384971375073536
p21_hook_left_main_005,0.34788564767489105,0.09557027927687332,0.09525979871155177,0.06033190784919591,0.38892801822346146,0.09900268014343712,0.23282174577287043,0.10753677829950962,0.19062917150712816,0.21059177415866848,0.2805717966574327,0.1834402198024835,0.19435270529483334,0.3515599032396869,0.35726321539036077,0.21485280158271197,0.9009530339732598,0.39472866290355235,0.3500293662752158,0.3949765238809996,0.3911057157171287,0.1652253744684416,0.0826854445350016,0.047620297458901825,0.5366560227298525,0.744294893760468,0.3959575956096849
p21_hook_left_main_006,0.17402147090195164,0.10245173894361792,0.11136175502808514,0.07298302495186795,0.22149437301058938,0.022362597911234912,0.14895599777459806,0.04415665455784404,0.07604367480224186,0.1517321998351835,0.18044172603772055,0.06921451492888238,0.05534336792895782,0.16697707802206344,0.2574661902487503,0.08701472659458351,0.759434846333653,0.1660358867497445,0.17527212639660467,0.19537818092094955,0.20816089177561534,0.05292773997063306,0.04782732529697675,0.04761906038397307,0.5222751363482194,0.34283298729334405,0.19522602383865856
p21_hook_left_main_007,0.16136401077324722,0.0023768584669223796,0.04488984819883714,0.001112593448830083,0.15261796251702336,0.008149111019005532,0.10070346152291862,0.0014564981611146159,0.0008168851783955284,0.03738495406284793,0.13307089021367888,0.004385395681966481,0.0002893033149702533,0.09954128005664441,0.16018073587619952,0.0004274401523976664,0.681319379380526,0.08119677886179699,0.08114306590136702,0.1656492309502447,0.16565570259581214,0.052680286352304095,0.04851515136954174,0.04761904986482061,0.550266664451803,0.007417494045594644,0.027518271955207625
p21_hook_left_main_008,0.2668447028186985,0.15110884616039447,0.19788789743296192,0.1320057596737325,0.23795477751516997,0.028775105191116295,0.1418190197650085,0.06513211294022861,0.08094672529561622,0.12169525493385698,0.1703564409183465,0.05905698665437929,0.08443174564661668,0.17121299811503246,0.2888356693563725,0.11654451441140871,0.7489266091320479,0.16289297478033798,0.17590836415532904,0.21087783289891707,0.19879755826987008,0.051267152522149126,0.04930400223468275,0.047619867262704174,0.5163776746020263,0.4500975000086307,0.24885868363566743
p21_hook_left_main_009,0.19662966932303508,0.012167872397360145,0.07263222433260072,0.010904846956717135,0.2096512289529655,0.05031013975022186,0.1506147545847471,0.09237380437575261,0.08653764166018921,0.13348292772415066,0.1865976389191653,0.0731133962132586,0.06737107361713841,0.22088249001243768,0.19070434665704827,0.024255377485269992,0.7720627864183762,0.1555583239565427,0.15599208715617494,0.22875356027455834,0.21885205139606478,0.05373838493011577,0.048685697669825674,0.047619079177376324,0.577341042014,0.2872180415020474,0.16741856033971186
p21_hook_left_main_010,0.3445330518824915,0.1650804253312344,0.23036175344312917,0.13974381728870236,0.33272568138495917,0.06116422242380635,0.2515331790618708,0.1726555212528472,0.19208891870017455,0.2343617245181709,0.29588239001668104,0.17936005124974866,0.19246849067294763,0.30869431860975616,0.3757966609085007,0.19630181447330056,0.8873322522984826,0.2793539724729138,0.29333866492126404,0.3504244804304131,0.35286417723668884,0.05427567685904903,0.0527760887672315,0.047634154397993816,0.5605381548081636,0.8852141249494216,0.4664241396737077
