straight|p19_Global|straight_004,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p19_straight_main_001,0.18080477314728421,0.07703611710344661,0.28371903813993066,0.15886160906680474,0.3014307788593379,0.12555705109303306,0.19261886855732616,0.14077450368705635,0.142338062790702,0.2826776775824206,0.3444381007381514,0.1885039152540811,0.1556030599785648,0.20865794756570474,0.3041777947243762,0.13886983604148614,0.8714226314103228,0.2677929677785885,0.2711514023449191,0.3079970044863636,0.2972100586720664,0.04785467533619513,0.04782645826480962,0.047619135971506577,0.6024863325292771,0.7204312783612786,0.3840252071663926
p19_straight_main_002,0.2487739887612,0.14177691388478672,0.27243888243645165,0.17396165197481847,0.30554577096925295,0.19683133246447942,0.3528080606467616,0.17403179049284298,0.20291500988249805,0.29122522441414855,0.38746940895216864,0.19843605756301796,0.20230199102985905,0.3745747915786731,0.3795537850365917,0.19143185349067057,0.9198856758986811,0.3166431411506167,0.3228385639543014,0.36072162338173275,0.35626194050199905,0.04836507761293889,0.0566982461744438,0.052565728022708376,0.6923620238161248,0.9318648064272859,0.49221526722499714
p19_straight_main_003,0.227006086190424,0.08049985378637223,0.2698185296243055,0.15080289819996745,0.3208862919257939,0.17632494993469808,0.31181646467852353,0.13102388016944777,0.1335044988506319,0.2563283912208084,0.33696335031351143,0.19193819598156778,0.19549071728225412,0.36089788520242055,0.3035057508154094,0.18685995700869393,0.9487421896860135,0.3471810536222701,0.35264344074289583,0.3414812067851784,0.29361069683609864,0.048063233513972584,0.04783264528485585,0.049586320953766,0.6599905207502776,0.8385496204269328,0.4440679706903494
p19_straight_main_004,0.24311809538543616,0.13741623896992589,0.25809139229536093,0.1672219843219475,0.31966506659052263,0.19089455561489388,0.33345408983518227,0.168830925986799,0.20042045891680482,0.274040743902236,0.3783936623778115,0.1990707783216343,0.19868463881682968,0.35162183110521567,0.34611917064058306,0.16717466806583653,0.9426035084346729,0.3398548801039483,0.3450826958711622,0.3541458263013257,0.34614213929461285,0.04830643312631631,0.055910111870738397,0.05196863254628781,0.6637905016828188,0.9116811802078137,0.4818249063770508
p19_straight_main_005,0.26003860143892166,0.1414836420240246,0.24967153740336373,0.16392607610003793,0.3011532113934908,0.1898123524224358,0.343246769603764,0.1643326169074186,0.20342005572880623,0.2895390867829666,0.3942472260479071,0.1992907198343563,0.20320722024263232,0.352420806924519,0.32930567551273804,0.1520894524581707,0.9282115789886378,0.3250164106439319,0.3299328165945951,0.35810570476419856,0.3550312030209815,0.0483478996904411,0.056844569470884246,0.05169773447421335,0.6758756759016649,0.9050118726601171,0.4783548035671652
p19_straight_main_006,0.25802282287946454,0.13319561332871704,0.26234364101837276,0.16180355190749027,0.29268226521726165,0.18970536815919486,0.338813853521129,0.1621592567894241,0.19799700988407143,0.2694748323154854,0.3790742216840148,0.19903878640437073,0.19874258255440688,0.3762773070095956,0.32355836136626237,0.14588591380914273,0.9344616111988613,0.33170144364474663,0.33796423822072896,0.35472092104082426,0.3445106607579488,0.04826834585411729,0.05532648268326881,0.05078333618571733,0.6752335107989922,0.8946579827830126,0.4727206594843649
p19_straight_main_007,0.25472620733255513,0.1233103775061762,0.2668728864619164,0.15771249672403814,0.2776809600323184,0.18134325094649686,0.3130024127605308,0.14920097805322807,0.19159968452816886,0.2701387636532105,0.3841373112146692,0.19759062393097637,0.19421400784131965,0.36882797711240967,0.31760453859034143,0.13570521826056894,0.9325423663173315,0.3296238317835377,0.3359916777837453,0.35105919592439827,0.3379407993305111,0.048445184100188665,0.05450706547105048,0.04910148390677465,0.6815933152108686,0.8639658410213881,0.45653366246408134
p19_straight_main_008,0.2337280831703971,0.08982591592958675,0.26342724319367167,0.16162566327631853,0.29691600492190684,0.17680579962480253,0.3171914908815608,0.14584539493344467,0.1682133524285327,0.2512549661267791,0.37948336989287057,0.19240552201117492,0.18961433020129148,0.28538491414167166,0.29657611598849815,0.15606251379520214,0.9027080061250323,0.3043572111561984,0.31271461987313603,0.366678237312834,0.35116872718561,0.048093036051214656,0.0519534883076045,0.04779394141622345,0.6298700428857587,0.8443107411036773,0.4460523412599504
p19_straight_main_009,0.242735369886958,0.08313657868427879,0.23648151836936443,0.10905011622825371,0.25489269738430254,0.14213591701761225,0.25808755575408854,0.09566097188932622,0.15598339822726406,0.22459533280172553,0.3487267262653331,0.16432674842427386,0.16933652055891313,0.3165666225296135,0.2627079576109381,0.09625211600069396,0.9107645950959112,0.3124333901402559,0.3200187666044533,0.3319889979335195,0.30098575916981085,0.04807516305487235,0.04919580295991181,0.04772682414149075,0.6665842935062252,0.702384999844274,0.3750559119928824
p19_straight_main_010,0.1873781982901333,0.04218066128028827,0.24201036329335762,0.09847953048658367,0.27776361910212394,0.13959485109253703,0.2633172805583929,0.09464947820560435,0.1118600566180605,0.19626989610085577,0.3357382152829326,0.15012051905358254,0.1583880757382237,0.3461341569459743,0.2864997526757197,0.10951907548508773,0.8627484995805192,0.270456159920555,0.2806542636237551,0.32020441474609757,0.2934037801574103,0.048192592605649294,0.05096020447288271,0.04763070613187568,0.7091170713575637,0.618212045236354,0.33292137568411484
