straight|p07_Global|straight_005,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p07_straight_main_001,0.34016649408355465,0.000563988163065294,0.13755309333620852,0.14357793408021777,0.28020983502682584,0.12188089965513223,0.23964785866687505,0.11870556019509534,0.18224514871498146,0.2997691530722761,0.29746891613735765,0.18868433134627874,0.1707093591206869,0.2015155987456736,0.29252064081075374,0.15377416777283226,0.8802935759632737,0.2687929971542971,0.26870079955712756,0.25809590528592374,0.24534651679232922,0.04928172819601663,0.04778966916465729,0.04763252692649106,0.5594470965777849,0.731083972157268,0.3893582495418795
p07_straight_main_002,0.28433198461695985,0.001329127404540466,0.11955339325709344,0.16044550626808102,0.23830169219748187,0.11068681281563689,0.18687618820252094,0.105714187299109,0.18193049846908688,0.3184429517849859,0.29674960421051344,0.18073120269922655,0.16342666137190817,0.18955339897519624,0.2617860555482281,0.12521694153407253,0.8606342069880709,0.24935074274938937,0.24961834633083452,0.23230313044746992,0.24426797383454404,0.048927066610684807,0.047768299562060565,0.0476257754233539,0.5140991092879046,0.678149728517202,0.36288775197027795
p07_straight_main_003,0.37860565113736466,0.0035014159682042966,0.0969747293064322,0.14182697403264127,0.3344396375416855,0.14876927981393712,0.27251736853486125,0.1512667890229205,0.1771218520849252,0.310632799588315,0.3033881069063543,0.18150254237908583,0.18012233576119804,0.23224804601346696,0.32915945774849814,0.17004160152824183,0.9051708021026783,0.30415723458366745,0.30824429932189656,0.2639854468599408,0.23602753610569374,0.04865031999170737,0.04767976072263083,0.048231891446817575,0.6007321604844708,0.7853852876649496,0.4168085895558836
p07_straight_main_004,0.36710957292007534,0.0034683361592387683,0.04689232076304979,0.12964364742313517,0.2946696471088918,0.07377361891137338,0.26934862460744674,0.14195087723943003,0.18485383679949177,0.32735360475433584,0.303503966505422,0.1885546963788603,0.18669034809047658,0.2642920463553967,0.35896785445614315,0.18770180952436324,0.8625296394997605,0.25861267280203226,0.26047659474643886,0.2664809469702102,0.233655740549258,0.04864378550466722,0.04772685810257412,0.04828421132700215,0.5486191168500396,0.7810360890301495,0.4146601501785758
p07_straight_main_005,0.3585235819289152,0.0005803221517036006,0.12210908120675765,0.1768480821491737,0.325603087786273,0.12649785196851285,0.28640386329309137,0.1553708607499845,0.15888914622763367,0.3129118396841976,0.22560847087304867,0.11962132250953117,0.16614783602822467,0.18062576249614012,0.34071211827486775,0.15518957688266538,0.8867681718115383,0.28391546558994935,0.2874844616288323,0.30448331840251397,0.282692707979978,0.04935762985566947,0.047798218632775,0.04765265177228153,0.6292855374127062,0.7239480955697759,0.3858003736710287
p07_straight_main_006,0.36836413577742083,0.004793576274401661,0.15753622861322586,0.15570248425648733,0.3474958366873316,0.18054940107552128,0.3668530026682981,0.19651258120052303,0.18867436052924133,0.312971029662498,0.3198462820400441,0.1854007206459552,0.19186534365657892,0.24609404096389445,0.3884947624399685,0.19125011433898306,0.9629677598033093,0.36050493292056335,0.362351158254704,0.2614901532554101,0.2585418283785991,0.050238080077549506,0.0637213233004303,0.05021869238140875,0.6928839857222922,0.8368745448693227,0.4435466186253657
p07_straight_main_007,0.37684974092260975,0.0036969568855256957,0.195178893132446,0.1743279055855577,0.337892296306157,0.17977879721395945,0.3591947517473864,0.18647489399998896,0.1824187418466261,0.290061402270962,0.29875193255631183,0.17096209342439378,0.1910216283423674,0.23264482863532027,0.38466836447048325,0.188563973728748,0.953303998621051,0.35010626260417144,0.35318736713687116,0.28962139709845164,0.2886446430793961,0.05002943018735976,0.059854117577707346,0.050180507454647805,0.7030902218307267,0.8277358194729042,0.43895816346377603
p07_straight_main_008,0.28397745579484673,0.0012525909335912373,0.12751051642643516,0.16840001330208015,0.2279420897721179,0.11211800208666359,0.20157915103133456,0.11767733772256464,0.1716784456113622,0.28502261237215415,0.28071936442854445,0.16378914123601984,0.14072028232045727,0.17389440355391286,0.24520299422974823,0.11737893191846731,0.8274163952701535,0.21066763783546322,0.20779294837702333,0.21416169718912753,0.23592968808931575,0.048796955988818405,0.04772603578982435,0.04762365920823034,0.48960917015450595,0.6389215660481941,0.3432726126282122
p07_straight_main_009,0.31645806214214334,0.003633517365265073,0.12326019167358829,0.15308526679136372,0.2861340498278281,0.15420973434895252,0.2906715224353415,0.15073483820714143,0.18074095099255172,0.2955472053517749,0.3268136121153565,0.18130504433403621,0.18798500634184637,0.23100534554604354,0.36527573570085503,0.1936861831670421,0.873128613023687,0.26939263543173614,0.27013194868319307,0.2520807568828976,0.22811891238805665,0.04853144788292045,0.047676552759390964,0.048263169807650476,0.5487175231480472,0.8069821894141243,0.42762267961088735
p07_straight_main_010,0.2631676746643402,0.0012579837190873418,0.058805539182377166,0.1365326509282901,0.2088199531745954,0.08045658651705398,0.16653480626392578,0.09570494506081459,0.16954883319199354,0.29665195854281795,0.32339116470017454,0.19087526412292904,0.14444033252122038,0.1819697350504294,0.2421242873267732,0.12091472882981875,0.8558025666143365,0.24150738744825562,0.23888498716930678,0.23446606149408686,0.2524918895406499,0.0488400771535577,0.047721890671535136,0.04762171090680344,0.45945830344328087,0.641137481779038,0.3443795963429207
p07_straight_main_011,0.3607463057454403,0.0037027556371035707,0.12704950827241066,0.13502532926837255,0.24220770253272086,0.0797813554650537,0.2845941839544997,0.15351927015718708,0.18543783417285958,0.2995440535098083,0.31551089232653934,0.18845346523091627,0.18895920828845397,0.23512935301084315,0.35876738382208007,0.1886762244227705,0.8705380716330138,0.2667231585556967,0.2689885877574595,0.21081974528044062,0.24186257551719287,0.04853946238540084,0.04769883324049927,0.04821937591122567,0.5959698361457384,0.7538483059831782,0.40103384094720196
p07_straight_main_012,0.2757747841867018,0.0011158041332191208,0.06114109614545794,0.148591211276306,0.23294510017313969,0.11036825521709541,0.1794373031347417,0.10024172991130098,0.16181827213897287,0.2922824086570646,0.324186971968382,0.18831144489538504,0.14595540042740193,0.18743170531957581,0.2433016796706387,0.11658694662616662,0.8584115321241826,0.2530571361111026,0.2524790282956161,0.23079143382235393,0.25182744814653274,0.04895909742843432,0.047709986155434016,0.047623674469657894,0.4750447975665482,0.6586520820984642,0.353137878284061
p07_straight_main_013,0.26139867443769177,0.002481294147574747,0.12772973324336817,0.1392029561086866,0.17392722270787928,0.07158280671478598,0.2440536420079627,0.07805802043715686,0.1883420613748952,0.286055618833703,0.33170482240867194,0.18921332547671746,0.14593075432163183,0.17781827341296283,0.2818816349497012,0.09773096510960329,0.8749766904283046,0.2720852953422753,0.2727235979196032,0.22993882602137491,0.24278823592010618,0.04867024377076894,0.047736137370488825,0.047627652689606045,0.5521880867250597,0.6485674678783147,0.34809756028396033
p07_straight_main_014,0.3615718027398778,0.003672531575374771,0.12465984363821594,0.1451721655783136,0.34015149582275994,0.15706541098083088,0.2786712563879763,0.16876320619938193,0.1806969525715795,0.2916461313026334,0.3191917210600634,0.1834478103042864,0.181314782716725,0.22882628449493878,0.36272290990944356,0.18849740532744388,0.9230364834129526,0.32066547190724526,0.32191211149638715,0.2574144242424743,0.24681494105397586,0.04859212228829374,0.04769234495605693,0.04855942244837531,0.6162695610356993,0.8091556861783754,0.42885755431337536
p07_straight_main_015,0.3542610235229581,0.003186030634956636,0.143409197047412,0.1575150389677409,0.36612285728648175,0.1738470215136514,0.2995936255735151,0.18621647415380713,0.19795312656567687,0.34705637173529674,0.3069157714920151,0.19225004120677971,0.19794875619446453,0.27145164542151257,0.3932415242646636,0.1934725413124549,0.9445056354933856,0.339424135689279,0.3426370097834578,0.2671420827291325,0.2615247595724009,0.050372283342878035,0.061494550408046335,0.05111702690137771,0.6659928671262101,0.844216609202955,0.4476668180521664
p07_straight_main_016,0.3117679596918198,0.0005543407399933665,0.10680895381608853,0.17682782578577136,0.2642211578229065,0.11794158336627447,0.3091996381290013,0.17380547562953846,0.18567651758910544,0.3274228239228606,0.2933738013740895,0.18346224855181836,0.1910168193611547,0.21478727893873567,0.3526321142006895,0.16615514166648115,0.9363587906720717,0.3321075168986125,0.33340459171297515,0.2747169898116406,0.2601012812411834,0.0495238576665969,0.04785347855141577,0.047653712398536587,0.60980966190038,0.7872844407062802,0.4174690765524084
p07_straight_main_017,0.37156122611478826,0.003420722307677824,0.181703128413096,0.1501590641305412,0.35357858679854326,0.16914235861694743,0.3064475995045541,0.1823530747970708,0.19649765836876126,0.3732226307735274,0.2960680625399886,0.19335638137976807,0.1993868878259895,0.26823611445018714,0.39878404125910344,0.1969114383680819,0.9580510796349042,0.35555088121126033,0.35663844904187664,0.2547053365882408,0.2544514247987684,0.0497619666926416,0.061758613571686875,0.050461725100997945,0.7012794437422831,0.8449884990528764,0.4477251120769372
