hook_right|p11_Global|hook_right_004,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p11_hook_right_main_001,0.26964578797914174,0.149500205909272,0.27240696599315767,0.15309170939781064,0.321795563701909,0.14317926833395717,0.22760952436830664,0.0968432163780962,0.19608859989759503,0.3183158770504774,0.3428251015837972,0.17988206674265989,0.1827769308160157,0.2302294845900418,0.2969435314107883,0.19523178903939623,0.9147085289982101,0.3065614953295043,0.31057071906116296,0.35672922777484334,0.3528436382183622,0.04972641745891182,0.04791879973154406,0.04785228039510375,0.6131459087774886,0.8466906122095951,0.4472714463023494
p11_hook_right_main_002,0.30663955354081807,0.17463955192459835,0.3032655087846017,0.17462555720651535,0.3227558858117739,0.16778273604623545,0.28626152505199565,0.1202050192780878,0.19640505796123606,0.35509270716872116,0.37145915928689677,0.19638680620964677,0.18576069118401475,0.23153385445380606,0.2861569434989343,0.17407703354560652,0.9301377336851093,0.3241470937719099,0.3311944979850058,0.3595949195951854,0.35091450072381053,0.04926311347758179,0.04865382679264337,0.04890884982393168,0.6500541933415844,0.9027730427742872,0.47584094629910945
p11_hook_right_main_003,0.2821437263548495,0.17034687764565387,0.258266920724449,0.1684589617206102,0.34286628491324445,0.18073409548348296,0.2464610323801652,0.11792263814435662,0.19694775857571678,0.35384179700676877,0.3692280706247315,0.1965861396416716,0.1880330515204885,0.2574156762219835,0.3175958971646182,0.18438207555984637,0.9189933508571941,0.3138126886094702,0.3198629050341858,0.34711715088447337,0.3266263496101349,0.05012555955340644,0.05152254126718094,0.04906329495685782,0.6181772438685277,0.8996521939110517,0.47435774443395473
p11_hook_right_main_004,0.2657328658206851,0.1671247970217415,0.1987126446636664,0.1403230377240386,0.3412471115205076,0.17794931064896596,0.15121183981795738,0.09295436479304424,0.19557436224228336,0.25281312560751307,0.36011797378820054,0.19719968625745188,0.1891549781453622,0.22731065533933434,0.34891725887340735,0.1914739587144953,0.886644559342727,0.2843295937694739,0.2880699585058447,0.34949524631241646,0.3257877396487719,0.05015871065948105,0.050405756295932594,0.04811806341199215,0.4878378950720932,0.8793176417452874,0.46371785257863973
p11_hook_right_main_005,0.29708967041660955,0.1777561693944938,0.2704347534977437,0.17668763886777844,0.3308840327650225,0.1614117545379377,0.3050583475562779,0.1343422960789525,0.19573289368744412,0.3481200653342653,0.3597402683072118,0.18054132659240435,0.18182904585777646,0.2246378496425477,0.2993295587567534,0.19400469236597942,0.9246951506803545,0.3181463034796685,0.32246842959819677,0.3580656866255104,0.3558629433403797,0.04980931867475201,0.0485716160408534,0.04784899505806485,0.6521746757805913,0.8938627625638682,0.4708558788109665
p11_hook_right_main_006,0.3061573397221394,0.16757342557517285,0.2352630324273096,0.16424358324660257,0.25796048061754456,0.12122306090247877,0.17219140654720888,0.067013348640187,0.19677915568797838,0.3752688086617893,0.36740864350866803,0.18806558241553892,0.18444645839581358,0.22929430151274666,0.3070407093493435,0.19174516448184692,0.9221515415923346,0.31629618620090366,0.31805650210173725,0.34133575348715234,0.3419334992534866,0.05015278833754175,0.04857982189700893,0.047810822731830994,0.5773013152843433,0.8531909538165355,0.4505008882741833
p11_hook_right_main_007,0.3316818870228332,0.18508881075648134,0.27944980651304985,0.16033960007585385,0.3151861963265352,0.1632665775170466,0.319734678018848,0.11282202471887655,0.19610736535847115,0.3718110375984104,0.37522136487511976,0.19825337570932844,0.1829598891664222,0.2267543979268345,0.3074464392986615,0.17584733927279292,0.929168071692606,0.32704833821141355,0.32885642731461606,0.35186931939465194,0.34634818118981,0.04974465194516021,0.049938929017798804,0.04907523669066089,0.6566040285067406,0.9080750627371449,0.4785751497139029
p11_hook_right_main_008,0.2879487723103062,0.191248802651818,0.27315071576751404,0.16886538669294276,0.3258580868229165,0.18168062815794322,0.19233488767362858,0.14288445562938623,0.1974866073914377,0.2733696461652778,0.36989107148718314,0.1915061526646697,0.19029098985129206,0.22859339882653998,0.35660230113635893,0.19375883974080074,0.9524931029615427,0.35145240524404847,0.3531486893983256,0.3569158823993285,0.34778188740139127,0.05187471859550401,0.052219196987923426,0.04859888640354661,0.5395859200307411,0.936539497689809,0.4925691920466778
p11_hook_right_main_009,0.2827416805103245,0.18837471949744505,0.31151350687263735,0.16733937304315824,0.3249791743979875,0.18295474975243298,0.25183769450209803,0.1397979187590126,0.1979364515269229,0.2901804547399531,0.34947987023326854,0.19413595208724707,0.19186306832552985,0.22977085990299076,0.3505191134235173,0.18836247784272586,0.9542487743199836,0.3528714111441516,0.3550998740372088,0.35514754819718447,0.3441079605721645,0.0519370781843452,0.05253791448227057,0.04972488376452251,0.5800960293262711,0.93310842850517,0.49141665613484625
p11_hook_right_main_010,0.29075162113470826,0.18222628185226047,0.27746532477965336,0.15893878172109782,0.31632608436380244,0.18371719482141946,0.2450264086886818,0.13280351013574365,0.1963839258022141,0.29535219185426903,0.3715088606517572,0.19527338343236433,0.1917873611842497,0.23326549085335696,0.35716119931398704,0.18912409330502203,0.9444810299416158,0.3432166824494852,0.3460774927457437,0.36164191946749213,0.34710370254256284,0.051664150475155365,0.053329334902834334,0.04957707165083129,0.579350037295262,0.9258752857175484,0.4877261786841898
