jap|p06_Global|jap_003,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p06_jap_main_001,0.2434274994459505,0.18748525778786537,0.256918894840127,0.14678719393673176,0.33623338388215673,0.140480151395519,0.16901000539098765,0.16882147090507507,0.18957516722319773,0.3112647752496076,0.24912421756475633,0.18554577847013903,0.1940611909290465,0.24530985464332516,0.2656789763763343,0.1908214139978718,0.9876096635175688,0.380527499391697,0.38884275988068695,0.269355108989531,0.26239319387491095,0.04820683533191633,0.0495490185651512,0.047699614961041525,0.4218425927414803,0.9178268317358768,0.4827632233484591
p06_jap_main_002,0.2292308493318786,0.18909799777112485,0.28193859269665655,0.1486864684871452,0.3145661685233524,0.12032750038437934,0.14948722035106612,0.14385975975749715,0.17957293393202517,0.28125025915875235,0.24466359333821627,0.15742308165368818,0.18111070723466272,0.24834539597463845,0.30884245255169973,0.19586372761478477,0.966341528902889,0.36198429400263243,0.3683509762160259,0.23786572417364713,0.22970259423041628,0.048147101082056165,0.049329220178777736,0.047647348380407815,0.46203833723475335,0.8455775794295329,0.4466124639049704
p06_jap_main_003,0.2408598694451049,0.19497711399954468,0.29288966215881584,0.1306189863055475,0.3406421911133467,0.13119131125937067,0.16059771845595275,0.15500838392241761,0.19365103686113713,0.32422146932881246,0.28380217718969175,0.17531825149216995,0.1953930808056831,0.3376056961962624,0.3449369696589387,0.1972594365529449,0.9805126055564962,0.3745013693582922,0.38050262554549663,0.25115891612012037,0.23375203899357033,0.048095807272971726,0.052167156456662644,0.04808216491454676,0.5456258905151097,0.8960529030066537,0.47206753396060025
p06_jap_main_004,0.2525082179345623,0.17213583422701573,0.2505710510063013,0.10448341303239331,0.32017194850084485,0.16288509725598244,0.18179490621353317,0.17374783854430004,0.18657304895760699,0.3329794684236143,0.28463425587405056,0.18890203576710202,0.19101046038466538,0.30580722955082446,0.3091271875254469,0.16139976234356884,0.9859169827870391,0.38109556816262746,0.3862118637161208,0.26148384468268426,0.25035964036883557,0.048091968775469895,0.05335351571931606,0.04762972773316214,0.5172750776147685,0.8899054097258194,0.46876756872949077
p06_jap_main_005,0.25077514640003434,0.16478131114785552,0.22114557025985587,0.10742088067600312,0.34013635825794974,0.15902789959368274,0.18271036644306507,0.17717070369687754,0.18786206467202088,0.3490589767627509,0.2863733191076527,0.1894995289785257,0.19265011346955366,0.3228386999905674,0.3261728408414268,0.16103203634808305,0.9878906557868028,0.38499299568047507,0.38775965065482965,0.2648772579882673,0.25473435238901987,0.04805133011633732,0.0507129646876721,0.04763242175068777,0.5507178831863035,0.8877078046301856,0.4676701131904367
p06_jap_main_006,0.2502060280714204,0.1866145956689874,0.2589927406815664,0.12603913892212815,0.3198617070882711,0.1543884705688766,0.1753768250551609,0.17845273682737467,0.19327914343031935,0.36108708720781346,0.2838012520443122,0.18418631870633267,0.19645227742837817,0.3187442932540982,0.30911448456351487,0.17389575387457415,0.9813497095280956,0.3760366349663954,0.3813123626218512,0.26839006801464105,0.26308323237412234,0.048120500230298,0.051595969502945774,0.04788200964976991,0.5259710387257337,0.9113089811467395,0.47959549539825475
p06_jap_main_007,0.2562711320037586,0.17702564848122057,0.2424746011643597,0.12282741341982435,0.33059563028146915,0.15671910309103096,0.17920540341817393,0.1799328095150427,0.18982501897231643,0.3438986558593976,0.2984814139491204,0.18931115431794138,0.19372946376745978,0.3340109043764812,0.29783233350539595,0.15238667760278873,0.9881127177202137,0.38531703309845305,0.3880562740555379,0.2831082214224387,0.27744313218456734,0.04810788304494192,0.051295537927699766,0.04767055333661808,0.5546271842907373,0.8978340733025715,0.4727523133195948
p06_jap_main_008,0.25596262203793735,0.1794854189250527,0.26707634474763564,0.14003293583148882,0.32932397286629345,0.15122605387651555,0.17879333281564977,0.1766544270531995,0.18956817249120658,0.30778522377499035,0.2688869118998213,0.19013734973980306,0.19385279766552652,0.3149877382712443,0.29957424647845815,0.15867401848143373,0.9862645650845263,0.38205433196322014,0.3862485486847256,0.29224713050016277,0.2863233481770805,0.04818146443127237,0.05021139052165003,0.047698987320889265,0.5222486405687418,0.9057356274962174,0.47671730740855334
p06_jap_main_009,0.29421840312252945,0.15465232576947285,0.150945447248141,0.07580204766647243,0.3463073689901175,0.13764052783486863,0.159756660616513,0.16991673585119366,0.1798252368356997,0.2871782708678384,0.32793646772883456,0.18619152438488512,0.1883212107129517,0.229977447314128,0.264643955997533,0.15873983972059505,0.9740297985882673,0.37200637288713356,0.37430533995207077,0.2907592185851823,0.28402568756348723,0.04786009254235092,0.04784836610819513,0.047619363965730625,0.4790240334596952,0.8560159186594951,0.45181764131261287
p06_jap_main_010,0.26400853107731975,0.15942387714813294,0.20953436909563536,0.11726382150921222,0.3415752233576399,0.1530948920298358,0.17813879182012923,0.18052444044948307,0.1828206111700215,0.3664114405610754,0.31048147975713275,0.1911989416577575,0.18709843672121218,0.34317947126179327,0.2577708151228025,0.13529125174482134,0.9816528483484829,0.3794455187902244,0.382747646386479,0.295664423084668,0.28694536836478435,0.04811312571350185,0.04975737240864668,0.04762975147463903,0.5803201126075582,0.8706986244765758,0.4591641879756074
p06_jap_main_011,0.29609367889296295,0.12414948153201788,0.10858694661613373,0.05852074648336999,0.3304551616345933,0.1535096841097123,0.15939409923696857,0.17776722626647112,0.17095116439773353,0.2628593210186958,0.3150422260394515,0.17013360804396022,0.1736763858418075,0.2105886534249128,0.24870513295901397,0.12024251522036314,0.9722399758054188,0.37319167598943526,0.37385673552983584,0.26826167143060486,0.2531213659248286,0.04787814212993224,0.04797453667118079,0.04761922866125611,0.4743078394437278,0.7926965273104022,0.42015787798582915
p06_jap_main_012,0.2604651084373679,0.1527430243324452,0.22452069418075218,0.12335181818128785,0.3197348539108084,0.16312679179010628,0.18301561525552343,0.17806753389246133,0.17509311650887377,0.34077971832470333,0.3057199156116761,0.18359456075288882,0.18057101655096433,0.3408127092384815,0.25392096333125136,0.11881607129567917,0.9752227348525897,0.37371686294193374,0.3770614502132114,0.3376075299732631,0.32980916718088915,0.048186834137105373,0.04944270296739909,0.04762539562227024,0.6051793703397341,0.8477559777026515,0.44769068666246087
p06_jap_main_013,0.286219705345633,0.1752991181271147,0.1950083116826789,0.12786160652817272,0.3158726120868409,0.12402640985076681,0.14286343302119694,0.14647049787443375,0.19530370764331847,0.3307962616494903,0.31238038829412446,0.19075345349702538,0.19338829276766617,0.2931292414337311,0.34146568682435313,0.18557169286600556,0.9757758713827187,0.37049214610957837,0.3757126373281604,0.3524425662420466,0.35479399955371915,0.04794430046604583,0.04882981830728257,0.04770859691964283,0.5504040914931063,0.8921304228487547,0.4699195098841987
p06_jap_main_014,0.298587181219903,0.15882221888311684,0.18435574799916626,0.10700035433134818,0.3055433182524034,0.14055750363450992,0.16024025493191224,0.16621740120103873,0.19573266355755387,0.33789276007356583,0.26822470811725846,0.19348179520897388,0.19544145982067176,0.2959787492796694,0.3214232248557254,0.17181644123129974,0.9921448409726807,0.3863356702095677,0.3917456407956416,0.340514700621001,0.3358318824038607,0.04796228978428428,0.05093175848030077,0.047629450066116505,0.5289879985322287,0.8906510705019253,0.4691402602840209
p06_jap_main_015,0.2861027608647496,0.11373821361969597,0.12766309567655748,0.07409280523566233,0.2924105468967055,0.12588154154118072,0.14718753228042564,0.1430769529923231,0.1751133058613445,0.3020139461528877,0.24718674728641585,0.1729134879664007,0.17967500106526105,0.26955024033664055,0.2837666715466729,0.14249864483157215,0.9822899767727652,0.37765971751712074,0.3821760628706441,0.3456887128306149,0.33161539798558826,0.04782311569303532,0.04815857131883721,0.04761940171881754,0.5142010864664862,0.7946298999520238,0.42112465083542067
