jap|p23_Global|jap_004,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p23_jap_main_001,0.30167242037785563,0.17790308630708984,0.27759301857876634,0.18298218756048418,0.33421939661992656,0.1985610481383478,0.14199218168397548,0.1540802077926896,0.17175252066970564,0.26068480363039165,0.2678851051440626,0.19490287426342492,0.1878304562435668,0.24853234614266242,0.37305261764467657,0.18535807060007942,0.9350861907717624,0.33398908448068443,0.329716525269231,0.22734554444267813,0.23300213107230966,0.047795835971197145,0.052000392373545735,0.047619408091942136,0.4911510137399938,0.9019806067518787,0.4748000074219104
p23_jap_main_002,0.30255823089895173,0.18350027431896246,0.29456170428366,0.17934954549869822,0.34401919249429813,0.1942603146177309,0.1573830440392175,0.16695974424978705,0.1893069139290549,0.2933387704378698,0.28657128622327666,0.1906015479995367,0.18911721774992546,0.2529560022592035,0.34831740363214,0.19479979691073385,0.9404609298532423,0.3391860802394713,0.3358938826518504,0.24952685270698544,0.253609828745108,0.04800836690440476,0.05103854393418433,0.04794363435448059,0.5191539099953951,0.9232007015524678,0.4855721679534742
p23_jap_main_003,0.31870457533800145,0.17761539800396062,0.30386408505584905,0.16626477958870967,0.3309969275157413,0.1914965944975368,0.15413304260246657,0.15949451216503358,0.18810239079394492,0.2952235847249701,0.28168546734626376,0.19226499211330134,0.18837059273292125,0.2523122006166578,0.34741064963138796,0.19379380481798386,0.9409905781601748,0.33808125375198506,0.3350500291975325,0.24970603650434892,0.25591589439678425,0.047894482916646934,0.051045760669299965,0.04819006627018321,0.5283931487082395,0.9121941200831649,0.48019209317667405
p23_jap_main_004,0.29130893940079644,0.17155825384623674,0.24589014819821534,0.1406700358262332,0.34404750035837867,0.1977575683449205,0.16281335179591366,0.1500628169218083,0.1791630702933102,0.2801597609578825,0.2912004200849104,0.19780309138018806,0.1899342353919834,0.2574078638486047,0.35172916716932745,0.18708892596614346,0.9509872410059994,0.3501536558204027,0.3460481014581379,0.251286101255446,0.2585650526445792,0.04819521792710286,0.053397006004839306,0.047641407011261926,0.5150713020018146,0.8955580340463059,0.4715997205287839
p23_jap_main_005,0.2836058050391479,0.17780005796512444,0.24948972352163157,0.15054234362865868,0.3230561350514542,0.19507194212210904,0.1895933588146659,0.15428185161282265,0.1912793108974959,0.35269781092450403,0.3015073967716838,0.1885257115687558,0.1927183214212055,0.29522594293276105,0.353417762620981,0.1925784493476078,0.9578232783324931,0.3568783478895476,0.35388382140846053,0.2670139279978079,0.26979154746235645,0.04826330064662273,0.05047659703248316,0.04776724308636394,0.5574004549590599,0.9202331586365822,0.48400020086147305
p23_jap_main_006,0.27343540033786,0.16863105055049832,0.21221094182531092,0.10649372686167799,0.335193153387822,0.1765327499250585,0.21143573365085083,0.12466661281214382,0.1952463108320283,0.3241322277492532,0.26790546538060317,0.1744989539724045,0.17764659779824993,0.24324316996241735,0.3665703626547919,0.1994157184825461,0.9739307338838351,0.37659788209118744,0.3737951364009696,0.2312168999457107,0.23551591155266274,0.04996870246201658,0.050634437493679164,0.0476611872176451,0.5520560672334842,0.8567941712396652,0.45222767922865514
p23_jap_main_007,0.29882488696741494,0.18286658173667947,0.20805128826498787,0.15249609737163575,0.34113121735545016,0.17522833195563065,0.12878017329242636,0.14116583779157296,0.192391661954813,0.2803777733868998,0.24451773084052358,0.17841605238429675,0.18073543954190013,0.24012566184667236,0.38503565827198794,0.20069895187267067,0.9558358712071404,0.35413749617358786,0.3519886556846087,0.2296170842108194,0.2369803666115277,0.048272628420403904,0.05278523269157589,0.047642750497911675,0.46955000951922976,0.885070721056112,0.4663567357770118
p23_jap_main_008,0.27755318274297397,0.17859518139112057,0.31571472851930027,0.16163981574434877,0.33499313317792545,0.17099307050999815,0.1496986900672715,0.1474431094800297,0.1948302933204487,0.3593071624495308,0.2766791802037331,0.16670857783787968,0.18189439465068752,0.2868194975712956,0.3514921950246087,0.19963245530686802,0.9734453525454813,0.370090834510569,0.36713594894888335,0.2757246869468259,0.2805734413063282,0.048256281424485334,0.05033053709624232,0.047646583900845516,0.6078694161613042,0.8881308372895063,0.4678887105951759
p23_jap_main_009,0.3046292074665068,0.17241907152932442,0.24229914527040686,0.15968241428840663,0.3485588967308676,0.18960057961024174,0.1612533066608836,0.15827330458744704,0.19108826737043033,0.30521804475947595,0.2873029303671538,0.18872716671289064,0.1897205526711527,0.26802914813894,0.3336725655902023,0.18659118712523515,0.9814034914489351,0.38300178767250287,0.3771768759827757,0.28400034169741184,0.2907917300972233,0.048223483258337696,0.05305000876787988,0.04762859130077068,0.5512959625016751,0.906314912832722,0.47697175206674636
p23_jap_main_010,0.2995526384287028,0.18156914264901214,0.32898814219605504,0.15363665572523472,0.3342235346843042,0.19506730829113503,0.16243667736949302,0.15161130190428534,0.19220937723501524,0.3491032925139598,0.25031591580280166,0.18776687802715183,0.19036793093632598,0.27551113049718595,0.346985945969151,0.1856239472740401,0.9564185004847952,0.3599413213814719,0.3547452062713626,0.274537360023941,0.2829234038425163,0.04803957989131081,0.05056750974816136,0.047821592642362146,0.5860277072756054,0.9072138651629833,0.47751772890267274
p23_jap_main_011,0.29453591223877024,0.17209517706114733,0.1280826186255876,0.03637323409379093,0.3410776479145638,0.18157853683656466,0.1353347529716396,0.12994337970505607,0.19577373821647043,0.27246083242453506,0.25176402439208695,0.16968107908860258,0.1760708537915386,0.23151295428306043,0.3652864245758142,0.19907774219626925,0.9497998428333346,0.34750771385048485,0.34509739793861693,0.23771953651385633,0.24609020819834768,0.054805639586902544,0.050389073243854755,0.04762337040922825,0.4715801442975141,0.8195489456421148,0.4335861580256715
p23_jap_main_012,0.309252545152338,0.1780512372353767,0.20184655441834534,0.16062188958199994,0.31255789189837535,0.16808508774166847,0.1245927621608458,0.13422608258755006,0.19592739096301784,0.2743371004699323,0.2650244149315498,0.17392100715783165,0.1760139159928859,0.2413214513405512,0.36727879045893747,0.20102497185229481,0.9579595890548678,0.35691448777946366,0.3532362282439362,0.2293206486126261,0.23668679548396826,0.04831202581175985,0.05433624485642496,0.04763013766358083,0.46039216340445266,0.874669060417668,0.4611495990406244
p23_jap_main_013,0.24943559716254912,0.16443318245020913,0.24659774612963453,0.16831360896780972,0.3328950290406407,0.169913069050657,0.1780698286195096,0.1298893976324904,0.19463247202401202,0.30177223846967344,0.25849876309227743,0.16099695762590605,0.17293729953359804,0.24504831361293392,0.34208718434238483,0.19763429999552848,0.9716561774438797,0.3707222864213405,0.3665779125175285,0.28016566337258586,0.28958497099339714,0.04799768007822701,0.04863123258678804,0.04762147752855451,0.534636176569695,0.8664585478345899,0.4570400126815722
p23_jap_main_014,0.29554432727822766,0.17763945830081618,0.2624609134652232,0.162381990700552,0.3403528530799472,0.19510870616367018,0.15692748679542773,0.12781472884382658,0.19433406571641665,0.30687336712078245,0.2792492560165764,0.1862067253572558,0.18675760686734433,0.26098380839928514,0.3575802288947716,0.19732673326100322,0.9876800439579115,0.3870399586865575,0.382822000930613,0.30313356719710055,0.30675454441174865,0.048089981753818394,0.05505398361615757,0.04762437721550097,0.5681538183391599,0.9013997050750392,0.47451204114527007
p23_jap_main_015,0.2666103121988347,0.1732678709524539,0.28887589472178743,0.16628102411504456,0.3349841092741488,0.18098567290256884,0.16106171851507606,0.1160476562752946,0.19412961992381791,0.33328523717249947,0.22451509406210785,0.15932887530452428,0.17423297983868505,0.2578163178313842,0.36592679321387483,0.19904482257435835,0.9717748610790456,0.37184821808836965,0.3688638127003608,0.293618809620751,0.30079208113099953,0.04818979523183107,0.051626917919516936,0.0476197432960628,0.5788074484809624,0.8658632415419178,0.4567414924189903
