uppercut_right|p18_Global|uppercut_right_002,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p18_uppercut_right_main_001,0.2867137402465339,0.11611738256099957,0.13456727908412913,0.09142771007859689,0.25734983432989633,0.14179543460682323,0.1635927996791203,0.0653403112306564,0.18797922274410578,0.2033577721966407,0.23918645313167408,0.19687056843415635,0.17395422791981838,0.277018283477329,0.24669365541083876,0.165360438367797,0.8990974036258379,0.29102002733612997,0.28562511770022914,0.2970230691041708,0.30560851483197393,0.05223413812712988,0.048402200705864734,0.04771730939809243,0.4331042525934481,0.7568246920963214,0.4022710007472069
p18_uppercut_right_main_002,0.28632274571304783,0.09575293759289386,0.2445977333938661,0.15482721994069568,0.2940134737150045,0.1677013123890872,0.2568053996908269,0.09966384808109388,0.16700135842034633,0.1848428737344825,0.2336080452481207,0.191819538497665,0.19069228194708565,0.30683372431285505,0.216163641034497,0.1416743445717194,0.9007436335034432,0.33382366115869655,0.329901755779089,0.28896122984609207,0.3076897141455205,0.052425473599608086,0.04929490111289036,0.04765977169096811,0.4766638341435221,0.808409882360958,0.42803482702596307
p18_uppercut_right_main_003,0.2833134351098988,0.12663653882818035,0.16037631868142516,0.11501392880106705,0.2814715005101701,0.149213533847658,0.1838210824456579,0.0949096319142217,0.19657663631429562,0.2186831325536757,0.1981103306704547,0.16130617232311772,0.17851146125276893,0.28667664846795915,0.24279916942716198,0.16055779491866526,0.9084708462480483,0.30838268442611677,0.3016090183380661,0.31661953765972156,0.3235548253241035,0.05433474189031252,0.049749648457995045,0.04762176064745637,0.437446912808596,0.7874408003082801,0.41753128047786825
p18_uppercut_right_main_004,0.2630217243125037,0.07372011246385193,0.06296128508130472,0.03164367524428048,0.23716478542177474,0.10361508870847166,0.11067709533264769,0.009625228856784004,0.11738731240411815,0.11699316057362012,0.18787691612277274,0.14629555070290876,0.12696860406594673,0.1974225504322627,0.1828033215642898,0.10067703496105604,0.8683345747799951,0.26909990739837825,0.2707597713398617,0.25544137932591954,0.25392080669044625,0.052190958265216005,0.04854340619580068,0.04761959037060664,0.42629763262518605,0.5026410371958335,0.27513031378322006
p18_uppercut_right_main_005,0.2635521622077227,0.10619871419126226,0.16167771017991509,0.09679760635650844,0.3103860570344376,0.15996783370693846,0.1767362672919965,0.03954011927281596,0.16608324338056238,0.18233104057622368,0.23695462804249204,0.19725907799708,0.1432448587578044,0.2788504414280644,0.20313938493788197,0.1350439741150446,0.8952826895746868,0.34816716528295805,0.3449202842739242,0.2863612985074008,0.2905652676838695,0.05455457216464044,0.05081671560291994,0.0476792537807372,0.4486850197029331,0.7295683630631876,0.3886238084219624
p18_uppercut_right_main_006,0.21148654643430795,0.0796038779469658,0.04648422003629745,0.011609118713826229,0.2040035105730155,0.049076698818053335,0.15934701254800115,0.02794815801048079,0.08024341258459768,0.09987050877225559,0.05779932198631497,0.019849720926846788,0.07628943424920027,0.15668400780236938,0.13977997058043404,0.06451969791828488,0.8369773382944488,0.23639261973704465,0.2325045528491021,0.21561159617646405,0.2222882757276487,0.052591368510663636,0.04787261779699608,0.047619152323636484,0.4392300999637018,0.31292604489710646,0.18027259861037148
p18_uppercut_right_main_007,0.13230537668272704,0.004128312189609662,0.06686930506689218,0.0016875939019749143,0.11281341527547942,0.0022021232265652525,0.14238447448815603,0.012844084982951276,0.007813457671631299,0.01894406303159271,0.03006560028920228,0.0007628722889155352,0.008121343460774717,0.10610677043360697,0.058645116526665944,0.005245569130382791,0.7546529553131854,0.1586066953589343,0.15631679661938563,0.1376380024652915,0.13653889194792426,0.05567037591548247,0.048188904289336185,0.047619051223027176,0.4549492812458638,0.017389384258217223,0.0325042177406222
p18_uppercut_right_main_008,0.30832974575298727,0.13435067808527285,0.170650545853487,0.11004975952488452,0.29207069133707264,0.1580276215996163,0.21976358759501408,0.06728370843187816,0.2073942859329571,0.19864320320042864,0.2321630939328984,0.19589835635708724,0.2085385414792623,0.2961432705965367,0.2640523777108112,0.1868892334722172,0.9474035151704492,0.347758274940629,0.34321552768944946,0.3130196487357112,0.30775561542384533,0.053382472220171104,0.052118101103871994,0.04847018159032156,0.4624345845822043,0.8376453191995356,0.44305775039492856
p18_uppercut_right_main_009,0.31558471117909886,0.12775093355258488,0.2572246797423451,0.1757772548687614,0.2966321615641982,0.17032342889348967,0.2874410644249403,0.0903490291835818,0.21241734689650923,0.1872393913652443,0.2250856938300041,0.19723690514514342,0.20955561860395067,0.3044114670760473,0.23831567724213015,0.18902715079527896,0.9324576469739687,0.33099266242201586,0.3270863361436816,0.3288613238143016,0.33275814273359294,0.05239370607425235,0.053323679498933255,0.04858193017084734,0.47767610851361475,0.8872659113176088,0.46792392074422806
p18_uppercut_right_main_010,0.2995426780746019,0.1162436744927782,0.12711350958521944,0.07145956300920889,0.2970715756103033,0.1487574612415889,0.19038980973992586,0.04232635852316273,0.18817463337315,0.18764188873142376,0.23362925397906062,0.1888952982297784,0.2035853684528394,0.2911830311771572,0.2467391520769898,0.17521667218638284,0.9487131840599128,0.35000967946542655,0.3485819141824364,0.30402709580479204,0.28126318454778876,0.05230059521652124,0.050292695118061455,0.047799644260530384,0.4621935685163403,0.7757240655599227,0.41176185491022654
