hook_right|p22_Global|hook_right_003,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p22_hook_right_main_001,0.2554462125106071,0.12497760032261047,0.1522163989903617,0.06371789431353167,0.17675700373866987,0.098228891749802,0.1681497733118114,0.06651761855710513,0.15333498884158903,0.2703973344381489,0.24986495822578111,0.1920425316732092,0.13095143779116666,0.23767025025356467,0.16464964723330805,0.09943544233456274,0.9030388590180667,0.2870782732191569,0.28654575460660664,0.19125175120172352,0.2023906244289992,0.05416812908145925,0.0477608682895818,0.047620639137474864,0.41865579184341534,0.6241768277765608,0.3358987334570178
p22_hook_right_main_002,0.2545321743555696,0.11106001031546091,0.14079580508539985,0.05763743925068253,0.17087457624642705,0.0870881286742402,0.17394530611306017,0.07091477590530834,0.14943050505996142,0.2579502839209203,0.24889476650429754,0.19092108102798677,0.12374569994228748,0.23261453956518485,0.1590522185507781,0.09464232070477974,0.8841337042082189,0.2676074334587984,0.26823271356344003,0.18266568386366563,0.1923244146589983,0.05401474751546981,0.047775775681283265,0.047620664854339335,0.41046748752241025,0.597898548087846,0.3227596064710927
p22_hook_right_main_003,0.2889076352611576,0.1510790738731873,0.19931550226804245,0.08747551462350865,0.19625400870120968,0.09204700597755978,0.17178037652106531,0.06708858487313057,0.1778710387393337,0.2670871654745953,0.26983303253314694,0.19525641547473854,0.15590541456063906,0.2578613417666086,0.17762954902295128,0.11312923532307895,0.9033425360280549,0.2781241386058856,0.27809298502454566,0.19087787332459288,0.2011233074519044,0.05323186285811268,0.04768200711693632,0.04764749082838169,0.41318579658703236,0.7075286722291604,0.37758808152877105
p22_hook_right_main_004,0.26723508648380623,0.09877240085975678,0.14756327633368388,0.04090913018301563,0.16880032578985676,0.08235921857530755,0.16351918464762516,0.060030590286972794,0.1436814175235954,0.25936358418964645,0.24773188730005083,0.18176850583189336,0.12355312336104249,0.24580915944485873,0.1849372291424603,0.09002624214534201,0.8846840432577723,0.26951653615730625,0.2684564042238155,0.17146778100164428,0.17169543414699434,0.054189849233583096,0.047748548027858974,0.047627922959108476,0.45860692889879007,0.5660927676126816,0.306860345285895
p22_hook_right_main_005,0.2629299234095178,0.13024873223423267,0.18069751352580532,0.0700017874863952,0.163875231792741,0.0969387090606008,0.16848017919932784,0.06451309921955348,0.16273733207082158,0.26811110293211193,0.2528274010320769,0.19441172507469,0.13307556030841047,0.23724810754939335,0.1787312650578395,0.10135373404234131,0.8921299678027476,0.26925187942931406,0.264702117692239,0.16251672913337006,0.16811580903255158,0.05401247074219971,0.04778963244970966,0.04762264142832141,0.4122591848291698,0.6294477840087532,0.3385352127185373
p22_hook_right_main_006,0.3074371116269139,0.11249454094759481,0.1589392933283429,0.05163575313500048,0.26173432521178697,0.09513291408433067,0.15483387153539002,0.07084150999162084,0.15133212208719396,0.25471266206722787,0.23754342146115803,0.1868718169603144,0.13187008536575606,0.24061750698511392,0.1602203248706465,0.0988285131430471,0.8503576966403934,0.2370132937836674,0.2365131126470265,0.1821112693354435,0.18676622233670556,0.05455329938676116,0.04770995095551149,0.047620301351618224,0.4536454885576603,0.6115509450262928,0.3295856231889555
p22_hook_right_main_007,0.32605282695510157,0.12728896178558063,0.17896528999036604,0.05724107372195554,0.2866089317759769,0.1097518594420132,0.1820642951144224,0.09819523973934824,0.1677960421694164,0.2563762025519304,0.2388106126974236,0.19507752686048332,0.14806049083681871,0.26933703707556955,0.17441186301463954,0.11205909870059168,0.8805323412519088,0.2694065316443986,0.2682513508516293,0.20284423941107038,0.2062493867321003,0.05532488766766742,0.04779387353405123,0.047623225210273894,0.4687735421601588,0.6894454720961173,0.36853434865319556
p22_hook_right_main_008,0.2829032413116567,0.09276538579485448,0.15525755403823205,0.031520021260212715,0.2622754436885226,0.11749462598175942,0.16988157137505,0.08796437681616312,0.1442077331195431,0.21981792255394633,0.2230462413329069,0.18370421795431066,0.12729932466718732,0.2735045439774617,0.16901661221764294,0.10068236909563122,0.9146130531571283,0.306314882201118,0.3067079326188856,0.2004308848846914,0.20051321367813474,0.05600053852857885,0.04787011184269293,0.047621379808187404,0.48193121006969103,0.6145446040904201,0.33108299194930374
p22_hook_right_main_009,0.3656562095686586,0.12141561678836954,0.1870640557060239,0.054546819012376166,0.281566535910846,0.15529127099469875,0.29458867642124115,0.15672078569146328,0.1877831003626746,0.26309228880625685,0.24369189082596715,0.19663465675513164,0.18727581485179678,0.30665072469557153,0.18521986045014913,0.11929001075676882,0.9571191480354923,0.35693819492485024,0.35893959472646675,0.21433788819950697,0.22165538916482305,0.056751459348070486,0.04833672207392465,0.04771948687537665,0.541623329803927,0.7866976788542714,0.41720858286482404
p22_hook_right_main_010,0.25370996720022,0.12928291035160128,0.18632297041599397,0.07915507587527824,0.1681036816583948,0.09371185542803785,0.15612279777454308,0.06772084274668859,0.15972566766243193,0.2534376174968765,0.2519423042722034,0.1959948589714439,0.12164412434364291,0.29356037217128605,0.15342827153065702,0.08351180139689496,0.9522621495440247,0.2729926733420209,0.27261597765645906,0.1897855230203432,0.209209739225374,0.05387032596491401,0.04771946804696574,0.04780238415938113,0.40719606779163364,0.6489661946678497,0.3483842894136154
