jap|p09_Global|jap_003,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p09_jap_main_001,0.32504988017344827,0.15514132380443088,0.17132100588461957,0.15849358048935214,0.36355803864513325,0.13783701872638468,0.15767408717280146,0.1707049900844679,0.18700483477254676,0.32480583286268866,0.2576379921174864,0.18453629430884924,0.17186277422970758,0.30451905122246414,0.3745595759296371,0.20026346327442807,0.9806497125655584,0.3796416855588044,0.37889597328597957,0.2850652486114013,0.29686133367768586,0.048035413401712676,0.05027251929753426,0.047623556775512596,0.5803249239678748,0.8807384729248623,0.4641810148501874
p09_jap_main_002,0.32288325421914266,0.16208787775784078,0.2081724096385039,0.16227370753584597,0.3726962585188455,0.14909997898688598,0.1711339908446014,0.16901460617846858,0.18543330547376152,0.3334825409602532,0.26517443486589926,0.17536566275813253,0.1738288895789354,0.29890740846377595,0.36774919130532896,0.20080705482273187,0.9819479672937856,0.3825928221704781,0.381003531136065,0.27744626549431617,0.28894481437887626,0.048220653377608655,0.049208237126105496,0.047626355125685194,0.5982100735135216,0.8903998658460326,0.4690131104858589
p09_jap_main_003,0.30743788384051796,0.16848075201358617,0.2325951968413718,0.16559155323434524,0.36551346939761087,0.14686791710198382,0.17844025100512423,0.15977661276635668,0.18382895871311825,0.32545700028656677,0.2654583955397499,0.17925663075252712,0.17146446477935334,0.29342013886488516,0.37183545597044376,0.20127007516113077,0.9798634566075994,0.3808484085366432,0.3802760866270544,0.2680345807314202,0.2804627303881051,0.04823902237259241,0.049718784538309135,0.04764532532050446,0.587359121726704,0.8908095872142562,0.4692274562673803
p09_jap_main_004,0.34007087248205115,0.16581742872080407,0.19600013476092573,0.17083589501602628,0.36847079802826926,0.12102998277708436,0.1595660179965483,0.16444274847646545,0.18564898125723117,0.3242333732748343,0.2589146629878858,0.18660436071795936,0.16580624631677646,0.2983168474787276,0.38012421599767227,0.20085005600387054,0.976070810709565,0.37490131071020066,0.37432911389550905,0.275439105038254,0.2916292642525751,0.04815200791744384,0.04984109686693995,0.047624603244315444,0.5848070139633788,0.8830489476762671,0.4653367754602913
p09_jap_main_005,0.328681206366649,0.1650408004354047,0.1549664304742377,0.14007975842608147,0.3765480240998562,0.119740906709907,0.1414293994954513,0.15442878509812186,0.17870481548306716,0.2942580246593324,0.3205885931013101,0.18204795692029424,0.15680349136324015,0.2889350403741407,0.37804391423056904,0.1996800190593736,0.9510156906489213,0.3503755237947104,0.34795932727707046,0.26832256690298995,0.2881914132017417,0.048380827167634435,0.04781640461257942,0.04761933482020939,0.5956278843958188,0.8428879625140927,0.44525364866715106
p09_jap_main_006,0.31546288776874254,0.16157835829205947,0.21564423841018127,0.1649687769071506,0.3652147362760373,0.15178943142559595,0.18497012479150832,0.17144493251726517,0.1890212794700459,0.2861992628546852,0.259615192038049,0.18095723778189537,0.17925991396337676,0.3092590966337531,0.36401132963566774,0.1989928468141032,0.9882695958140392,0.3884379565323899,0.3867378340766556,0.26778693785550384,0.27780247056611895,0.048213775181447885,0.04916505818502634,0.04762537949938461,0.5607752212392914,0.9049274166020386,0.4762763980507116
p09_jap_main_007,0.31131150819597675,0.1655522062501443,0.15101517350640764,0.14073110543190764,0.36898587922918535,0.11491786308680604,0.14847787424379583,0.1669890133928219,0.1664910443234901,0.29482476653676615,0.2920061337724375,0.17550469914781008,0.1414306027136423,0.2756136692274841,0.37438093412141604,0.19738757712189392,0.9530315918272922,0.35486166547728526,0.35234926273448336,0.25036300444018794,0.27382423138780954,0.04824394061715033,0.04774704973961439,0.04761949736892291,0.5863269896868342,0.8146109091345904,0.4311152032517567
p09_jap_main_008,0.30990778525709767,0.1637334436378572,0.21750409511742816,0.1717502750684912,0.35804968980457513,0.14567360227305914,0.19585682897617815,0.16596289276644255,0.18746813854498162,0.300751274960856,0.2912297027479158,0.17995339194841126,0.17558689908130362,0.3051922893652549,0.37122348762573554,0.20075548387897535,0.9817512846629255,0.3817237076700969,0.38075259312300913,0.2728441393470458,0.28437555076070903,0.04833143801645893,0.04972260088344503,0.04763449721607628,0.5863902844758265,0.9004872172679796,0.47406085724202796
p09_jap_main_009,0.32263362965021997,0.1678736680684517,0.18895942344273917,0.176675904824279,0.36481408485876676,0.10430165957642168,0.18296576987469876,0.17002843921056415,0.1735870839265261,0.2981012942626511,0.2846287071327097,0.17456197126222356,0.1534674220848374,0.3138502680785139,0.377823709793711,0.19846505930854544,0.9629314249580478,0.36074432485834124,0.3620049835816068,0.29047777203187125,0.30170790555046106,0.0479758273555494,0.04849870344482959,0.04762577480625875,0.6197739604179481,0.8502270651292431,0.4489264199677509
p09_jap_main_010,0.2896734349379465,0.17585613445267229,0.22778255166301728,0.17906270909734823,0.3575981328665826,0.1304459861751632,0.20357847895784836,0.17831914198561488,0.16868660993187554,0.2882169219859228,0.24836200323774604,0.1661968385298534,0.15619125342834284,0.2808157066064062,0.3639933907752073,0.1980240858588,0.9582722635124246,0.3590243032611469,0.3581281390586142,0.2475309085297789,0.259437403438785,0.04862741392109035,0.04879231458367526,0.04764864817430866,0.5577438983147937,0.8596731045096655,0.4536608763419871
p09_jap_main_011,0.29008167753044906,0.1751105328662748,0.24049177133368227,0.1859411280795514,0.3544121924812222,0.13636559983393667,0.19321734848355399,0.17191123266086109,0.17730072788339335,0.3266491605288966,0.2511090598547837,0.17710359261898345,0.1654619391776046,0.2991452971505174,0.36217807579135464,0.19940068668457056,0.965545747182267,0.3640648429218266,0.36447058993706527,0.25727335875825197,0.2689502430826634,0.04845404102858316,0.04907838945058872,0.04776412646897943,0.5728424004573276,0.8841477159907575,0.46595592122986845
p09_jap_main_012,0.2953824864186255,0.17735484381514793,0.21763481139898846,0.18513647672408934,0.35808246067377514,0.12625193026807663,0.19754178529283145,0.17978578933278438,0.1652941392254728,0.2955142623521435,0.2566014477825765,0.16665632267559763,0.15068827062748763,0.2932502929890482,0.36943846329127233,0.19680493369708765,0.951169073723513,0.3513105371448323,0.350062936916784,0.24919542294972566,0.26463851181620435,0.04878855954387965,0.04967820973695779,0.04769814072008556,0.5814869463475263,0.8472545066980833,0.44747632370908447
p09_jap_main_013,0.30365512868296507,0.1720241422843981,0.19345437936596124,0.17933667175696585,0.3642283143188883,0.12123557686949923,0.18287397257452181,0.1629906196836591,0.1705647672562229,0.3045007507338795,0.27584755578343445,0.1756515736762737,0.14907957855484505,0.2906199902640667,0.38349703988078626,0.19803390068323767,0.9601489825533832,0.35891481638391004,0.3580517503353071,0.24814850049539655,0.2687279966887654,0.048650757686931556,0.05071019497778922,0.04764654298763552,0.5931792127505958,0.842554860486039,0.44510070173683725
p09_jap_main_014,0.34079390569416307,0.14534104052057456,0.1197587472180511,0.13964573670509342,0.3748602207756079,0.1479964822504311,0.1453945937518275,0.15912787792329236,0.18157935249541587,0.30456347121218447,0.291069579203306,0.1845171737079995,0.157648705464804,0.3020347965391342,0.38593190680205763,0.19958518842835704,0.9573871984069282,0.35618373582239693,0.3539254281092671,0.2889600089078145,0.3082179427674802,0.048227133617364915,0.047758369934856354,0.04761921099884371,0.6048773438518162,0.8461714620725054,0.44689533653567454
p09_jap_main_015,0.3280697842398387,0.14985570407775567,0.12357577245691494,0.1304444351451784,0.3677479590455226,0.12363036664636036,0.1474099670377756,0.15961204419581682,0.17297777271597425,0.30309035507066107,0.3119342592735447,0.1794824491221335,0.14949047135001534,0.28467636992247475,0.3785303660920529,0.19813114527081532,0.9633438460925691,0.3639473981166198,0.3620398699610237,0.259092522306057,0.2794248746979601,0.04832867292064525,0.04783288277182031,0.04761913383108445,0.6028880556366885,0.8200853423304918,0.4338522380807881
p09_jap_main_016,0.29707979787339067,0.17454114456004016,0.2275390491442649,0.18093061152756745,0.3567918532689814,0.15237054883528459,0.18565210361804402,0.1688856535560817,0.17894128851555177,0.30453139106663196,0.28589842689155304,0.176394341352219,0.1630789695343828,0.2936091793082619,0.38229829505938395,0.19970158622743062,0.9697312176958242,0.3712956295841395,0.3704487199242821,0.2550401529229146,0.2667439494287511,0.04877591258760853,0.050349917813820935,0.047774447488988556,0.5917600832592131,0.8801281047326431,0.4639512761108158
