uppercut_left|p25_Global|uppercut_left_003,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p25_uppercut_left_post_001,0.2328910340104431,0.13321211867356592,0.1723910645815458,0.08877288781180968,0.3153701050388754,0.12291734277373081,0.0861017992974078,0.08324713263474634,0.17587405635495382,0.18921058967310983,0.31303172168348836,0.17522889431654368,0.1780751896815529,0.23264248813858646,0.35330802048261484,0.1712319673253965,0.9545383131475733,0.3475481998936107,0.33906948513189283,0.2567630520944873,0.25024191693809805,0.04812893003184536,0.047694390841520995,0.04762876038818424,0.4897798712714036,0.7474265338274787,0.39752764710783145
p25_uppercut_left_post_002,0.22810264519543413,0.14148137290840973,0.1912431289573837,0.11299021905006461,0.30308756493325967,0.1179285320046078,0.1282467997903737,0.08340488052458109,0.18614170669532104,0.20457516392727015,0.2813124375725165,0.1553739935658089,0.1883570203017252,0.296838638514084,0.34852176251407463,0.19296956128354362,0.9587681631645623,0.3581082410346326,0.3477240895758594,0.27323457913365,0.266728521916334,0.04814344461172601,0.047881843295448645,0.047635430306042705,0.5205373609091529,0.7778980944221855,0.4127667623641141
p25_uppercut_left_post_003,0.20522897801119638,0.13773260766439271,0.2751632915667118,0.1462677319412426,0.27649979547476183,0.14409601969301938,0.15848012326198374,0.11736015815081435,0.18981569438236467,0.2501974429819456,0.25725355893688373,0.16056549874561674,0.18303170414209097,0.29999506530733977,0.31982321009594517,0.15723665607996734,0.9659714617953183,0.3623943064622933,0.3472167165757109,0.28870507783821947,0.27358650537787155,0.048070484029632245,0.04842770943100539,0.04765417238337796,0.5416624046649294,0.7979664178644928,0.4228102951239354
p25_uppercut_left_post_004,0.24070422665762026,0.14092773376932244,0.09866179825096277,0.056753831762254646,0.32492512757382214,0.10713379231559524,0.0783952035312419,0.05458149674859586,0.18833004978165654,0.1851244691925867,0.31122136702307973,0.17160954115115448,0.1900095569645247,0.2781841226688507,0.3594590663844069,0.18765575221157987,0.9697910663574391,0.3692419495034511,0.355638229648262,0.27575605970588807,0.2566035285196963,0.048126618670334,0.04770897219601993,0.04762428408028462,0.49796225843015324,0.7482899366094291,0.39795711034485687
p25_uppercut_left_post_005,0.2099575252828118,0.12717512135375925,0.2449418833849772,0.12537113772073444,0.27912204987018524,0.13293513629176731,0.10902562370233863,0.10260200825536132,0.1696803510874113,0.19704461459097272,0.3066641787601704,0.16892926582640935,0.1745431639300603,0.23362664466609964,0.3364837814585191,0.16126849034150392,0.9509651779040216,0.34297855982672604,0.32993189135840756,0.25092534023857,0.2495589343700547,0.050004901941454696,0.04769406618556203,0.04762363103290959,0.5047106605968196,0.7446042759667029,0.3961139534998062
p25_uppercut_left_post_006,0.25468424365544823,0.14419478197469054,0.04119849020454853,0.013882355309523569,0.28135691600159213,0.0932137624900087,0.0619087578079834,0.013290884996434018,0.1871198675059024,0.1956749880854275,0.30522603510795104,0.17249011582809076,0.19141009141463963,0.2441726472306386,0.3637138125646457,0.1908082872666333,0.964141384772374,0.36364881575704844,0.3528733114703866,0.26815284199388095,0.25023695375042143,0.04804880798021464,0.04767071811285058,0.04762078191376416,0.46434231664127285,0.7100447178317433,0.3788327498727537
p25_uppercut_left_post_007,0.2301901372901732,0.13125145263430377,0.16156900742922323,0.09888887300435759,0.30351209318105254,0.11239765773592245,0.12768259670489082,0.0953325630214267,0.1886044890368413,0.18220444161050253,0.3072847164892905,0.17126965682424852,0.17548916612448123,0.28732154040068025,0.34253295881978607,0.17530096077461166,0.9653087517605649,0.36436382053344685,0.35040212526421166,0.27706443401936454,0.2548756065047023,0.04847037850308638,0.04774342001527457,0.04762200431111459,0.4912173532433294,0.7763883143328429,0.4120051593219788
p25_uppercut_left_post_008,0.21994154731993243,0.12858242868555786,0.19498686750334332,0.10699705290557607,0.3128432494553964,0.10937891276964365,0.12487490644368035,0.10474537793905273,0.18673563704928525,0.19593990858684143,0.32504175270548225,0.17476267281363694,0.17512914938162044,0.23984844009997447,0.34259241066496476,0.1687560694994904,0.945533445198017,0.33951568557446843,0.32531070353580543,0.2520465816060559,0.2502558637771738,0.04826306268047352,0.04769310999649083,0.047620700910342664,0.4993078578716538,0.7573481679394373,0.40248443442488996
p25_uppercut_left_post_009,0.21947999716311345,0.11001824713603789,0.20596904971583974,0.10178880258671605,0.2992858442840443,0.11283807853305605,0.12311992307723982,0.10952492269430639,0.1751486653295063,0.17024839529355268,0.28653188594954515,0.16034196024965439,0.17041810219676093,0.2319302252711178,0.31293485268328547,0.1369446274562096,0.9537931226449092,0.34889248184847244,0.3326124774850596,0.24696484693284484,0.23681436168845185,0.048376297356066696,0.04769588669788647,0.04761941285993662,0.48432655483873865,0.7210982024142598,0.38435880763709823
p25_uppercut_left_post_010,0.20855154690950065,0.1267516965347816,0.1694007838028871,0.08589594400446869,0.3137224352148933,0.10823165540956362,0.13324358318173649,0.1141169846019674,0.18863590206870345,0.1737513668684819,0.2872184606221473,0.16241022396813565,0.18132200956034553,0.2858489901465876,0.32578138122956257,0.1529957405446138,0.9576903706114486,0.35424028248234807,0.33837373643405766,0.28719126365863,0.27177901805538224,0.04831148699670098,0.048191198439565014,0.047623364844402556,0.4947356702571507,0.7564637993565013,0.40204358210045194
p25_uppercut_left_pre_001,0.2135854418386074,0.12598781100293666,0.17034103662339178,0.1213120345159265,0.3104157194765095,0.12992103999719629,0.1289106762810716,0.11239503414714866,0.1822256115225296,0.17458740799490002,0.2821764439332564,0.1592311288352354,0.17543155996935494,0.2554470398799229,0.3097550936180308,0.14385673389070328,0.9595058873003565,0.3571780222598405,0.34421078083509665,0.28338698633275433,0.2662393312614464,0.04836343084439858,0.04800113305725867,0.047623192340961115,0.45864632697572205,0.7671331195772165,0.40737815595908883
p25_uppercut_left_pre_002,0.20625271070894996,0.1299596366419412,0.16005921832260106,0.12926073803099766,0.33395281265723,0.14430012170195033,0.16151782839258194,0.14364022985779612,0.18423402841344402,0.18339279643942585,0.3278153470256005,0.15875306057013422,0.18676913483151608,0.2787093285144059,0.32981321743019854,0.17147693958399593,0.9596742917580349,0.35898628230651075,0.34309509199737187,0.3043873173237534,0.28821579007736187,0.048255516639672105,0.048523386246631356,0.04763317594616499,0.4988251836721725,0.811833057079935,0.42973311651305
p25_uppercut_left_pre_003,0.24213228769694162,0.1119021438209041,0.23199585235560866,0.10271323784738673,0.31814493582695236,0.14154402269438388,0.12227816987577236,0.11591826195759784,0.17292554716689817,0.17527310199920437,0.3037159359981074,0.1597568273709729,0.1650115445819065,0.21758178020465935,0.28980927385611505,0.1333132193016196,0.9254284455025976,0.3208592984257583,0.30545793683267053,0.2532109841293828,0.2454120871987387,0.048228017689525796,0.04769813073094229,0.04761998237563096,0.46918472865676397,0.7435313829364671,0.39557568265604903
p25_uppercut_left_pre_004,0.25414009442615776,0.14949078399820492,0.07267970351520225,0.04594770946327765,0.29635357818248653,0.10918700916419907,0.061565508201734134,0.04207192237673636,0.171964606316067,0.19139964225209122,0.33018526138064275,0.17384318441559926,0.18961388433684315,0.23605047023519538,0.35227315354656136,0.1902172764644863,0.9588897179389836,0.35940563482412957,0.3479742549808412,0.2692652605629059,0.2549982968108894,0.048092360018455856,0.04769448301888185,0.04762710559054414,0.4562281085910591,0.7406798258565083,0.3941534657235262
p25_uppercut_left_pre_005,0.23005019698479465,0.12217537089974699,0.2212577408605442,0.13105880868694253,0.32128209716714834,0.13151517659522202,0.13150571480987291,0.12529590576116967,0.17711549852706426,0.18936069559139598,0.32887756456151473,0.17309453525173565,0.175558690944346,0.23308984001114225,0.3301002115301645,0.162799152471011,0.9565095490625526,0.34961144489814355,0.33780792471167126,0.2602315525021358,0.25444303022919346,0.048419080751173516,0.04769344829438505,0.04762958084956542,0.49840225738606136,0.7834937891548209,0.41556168500219315
p25_uppercut_left_pre_006,0.21222388989155577,0.11737354058526502,0.14308519107273637,0.11827920209832425,0.3028486626198271,0.13566629392008983,0.12591263710432538,0.11314645161642414,0.18175765886684778,0.18344738496397633,0.2884329300401591,0.15657234470839015,0.17812236512732632,0.26646941422079246,0.2997393149985064,0.1515859820868388,0.9581118900232427,0.3573343757539996,0.3416462100748753,0.29394130148262027,0.27787046570243484,0.04833085971043848,0.04805656941615802,0.047628603424103216,0.4596482793777392,0.7633908464065016,0.4055097249153024
