uppercut_left|p12_Global|uppercut_left_004,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p12_uppercut_left_main_001,0.3402059925066615,0.1619400345697782,0.14489607580767166,0.05656954704137368,0.3037270163732272,0.1560890878028062,0.2075167614004741,0.07921962797931595,0.18913282496319017,0.2393047238796578,0.30479821928688505,0.17424232707235668,0.1871580190474831,0.24441356039961426,0.37503826810648594,0.19426877128762712,0.9612782894586139,0.3615734469880312,0.3546181465191794,0.3482982600230101,0.34128809286512457,0.05182193012350405,0.047965752474872725,0.04765637084980118,0.6089512539745746,0.8064450488949652,0.42705070987238314
p12_uppercut_left_main_002,0.356288292422518,0.1835232026934363,0.25624386964795176,0.1613527805036833,0.3003607914866268,0.17357362352260108,0.28966988127035476,0.18040400719760863,0.19146970617910264,0.2486520290477899,0.3444130914813126,0.17232962229530444,0.19293441133876796,0.35589877665442826,0.35982042455389934,0.19338274475644873,0.9536377554768117,0.3509823124121171,0.3468180468745972,0.35571760113030165,0.3519876176892871,0.05365779463253756,0.048284159929079674,0.04766098061556766,0.6981284651983907,0.9011208823694294,0.47439093149249856
p12_uppercut_left_main_003,0.3525012028256825,0.17911390321401427,0.2231729403186263,0.14905959773860972,0.3011705384429331,0.17527127968412096,0.3032907537060965,0.17709202938512478,0.19322626837930396,0.2445945794884564,0.31477205558915733,0.17187737235303718,0.1918643556080917,0.33591649872271956,0.3612873628077833,0.19339281590662136,0.9458844318978397,0.3459053945212953,0.3367547702427169,0.36472243721069136,0.3685004252409504,0.05351910401986152,0.0480899619050126,0.0476732620698346,0.66703399695566,0.8964250006739599,0.47204913137189725
p12_uppercut_left_main_004,0.34091670958744374,0.1503871811111911,0.26623076077846386,0.11101417535852545,0.313609330170126,0.17929359198576642,0.2537339241636123,0.17228093830654853,0.17294931141836295,0.3330146047657018,0.3307156912882251,0.18243482172571338,0.17462260253699372,0.3679382091826545,0.33102712029092274,0.17804182191776777,0.9066785629886439,0.3028836904434152,0.29839631286811336,0.36137459226588664,0.36038423110055395,0.051634966990988025,0.049566067691797756,0.04768774529956301,0.7509189268259842,0.8339717389223671,0.44082974211096504
p12_uppercut_left_main_005,0.335937676428566,0.1514524564847225,0.2587423218012116,0.12872572151427336,0.32851089242324705,0.17891069094013168,0.25946073830760535,0.17293348901126088,0.1847792097068806,0.3484629927747879,0.35147079613244203,0.18877572287088668,0.18165573815915534,0.3485442240811222,0.332126384074067,0.18024012218134722,0.9134697218724555,0.3072932176647965,0.30132009284005595,0.3628230863941827,0.3645572712060937,0.052618755829597866,0.049965495575505815,0.04772632075772767,0.7373634599520703,0.8629869512796676,0.45535663601869764
p12_uppercut_left_main_006,0.33066736498562677,0.17302678826845935,0.23688440626195453,0.1489781814168824,0.33515072494166054,0.1697694847947147,0.26052312026006524,0.18024349110135873,0.19239502311939208,0.28094698863881257,0.3234561429717737,0.17705941933636693,0.1930894633002959,0.3489818622846779,0.3376188697047303,0.18331786794591826,0.945771858798798,0.34305772474874585,0.3382667406217469,0.3591158717858046,0.35856779290812985,0.05211588202688112,0.04783457372534238,0.04763669273093378,0.6763617339748026,0.8946344157170165,0.47113555422397513
p12_uppercut_left_main_007,0.32341902013084467,0.17387111226475213,0.2685354479593397,0.15195164410996168,0.30141314347959425,0.1682544258628329,0.25820247569158733,0.177620092171919,0.19546853294982236,0.28507518751042293,0.3051059530726195,0.1607034182017244,0.19281846121722082,0.3530408350295546,0.35408198282264824,0.18608508756452502,0.929942102990142,0.3269140399112739,0.31859677810233455,0.37052867352445834,0.3727344024660879,0.053244260485529785,0.048028403904900735,0.04765600344144113,0.6802806569860976,0.8848738698243752,0.4662649366329082
p12_uppercut_left_main_008,0.35312281439606996,0.17151389647577325,0.2643653207081213,0.163601931026534,0.3144718562639336,0.16948044239812077,0.2538362241684723,0.18115016853325488,0.1952621739059942,0.257448218708184,0.354815608489709,0.17488710700158647,0.1922245158070928,0.34555326972939293,0.34412927778269536,0.18239347678062923,0.9369536076312437,0.33380329786937113,0.3263981947153936,0.3463145878059808,0.3379610502407681,0.05313690423906035,0.04803972390881245,0.047680143802999314,0.6841135570262281,0.8925000706603062,0.4700901072316528
p12_uppercut_left_main_009,0.33581999547117913,0.17250181197804307,0.28685146711371995,0.14937603917927708,0.33249631681086644,0.18025343072893144,0.2655686945802962,0.165877491524523,0.18949331141049824,0.3665188631362706,0.3167567382359243,0.17873342806972214,0.18933039270136162,0.36678674119938987,0.34339182219878944,0.19702092954740968,0.9237615857202941,0.3210683773150791,0.3122053420503515,0.36299247552924957,0.35945994403511133,0.052544101702299534,0.04958929837550348,0.04777905438419564,0.7451084192622102,0.8883437709273304,0.468061412655763
p12_uppercut_left_main_010,0.3155108244459529,0.17853710219765873,0.22679251684955498,0.15056115953933208,0.2840209395815388,0.16615198067087908,0.26285635659125506,0.17484711899314306,0.19229519162943112,0.24809804149312464,0.2990568111768857,0.15794300581729076,0.18984494304337765,0.31689315932870443,0.3462258432893573,0.19820496954887476,0.930719811573689,0.328931370926166,0.32149821927459793,0.3559115821259585,0.35738370953608456,0.05291213756948142,0.04784732300600453,0.047632222031110845,0.5984371353901594,0.8851734304770306,0.4664028262540707
