hook_left|p16_Global|hook_left_002,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p16_hook_left_main_001,0.3121937506029707,0.15765373990955367,0.2629543631430418,0.1511434461418198,0.2566284013627479,0.31436514369802804,0.1860766330311789,0.13268855473348223,0.18675884412043792,0.225492921172371,0.29318428733803237,0.14496059091945537,0.17897761102259108,0.22863548794428837,0.3597143194446611,0.19832081680585467,0.8877227383338907,0.29522229946485,0.29756496867787485,0.35813083543912216,0.34872380452444784,0.07263234514265682,0.06726994370794707,0.04767354739750633,0.5025695673628567,0.8589251182560285,0.4532993328267674
p16_hook_left_main_002,0.3146265475154915,0.16238462425730849,0.24701001888976104,0.12611076692716464,0.22909026354575218,0.28880908240106756,0.18986548184211255,0.1642740724738309,0.162577212739976,0.24356677540767097,0.24057909076925807,0.11021250681204983,0.16488949681586265,0.23823102711158856,0.3610097551626136,0.1985019483401122,0.865467356720971,0.2754469562064993,0.2795231339406306,0.3480365779827549,0.34618670860377054,0.07078805941983,0.06433460044970106,0.04766224075912405,0.5221744102589361,0.8007624493802756,0.42421234506969985
p16_hook_left_main_003,0.31408458783258403,0.10463387037001311,0.03434310305142851,0.018748970290032068,0.2472807542468467,0.27611375199282306,0.2107054882336164,0.11405852854821737,0.17763302342041226,0.2189073434947662,0.29669564862813796,0.1428558919487386,0.18087449265735028,0.25024561456596245,0.37531594810451285,0.1986073387406879,0.8995309570143766,0.3055887438265773,0.30810582599521186,0.36290102740794383,0.3583384026685212,0.07247857466698984,0.06537895845357908,0.047646912664445304,0.4874023889473163,0.7682960741499798,0.40797149340721256
p16_hook_left_main_004,0.2779599544207767,0.10538251976041861,0.08741446447740327,0.062312312525439194,0.22060618721456926,0.2631269426393594,0.1467756674835306,0.0866550817050472,0.15253585932384028,0.18708498663673648,0.2349335981298232,0.10154504194573064,0.1593128123076443,0.2257707300290846,0.3498729086669444,0.19762021010210465,0.8757318168973585,0.2840963196025189,0.2882470122795289,0.3400691975277633,0.3356797114754042,0.07060853856822843,0.06453870874711713,0.04762098673253402,0.44539556717231515,0.6926727944722018,0.3701468906023679
p16_hook_left_main_005,0.3314269341545157,0.12448396957995136,0.19852573619583996,0.1210227592594761,0.2599418124350412,0.3180522433405185,0.20218772913510813,0.17382780186227342,0.19502469306208753,0.30227138989742247,0.30760956963375924,0.169733539518293,0.18669650863154783,0.2543611150498861,0.3609018764600965,0.1994364307616943,0.8997129376902979,0.30165234701017246,0.3035655129169039,0.35736843049798467,0.35932377628821355,0.07190370809848481,0.06680905566732187,0.047718281776440795,0.5257372164304425,0.8822693583129793,0.46499382004471
p16_hook_left_main_006,0.32011417793726,0.09561977786079738,0.11482854315685587,0.06831325348917895,0.23649227936569375,0.28730379534541484,0.19711145076681177,0.1309688125883511,0.17677348718790276,0.21355628432474488,0.2807394173381653,0.13325518286015273,0.17893167114070652,0.22688301168546485,0.365467376110797,0.19910695443638418,0.8905875064354796,0.2963515810194722,0.29835323079903703,0.33676577170911487,0.33973137791758823,0.07252756240010728,0.06592594352308649,0.04764207457240871,0.4465932394074506,0.7941774980524646,0.4209097863124367
p16_hook_left_main_007,0.31961629893597976,0.1430072677659605,0.09533621776618831,0.06813769691725194,0.2526952988174278,0.28146131266074514,0.2055043401989038,0.12189296036857092,0.18051473373727794,0.2439184229294805,0.28645698550811893,0.1363495173363799,0.16917836145466963,0.21354001702183556,0.36517763102316325,0.1957800168377442,0.9070958523257847,0.3148216843224013,0.3181499902290528,0.34706805091919624,0.34304289274686134,0.07248635316500791,0.06779789777221248,0.047622583815864254,0.500835386208166,0.7833803419803812,0.41550146289812273
p16_hook_left_main_008,0.3228127058686615,0.1421301552874224,0.23039660448790006,0.12967794860572107,0.2366793472424135,0.27211498592647493,0.19458936864540516,0.17185321115307967,0.19480792984282186,0.2820615968956651,0.29132250948784544,0.1663369573286747,0.19072604889596467,0.2610995435564704,0.349405727855644,0.1984465690789475,0.8937841839298544,0.2957236692177868,0.29792323903618506,0.358350254402501,0.3587512289292843,0.0700869923852896,0.06410852097214184,0.04778272671233797,0.4812138301768953,0.8906052885395542,0.4691940076259461
p16_hook_left_main_009,0.333425347655005,0.1330562003287769,0.03232662173322281,0.02036370508035334,0.23956459744285338,0.28112922201380564,0.19936705471512736,0.13435180514290637,0.1764193895942949,0.22037864339634178,0.27154294462785067,0.12702810313560603,0.17989781268089916,0.24068864853961824,0.3626299183690992,0.1991744435301289,0.9027601133650803,0.3078428941890762,0.3099554263480203,0.3610546373531965,0.3572322624386346,0.07126749443077214,0.06701736849224339,0.04765731405236201,0.4784466472295047,0.7683343438312517,0.40799582894180686
p16_hook_left_main_010,0.3297741874168431,0.14871483678366554,0.15941812782191153,0.09297009824193453,0.25632829878274227,0.3102489179219327,0.22287649174849475,0.17410323801255254,0.18223084892203784,0.2686488448829939,0.27782055495892727,0.13183168428292316,0.18183962322651914,0.2383053851251086,0.34782319361271896,0.19910995448357394,0.8971838601457327,0.3009063390920842,0.3034868015441316,0.35065884237709943,0.3480248979430833,0.07359154467900295,0.06562354410497936,0.04762888777610033,0.5089722577792799,0.8378387429054279,0.4427338153407641
