uppercut_right|p23_Global|uppercut_right_001,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p23_uppercut_right_main_001,0.2841069631095749,0.1398564581051854,0.22453837809606286,0.17348334540081256,0.25696303139315113,0.1435320824271588,0.1574128877979223,0.1412769430986796,0.1663428686603665,0.23579974595985362,0.26780882985675986,0.192047533912937,0.1530227905913007,0.17322630562666927,0.3051688396493065,0.15715365976914591,0.9063798796063474,0.29502058820417787,0.28107164033806137,0.259834313883598,0.2810147243655071,0.048046994232865785,0.047681416473523204,0.04762012599850566,0.47381265548262075,0.769854589901262,0.4087373579498838
p23_uppercut_right_main_002,0.2873137073749259,0.1528878494028781,0.24040763909800683,0.17076267686272126,0.2031981480173622,0.14401482480362932,0.1627071234289523,0.11933169506691794,0.1872913425028706,0.24159868067210222,0.27405900910334224,0.18811740772032476,0.15486020335696096,0.17711920098610134,0.2988819908623153,0.15268817136422402,0.9154651319120258,0.3077121265128485,0.29589777194638456,0.23024849325718746,0.24912434621370055,0.047892097182782534,0.047653762817775176,0.047627464489023164,0.45109145754123103,0.7737813537205509,0.410704409104787
p23_uppercut_right_main_003,0.2612044851031098,0.13178510597947796,0.24034909769697838,0.1668929537092146,0.30179980727208927,0.16525465545732718,0.18443479736063587,0.13800600017598755,0.19123890361503845,0.26729371053497497,0.2872927198597767,0.19077543398867408,0.18707861891518937,0.21154308008956813,0.3454518190576764,0.18331011968957345,0.9574907890300166,0.3566721691181651,0.34547843186063,0.26425221871168314,0.2679783416318612,0.04932699139926727,0.04812277183516951,0.04803403232718734,0.510048307059477,0.8568854176347772,0.4524597249809823
p23_uppercut_right_main_004,0.2625667457701491,0.1188856082191588,0.21287877299512575,0.15263985952904227,0.27986073558725,0.1599451474756202,0.19230097281972314,0.10488842121276146,0.16325005631025274,0.25822572242256,0.28645623973997403,0.19542038994795854,0.14975997261611487,0.18691891896015358,0.2805814961432242,0.14283928370799728,0.8998988503735795,0.28386330090798007,0.27142930238064544,0.26668853916121366,0.25132798167583803,0.050734531443649845,0.04778022176943921,0.04782796107052182,0.4864665017158975,0.7434129780124267,0.39562046954147423
p23_uppercut_right_main_005,0.2851330476681314,0.14082106503399233,0.19491935949509934,0.1153108189247812,0.21683032928389326,0.13043187716018254,0.1535101227846945,0.07915533437015089,0.17537167157862746,0.24926806480805083,0.2893970046208865,0.19142814908630634,0.1608144299635151,0.18782443822311237,0.3042449193478238,0.1551415813222738,0.913803816424722,0.29869560273973733,0.2872855765702552,0.26606887173558197,0.2853857304734272,0.047763616400573104,0.04765700794413559,0.047624842545021355,0.4767067013275493,0.7400538340740046,0.39383933830951295
p23_uppercut_right_main_006,0.29207188889274904,0.15836707438125414,0.194167460980403,0.16943980250171192,0.2902238223334548,0.1592208843762928,0.1779275073776382,0.13897060635453787,0.18622485193625216,0.27187937158319164,0.2787249041804065,0.17190916334083378,0.18220209403141374,0.2102178214195674,0.28001221886686567,0.15574947665867353,0.908569680342582,0.30993840906731457,0.3034772644802394,0.308306636519753,0.3143146939636,0.04781312354422734,0.04772954574104292,0.04763503680430051,0.448005199608242,0.8581653941173041,0.4529002154608023
p23_uppercut_right_main_007,0.2674465767726998,0.1321324843673941,0.2239861857768123,0.15950735384254744,0.2885912551547816,0.17103012717517876,0.17205686044747232,0.163619810607389,0.19032720977205903,0.2684487977107888,0.28151296166554357,0.1933280339331452,0.18784312646252682,0.2192562251675322,0.2698145925053332,0.1426307907161823,0.951358170546499,0.3494755343264213,0.33907368375957614,0.2917469194247212,0.2979385181475454,0.04794692819986235,0.04774284970643009,0.04785307211341675,0.4901877349727591,0.8449834202592468,0.44641824618633175
p23_uppercut_right_main_008,0.28893240351806765,0.14147327256607586,0.18163282757515448,0.12243790223975495,0.20300302607000037,0.13622864858215983,0.16553775059258463,0.11022299918829466,0.1701459533155269,0.2468657863713802,0.28565248705798474,0.1900537779882409,0.15951440031324957,0.19474574464338967,0.3000272731034557,0.15510829808276777,0.9072019570851124,0.2935568879629045,0.28820047841905466,0.2741530010327284,0.28983441476894506,0.047846586339291605,0.04765215710638845,0.04762099743648201,0.4629393611141911,0.7517144231242963,0.3996677102803891
p23_uppercut_right_main_009,0.2449637084535313,0.1352547440611945,0.17761076566624348,0.1500094351145993,0.26313746169486946,0.15018223665586936,0.1412786796204564,0.0713703012736514,0.1895767151150405,0.25779430891938865,0.2967025225843113,0.1827182613791448,0.1811935242171711,0.20869837208295694,0.2959011152956643,0.15256245260068446,0.9175310450804371,0.31776739599266035,0.3088413568775422,0.311661659946054,0.3114716698740345,0.047904533205155544,0.04771567991853833,0.04785702799656265,0.4520636673742522,0.8047558816732712,0.4263064548349169
p23_uppercut_right_main_010,0.31710079397069907,0.13595882261068937,0.22386606549452703,0.17469118571804024,0.2574932720624791,0.1671964172258678,0.17608971341171425,0.15661394335912196,0.1913441845465334,0.27446788830923186,0.27676391076333245,0.18221239825400087,0.18828357372441565,0.20883880881399683,0.31122920347973027,0.18141027609392563,0.9381143948873714,0.3367974822869022,0.32382914835163296,0.3049581179075904,0.30764267114691374,0.0481668780517433,0.04779222552647829,0.04785691822315713,0.4759403846078126,0.8732728797409492,0.4605648989820532
