hook_right|p05_Global|hook_right_002,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p05_hook_right_main_001,0.2929744267574236,0.006088978278070848,0.09591667386848748,0.14053668357805085,0.36127030269249555,0.011211678625435467,0.22386111311979412,0.09239614136932163,0.13472767103916686,0.2714613958631052,0.23551838376081125,0.1502768920641801,0.14681428412710562,0.24238947033132172,0.261170934664001,0.16515105673535455,0.931460981109905,0.3234654923283421,0.3357966532388299,0.20635409483223727,0.17962332209574877,0.0528291013474458,0.049266085174377326,0.04762491081794528,0.6073652255424479,0.6026937558146727,0.325159333316309
p05_hook_right_main_002,0.27939601726490054,0.007706378639873532,0.1189493669641704,0.12723819936300465,0.3441038748884304,0.00952642833316048,0.20506491227002527,0.0717767735610346,0.10860799025585177,0.2637831251328714,0.2198093045753427,0.12361292260344767,0.12522676105385996,0.22352475229255223,0.28557688657426994,0.16743821704407605,0.9043688535711141,0.2976345487194333,0.3068085417605572,0.17289322160736428,0.15064874210965642,0.05261244057909991,0.04937012539724116,0.04762346828626949,0.6113341322272196,0.5360592999943516,0.2918413841403106
p05_hook_right_main_003,0.27144681613552846,0.14848833372679587,0.23673151070939932,0.14916113535808936,0.35211732529254325,0.010102332727173605,0.2342715424098217,0.10556940442424985,0.11993698871994043,0.2323268506219852,0.23265389778542436,0.12552113359859934,0.1410495953961319,0.2282989556932244,0.26015273353183294,0.17374240994630602,0.9178662576164379,0.31257887079097435,0.32166564358466304,0.1961105337238293,0.16941095367786332,0.05260421815716113,0.04966394194040649,0.04763539859122721,0.6021578455688724,0.6382208714796272,0.34292813503542724
p05_hook_right_main_004,0.27467905686352756,0.17465175698345511,0.2947158431533511,0.16027509481773902,0.3285380345804601,0.036266485132343644,0.2749992768101409,0.09652028982644036,0.15104138534109762,0.21810999417662105,0.20065604865428405,0.12715639888735347,0.16498819004055543,0.28583543754741825,0.23054672266523174,0.15858520920364902,0.9536467584597773,0.3447777448154278,0.3596750413357605,0.23817282865819345,0.21254935778143355,0.05482329872819346,0.05157652559276685,0.04763635915174409,0.5693174533763811,0.7300369946694978,0.38883667691062096
p05_hook_right_main_005,0.2566226391671108,0.1247864911632283,0.2210763049795042,0.12134716492394756,0.32857373325624606,0.008563623290886307,0.22370492576576534,0.07885264705165228,0.09258353191290847,0.23912756645518957,0.20570330514958496,0.11578023533324944,0.1058095221093294,0.1957264062769722,0.2395002873423731,0.15422661779401364,0.8969078383941586,0.29316289723559485,0.3022770092345655,0.17486963310537365,0.15138758425040053,0.0525018192658391,0.048640586622220316,0.04762243787883383,0.6168424265165185,0.5317802791754411,0.28970135852713746
p05_hook_right_main_006,0.2573388674837675,0.17116889555231746,0.2877438402225466,0.15531315019281627,0.29894311941932833,0.032622941120137375,0.28720296265276757,0.11323574888392773,0.14553922673852643,0.1917978261211723,0.20952541943883424,0.11980976452188716,0.1564988610016266,0.27197035477923703,0.22081189843258192,0.1521569747331278,0.9365347803974367,0.3285837838436331,0.34129369629042594,0.25474872449573666,0.23142746268172348,0.054942307024406244,0.050889014896348575,0.047622426478354685,0.5533234215474921,0.7106854797838451,0.3791539531310999
p05_hook_right_main_007,0.2604894037782228,0.13535228872692576,0.2458747847772952,0.13547086843586284,0.34565990895726173,0.009549612767664317,0.20103950051181524,0.08536742673862999,0.10771363208516091,0.22570990362890822,0.2258859967211047,0.12386027541590491,0.12768468946680664,0.2118831659290566,0.2895601439048192,0.17660125988990444,0.9045769980437992,0.29658947527191415,0.3073817158537933,0.17746248049352537,0.15279202003349818,0.052652646100141386,0.05011596903932384,0.04762524787004197,0.5967744660121225,0.5978147802245136,0.3227200140472778
p05_hook_right_main_008,0.11946737497219422,0.03912659067345881,0.07012495239627412,0.14158168776087524,0.34530692272309654,0.00776931123489061,0.21622859466294386,0.10143796364817856,0.11361517219867738,0.2663499491990271,0.23996935954786142,0.13882893037797667,0.13175511755480449,0.21577744301176502,0.2729853085691826,0.18055689356496332,0.9096583927857014,0.30151143290388815,0.3114893043753294,0.18389249083798642,0.16002306342306347,0.052527174184386696,0.04888343874302713,0.047623692972926,0.5087146096672531,0.5718498061385505,0.30973674955573827
p05_hook_right_main_009,0.2573712935412847,0.00909867537801455,0.15544637063938485,0.134040846041315,0.3451975993316017,0.00687973483235807,0.21099036764092788,0.08623487691769324,0.11064963288125829,0.23406179033302563,0.2479738344580818,0.13033349816511824,0.1290689835286684,0.24636233039775876,0.2916391189197022,0.1822455607353552,0.8956416031716875,0.2852993197799962,0.2935181477731549,0.20371408029687305,0.17880065457921557,0.053645802819362855,0.04894534577634145,0.047620617164882764,0.6261947327324894,0.5542305468267186,0.30092558199580066
p05_hook_right_main_010,0.26106136724556356,0.0020698054397321956,0.12021438045177575,0.15689613329823665,0.31717821970554766,0.02458853289493999,0.2674217662135101,0.11231674742669114,0.13694600229846546,0.19253813931836472,0.20023967912350676,0.11309853069080707,0.15098061413537223,0.2525604198824395,0.2103266705190873,0.1409773387417555,0.9375330592011999,0.32850866954165525,0.3419732818719101,0.26491707766260253,0.2428666077073808,0.05448883306538554,0.049933700864714416,0.04762028805354883,0.5546178629816346,0.6115058972821273,0.32956309266783806
