uppercut_left|p14_Global|uppercut_left_004,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p14_uppercut_left_main_001,0.2643987947827148,0.1494757556143494,0.04123262595266327,0.02121494765061422,0.34194220713225154,0.126291825147626,0.08770117364886836,0.016822803867045544,0.17930807844149857,0.2786480344533425,0.2852900385704243,0.13472856567946706,0.1881025650066535,0.22334490439324842,0.3396766996838577,0.16983220390489925,0.930407764760497,0.32801372894642544,0.3175608369530464,0.354887708964921,0.3553181821303156,0.05087589804795093,0.047653224630679336,0.04762375859825353,0.5861531134154587,0.6830258465583965,0.365324802578325
p14_uppercut_left_main_002,0.2581979911401836,0.1477769905944855,0.047090291027806555,0.02334612442739461,0.34643790770575966,0.1319926626240501,0.06972553014436961,0.013237679665983312,0.1876527531073675,0.27144477879061724,0.3004733874519027,0.16541987841344025,0.1829213547428427,0.2664631613992118,0.3655690516536157,0.1962566997261069,0.9369843207533496,0.33048726947596485,0.3279306958788683,0.34456827524328354,0.3559405536456765,0.05150622130019638,0.04768728383401802,0.04762500587564977,0.5683003473767404,0.7206972393002025,0.3841611225879261
p14_uppercut_left_main_003,0.27112485718054924,0.1459858065210016,0.044388971529140606,0.024393285308567398,0.3278746675657918,0.13122987692112903,0.08099476272845971,0.01783631588787742,0.1868882395768725,0.27875938823189206,0.33291596442003274,0.1837601537886828,0.18018472240018818,0.2703645946008834,0.36610934688303765,0.19744152964208958,0.9298306532365853,0.31977617020258153,0.3404145177725165,0.3122543606237103,0.3351870198600658,0.05044085231761656,0.047645505179683856,0.047619588997632606,0.572119148302873,0.7268709841289462,0.38724528656328944
p14_uppercut_left_main_004,0.24748032893252775,0.15643137918236918,0.03468697338321595,0.018443762057671526,0.3403674455939572,0.13072438187078111,0.09496373582213896,0.011472318225549036,0.1724993857189918,0.2835930767650349,0.26457732516455873,0.11776228088222529,0.1829430562608585,0.2540585363142677,0.32764168749120587,0.16317022880963233,0.931978725449689,0.3307001411621765,0.31975950493201505,0.3308914754519828,0.33402587612071777,0.050008895774078195,0.04764207239975331,0.04762255427216198,0.5935887717108449,0.6617821528797487,0.35470235357595536
p14_uppercut_left_main_005,0.27777117074737295,0.12490020813706137,0.02576807500867533,0.012391074323309043,0.30406109949470606,0.11630013423407229,0.07604898026512756,0.00624605457151699,0.1875979272247776,0.2943625579511886,0.32508162762203063,0.18151390208643695,0.18750903537244587,0.3203064338265878,0.3581310504292346,0.1972645918379509,0.9420039801063321,0.3318973955783978,0.32455045296654006,0.3308774222199817,0.34354818948102517,0.04960706990254944,0.04764848389078136,0.04761956175288249,0.5993142110872456,0.7098044717542882,0.37871201675358535
p14_uppercut_left_main_006,0.25390006652790365,0.15166420951083134,0.03429629297138449,0.01762173307218027,0.26945244297478366,0.12300401198118241,0.10521433588406615,0.0067068993746370615,0.1935233476528727,0.3464081463703409,0.30647893359417705,0.15734066401502197,0.1898152267846156,0.27187023303720753,0.32779898110533356,0.17360805258904005,0.9326592576676017,0.3296343764917516,0.32063532438588865,0.3375757265989871,0.330844996079695,0.050500351352236905,0.04768290161485354,0.04763044476632824,0.5890663000847957,0.7020939632705674,0.37486220401844783
p14_uppercut_left_main_007,0.2598475172781032,0.13053730425885926,0.040165757462368674,0.01989940703697663,0.3157102911481921,0.13384526515478753,0.08822865524823376,0.017945674868575182,0.18308192684313446,0.28873339735578246,0.31817657746876826,0.1688774134297792,0.19523753890647405,0.26835231306150614,0.37007203316695775,0.19374267412089383,0.9465980578915708,0.34602508952072386,0.3398596532834571,0.34107836576844197,0.3404619833658689,0.05067222450224184,0.04764332423027711,0.047620523844260645,0.5755167645898898,0.7288319724786425,0.38822624816145157
p14_uppercut_left_main_008,0.2740664562354492,0.15664403845515446,0.060411421419263825,0.038129853847173184,0.32631467180452933,0.1287626829044794,0.11661964329253438,0.03121149079921794,0.18793325118236726,0.3005741757098993,0.3104484857846834,0.16187044950896895,0.18946097907140014,0.2577657284415772,0.35274783281701405,0.1757869313537061,0.928935202630466,0.3297706467136655,0.3203252671005754,0.34474429167826265,0.351083264676216,0.05091757458891991,0.04764853080638312,0.047619979135337234,0.5992845120596355,0.7310564539575335,0.38933821654643536
p14_uppercut_left_main_009,0.255471174446937,0.12956072535542373,0.0833721700976723,0.04955662072471,0.31759734644046095,0.13478409047786438,0.14333283843252223,0.05635848454911926,0.18696721514840267,0.2616413201157207,0.3069476145724749,0.1727667978390314,0.18401850852145202,0.2626687040133945,0.3713107189674309,0.1968253061730544,0.9367061826122229,0.32686300415388936,0.3141259606573885,0.31904744236137345,0.33363786316014377,0.05189582662789848,0.047703031496139005,0.047624563115107724,0.5699705348350208,0.7405207193741079,0.39407264124460784
p14_uppercut_left_main_010,0.2672699923773948,0.13790367089250957,0.024654849969283958,0.00829573713820606,0.3061833470567845,0.1289843770695403,0.06411852565114709,0.00702681572297382,0.1848684490006565,0.27154442289343744,0.31972370501928876,0.17742223496944637,0.19556024627971236,0.24392946404446425,0.3707519500513877,0.19667372607588496,0.9335072265821163,0.3254766377551307,0.3116939470569129,0.33809298405421273,0.34877960596657054,0.05057814201581843,0.04765954189730927,0.047619313433833535,0.5494227702956056,0.7045196762013776,0.37606949481760554
