uppercut_left|p04_Global|uppercut_left_004,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p04_uppercut_left_main_001,0.22991610748025965,0.1696269404568031,0.24813642324142168,0.1350494352425872,0.2818255188503003,0.13076227816091304,0.15601298716907458,0.15370663839858245,0.18127938808192526,0.351734416587817,0.29887430728454445,0.17845429674645719,0.18308408875468538,0.29842339466019374,0.3400956755908225,0.16619076249045497,0.922229906383224,0.31512139372164755,0.3058671390243487,0.20215594035639395,0.20714384587909582,0.051197638295991964,0.04772544125545027,0.047622144726674684,0.5390557862553373,0.8142518266756325,0.4309369857011536
p04_uppercut_left_main_002,0.2282755123516104,0.17345072267496367,0.2879491372509982,0.12203488557426663,0.2946675442318697,0.14910772121048466,0.1464154862896589,0.15759810406240873,0.18363870383025138,0.3666740595642487,0.3065524717411604,0.17364996564804855,0.186467399767427,0.34144243352688597,0.34647033503779073,0.17799888318707918,0.9178981302970204,0.3140903629977109,0.3045719969156922,0.19532327533715138,0.19406559564265585,0.051494197749561724,0.047784415511756606,0.04762295608868914,0.5841056334428261,0.8235089959473983,0.43556597601804375
p04_uppercut_left_main_003,0.20189699169546232,0.16265215859242219,0.2886674905100488,0.14727610580805245,0.28841689304026286,0.14514899643328788,0.14797221207824257,0.15172315901067007,0.17532450518449852,0.365850011708096,0.30278895676514017,0.1749670047034708,0.18118639759966454,0.2998496227967985,0.3375179686597301,0.1656933245267171,0.9021975085641725,0.29967598912151755,0.2847521856360983,0.19046001020303766,0.20728773590903088,0.05235916556369617,0.04782399895119714,0.04762195391165404,0.566038155933345,0.7976046273748468,0.4226132906432504
p04_uppercut_left_main_004,0.19147861344403827,0.1555237805855337,0.23441360849425089,0.13476434783053037,0.24546505860525722,0.13070843669416105,0.17284595698002417,0.14330867884710458,0.18319317935850649,0.34212377389918897,0.33490061278674405,0.1692523745203525,0.17996843943674307,0.3552518269856258,0.31745171634175257,0.15426564799247128,0.8991055441095168,0.2822035866360643,0.28217277238679495,0.18741511351732945,0.1860974830606341,0.051480687103490665,0.04779970206857742,0.047630419437398513,0.5562365517010351,0.7751594428810937,0.41139493115924614
p04_uppercut_left_main_005,0.21914967005347252,0.16669689819076686,0.24122719538534332,0.11549046725427674,0.312656031422402,0.15302778033729164,0.16428994391040694,0.14872258183371875,0.186229791606053,0.30964843437334555,0.3125502800989234,0.1525573490315517,0.18574774640744054,0.2984806125119464,0.3515897572632355,0.1929995838643001,0.9310350266313379,0.32463988720270487,0.32217773496744406,0.19281083173898958,0.19139216292718572,0.05121271999072837,0.04768397009317528,0.04762141100680143,0.5259657872719268,0.8254479465969379,0.43653467880186964
p04_uppercut_left_main_006,0.21801174997410158,0.17392624184491318,0.31341981216256143,0.14107923806502365,0.2900584566556206,0.13971246622361388,0.15003883592127998,0.15402561589816222,0.17562771224633272,0.3114175435467456,0.29308258539956705,0.18175617013774328,0.16847232097421194,0.2870715809828086,0.30228468621469007,0.13834496398145824,0.9154024418144374,0.3021572975903515,0.29400230373414127,0.1970919284810612,0.20063180790907106,0.05031358337973653,0.04771758332957689,0.047619502456611326,0.552839490096643,0.7835482973759863,0.4155838999162988
p04_uppercut_left_main_007,0.23506154573915644,0.17051382435048099,0.23995663175866286,0.16771685819458274,0.29589561774673423,0.1409630671140301,0.1668118970738949,0.15788499711227125,0.180510135486235,0.2586388917342625,0.32787082765048664,0.18244542149213555,0.1730766770960216,0.28901279238431365,0.2905799566159997,0.13411026173775367,0.9261812346098359,0.3169798941456225,0.30915576382577664,0.1977139345092597,0.19609553483758174,0.04998844431599051,0.04774474390997329,0.04762019587661187,0.5055595842095679,0.8084441362695161,0.42803216607306394
p04_uppercut_left_main_008,0.22905529146479148,0.13731300835036678,0.19175435679065744,0.14408189003675037,0.2596397831382246,0.12136185331064493,0.13524189662961272,0.13214142959122804,0.15050801993682578,0.26433291141159676,0.30358116615906244,0.15885449155986492,0.1292307829280574,0.25177806319143026,0.21092793704625193,0.06278696574510134,0.8882336469427285,0.2750744404602076,0.2629007438126288,0.1665826170268805,0.18032842201673538,0.05095807910943118,0.04770920245244897,0.04761915429298896,0.5184358498560931,0.6402615669545442,0.34394036062376654
p04_uppercut_left_main_009,0.2523874791777608,0.17117408412005908,0.2147769063064448,0.15168698072734504,0.3117960603503499,0.1249437224660918,0.15070944253512264,0.16275203489547813,0.18003010026882138,0.36089246333463276,0.30281879921238997,0.1797602059939927,0.1794029765667188,0.3303989590327342,0.30990099760657286,0.14517357147687782,0.9200939617497811,0.3118132102479389,0.3046977897824929,0.18770972298499347,0.18642286469980912,0.04956403498486289,0.04778079750317411,0.04762096568049458,0.55497856229426,0.8097054706224155,0.428663218151455
p04_uppercut_left_main_010,0.20662539538476388,0.17647306990701822,0.18934927228865922,0.17223251580880466,0.2822913310937894,0.14318566295354646,0.16134068611171232,0.13451321305656055,0.17224324867601587,0.3521966946088027,0.2653843138431496,0.16499921468226328,0.16993975154845783,0.2957408327134713,0.32261460547710175,0.15173980527305353,0.9164363495704115,0.3090788173358535,0.29685929931550464,0.21234100226839026,0.21269909626942463,0.05122837526954914,0.04804408501442435,0.04763327107244865,0.5006429560139501,0.7933370241220679,0.42048514759725825
