jap|p15_Global|jap_003,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p15_jap_main_001,0.2531681882821565,0.11182740641021822,0.213150666531532,0.19536648110081584,0.34283466680687813,0.10841603753441191,0.1371822768173038,0.17418575207217438,0.1969088130963774,0.37041877463558526,0.2520964719172855,0.18975842334676674,0.18945699697284876,0.26582693624905046,0.21628569701350667,0.18062710673686133,0.9333667534114071,0.3276063464928528,0.3324435338423302,0.28414445878967404,0.28891526880367513,0.04791665758455413,0.05216105030760584,0.04767330976754775,0.42811798540647433,0.8871015743916001,0.46738744207957394
p15_jap_main_002,0.2995951171322867,0.05965071151463556,0.14902521584376796,0.12542461975526828,0.3600376722894823,0.14429522638232256,0.1058651561992688,0.18919004950811175,0.1605251411243541,0.29941711843821806,0.27546023982930723,0.18356487234643712,0.13661210613268412,0.18450698135232785,0.16083821942880616,0.1341298007810407,0.9132236804505114,0.32105841215714337,0.3221966121019216,0.27815741704385977,0.28527984503403647,0.047733729993038626,0.047768092497659946,0.04761905326956043,0.4289287783879964,0.7789321434051176,0.413275598337339
p15_jap_main_003,0.3352606308448081,0.09034344378216402,0.16830121916313226,0.15696014814504683,0.36975378490014804,0.10069780032084855,0.11183781541245644,0.18358518786638864,0.1874290046706637,0.3365473925906248,0.2986024072222685,0.19776613926707787,0.17255817579817484,0.24536290077588524,0.19696603428936652,0.16968460774896554,0.9453598300612251,0.34409929676532014,0.3434435086829578,0.30062846572052004,0.3082558874561495,0.04767055208297009,0.048713340059051834,0.047623697756621196,0.484467287508779,0.8542705985817016,0.4509471481691614
p15_jap_main_004,0.3117383465754368,0.09675993930891462,0.15617755965591315,0.14140303989404973,0.36507250026468235,0.10868587719501262,0.11761393821290549,0.17948114309074925,0.1888988610554922,0.319505286484201,0.29010619259664866,0.19725154567082606,0.17753070211408345,0.23199041930239153,0.20850261842477819,0.1732503202313765,0.9548477999724744,0.35410273418696464,0.3521230015287645,0.2960786211873444,0.3047941972731579,0.047744237783150435,0.04942372499018568,0.047621779552381435,0.45641596146228547,0.8541204312236766,0.45087110538802905
p15_jap_main_005,0.2558316383149551,0.08165821927698495,0.20452772435584343,0.16302229167600296,0.3542229046046814,0.139389050037878,0.12909228792355343,0.18986733216196994,0.17795255469310936,0.3304581406605621,0.23491592177888085,0.18670496012448662,0.15841419942476437,0.19042805825744533,0.1883570169230678,0.15435037368707083,0.9319272724062173,0.3346862558011269,0.3334305386465892,0.2859317861323633,0.2934321055983583,0.047894015257528864,0.05046126563602046,0.04762312125451414,0.39851045142701735,0.8408025752512998,0.44421284825290697
p15_jap_main_006,0.3162903464236091,0.09980855894856293,0.16395259195770023,0.15139748739800288,0.3716196256363495,0.11298477479810662,0.11998027419986128,0.18408796435448746,0.18628803198347943,0.32268853866205277,0.2948626706589023,0.194070048972694,0.17964019442058443,0.23945336873058443,0.21519709300819162,0.1825370043526653,0.9667329013666421,0.3652837985074407,0.3633486212063339,0.305552596473382,0.3164808831385755,0.04772073209257717,0.047859683400033284,0.04761959965847633,0.48146161339336074,0.865364686224624,0.45649214294155016
p15_jap_main_007,0.2529310940318932,0.08310332837536803,0.20911419420550414,0.17733367935944994,0.34944511347355,0.14479626215127828,0.1267622490687142,0.19487305191034693,0.17901722732182973,0.33723927063562653,0.23078296666561804,0.184481123995761,0.16474290795240415,0.21618330888236842,0.21435946125126723,0.17289459025035991,0.9641773604401035,0.3644810335231078,0.3628164007031014,0.2800911740780115,0.2884988277594531,0.04780857189504691,0.05062841179334479,0.04762158140529199,0.42684290088977983,0.8550749179644997,0.45134824968489584
p15_jap_main_008,0.25491364171736847,0.07919484429224631,0.21725352883875435,0.1747692585927022,0.336212418654487,0.13608639353799987,0.12755334377948196,0.19573532648381065,0.177208127109224,0.3351089783953146,0.22873619180034757,0.18570181737001068,0.1651747659313822,0.23355080379860907,0.21044813508524346,0.16906429842395349,0.9612812166750995,0.36139548929365845,0.36228343248450684,0.29408278095379026,0.2970179288892221,0.04786770626471791,0.051360872224632086,0.04762021890743165,0.4344453921292712,0.8509523042914173,0.4492862615994245
p15_jap_main_009,0.2854173560099513,0.0963519483908465,0.196433187648251,0.18438499207061046,0.36537958167861817,0.1142924873190471,0.12444546422134328,0.18569187435333695,0.1883347886834277,0.3576034865162136,0.2775678441934874,0.1979981457042229,0.17688173023094325,0.1951189943883483,0.20593761080032688,0.1789295255510238,0.9754054177762853,0.37494091686048325,0.3714566446228288,0.28608769022923725,0.3004255608452926,0.047720837892273715,0.05294941032161197,0.04764484652095307,0.44319586792573257,0.8748991427337984,0.4612719946273757
p15_jap_main_010,0.3181398741760978,0.09976154840389825,0.15884419368732794,0.1522963241933871,0.3781219325739529,0.0989506700637346,0.11570482829739963,0.1781669353794423,0.19000055650048014,0.3439469748074709,0.31405981626519086,0.19772897816870041,0.1789779112752182,0.24012299887980265,0.20880719933048444,0.17655004107528607,0.9815577798388475,0.3811050403546801,0.375964511778213,0.2935910321705266,0.30535657205663325,0.04764521785729003,0.04836123152360158,0.0476192088771808,0.5045164393130773,0.8583605877558272,0.45298989831650405
