jap|p13_Global|jap_004,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p13_jap_main_001,0.23254574638987147,0.17501191962703994,0.21480071716545276,0.18376015878759294,0.3459429462012592,0.1219668649580988,0.11469934973473561,0.17538930908656877,0.18546921652328066,0.32792442095219293,0.20524068667701806,0.1561987532167931,0.165887679706805,0.23293899861161677,0.34669905615913726,0.1729276050099922,0.9029296109844405,0.30776471303189085,0.304747365220788,0.3492836751010312,0.3566068653417496,0.048338534822167795,0.048849267169690305,0.047666478944028826,0.5036625632125034,0.8487413341803259,0.4482039065621774
p13_jap_main_002,0.25071870203525337,0.15980771913775135,0.20105692495779043,0.16423360246757093,0.3559124323154176,0.11497749190254769,0.11096226692211919,0.17568455653316967,0.18999012149655498,0.3542351932251192,0.23188280815478501,0.16903891385708478,0.17509950102686184,0.2445746415234408,0.36367234111281754,0.18493934943288065,0.919627338537998,0.32307081201752297,0.3191139481391957,0.34589071808012045,0.3488432022057699,0.04817086883973422,0.04917509405681628,0.047637269405313945,0.5318166503492806,0.8594999509062766,0.4535686101557953
p13_jap_main_003,0.2900433317197829,0.11737973875775035,0.1500827234537442,0.12600059944558734,0.3635135800995915,0.14098153829034946,0.11046495319391716,0.1838194951070403,0.18752856836602602,0.30132656408820513,0.27204813204363265,0.1884223817359115,0.19070263588222353,0.2726896447441987,0.35812369509484554,0.18328638870035716,0.9891243691827455,0.3883597930449256,0.3833660422415765,0.35198998550938293,0.35056126087089856,0.048063797017443226,0.0492036796939062,0.04761913802694303,0.5819837944530397,0.8501618992945271,0.4488905186607351
p13_jap_main_004,0.2404954340189894,0.15413019536326517,0.220886754193823,0.16658072704293161,0.340313340588304,0.13997502273204532,0.11812782505472681,0.1836460709661573,0.19440076081020574,0.31284195407355053,0.299624078313332,0.18385098022594024,0.19221784709096684,0.2984674476203394,0.3345351379372092,0.1911498037557228,0.9718905710550242,0.3715315275049518,0.3682478710927966,0.35984624863303216,0.3588581357207846,0.04821319725286205,0.048864967646771604,0.0476250857780825,0.559425797425954,0.8952237603950033,0.47142442308654287
p13_jap_main_005,0.24123014252566607,0.15687705097663673,0.22956702265723233,0.16232128499591353,0.32635156409966604,0.13978694091286098,0.11736805172893319,0.17687636418309807,0.194472508371904,0.3260968826884675,0.30263800319238454,0.18698160094899174,0.19427773298114054,0.3224802818652047,0.33164209408889117,0.18974789757310562,0.9735852395766728,0.37324464984632694,0.3691776472094738,0.37495086546683876,0.3738330090972092,0.0482174196508146,0.04865762843336231,0.047634711411916164,0.5843466623930775,0.8935979922664132,0.4706163518391647
p13_jap_main_006,0.24497315130074787,0.15617337996459163,0.23437450763662487,0.1624536349764652,0.3323667409737113,0.14489491693397677,0.12131579535504275,0.18294899898745565,0.1909202981509897,0.2897562621601666,0.2974953074884533,0.18312975503480317,0.19398251295780372,0.30963914911557994,0.3282544565678723,0.18268390585780198,0.9727153340984618,0.3721630718862607,0.3688641829485687,0.37433490715907636,0.370000437073376,0.04814228869875624,0.048963144151607935,0.0476259522603182,0.5653635375067646,0.8908913489000434,0.4692586505801808
p13_jap_main_007,0.2379885653631773,0.155582557503158,0.222019924206998,0.16404130220453528,0.32476318999502024,0.14350108490704866,0.11607114058646524,0.1779669597678648,0.1921584723277938,0.28770882382341556,0.30336434919111854,0.18493617700395165,0.19450531977409943,0.30977143131853985,0.3201091603444848,0.1820043299382139,0.9739668281242493,0.37330163111594866,0.369100580098683,0.3710518620548301,0.36923902044678825,0.04818668511342192,0.04848984722802169,0.04762406394466488,0.5502929481759776,0.8889593162820533,0.4682916901133591
p13_jap_main_008,0.24446439923218155,0.15832251547080495,0.23607137071602208,0.1645771953292568,0.32208102067708977,0.150871148428422,0.12357492568995798,0.18013502669393827,0.1900240193157024,0.3010516081197355,0.3120989474803886,0.18491045415260488,0.1926568684716329,0.3086598487060333,0.31942919240425083,0.17697723268430857,0.9766682987447954,0.3757478950070056,0.3735562651446239,0.37299893407048024,0.36869955781937475,0.04819162012207996,0.048608044915628756,0.04762246312692258,0.5724484072442866,0.8911007583786899,0.4693616107528062
p13_jap_main_009,0.2855464133722115,0.18386473481816187,0.29479188701008835,0.19664657329882415,0.36464430371082285,0.10737313392519002,0.09719290384322778,0.18963516509140002,0.19631906519951628,0.3352614746380991,0.294523338063429,0.19240067989760476,0.19337782260943587,0.3344339623474335,0.3722615703108946,0.2016439798972896,0.9871513095383635,0.3868966351255526,0.38201025025638524,0.37422719499090923,0.3800194146910364,0.048345655880361695,0.051894563666112815,0.047620947440635455,0.6817408797180458,0.9053740846800749,0.4764975160603552
p13_jap_main_010,0.2380212309432997,0.15423983466227306,0.26495161140303763,0.17297998830045191,0.33290437724403305,0.1487566837369246,0.11378180349760833,0.18493352469467783,0.18861823531466218,0.31765139161297584,0.301886098820068,0.19148981585434952,0.1910266329519584,0.2941451383833584,0.33063560644114015,0.19313253629178664,0.9808828881408997,0.3802550152145727,0.37677731733270947,0.3679375241620676,0.3630574231173647,0.04832224573147282,0.04968121076820713,0.04763376694354931,0.5783316510960343,0.8990445249815474,0.47333914596254834
