uppercut_left|p18_Global|uppercut_left_004,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p18_uppercut_left_main_001,0.14362626356169755,0.004499718302086177,0.04374557467329422,0.008043048668819528,0.1691293978429605,0.004448540380832002,0.13458648505853296,0.004786283632629033,0.005420217416335693,0.1550168110253234,0.11576712938115397,0.0009979289074274556,0.004656825410031512,0.09630090451854481,0.1335779019929174,0.0002026929650150694,0.7455503576101972,0.15241302527527253,0.15070164413253478,0.18416759529882917,0.17986122239694982,0.05102540009676979,0.04767143414249777,0.04761906141898967,0.6380218596752405,0.020304209316864393,0.033961635367927026
p18_uppercut_left_main_002,0.2900008297760688,0.12849981452912662,0.17660237176249122,0.09044433464706038,0.30138568919711634,0.14951407231775954,0.27822889757268043,0.12979838052606935,0.18800781091042934,0.26283924642187173,0.24428251680056245,0.15887633858100458,0.18923580706167215,0.2793704778461081,0.3133889914285549,0.19875471487048885,0.9303937209198706,0.3252814505673875,0.3118104242169272,0.3282341183037776,0.3353310738221212,0.04942017937781787,0.047672626257314756,0.047621412601455505,0.5817053823126812,0.8064994290835198,0.42706042084248763
p18_uppercut_left_main_003,0.2803809516316112,0.002066826267105146,0.08705050069377371,0.05435807636097476,0.2906479416519181,0.11272852772510289,0.2170573335392504,0.0723512130930275,0.18662599199381305,0.3125784218684088,0.2926993358531102,0.17107653811975274,0.18910833214374154,0.2914085115135264,0.34191709106366924,0.19438100151553633,0.9313619155711159,0.3285020437991629,0.3175496657204335,0.35515778042406554,0.3513727100257408,0.050025562373153365,0.047672416961350474,0.0476245046633771,0.6503548489181945,0.7108350157092547,0.3792297601863159
p18_uppercut_left_main_004,0.28195227611063084,0.0028289200405028692,0.08957850001393015,0.03850037081804128,0.31800938209425017,0.11568832526351942,0.17476383231349454,0.026296124024031302,0.18083245551215216,0.2896842142460871,0.28437623256386907,0.17383385046017813,0.18569760782216038,0.2560442404023194,0.32073995803595784,0.18524667688028926,0.9333024116256301,0.33746173073700453,0.32470207534603623,0.32086574415242936,0.321506802201616,0.05215022392066357,0.0476934292584259,0.0476219954198831,0.6158098950358978,0.6778788343234452,0.36275041487166415
p18_uppercut_left_main_005,0.26452447526422374,0.0032478792190867136,0.08277491125702538,0.12308428934818827,0.3163759670843224,0.143013707609201,0.261181274806226,0.10494196191181104,0.18275304607479853,0.27074604889205967,0.24582437070202037,0.16017916360031717,0.18342893474638924,0.27747473944797424,0.31932709139966076,0.18841414094605174,0.926350488294746,0.32255227593765323,0.31331562935109514,0.34121705050470597,0.34656660650555243,0.05001720495675045,0.047689255328489576,0.04762206955498519,0.5846106203844927,0.7426666235539544,0.3951443465544698
p18_uppercut_left_main_006,0.2901538749020238,0.11937572772662045,0.0843958024316108,0.036992131566621046,0.3012870503493931,0.13538180317430218,0.21566050609309273,0.03870790446611993,0.1858389153751494,0.228065291082257,0.2675872811754262,0.18124372350047047,0.1901670079314461,0.26488836140854544,0.28835764432009947,0.18521650489476502,0.9021081270496285,0.30289355929100903,0.29528203164217925,0.34828866053436636,0.34529462409055445,0.04957191288082977,0.047764111589428525,0.04762489543696895,0.5334374425812973,0.7451068839737003,0.3963658897053346
p18_uppercut_left_main_007,0.1375683415575247,0.002230092889775762,0.0305054254105466,0.00973047301373196,0.17047570147664387,0.0030155167414701693,0.1468884778810532,0.003899338652638324,0.0033707443191072885,0.150997032663853,0.09915437146828608,0.0036997393217968826,0.0029633705061308134,0.1575616192895022,0.1446090313481258,0.0011409420937454908,0.7518233247519746,0.15987529780534776,0.15574074304779562,0.18258113114222807,0.17924653478995528,0.053376617151471406,0.04771251244214387,0.04761910712482803,0.6679094553468792,0.013974790856637328,0.03079694899073268
p18_uppercut_left_main_008,0.2674488203580771,0.11957592996103324,0.1096143489281129,0.10507687074044043,0.3215693566490524,0.1334867858555729,0.22640054037913965,0.07583464855064823,0.17807118392651006,0.29752279154512445,0.24939082978474145,0.15580635196269546,0.18322236498938363,0.3068187515559841,0.3211225388217704,0.18691650556440859,0.923982026052083,0.3196190206820208,0.3090925651902417,0.33394683935585406,0.3389991097084172,0.05001217141801399,0.04766550029407016,0.04762569012034671,0.6281625653417502,0.7454035252376,0.39651460767897334
p18_uppercut_left_main_009,0.2879343399167653,0.11706415278625552,0.12037219627582756,0.08901032181447402,0.3230045980358356,0.14925400505447486,0.25473654490159525,0.09727806775852081,0.1820990095789008,0.24494777764130352,0.23714022624133038,0.15447745560798384,0.1882657873538453,0.3057932142756538,0.3067561895402465,0.18432007906111597,0.9209310994644142,0.3233180726189865,0.31513348561026927,0.3518906958170208,0.35001142271214986,0.05010217457250382,0.04768509084590179,0.04762285664050733,0.5837521556008038,0.778251063522938,0.4129369600817227
p18_uppercut_left_main_010,0.28135060527750727,0.13139386466159228,0.17158983085314955,0.11966614952184607,0.32765826032896994,0.15047265105278088,0.2637394395394475,0.09955109374125705,0.18274405403586094,0.30159542086431934,0.2765110540682364,0.15915099557364976,0.18644398984625143,0.30137699730269213,0.35123109111649253,0.1983197187172086,0.9349539634418885,0.3325361819975618,0.3194611801563288,0.32981547042307424,0.33518181890329773,0.05305094524753949,0.04770986685615135,0.047628094936136796,0.6506376110847263,0.7979008465197149,0.4227644707279259
