hook_right|p09_Global|hook_right_004,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p09_hook_right_main_001,0.2686139068347275,0.16183820942076552,0.24082439466043204,0.14816825084045465,0.36438214442463784,0.18181416693522068,0.2542630898902102,0.14035755319759796,0.20003172803030794,0.37331279140774526,0.3101096141750314,0.19771691580297385,0.1954907519413668,0.32997923382038385,0.3082287183695596,0.13939627261641702,0.9515400358336039,0.3491770396170192,0.35501621173766995,0.35954696293226573,0.35379567673369317,0.05377121437799925,0.05490765997980115,0.04833664597313573,0.6477236990071783,0.8951871009982413,0.4717618734856885
p09_hook_right_main_002,0.2889297281001014,0.17241916899156245,0.2294629568677043,0.14391070464491101,0.35324655826658613,0.1828352633261084,0.25310133505479576,0.1341442258300419,0.19607624382164335,0.37299379315033476,0.3387799119832975,0.19868176502954912,0.19359815967439578,0.3620472966116052,0.3249722227995986,0.14545201250140755,0.9266862810574296,0.32365502863218526,0.3243800571049995,0.3560734106716704,0.35178747911178576,0.051892288152215214,0.05061915599611076,0.04831143409893145,0.6732415271630019,0.8973299122760174,0.47282067318747445
p09_hook_right_main_003,0.26909610272130535,0.13838047081356916,0.25440658237174313,0.1482857369112125,0.35166784397107786,0.18079916271231253,0.2815459350809994,0.11544532733617627,0.20115866074756267,0.36235726257250744,0.3149929858146644,0.19430141387014538,0.1969505790173222,0.3386600045448378,0.35099554845569336,0.16565944207013863,0.9518223930767562,0.3486943914556514,0.3542673441570915,0.3527763957416896,0.3360331907856493,0.054424673802229775,0.05471693094220872,0.04822982810092397,0.6713496404366309,0.8902453537111599,0.46923759090604195
p09_hook_right_main_004,0.3144251868568443,0.17761860725221626,0.2128091871095848,0.1458432800257486,0.33137407558780374,0.18031758638713735,0.24475553715894655,0.10699018417654818,0.1894748454498728,0.37050409394098816,0.357328234169788,0.19651339161261688,0.1923108278675939,0.3756034996397416,0.324431725221025,0.16767771361242628,0.9281262267434709,0.3240438641351212,0.32721442260744443,0.3491737273209831,0.3446004287275559,0.05124656649551081,0.050064007618752064,0.048100810967757625,0.6739743587870245,0.89463120427227,0.47136600762001385
p09_hook_right_main_005,0.2903280998268618,0.16715785419103768,0.23311229413333975,0.14168136774791423,0.3483241326296429,0.18277798999399014,0.2691360026697699,0.12130182549858179,0.1874691116526447,0.3597605372365146,0.3391863578822045,0.1929574539409356,0.1888892621141286,0.33868392531247576,0.3754528577592955,0.1916070774733575,0.9498445226473468,0.346417233454793,0.3521178283759063,0.33335428086603447,0.3222681666666679,0.05231567415051371,0.05217546124474228,0.048085877761146444,0.6760974153551664,0.8998248186724362,0.47395534821679136
p09_hook_right_main_006,0.3036593994333932,0.1791431869156975,0.22469034631013346,0.12655345062445583,0.3523869357868513,0.1794041237746234,0.2529116041708876,0.11756742601851466,0.18175436145290402,0.35771685331488595,0.3518800337467006,0.19481562589096785,0.18635711238378638,0.3653379830745992,0.2967300200245954,0.14102218430415506,0.9248074083124672,0.32089307805241896,0.32211517211062207,0.3436189435066532,0.3443369473181493,0.051378333678983215,0.05045128660401101,0.0484978011453423,0.6787107675131752,0.8675671978587935,0.4580324995020679
p09_hook_right_main_007,0.3065947078230263,0.17857256554532847,0.20984490640902992,0.1315200138513551,0.3325719639786812,0.17111157218917245,0.23834200453021676,0.10080715075499162,0.18815871106710905,0.38045779385491085,0.33930464416341655,0.19415060929930844,0.18995079916645607,0.36805580771502544,0.3226703512751861,0.1510977885079634,0.9442700911900218,0.3403262921084318,0.34389762694142345,0.35062479051895845,0.34626496467962536,0.05171528269513419,0.050462434645021835,0.04811902070992915,0.6833332913908451,0.8724725334125877,0.4602957770612584
p09_hook_right_main_008,0.3125932410732224,0.1795082343331764,0.20250086141376117,0.13543910482124552,0.31744240239318305,0.16611461652862247,0.20738530386487705,0.0857538193131677,0.189390006773997,0.36868755783838286,0.34452750959104667,0.19492391820023422,0.1933321778296398,0.3727294873217161,0.3529961355870581,0.1800343081241375,0.9585065873683195,0.35563064708726766,0.35883131955711844,0.3620896219911741,0.35789449527721134,0.05150387155368911,0.05059363337944486,0.048576878433385214,0.6698477864618948,0.8879868230821399,0.4682818507577626
p09_hook_right_main_009,0.31382507000213833,0.17961351363076253,0.1959371807619779,0.13796005838979014,0.3551695105190314,0.18260301798762651,0.25938589333348805,0.12393491882200258,0.17745228575217412,0.3485209922911503,0.32746909138726243,0.17924520064295235,0.18229397024398222,0.3601065013843109,0.33883845429198367,0.1827885872355104,0.9204380321421114,0.31661294487274294,0.31986617049332067,0.34683250157696166,0.3492991350931342,0.05138400555249088,0.05035615398039529,0.047997011691967705,0.675697189756756,0.8764668252794795,0.4622319184857236
p09_hook_right_main_010,0.2946742893109021,0.16794164366500453,0.24605751603613218,0.14768708719225804,0.368226895159241,0.1830251851059948,0.31964496767444084,0.13302279442227988,0.19328077188283216,0.3824151960388151,0.28535304587207694,0.19252206404571442,0.1946341388105136,0.32785530659455253,0.3908051251221017,0.19467785229881374,0.9451243957536144,0.3433533164239147,0.34934715096763247,0.36825971777381267,0.3607167950957294,0.055756841541706965,0.05926472081146498,0.04789422523337937,0.7042976580059851,0.9105344530330971,0.47921433913323824
p09_hook_right_main_011,0.3251476699242187,0.16353053931732203,0.19990396629130577,0.1408180626897283,0.3296559256525287,0.1791480386342874,0.25718466489495845,0.12432800693163382,0.19463618747342387,0.36946375128626363,0.3386708124630027,0.19861968543492045,0.19322647388627714,0.3748355938377442,0.3106628714023877,0.1368969808074188,0.930058498243976,0.3258335327763092,0.32649658610422677,0.3507153788932949,0.34652400992341986,0.051590742658525444,0.048969254746720814,0.047893771035797214,0.6880424535786969,0.8782991505073351,0.46309646077156613
p09_hook_right_main_012,0.2735670404157503,0.12710375275165844,0.23138591372106018,0.13947160204530332,0.3091704808184737,0.17754603606040859,0.2051187533558662,0.12016756172687934,0.1965031752081964,0.3604589598722229,0.34214019343892754,0.19769909772763636,0.19323690137642952,0.2706641238990895,0.35672793004567643,0.16485155969140053,0.9554197412218537,0.35176562789537524,0.3582264918467062,0.3683062677990242,0.3447328547394214,0.052775917415235435,0.05100078879444331,0.04798386224256509,0.6456481957462652,0.8616341442061968,0.45480900322438095
