uppercut_right|p22_Global|uppercut_right_003,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p22_uppercut_right_main_001,0.3186643674176864,0.005269418896984919,0.13523109579719406,0.13056861904430678,0.2648745608602392,0.0024198294806932067,0.1323476553630928,0.09409536788794906,0.18187184341934898,0.28107643174064056,0.2575003621906544,0.1961117206433859,0.16989647981392156,0.2621781292471454,0.2276981222657765,0.15173889276984084,0.8589616161453175,0.2452044386371163,0.24555656201703613,0.25545134507140405,0.23620168312440168,0.053493484995674606,0.048003799333882394,0.04765449294032634,0.49318297064501343,0.6623747566700225,0.35501462480517443
p22_uppercut_right_main_002,0.3776837230784438,0.004831356960920687,0.14154605965483344,0.0782666209299605,0.23120447623231896,0.000991491055936654,0.2199149725022104,0.16006444513130763,0.18440475672593729,0.27104562132339094,0.2303831727265994,0.1917321157903032,0.18812046133270457,0.27011578159825345,0.20494995605779875,0.15546395918490777,0.9566608758260088,0.3562305911065036,0.3595636032403935,0.28359329349497087,0.2720231059045525,0.05370240557499437,0.04795882363859759,0.047625147962480636,0.5196204044833701,0.7282660135684221,0.3879455807654514
p22_uppercut_right_main_003,0.3024355261439761,0.002745730456014781,0.16611132368013096,0.08363316200687748,0.211085360265337,0.007709568239762818,0.15132307914904058,0.10033211566912918,0.13450692552963484,0.2501373640212163,0.10311596075702426,0.05369414673822028,0.12279818439332697,0.2591633087256922,0.16135353467781127,0.09415134255404337,0.878302469064001,0.27481526237216414,0.2719727495501589,0.2069532199260518,0.21779151906227123,0.05359955653704083,0.04779617117690349,0.047620421716358316,0.5706589581669574,0.4564054467436208,0.25201293422998955
p22_uppercut_right_main_004,0.3485353860624582,0.0025630302290254995,0.1295678409634941,0.14901474462042189,0.26112178163448596,0.001396185782834089,0.20689694595704705,0.13928953068097233,0.1890977495712354,0.30218287348024575,0.23881846010614094,0.19469693338668953,0.17043223826726278,0.32119957851527897,0.24251745983973333,0.1702922092452396,0.9181536757476916,0.30878144270378216,0.3035178209376311,0.2635135992776071,0.27808350891444855,0.052630008682255355,0.047945222631528304,0.04766771799528219,0.5611329730784268,0.7211744290241824,0.3844210735097323
p22_uppercut_right_main_005,0.3051701130353344,0.004654814001006711,0.14328764829130752,0.12045185298095835,0.24251008584632414,0.0018970148524286973,0.16992248750693428,0.11716108152727103,0.17183810156839943,0.2567300048867448,0.24955530648894259,0.19688449293734803,0.16145324769814048,0.2755497260076722,0.2240168664875201,0.14694771305229865,0.9204463724474639,0.3066282372690636,0.30950879981305074,0.26509143613883157,0.2519412153418525,0.05372469567275532,0.04790873904053235,0.04762914377124633,0.5290955183680675,0.651926153887261,0.34977764882925366
p22_uppercut_right_main_006,0.35691304449333267,0.0007025271542099676,0.1486407365542607,0.17015032090325902,0.278557322171877,0.14689325405735987,0.23751944132665742,0.1573802311738548,0.19219779062133563,0.2862503878074292,0.215542665590303,0.16957268976158432,0.17445579504160066,0.3084814147220313,0.2081774383772174,0.1562405459766685,0.9057009573902814,0.3000818273827496,0.29470188461066493,0.28444114960767747,0.29022211754297605,0.05241334174065965,0.04790735639930653,0.04763391075338136,0.507973472505709,0.7879238364989087,0.4177788736261451
p22_uppercut_right_main_007,0.37870178176430414,0.0043003406354357575,0.13058000367150255,0.1132756454800403,0.27211500914876197,0.1806719320766554,0.2590133871729692,0.17250253851785055,0.1852617167394948,0.2465550300656366,0.258677870953508,0.19137049346354698,0.18914932775559307,0.27925908146245704,0.22654816958892243,0.14455697250863647,0.9635877494998581,0.3578892729054624,0.3641917562775026,0.24196187804027805,0.21768172630401814,0.05422807112312874,0.048480346527165964,0.04832949163628891,0.5205292788206275,0.7856503294011977,0.41698991051874335
p22_uppercut_right_main_008,0.3175924954475925,0.0025956398692163385,0.13068009092501226,0.1505843575474942,0.26903657514385326,0.15967566422723983,0.27247718871214544,0.1530480385471243,0.19064513793909654,0.2709222800656952,0.27448698410690275,0.19901521954696416,0.1858541763690397,0.28750859384555894,0.2609119326858017,0.19126498220441676,0.8850548202013568,0.27033740340380485,0.27108060350882984,0.26393534747271163,0.268690786823086,0.052957291023126754,0.048401165807029564,0.04766784768309021,0.48393146344103466,0.8103399064932655,0.42900387708817783
p22_uppercut_right_main_009,0.2202825923789428,0.01409749229356858,0.21710361497822425,0.09765892379101775,0.16221267314109453,0.027519467903835183,0.1873357741148998,0.06240423149850795,0.05825319143350873,0.15342889157329148,0.09095295609887895,0.035026914507695975,0.05022825340397965,0.20058255972284864,0.14051433728804788,0.04823339240748002,0.7901759669979244,0.18712904464620556,0.1895821502758411,0.15598643475666543,0.15730534407289662,0.05487184687499082,0.04854005406901727,0.047619909901208256,0.5705993855712576,0.25878813906774967,0.15320402448447895
p22_uppercut_right_main_010,0.3256809787967466,0.004751613876717475,0.12648405830894874,0.11423444718486775,0.24127425271789793,0.16190012670231615,0.2181057763474623,0.15638324201661385,0.1834557712932404,0.26169425732738566,0.25133817458806645,0.19186293430297713,0.18870327834370004,0.25873761985800103,0.24296326879522426,0.16252551505119842,0.9702137625714646,0.3670406708890468,0.3713594568082268,0.25484249856096497,0.23221978872423646,0.05409662851491375,0.04805165497162508,0.04769842674145773,0.48184991421881707,0.7793730305109806,0.4135357286262192
p22_uppercut_right_main_011,0.32218385763921703,0.004829904405389016,0.1339842431160705,0.12212653742520645,0.25582568860017985,0.1394793562663546,0.19936676374324921,0.09701256689392154,0.17302018786962628,0.24699020719738835,0.25360222629002427,0.1809684939640149,0.1762076637142012,0.28768948972298175,0.25118096410364465,0.15881664560869438,0.9363532270542594,0.3264419688267993,0.3291787672900771,0.2699359845271571,0.25566633879338196,0.05416794756252446,0.04811454803426338,0.04764089608656447,0.5359447600297167,0.7182948710837118,0.38296788358513817
