straight|p06_Global|straight_003,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p06_straight_main_001,0.26131000032377527,0.14277368020018635,0.10217812074455676,0.06766186877779139,0.287163366605795,0.22819750784293008,0.2805098280207146,0.18592176676894523,0.1903752223690919,0.3163421742312028,0.28256065799269797,0.19626063363893487,0.17060329754233988,0.1824693944303608,0.18434805682141384,0.10801675089957803,0.9602934760016332,0.3574583422776435,0.3588378491420055,0.3588426271636994,0.3534303215530688,0.04848510410231951,0.054904259876305594,0.05700661670151915,0.4428658345563716,0.8384940306857048,0.447750323693612
p06_straight_main_002,0.26420563493246046,0.11710794044892889,0.08099462711892562,0.0504176154045165,0.27952432255503135,0.18698035212492492,0.27248137007914186,0.1486337156818049,0.18606090988892393,0.2713566983215151,0.30736828278480505,0.18999329106208324,0.15430288086993948,0.1581401196038513,0.1692310272666996,0.0737668350384319,0.9521461452620527,0.35113754519529045,0.35270627004002886,0.3367628736281664,0.3207176833731019,0.04826626605893282,0.05128022743638762,0.04952952584292576,0.452415990872685,0.7658190975245615,0.40767431168374363
p06_straight_main_003,0.23306232038320157,0.08005174306925389,0.04987313388519212,0.023141240193344695,0.27471313148248616,0.11621108837371452,0.1612173906348323,0.07286352763673644,0.16938395387568872,0.23026116150235162,0.298741094893012,0.18407635764268762,0.14918566574265196,0.16279333744402508,0.2568590868978145,0.10158363715274832,0.8984265587298503,0.2883221864872258,0.28934099832069393,0.2882714645731089,0.28286969987385346,0.04835283583702889,0.04792368016597497,0.04762131965245333,0.4173180507525238,0.6657073215771196,0.3566643206147865
p06_straight_main_004,0.2696966405695478,0.15273930045912693,0.12175757072598663,0.08362214831882522,0.29213875811694584,0.2026506637540176,0.2782926072480706,0.1745787668432694,0.18706000113997803,0.3029158041393581,0.3139243818486287,0.1975647159309391,0.16302106516808895,0.1612101840609545,0.20243043262545543,0.10017280358451586,0.9650967581163649,0.364305994435074,0.36601495604687423,0.33845974310941285,0.32407213006346813,0.048370726813750424,0.051850194042491846,0.053920423458761836,0.4715980151155847,0.8262180293942856,0.4400692264265237
p06_straight_main_005,0.26930365122805855,0.15605376482897262,0.12155058121839946,0.0873715537095762,0.2846655191096034,0.21992043812216838,0.30453707273235603,0.17664854853429052,0.1902297035928611,0.32209295388185233,0.3045118305685216,0.19787453686309578,0.17076748539270215,0.17467076852673905,0.18917749671757617,0.0942224496772982,0.9685865929028884,0.36742773936246637,0.3679578196851233,0.3442244964966331,0.33843784800048143,0.04840504788935298,0.053223242991183334,0.05704063055765314,0.47773314495747143,0.8398646929137256,0.4484526617356894
p06_straight_main_006,0.22960590969415665,0.12254881654872067,0.1108000198501455,0.05349875440662324,0.24972031514681553,0.16247596761873834,0.1885847103669846,0.10302266252404169,0.1626918156158968,0.24787970109032204,0.302113690276713,0.1956969334372826,0.1377350808447115,0.15692008437404864,0.25610694086843516,0.11171890961811866,0.91650210683236,0.31304171655899166,0.31211704445498045,0.31111626500988054,0.32347141641617216,0.0481723030440285,0.0478857792254107,0.047624355690646485,0.43425888913146515,0.7245959351088804,0.38611014539976346
p06_straight_main_007,0.267941758032611,0.14377963240041466,0.11629789679677076,0.07950993146028992,0.28596293741242873,0.19429562991923247,0.28329277934822683,0.1708652634956966,0.18939278565546508,0.2921789706601124,0.33148504083732666,0.19820821758681453,0.16831261103194492,0.171278676000697,0.18616306423611878,0.09064664400587946,0.9671129550834617,0.3673851964237306,0.3658165637074907,0.3056846548530022,0.30352827043662867,0.04887546340879295,0.05041744181803256,0.050898978524624876,0.45672745964542755,0.8262461796269145,0.4385725790757697
p06_straight_main_008,0.2733045916260065,0.15949952396113948,0.1389490392962075,0.09221113562948911,0.28375272959971204,0.20038750510953754,0.3009110156629123,0.1720186892645194,0.19329802236974708,0.32689079579586383,0.300947934501188,0.1975449012478989,0.17410715501293342,0.1766636026994268,0.22243911137339886,0.09210581117844999,0.967135117856339,0.3667332702724632,0.3648451470821653,0.32461898679095036,0.3190947371818983,0.04839778039976951,0.0506125068633973,0.053133711621210514,0.4949093413314329,0.8433554777472194,0.44824459468421496
p06_straight_main_009,0.2722410495886731,0.1697246126945448,0.1610469052006936,0.11011913755535178,0.27648341178466296,0.20264212352010952,0.2819503483416451,0.1874882738505099,0.18747909213326003,0.31910819291813086,0.2978899734198758,0.18858300828861446,0.17497613539415635,0.17434379180504647,0.23990315618929303,0.10435228491600176,0.9633252637566168,0.36271958707113205,0.36239756822337005,0.31111135246595684,0.3045290923469716,0.04847981674400247,0.05162432401456908,0.05073711230030792,0.4802379437157419,0.8557124407882174,0.45322477654426263
p06_straight_main_010,0.20726129961222414,0.14939565238817523,0.13584679308511088,0.06961137027352955,0.2793690762939446,0.18476142757686098,0.10575139027776556,0.06847530995220472,0.18808466537940785,0.2985263697728594,0.299140165117658,0.19187508668600606,0.17909927637263684,0.1602469014320987,0.27673731129494883,0.12149995021274891,0.9268712096745195,0.2867453749081692,0.2910244447999754,0.2979361335686402,0.3011561217020399,0.04828697346799117,0.04814606120392787,0.04762138621004372,0.44965580535599425,0.7432741266214161,0.39544775641572993
