uppercut_right|p04_Global|uppercut_right_005,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p04_uppercut_right_main_001,0.281293144840866,0.001584580611293275,0.09767632678229576,0.059163588913953194,0.12562169606799437,0.16436032547447044,0.12861141886910232,0.1078979943662228,0.13933616946393318,0.3089714338098283,0.30372640242294957,0.18802935730676276,0.1552568204096812,0.29880776875534576,0.2448301524542816,0.07644031137393165,0.8607627913019484,0.25346660668001725,0.2519752059077608,0.2227024666991893,0.18528984215696503,0.05124896810164649,0.04953638445937251,0.04761914241524404,0.5257257762970061,0.587444799800353,0.3175319711077985
p04_uppercut_right_main_002,0.22493926418782234,0.001976835386921402,0.09273031626652654,0.06675561775737608,0.07338252886777127,0.1311197367269902,0.08479932372072647,0.06737281442565737,0.09772231341913123,0.22630030261101472,0.2605840019806513,0.18933730948263755,0.0930769601959445,0.2684106686007083,0.1420744746282045,0.05803685271383757,0.7669228830862496,0.15437426372132915,0.1564515703734417,0.1430472630349421,0.15123994750841083,0.051836259835491595,0.047923613684554583,0.04761987324896878,0.4017922052776902,0.42739893631583153,0.23750940478240015
p04_uppercut_right_main_003,0.2888971651940663,0.0033525816017710578,0.11417916664977268,0.05907657461216117,0.14765345973096355,0.14805859307758346,0.1808952929902812,0.13379131927917928,0.17238859981701604,0.2608881689112067,0.2519411141258972,0.18431944978896095,0.16159430872863506,0.27427809301718814,0.24113155973927713,0.06358569385510225,0.8775132283900537,0.25517506845238686,0.2647562882142188,0.17981108535023477,0.1405786537875621,0.05255262937647333,0.05041169678711438,0.047637093580330934,0.46742568621464403,0.6133273660934335,0.33048222983688225
p04_uppercut_right_main_004,0.20132058066978367,0.001930695917283016,0.15564962747800007,0.05990983723842301,0.06772907630337617,0.11768598062434073,0.08153042078317996,0.05495767204469613,0.1451238070396899,0.2806709770591875,0.2832579702045925,0.18910701575931846,0.1573443870422631,0.2433191074555438,0.12465614811305423,0.05120048606244861,0.8310651493803846,0.14383230362728244,0.14478661752616007,0.12324296876307228,0.12935136354922494,0.05074804914940735,0.04792631778857484,0.04762056175509312,0.44588154028052757,0.44639682665814834,0.24700869420662072
p04_uppercut_right_main_005,0.21108517231954144,0.0021787698512292395,0.12863618797179352,0.06253305039496163,0.07462330144159335,0.12892700134975535,0.0927918547803908,0.14058852448644185,0.15590927537589952,0.29322138936268666,0.29966276906670813,0.19345552374195785,0.16628776419484997,0.2818014090551349,0.1456629129742965,0.06356450787752668,0.8489320869918151,0.15784202936030414,0.15911952869087836,0.12750506758068192,0.1325501252831764,0.05137535205585503,0.04814237412229461,0.04762233348725982,0.4401039276657639,0.512556119953111,0.28008922672018544
p04_uppercut_right_main_006,0.2913531173497447,0.0033195046906172748,0.11199876008612826,0.07698178228113708,0.15871196835034054,0.16125856461666968,0.18374278011600723,0.14590101952306034,0.18276970747875484,0.2847024388140319,0.2683425368229056,0.19712042446101918,0.17263833729386346,0.25581232497397854,0.23657135547871758,0.06122901429611618,0.8868007662126747,0.26793716868495093,0.2756093347765409,0.1968102916900659,0.1630715304502976,0.05164755767573654,0.04968464504936687,0.04765781438999183,0.45349587434204447,0.6633928658508056,0.3555253401203987
p04_uppercut_right_main_007,0.25209756879455014,0.0010238596067633473,0.15309022586029725,0.07504339135330149,0.10115924433611152,0.15200124933687534,0.11582235658737094,0.09238333867680104,0.12489369215190296,0.2934019571001417,0.3014809728191278,0.19808947532915966,0.17170228279698221,0.3181028894628425,0.20289498957292693,0.09587633954337414,0.8373927457274155,0.22796825070824508,0.22523134774902065,0.14734457101778303,0.15446375201434276,0.04896682155798369,0.048092802218069775,0.04761924391071712,0.4916769284969188,0.5619834448808563,0.3048013443957867
p04_uppercut_right_main_008,0.280363375432387,0.003923614275172804,0.11315072835954712,0.08493013032815258,0.1542188217979196,0.15804592627688308,0.18455022295647897,0.12050988618915628,0.17734051198645745,0.30328306644781805,0.272121977693469,0.1967816874826366,0.16709440237438214,0.2900989155643309,0.23895311729787058,0.06032017130658164,0.8843676923434363,0.26542191890970174,0.26818267660169354,0.19116769366037042,0.1563236422317414,0.04873983857114102,0.048596091948983566,0.04764896153467799,0.4923208254139896,0.6448653024210361,0.34625713197785707
p04_uppercut_right_main_009,0.31022520374185575,0.0010090149415035504,0.14459562923096853,0.12194840114968289,0.1257727795489931,0.17747043449903177,0.1831869515734414,0.1692998888317921,0.18931361878886205,0.34097581215814554,0.29426039015729116,0.19396387611349253,0.19559844372964777,0.3136644122170397,0.25521486429288454,0.10682417083142615,0.8909369703013763,0.2817460431296017,0.2903067602119463,0.17044361201442634,0.18105490947894076,0.050489483765443974,0.05020729205724173,0.04777665777760142,0.4768797218960213,0.7421382140717038,0.3949574359246526
p04_uppercut_right_main_010,0.2426523882284039,0.002184672430295931,0.14695245308289667,0.06500218610315758,0.0892616854076022,0.16662880987390122,0.13822719881837287,0.08477811252744402,0.12221635323100304,0.30164256802030764,0.30052486593958233,0.19205177904796109,0.13815887383497297,0.2734778370516695,0.2639750112142671,0.10226247116463524,0.851120195258521,0.20121870761667043,0.20686164643236632,0.13777773336288646,0.1385781653823749,0.05117966322759614,0.04864619788585632,0.04762466595785441,0.5183826827407145,0.5316437383650956,0.289634202161475
