hook_left|p15_Global|hook_left_001,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p15_hook_left_main_001,0.2799631698248511,0.08964655960800794,0.19328696288366803,0.12463651473111632,0.3568153200722909,0.1493381710208668,0.21274777958530597,0.14574603394101,0.19020274428265632,0.3814189415129081,0.27814100850729284,0.18666220047272375,0.19011819584875744,0.23772616660562312,0.21926634076263302,0.18635781155961645,0.9792773145381155,0.37183831702698356,0.37924541762472314,0.3747224790379914,0.3753406587701339,0.05249471507532382,0.053449805832557415,0.04764645622010095,0.5524906106676037,0.8570386886553409,0.45234257243772097
p15_hook_left_main_002,0.2574665306828182,0.08846836928811927,0.2258243802727352,0.12695017919975185,0.34790739732833476,0.18133530750911847,0.21877995626600724,0.19551159947839925,0.18687166028531546,0.38166193091168443,0.23367937612745493,0.17071538210744408,0.1676610194494948,0.20140862407225674,0.21239912136923947,0.16445580302019736,0.9367789208044236,0.33187041463567446,0.3342928122736238,0.3800014123426837,0.38259236550557996,0.05143147358563255,0.054621795921644845,0.047650662086466976,0.533762812793649,0.8408304421646093,0.44424055212553815
p15_hook_left_main_003,0.2530788488927125,0.14548898719893086,0.22187529806018738,0.16882533916128514,0.35381623052012845,0.12505072067381087,0.2042045612144509,0.1655094124606197,0.19540211214946734,0.34375015089917815,0.19868349185630513,0.14689603439938073,0.19348941432070918,0.24788274945053276,0.23292812125916001,0.19243254810801197,0.9545898894644793,0.352837797905016,0.35590985598309927,0.374779652918704,0.37146315261349205,0.05111208116685555,0.05242061621222852,0.04784265005830813,0.4989214479285843,0.8701083210782082,0.4589754855682582
p15_hook_left_main_004,0.3021506903366423,0.11429449589043066,0.2417867028172532,0.16288009411498544,0.37534213126354926,0.1398983563175489,0.22674582710930952,0.1838557437325683,0.18760177334825032,0.33084727253263413,0.24516904118277022,0.16300110388269468,0.1862658326176332,0.24758860057202928,0.2162239216111733,0.17992274728278,0.961303777452747,0.3579321571288318,0.3624303015027643,0.3477494051980662,0.3465942479350835,0.05250478678714245,0.05294759822927896,0.04762365181410729,0.5300004877217772,0.8776335992219948,0.46262862551805106
p15_hook_left_main_005,0.29162893620990477,0.14322300431451102,0.20881925365259296,0.15942450118867368,0.33046672743208705,0.13591042628306876,0.22975112149627513,0.18545767181572229,0.19664396158027825,0.32956096840653337,0.24592591072878847,0.17200070049528554,0.184038668026286,0.22031705231624493,0.22483942954094965,0.18013595574654476,0.9611223376513113,0.35894955598940415,0.3605063762496621,0.37692285351882804,0.37589050235300764,0.05217320568069416,0.05214795783442071,0.048009254893430296,0.4887321295649459,0.8927497661661933,0.4703795105298118
p15_hook_left_main_006,0.252214816897275,0.1388242363784637,0.22023706236155483,0.17196362407289364,0.3659266331870873,0.09717986595616537,0.22927336513143434,0.14348966762764287,0.18906193599061263,0.32055933196082875,0.2451458024327386,0.1453300308338244,0.19577285531795988,0.29011570936400066,0.22663218844061297,0.19166044305162427,0.959433294083401,0.35506725162858493,0.36074675450624094,0.35298649971018403,0.34248723541394843,0.05277494789745586,0.050479422251795004,0.0476356588015797,0.5317412818279729,0.852998327866459,0.45031699333401937
p15_hook_left_main_007,0.25315592870287107,0.11363050841914753,0.23427150230188118,0.14300029791946336,0.367237376382334,0.15924718804758323,0.2100689049652956,0.19207026328196883,0.18876346074074027,0.3667389855381227,0.21643371286908378,0.1604399428714726,0.16763147483848687,0.17443931173344168,0.1905796588475889,0.1545038509390892,0.9538455138647205,0.3511180850064647,0.3535250806886307,0.35450572301311883,0.35292620190158774,0.05073072302890168,0.050470161452609054,0.04770455697404809,0.4936797578721902,0.8499859296294674,0.44884524330175773
p15_hook_left_main_008,0.25121646658657903,0.11248599707576742,0.22183419058214654,0.13225912341867163,0.37719465741377917,0.1570343840895584,0.21439876992046253,0.1931353839676205,0.18834425245828607,0.38416124120005424,0.2163954429465961,0.1592930213583787,0.16252727714398377,0.16908648997548617,0.18941774969031383,0.1473858922316375,0.9658866101221137,0.36304427719792487,0.36524008116187534,0.35290969570394154,0.3525530102076318,0.05115785659314037,0.0503749693030391,0.04767059269950196,0.5139686202425696,0.8389301020341419,0.4433003473668219
p15_hook_left_main_009,0.20391003912397715,0.1607459009637337,0.20337702759832674,0.1586262820862358,0.28718766339380136,0.06396865698257663,0.1727833810867321,0.11490308643857025,0.16645227516727715,0.33891776757744746,0.16154241002966777,0.10600185380123195,0.19157649463940982,0.2779769223990826,0.2363199029935215,0.1911110655819348,0.9267877359918242,0.32325135640628677,0.32603631651599574,0.3104286043384227,0.2980827847273976,0.051081624370741645,0.04882502978632693,0.047622162072551336,0.48586634670553464,0.7468774220713732,0.39724979207196226
p15_hook_left_main_010,0.24421275672744835,0.15524982485456446,0.24152961206846002,0.17682910948384659,0.3447059897983298,0.11730849847880405,0.20531848067257905,0.17410517686883584,0.18892871951147291,0.3632199067393812,0.18689028974250013,0.12852350535803814,0.19633134714496592,0.22982825137538665,0.2220177838994349,0.19203979907617946,0.9557820420536496,0.3513443006032245,0.35791746654580175,0.3480626172464546,0.34263842013736545,0.05092411268723743,0.049641371360007035,0.04868979122123792,0.49382515871608046,0.8609741406620256,0.4548319659416318
p15_hook_left_main_011,0.22498142888551823,0.1681762056669945,0.21862496265578013,0.1768443900680561,0.3020859048071009,0.0789691667504813,0.17905027316075503,0.13245192696996594,0.17429226706935147,0.3370346507673342,0.16629850221040143,0.10851069821225452,0.19561056679515043,0.29612705619728785,0.2392531078028755,0.1944373312447378,0.9413844854772497,0.34070383537570315,0.34201906759777945,0.3248480110905973,0.31291633563073823,0.051163565969585593,0.049655647977151975,0.04763236898433024,0.5025817423609191,0.7920084835987142,0.4198204262915222
