hook_left|p04_Global|hook_left_002,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p04_hook_left_main_001,0.2719231780885982,0.19477836691476924,0.22993661087406309,0.15989430340407423,0.2148512525894608,0.30001801752092455,0.17913151990925918,0.15003382275694982,0.18589850697589821,0.30169038966442885,0.22916501637574357,0.13493679621536683,0.1858648091906891,0.23908547887968137,0.35795404373436446,0.18872035679189877,0.949695749064747,0.35058854303222264,0.35163684603872414,0.23328753839400726,0.22757949965024019,0.07142958913925428,0.07081709599023725,0.047659061490821726,0.39752391778287527,0.8766332086422901,0.46214613506655594
p04_hook_left_main_002,0.20319340384247378,0.18307039661123717,0.25600822180063326,0.12863097663785278,0.1721663997022565,0.23626854635813688,0.1572480691053328,0.1094443477145022,0.1564060043728332,0.33214351931624925,0.22977384034137166,0.1252872337058091,0.16024422877211325,0.21416398121907018,0.2999396988679156,0.1537133114717329,0.9397844103922715,0.3185313094568126,0.31931039739224987,0.22574486043395953,0.21051969673648846,0.06403670870774321,0.05909346840597231,0.04762491097489415,0.3946393752874752,0.780805058115513,0.4142149845452036
p04_hook_left_main_003,0.21999441220154314,0.15219777886726407,0.188628714643159,0.10781451018914931,0.177466275004984,0.2692158811518612,0.17401003538472798,0.10650522456221008,0.15895861917636483,0.22270889992058351,0.26356694037895984,0.14385710451001538,0.15803688120976417,0.2214057753619488,0.30370761197287316,0.14294996373010999,0.9286728886417936,0.3273440110570328,0.3298280678563098,0.20674597340440992,0.20376614693829978,0.06729893745514894,0.06003155529989489,0.0476238489814801,0.34930000560264285,0.766094139236232,0.40685899410885606
p04_hook_left_main_004,0.2012540876239372,0.1258644415584508,0.20971105123697872,0.0924042397723482,0.1684005101522043,0.25538849041127343,0.17279580626354304,0.10067519190351973,0.15492930727522003,0.21943570589138744,0.24736185112609874,0.14127670965374184,0.1538870844494947,0.213115477450823,0.29201033836221496,0.13807761668188373,0.9150347430544606,0.3138654930195677,0.3139710457683501,0.20923312712379943,0.20708207912035498,0.06478385321364726,0.058668009834293586,0.047621283721613755,0.3490981810548027,0.7358338154062758,0.3917275495639448
p04_hook_left_main_005,0.24472276010764307,0.180083622382091,0.25397143082654494,0.13289842723731254,0.19097728433503372,0.24650982377508476,0.16390056705242653,0.09452247249274709,0.18040274274425347,0.32308775907183473,0.2157486189818191,0.12819516071887593,0.15673915992798532,0.21253466619471978,0.28117241142971433,0.14145521903478447,0.93423972004693,0.3329007367258031,0.3349454002010651,0.23320205336239117,0.21931521404535398,0.06403999143190801,0.057867158393679036,0.04763936203428185,0.39766248707115565,0.7975024305186162,0.42257089627644906
p04_hook_left_main_006,0.29107997012276093,0.17365872932178655,0.1941143899214814,0.12165545035812433,0.19314883029762409,0.29234278828485166,0.1852259360737158,0.09074633237171985,0.18396078079165873,0.2734321782450344,0.28907062479417267,0.15904366987286572,0.17857000092197228,0.24071336394986204,0.3345736079892763,0.16271883429990058,0.9629082001622675,0.35957526875418744,0.36329012032085883,0.21504763022935727,0.20426880174058945,0.07198399456220535,0.06365191005052828,0.04765074713643616,0.4282890914042695,0.8242982514931276,0.4359744993147819
p04_hook_left_main_007,0.26274734379232834,0.17362578784353755,0.2365699339388577,0.133158337011545,0.19719682878318895,0.3098246587759906,0.18231303208714592,0.1281228168940433,0.18188313405761442,0.31678404051463477,0.25321766816767366,0.14907008305632224,0.17783609353436644,0.2400870871920009,0.33262487814263453,0.15505398056796388,0.9164089634849948,0.31804536423529084,0.3173542228159937,0.21498272349123035,0.21959252607168395,0.07092413787507071,0.06707282699024733,0.047626374944673644,0.4067104501047572,0.8390448647501504,0.443335619847412
p04_hook_left_main_008,0.22535906639542896,0.17630945006658336,0.2691086646203831,0.14138845447586057,0.18933873162116988,0.25505268561188144,0.18123248485378357,0.11699342018148444,0.18037281923780552,0.32793451388210915,0.17377606588993766,0.12160464179773081,0.17214825023048647,0.22001564280567862,0.30075664309899774,0.16045654087336347,0.9155869709600293,0.3144605884907042,0.31337164600979917,0.23283343969580256,0.23048200558717058,0.06686922516791134,0.05998331929134895,0.04762752074823101,0.3646357896496515,0.8212554433931684,0.43444148207069966
p04_hook_left_main_009,0.23150282771953545,0.1868323366269873,0.26005148513111825,0.14306321207639022,0.1852488246146245,0.27839605176098325,0.1842009071050626,0.1185633239040639,0.18061455477738728,0.33851783431217364,0.1576631854313544,0.11480861316477524,0.1658451334248083,0.20224415399741327,0.28496136265182326,0.150508522535837,0.912070966154101,0.31135625449542487,0.3114102240511629,0.23134555948817007,0.22228804407852465,0.06495470747043715,0.06248459630495384,0.04768935455694433,0.3513445379818849,0.8191963879450374,0.43344287125099085
p04_hook_left_main_010,0.2570999638275511,0.1914447914393403,0.2395125408231725,0.1591803644891917,0.1985842453175785,0.2728679433594888,0.18384001474700365,0.12401860775875857,0.18723140039051683,0.23077754217901963,0.19883110077279506,0.13087060135440282,0.1744550260950738,0.22941685643256754,0.31154124074222195,0.16934181903569667,0.9352793841788449,0.3343198594079754,0.3344572054869115,0.23164037428896905,0.23071045705896273,0.06709034493685412,0.06110833730783459,0.04780496497647632,0.33159018478393365,0.8551810909859574,0.4514930279812169
