jap,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p21_jap_main_001,0.35626647134992784,0.4828028230735185,0.30665748760713984,0.298369440423142,0.27475183081640553,0.1836810290358324,0.04766496629126758,0.049422387118175815,0.047620897501859376,0.5698591539380543,0.8584357148658585,0.7718627465875172
p21_jap_main_002,0.36227454807874293,0.45869679335701663,0.28936365781228746,0.25958173494820613,0.26982854385391153,0.17118253361149957,0.047663153702413044,0.048106227082318105,0.04761919628319091,0.512925763494174,0.8354741136522952,0.7387096086048587
p21_jap_main_003,0.35472341142860764,0.4599279106317183,0.25882650545728053,0.24661457647760004,0.2660113392099543,0.1611058528331563,0.04765533177231595,0.048013018356595605,0.047619057401103046,0.5310247827966281,0.7586713366328071,0.6903773704819534
p21_jap_main_004,0.35419326544115237,0.4874786282362812,0.28847944133222814,0.2557251627734305,0.27208527456144793,0.1861746023118162,0.04763488081942997,0.04811554577946357,0.047619417278037916,0.5210240622073473,0.8488369146345359,0.7504930589063793
p21_jap_main_005,0.37627538730186977,0.4597070368335399,0.26532316993985955,0.24061896763859192,0.2693779434348354,0.14229257033458362,0.047639866408554,0.04788628966983165,0.04761905092050127,0.531204820828402,0.7560674026359732,0.6886086280937018
p21_jap_main_006,0.3738772487191914,0.4687894455503921,0.3037362780778311,0.2633755085952192,0.279094327720252,0.18503212202277272,0.047869734825311504,0.04919158685185257,0.047624045212552424,0.575113214685589,0.821193061038736,0.7473691071327919
p21_jap_main_007,0.34076106785957083,0.46719606729282714,0.28561025576795973,0.232665929939049,0.2743689130886426,0.1582133996819935,0.04768838359497891,0.04879882091054071,0.047619093533464045,0.5264072643755509,0.7767476832956555,0.7016455576196241
p21_jap_main_008,0.36403791512550737,0.4860834459255316,0.2998754424554469,0.2637421034626982,0.2786307576621029,0.16384414481460413,0.047690102088969365,0.04868376904106252,0.047619372870975986,0.5495045862491061,0.830378561938181,0.7461163692314585
p21_jap_main_009,0.38314269857211036,0.47682454367739907,0.28699540973970433,0.24858612313874878,0.2658718953126517,0.1935004831009157,0.047657690634269494,0.04805614714636445,0.04761913867292742,0.5576770380238043,0.8160454711769939,0.7385349412310369
p21_jap_main_010,0.3697573014091372,0.46752782140672844,0.27453699881106547,0.24389155823125735,0.2685835417696544,0.17627926933594504,0.04767307817351775,0.04802597695270159,0.047619234621567606,0.557951873379001,0.7725380757335688,0.7081622150271983
p21_jap_main_011,0.36857049694081934,0.4812340741972948,0.2672908851697244,0.25211546492699427,0.26674242719031177,0.19543236675716893,0.04764284998088572,0.04799196903322982,0.047619091713882185,0.5471466261722793,0.8086352736960285,0.7301886794389036
p21_jap_main_012,0.3794811806635309,0.46479241272708405,0.2765930216185469,0.23490097144794397,0.26486284007616,0.1866329401335792,0.047678291106797874,0.04767526508983521,0.04761976309815414,0.5516482205640657,0.7817991492027281,0.7127538706111293
p21_jap_main_013,0.3624124108215668,0.47160579377346046,0.2660591550785338,0.23815764707244255,0.2677744416731702,0.1654684789164819,0.04765676329465819,0.04797229335909882,0.047619091241107206,0.5561408721905166,0.7477205161203406,0.6902466229413934
p21_jap_main_014,0.3540973775014577,0.4857638205456739,0.2781108794942563,0.2629368594369937,0.27704413910928116,0.21094733568142487,0.0477472707001611,0.049027446842837975,0.047619505368926056,0.5659642760016794,0.8281816412975751,0.7495164317088063
p21_jap_main_015,0.359185204469576,0.48355004533137863,0.273480757579707,0.24985175739863558,0.27260005194606807,0.19331824933407804,0.04764286087534644,0.04797118273669408,0.04761920070340412,0.5356884085334932,0.8237980918193887,0.73736518683362
p21_jap_main_016,0.3583606031124261,0.48247609179030204,0.2856506514663806,0.2582828040598876,0.2747425990506683,0.18523941661410898,0.04765681716322926,0.04806279461282307,0.04761906802211146,0.5630760036311667,0.8105727253725057,0.7363237088501039
p21_jap_main_017,0.36035399425686476,0.48579780647636583,0.2805803782521443,0.24909728111627846,0.2711532583789194,0.19586439609492573,0.04765992376447005,0.048077999954622086,0.047619377916193126,0.5579500372691671,0.810462571969767,0.734708811559587
p21_jap_main_018,0.38072957603799223,0.47507912931742763,0.2803820994398472,0.2606648592103737,0.2734989938229253,0.18713886209831115,0.04765401050578178,0.047882038043742595,0.047619093581823986,0.5770119046701467,0.8011225835456633,0.7338893798830084
p21_jap_main_019,0.3645951674843883,0.49134948844219056,0.28752089775911205,0.2553402205169134,0.26675356374994996,0.1933816173723244,0.04763607971354659,0.04795190102733308,0.04761911960657724,0.543520424386835,0.8371766566785089,0.7490797869910066
p21_jap_main_020,0.33219090662839446,0.4908053667955598,0.32342716896370954,0.28878568906213464,0.26288391353019314,0.21524338275812718,0.047662192158399966,0.04775475906174525,0.04762885508340847,0.5593553006951713,0.8842036973455782,0.7867491783504561
p21_jap_main_021,0.36327476784940504,0.47635931035896883,0.29380141397164206,0.24003626802312733,0.25922186558237764,0.18064376176926333,0.04765562920854934,0.04783037067140197,0.0476190514018951,0.5611990034249894,0.78188053597176,0.7156760762077288
p21_jap_main_022,0.339487805562322,0.4462975526918922,0.28617196805995715,0.1986770802996775,0.2553573316656116,0.16147085598003647,0.04765235644899254,0.04767651669588518,0.047619073799426405,0.5421661700365613,0.6996253953984426,0.6523876277898781
p21_jap_main_023,0.3231861266421697,0.4443761768384597,0.27684724966989604,0.21089136447459872,0.24827715639464137,0.18429258136948928,0.04770779659016745,0.04818332003368033,0.04761906143071359,0.5648078685288295,0.6844695272905217,0.648571029662014
p21_jap_main_024,0.365240055380036,0.46020450713216066,0.286324355235857,0.2125997945996097,0.256771797478551,0.19422010156893546,0.047646500347493556,0.047676947811900405,0.047619115202520726,0.5631152183391326,0.7472288294090755,0.6919947460880926
p21_jap_main_025,0.3503095920541469,0.4635317796951298,0.32687120193648145,0.23243350046095373,0.25206122035376183,0.23839992123507808,0.04786260283487668,0.048471422232607995,0.04761936810774953,0.5716410845546124,0.825897177302374,0.7496203494780455
p21_jap_main_026,0.3661872391132265,0.48174835692415263,0.3134600971265448,0.25617367039771405,0.2692092300899863,0.2056829865000389,0.047885140871404705,0.04880506930134647,0.04761945560113673,0.5715602523420111,0.8397785060734831,0.7593130299540415
p21_jap_main_027,0.37487760831020295,0.4814877061622562,0.29450391867753745,0.23712150313428787,0.26569916183963604,0.1914224016561303,0.04764981986726401,0.04772072467090498,0.04761909579834841,0.5652871018559992,0.8009918951425664,0.7302804571565962
p21_jap_main_028,0.3700412415801678,0.47872767186373133,0.3020127843759891,0.24575336094885453,0.2653770243264749,0.18792227394677377,0.04763374491703419,0.04768913722748932,0.04761917413175229,0.5561149702142753,0.8169535540621485,0.7387019789077865
p21_jap_main_029,0.37794614388884484,0.4940072322277957,0.30634330699259493,0.26420980835407015,0.2695747166771326,0.20550496392146694,0.047652325398447645,0.04772030017517248,0.04761933410984371,0.5701526760070862,0.8587883190104196,0.7721976261094196
p21_jap_main_030,0.36124621882096275,0.46681117206885075,0.2789070938647416,0.21992716633200807,0.2602287257709991,0.16830756263232619,0.04765310540588756,0.047714567035151166,0.04761956704706041,0.5510943649956681,0.7373164585085654,0.6814498304546961
p21_jap_post_001,0.34152643916756237,0.47884024022827437,0.3223431690524186,0.23740901341260381,0.2483574584456128,0.1833010572557438,0.048346298811857154,0.04773433380322599,0.04762029566435231,0.5327436557493437,0.8146977692219056,0.730111535180137
p21_jap_post_002,0.38329179799399216,0.4883928099920253,0.3086306813055681,0.2606601139291692,0.2678853326798406,0.21915766515127316,0.04766743477076471,0.04812023124600823,0.04761921388631567,0.5779462393182472,0.8604060993444885,0.775668141336616
p21_jap_post_003,0.3740767496337286,0.49111153067398705,0.30754841653656956,0.2565442031778636,0.26770120381124674,0.2170451932785337,0.04772305642527682,0.04825566044608046,0.04761929769472992,0.5775308621478973,0.8489941580749545,0.7675551692968373
p21_jap_post_004,0.371657070409244,0.4739968572363001,0.2942433307022491,0.2344584113184011,0.25924974948055046,0.1909435330187133,0.047642852321471384,0.047838577335166936,0.04761997163707683,0.5672632226042702,0.7822998774442925,0.7177888809922858
p21_jap_post_005,0.38521955629131927,0.4924713249058971,0.3063367216475018,0.25350817712680607,0.26626533217686477,0.18920303788514087,0.047650197691145146,0.047896907571237796,0.04761919670127601,0.5521292217618121,0.8503071344986528,0.7608537606776005
p21_jap_post_006,0.3770682061725907,0.4913293721119194,0.30115572295551407,0.25275087752925635,0.2647315703560217,0.20151208790559622,0.04764649852877115,0.04766237164415692,0.04761939878941668,0.5599328208366302,0.8423987373990558,0.757658962430328
p21_jap_post_007,0.36437648902450315,0.46481405812022547,0.2854268462506529,0.21571778867602914,0.2637243806674524,0.17415216046720008,0.04766091087882136,0.047701245634070515,0.04761939165283176,0.5681622796059405,0.7335496064988534,0.6839334084309795
p21_jap_post_008,0.3771277677605186,0.4888425137099019,0.3068821000453112,0.24866525362296393,0.2694133060859549,0.19321144509502047,0.0476508746015231,0.0479385099915851,0.04761905634884184,0.5609332879843658,0.8384904956547471,0.7552233333536327
p21_jap_post_009,0.38510110087766763,0.49730319042981536,0.3099678724958891,0.2840430547419042,0.24104067727372525,0.22934257218360968,0.04766585324898941,0.0477572802481552,0.04762542699247273,0.5664122669962594,0.8844753674080175,0.78905643728449
