straight,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation
p05_straight_main_021,0.23477932262701967,0.47014356080285563,0.25319331979759513,0.3158990453389644,0.34428283856314734,0.33337913469872343,0.0485924926820967,0.05010104213857198,0.0477091844581636,0.6763781371466083,0.8601704102869553
p05_straight_main_022,0.22713774072571674,0.47913464472288353,0.26786884179476,0.3173786388162149,0.34243758389436385,0.34273982836176825,0.04855758941598033,0.05232584603502284,0.04804747807712978,0.6643751462665547,0.8923253086837338
p05_straight_main_023,0.2300700673497415,0.48189456480848064,0.2579861627880159,0.31428163727565583,0.34439411842866613,0.35632246754660823,0.04857346282154109,0.05166733312080937,0.04887979035140054,0.6746437384980115,0.8885172904206642
p05_straight_main_024,0.23615554662315086,0.47918892220711723,0.24197152473174252,0.29832184615748397,0.3348441567865782,0.3347491522538303,0.04867419214930423,0.05190065003667962,0.047943239285324776,0.6305330239468493,0.8726035166461792
p05_straight_main_025,0.2459819163273793,0.4810445563138262,0.25646091436183027,0.2865605359895521,0.3403827870432402,0.30912123099261224,0.04854882167641833,0.048202332987462446,0.0477119934630083,0.6671311882718831,0.8294190919139449
p05_straight_main_026,0.24675429703678614,0.4795989672578199,0.25252021898738447,0.2991072161785001,0.34437735883247733,0.33229779300211376,0.048753907774020167,0.052106263492784674,0.04809584802908765,0.6431196942225565,0.8843421850096327
p05_straight_main_027,0.2717626574909522,0.43624613501147325,0.2825184367632635,0.30162895149120467,0.32425866764123024,0.27283307828920134,0.04843023287802449,0.04807927491181872,0.04882856529915737,0.5692589949906088,0.9053457000879371
p05_straight_main_028,0.24509930199740326,0.4754966181683179,0.2507798169519556,0.31213290112682657,0.348268640279754,0.32157664364366395,0.048469913206489044,0.05174957627826949,0.04833505611185136,0.6442483517898182,0.8843798808993564
p05_straight_main_029,0.22627780659188285,0.4724134689803664,0.25116326165083735,0.2952908076486748,0.3285301870225136,0.3315177972464478,0.04860345016348228,0.0505817004706002,0.04774586220616869,0.6312409271254612,0.8605625968511206
p05_straight_main_030,0.21927559006044622,0.4736340381814867,0.21356867857677386,0.27659034976714797,0.334834242629332,0.3052944303050603,0.04851121533380324,0.050513745661655216,0.04797977035603376,0.6409792130115834,0.7759304501124709
p05_straight_post_001,0.24814139053638135,0.48247461395495517,0.24936104714809457,0.3048560854838801,0.3541119704703205,0.34990495182155923,0.048492541551207635,0.05162716010028645,0.048314054644447414,0.6794178313563888,0.8808073468566824
p05_straight_post_002,0.28971101097991414,0.430405530889586,0.2579520170183883,0.2982348153432933,0.3262693054982397,0.33729809627591806,0.04834838034307508,0.047879752637193664,0.04818320288768789,0.6364962495008343,0.8849627630436333
p05_straight_post_003,0.24054726988902067,0.47258314051808464,0.22665752295123323,0.292668125025865,0.3360061016927682,0.334866436384974,0.04848548804019292,0.05060800382302495,0.04801890070812342,0.6275849533272174,0.8579169108448793
p05_straight_post_004,0.24487164730827785,0.4756086977061078,0.26569368773379576,0.30000010434107865,0.3339908516957757,0.3303791283801104,0.04872424553691186,0.0511720883279778,0.04782858004919991,0.6619093550385753,0.8649486745992684
p05_straight_post_005,0.23153709976111628,0.47467569549967426,0.23474758913775426,0.3101927907000205,0.335777066994382,0.3350145323252439,0.04864891345043257,0.0506407251190956,0.04791179745943907,0.646398996131136,0.8591709962641225
p05_straight_post_006,0.2422797618136229,0.48497303424680815,0.2362445707901475,0.3189900794787369,0.34976276113588206,0.33615397751865733,0.04853858445019254,0.05148042127015162,0.051765963019219485,0.664167108468183,0.8741701076322249
p05_straight_post_007,0.23308447885926817,0.4805697972557491,0.2432126108252975,0.2843759987634994,0.33181564904691163,0.3492617301201616,0.04861109787137926,0.051829041904869255,0.04777783012339483,0.6270199933468312,0.8742570277372721
p05_straight_post_008,0.25386652744938465,0.47464842508895194,0.23046283418529478,0.3115885131311601,0.3510962344357164,0.3411737340458581,0.04868297685681046,0.05135201885180324,0.048694024356839775,0.6537364592996069,0.881430267646111
p05_straight_post_009,0.25845055209136536,0.48599109815280067,0.2709036167178535,0.2940700270995066,0.31475227042092113,0.31366341514862167,0.04834237159240323,0.04811065854106047,0.04773946852692554,0.6294278868826645,0.878529882243271
p05_straight_post_010,0.23392576421653022,0.4774483316301802,0.23112952280252408,0.3197135071431559,0.3419336802301776,0.3223462669983371,0.04864809067071137,0.05213272197323516,0.04867154170972575,0.6420072196978712,0.8648344563203577
p05_straight_pre_001,0.2532161281270666,0.47568365587781286,0.217655880718213,0.2888087949048709,0.28270267810523897,0.27652971386253034,0.048456401283270806,0.04948270484338302,0.04765036246056253,0.5669109203253423,0.803588555883373
p05_straight_pre_002,0.2543336101833308,0.4034178830168077,0.22007068774941083,0.28061645372858257,0.20036099184157177,0.23547796535499063,0.04815131072620617,0.047747002200938665,0.047625695961510194,0.44132045742713527,0.7764254431231985
p05_straight_pre_003,0.26896282304611063,0.47560878516645666,0.24230665787506891,0.2756455384111872,0.28940250017055946,0.2987648634706684,0.04802693938595538,0.047996856839635955,0.04772401426551858,0.5885655213326786,0.8333723696013708
p05_straight_pre_004,0.2446651023001601,0.49127099322047696,0.22534911679615668,0.30125829823043726,0.30289686208759037,0.32960821970215537,0.04846803016121565,0.04984981310684227,0.04774032529748738,0.6136780489891361,0.8553083892530595
p05_straight_pre_005,0.25877794086875827,0.48569448681398286,0.21595597435206884,0.30792008615286287,0.2957372685493139,0.3146893174474777,0.048370285575495664,0.04902395558333523,0.047770395810791344,0.5979155646463568,0.8539422719676483
p05_straight_pre_006,0.2706089088415321,0.4072467188234003,0.22792105505961469,0.2916552710075215,0.2509326446837715,0.3259953067645594,0.04804081500186394,0.04774723638860984,0.04767953651089233,0.5375857974296678,0.8426347762026242
p05_straight_pre_007,0.2449732514345097,0.45993138139345435,0.2307145049215297,0.29405359169800915,0.26980907483355104,0.30675703375792823,0.04825051408572284,0.048572142510729964,0.04766680918177166,0.5576736598618577,0.8402349320093359
p05_straight_pre_008,0.25271596184417666,0.41108254185393944,0.225596206374495,0.27784173072958934,0.17524423543383424,0.3023196981599295,0.04815507988995696,0.04779094602932312,0.047623691617382766,0.42843854757923766,0.8288879050024447
p05_straight_pre_009,0.2496500392780841,0.47795845668631076,0.2390257023298084,0.30663308622603563,0.28509284224202347,0.300595260880427,0.0483658800641159,0.049327721976963446,0.04773134073714746,0.5864021245450617,0.8511952756966428
p05_straight_pre_010,0.2426015763639174,0.475438752001175,0.24315208491131085,0.28967516731878956,0.29124205506422945,0.29562385069279307,0.04839502524028938,0.049127304897334266,0.04769155785179002,0.5911507133364341,0.8309748590687226
AVG,0.24710662807799785,0.4675896782382472,0.24374232378012808,0.2997500325485927,0.31511058939032854,0.31971548506161374,0.0484953814169674,0.050569943765754605,0.048090462181937715,0.6143818790128404,0.85988393173585
