jap,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p23_jap_main_001,0.229992884,0.446552895,0.310278418,0.260799065,0.254126494,0.287326936,0.047795836,0.052000392,0.047619408,0.491151014,0.901980607,0.778731729,0.742649909,-0.040283628
p23_jap_main_002,0.252281123,0.455362097,0.300575641,0.288080326,0.26440842,0.29547662,0.048008367,0.051038544,0.047943634,0.51915391,0.923200702,0.801986664,0.684072865,
p23_jap_main_003,0.253046477,0.454838242,0.299610427,0.286002752,0.253635015,0.306949204,0.047894483,0.051045761,0.048190066,0.528393149,0.91219412,0.797053829,0.724356493,
p23_jap_main_004,0.253132985,0.464344446,0.304894656,0.282819625,0.262019915,0.261287807,0.048195218,0.053397006,0.047641407,0.515071302,0.895558034,0.781412014,,
p23_jap_main_005,0.268200641,0.474215087,0.323723996,0.325755746,0.261295138,0.255166703,0.048263301,0.050476597,0.047767243,0.557400455,0.920233159,0.811383348,,
p23_jap_main_006,0.236184968,0.492569959,0.304217807,0.295925835,0.275307221,0.229856628,0.049968702,0.050634437,0.047661187,0.552056067,0.856794171,0.76537274,,
p23_jap_main_007,0.236007887,0.471303037,0.312931371,0.260696359,0.241611526,0.247809041,0.048272628,0.052785233,0.04764275,0.46955001,0.885070721,0.760414508,,
p23_jap_main_008,0.279624268,0.489817383,0.317548429,0.318129503,0.246943353,0.289799278,0.048256281,0.050330537,0.047646584,0.607869416,0.888130837,0.804052411,,
p23_jap_main_009,0.283638409,0.498304904,0.300287916,0.294982903,0.264327658,0.266723468,0.048223483,0.053050009,0.047628591,0.551295963,0.906314913,0.799809228,,
p23_jap_main_010,0.275703041,0.475305562,0.310501887,0.299439012,0.258034279,0.30759144,0.04803958,0.05056751,0.047821593,0.586027707,0.907213865,0.810858018,,
p23_jap_main_011,0.242356243,0.46574377,0.297181188,0.261338325,0.246256335,0.195544666,0.05480564,0.050389073,0.04762337,0.471580144,0.819548946,0.715158305,,
p23_jap_main_012,0.237277559,0.474476481,0.302783974,0.268806539,0.22263177,0.250376634,0.048312026,0.054336245,0.047630138,0.460392163,0.87466906,0.750385991,,
p23_jap_main_013,0.286101708,0.488913748,0.291971748,0.282450563,0.255406602,0.242380219,0.04799768,0.048631233,0.047621478,0.534636177,0.866458548,0.766911836,,
p23_jap_main_014,0.300958775,0.503842297,0.308465499,0.29141076,0.254018758,0.274749949,0.048089982,0.055053984,0.047624377,0.568153818,0.901399705,0.801425939,,
p23_jap_main_015,0.298743718,0.489752979,0.309928579,0.27962215,0.245707027,0.276779354,0.048189795,0.051626918,0.047619743,0.578807448,0.865863242,0.779746504,,
p23_jap_main_016,0.260097253,0.48605319,0.297212904,0.268631234,0.223142401,0.292830037,0.048008041,0.050884315,0.04761935,0.571152927,0.821030393,0.746067153,,
p23_jap_main_017,0.272723517,0.496046631,0.3108056,0.264885982,0.239238868,0.303577399,0.048195054,0.051308263,0.047619935,0.565438811,0.876753877,0.783359357,,
p23_jap_main_018,0.238294565,0.492145961,0.307404686,0.261989572,0.202940204,0.23901543,0.048164563,0.049829868,0.047625834,0.447520997,0.870345898,0.743498428,,
p23_jap_main_019,0.23417153,0.480064409,0.299707302,0.249983909,0.210586627,0.258973354,0.0481445,0.049656719,0.047619389,0.480301624,0.834590444,0.728303798,,
p23_jap_main_020,0.217853572,0.472888555,0.294136827,0.230284902,0.179906368,0.212966165,0.048038196,0.049332207,0.04761912,0.424874224,0.77840341,0.672344654,,
p23_jap_main_021,0.229262783,0.487289347,0.297978603,0.242136195,0.200823362,0.228785906,0.048590135,0.05090765,0.047619352,0.471339661,0.794354172,0.697449819,,
p23_jap_main_022,0.202108958,0.469541829,0.280966609,0.222800876,0.178090309,0.196756322,0.049786949,0.05187479,0.047619237,0.415136121,0.732998558,0.637639827,,
p23_jap_main_023,0.24825459,0.491171421,0.306684827,0.256195818,0.209496936,0.23405537,0.047863673,0.050240291,0.047625845,0.452864058,0.865914934,0.741999671,,
p23_jap_main_024,0.214168943,0.47353487,0.291349746,0.251320125,0.195778859,0.194297756,0.04831488,0.051769409,0.047619828,0.443100802,0.770540431,0.672308542,,
p23_jap_main_025,0.21075559,0.485247697,0.304418299,0.240815101,0.188513449,0.18723714,0.04819028,0.050099366,0.047619832,0.412065213,0.800398172,0.683898284,,
p23_jap_main_026,0.239358119,0.481385546,0.297175813,0.275139197,0.221036831,0.268712554,0.048422597,0.051384371,0.047624818,0.519627199,0.837630107,0.742229235,,
p23_jap_main_027,0.226359394,0.478717944,0.30170103,0.267629184,0.203526894,0.200718949,0.048101662,0.051624556,0.047632145,0.451074569,0.815045676,0.705854344,,
p23_jap_main_028,0.220767829,0.475403082,0.294363893,0.238079396,0.215211412,0.230579895,0.048137384,0.048925982,0.047620172,0.453317925,0.813005665,0.705099343,,
p23_jap_main_029,0.202479376,0.475438345,0.291682948,0.240119559,0.19755107,0.187911893,0.048205564,0.050336253,0.047619245,0.441031873,0.754472313,0.660440181,,
p23_jap_main_030,0.202482029,0.470274273,0.282912639,0.225536172,0.190788994,0.16435508,0.048455112,0.049204713,0.047619209,0.41330255,0.729015459,0.634301586,,
p23_jap_post_001,0.199463005,0.461751802,0.279626258,0.220529997,0.163612271,0.154427137,0.048069987,0.048729166,0.04761948,0.437420086,0.655117572,0.589808326,,
p23_jap_post_002,0.241694965,0.490960719,0.300954817,0.238766212,0.222106011,0.236116978,0.048335225,0.05017197,0.047621183,0.461691138,0.845873482,0.730618779,,
p23_jap_post_003,0.203646576,0.462896382,0.281190573,0.228737098,0.195637046,0.188454492,0.048030058,0.050531791,0.047619249,0.430952842,0.738293274,0.646091144,,
p23_jap_post_004,0.236744228,0.474008216,0.296444596,0.257759769,0.241433187,0.241102519,0.048119503,0.050400762,0.047624027,0.492409214,0.839487963,0.735364338,,
p23_jap_post_005,0.210346539,0.455562422,0.278996413,0.225605801,0.210086722,0.197526677,0.048385178,0.048429441,0.047619223,0.426326397,0.759780467,0.659744246,,
p23_jap_post_006,0.241032427,0.490670162,0.301493881,0.278736741,0.260902549,0.259848145,0.048200589,0.051990519,0.047648992,0.523240766,0.88308822,0.775133984,,
p23_jap_post_007,0.227180478,0.471421045,0.291788787,0.260872972,0.234455278,0.231111742,0.048113301,0.050809176,0.047620944,0.473651003,0.831824114,0.724372181,,
p23_jap_post_008,0.211358554,0.453921528,0.284920663,0.234633168,0.207694298,0.180237123,0.048302772,0.048821709,0.04761938,0.433265915,0.747907846,0.653515267,,
p23_jap_post_009,0.20696956,0.474208931,0.290629275,0.229742161,0.211012497,0.178286773,0.047997934,0.049815205,0.047619297,0.450420344,0.740565584,0.653522012,,
p23_jap_post_010,0.216041159,0.482274081,0.29667043,0.237283599,0.203442741,0.183063451,0.047850168,0.04992781,0.047620064,0.442660427,0.771086068,0.672558376,,
p23_jap_pre_001,0.233965083,0.490589385,0.288023105,0.237935566,0.253377993,0.244115583,0.055907622,0.049606161,0.047634597,0.439179161,0.881010747,0.748461271,,
p23_jap_pre_002,0.209373803,0.496013664,0.297049763,0.265214252,0.257563708,0.210970271,0.048404233,0.049014971,0.047621515,0.475398764,0.850691143,0.738103429,,
p23_jap_pre_003,0.214289931,0.494636383,0.294505853,0.256013074,0.258529472,0.175411663,0.049105746,0.048635566,0.047619176,0.443305019,0.839586484,0.720702045,,
p23_jap_pre_004,0.202910201,0.487756067,0.286288236,0.247605412,0.279531835,0.216987905,0.064338271,0.063512818,0.047622909,0.456842327,0.826828229,0.715832458,,
p23_jap_pre_005,0.224938014,0.48398153,0.290925323,0.249834357,0.276661239,0.209686409,0.051099334,0.048971942,0.047622925,0.457597062,0.865427898,0.743078647,,
p23_jap_pre_006,0.217777847,0.495360058,0.292666008,0.270203866,0.244517361,0.187231864,0.049228897,0.048986017,0.047619431,0.464496086,0.83154424,0.721429794,,
p23_jap_pre_007,0.211857402,0.495865007,0.284611511,0.268492815,0.248259494,0.18552755,0.048876567,0.048232984,0.047620342,0.446866689,0.839467093,0.721686972,,
p23_jap_pre_008,0.208431717,0.494421153,0.282907901,0.276089361,0.24608863,0.166754074,0.048091311,0.049620053,0.047619226,0.456442663,0.812382601,0.70560062,,
p23_jap_pre_009,0.218703357,0.490079969,0.291877558,0.249500286,0.242074123,0.190673335,0.048431408,0.048559654,0.047624137,0.430823268,0.840017408,0.717259166,,
p23_jap_pre_010,0.215858135,0.501595794,0.292867113,0.261779107,0.246098472,0.17022493,0.054414001,0.050067837,0.047619363,0.439398794,0.827986983,0.711410526,,
AVG,0.234099434,0.480170406,0.297156827,0.260542846,0.23130894,0.227926996,0.049084674,0.050751556,0.047649207,0.480721505,0.832941951,0.727275817,,
