hook_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p21_hook_right_main_001,0.2512992091329237,0.4690354287626756,0.2819713278180703,0.30736088495415154,0.3623298337468276,0.2852246387750581,0.05140276239333284,0.05824220575323331,0.048454273316095,0.6407794793627019,0.8793502693360411,0.8077790323440394
p21_hook_right_main_002,0.09186302373867833,0.27565121057156816,0.11760311000383403,0.1374907358526732,0.12055894950908448,0.12572158545928652,0.048809438559816745,0.047792041203585045,0.04761908888179832,0.5331108385422945,0.09062533942848372,0.22337098916262693
p21_hook_right_main_003,0.07639538471032657,0.3055249842127813,0.0896115944851146,0.11516744407368688,0.16783354217231236,0.16168624020614808,0.05168600528157156,0.04879333335884356,0.047621090141130196,0.6308404629513349,0.030062678392091972,0.21029601375986484
p21_hook_right_main_004,0.2082204628837289,0.43911609231578,0.22986494156687448,0.22616810753021227,0.26549573520574543,0.1921426010996059,0.048436725627668285,0.0477452689901241,0.04766717598604709,0.6004745562424114,0.5751258797958314,0.5827304827298054
p21_hook_right_main_005,0.18187383990473854,0.37518469042946995,0.21070519574501329,0.24411901471587072,0.19433829495361182,0.1674310859308298,0.04985158647382405,0.047928334057615395,0.0476198266218377,0.5561934827820673,0.48082334949048805,0.5034343894779618
p21_hook_right_main_006,0.22304412424339132,0.4338231086871935,0.23417226270621047,0.27848320285086015,0.32538614506774177,0.2259616966076073,0.05002185557411042,0.054195172844030595,0.04856103903745813,0.6017689931236099,0.7215051821715329,0.685584325457156
p21_hook_right_main_007,0.1882810478521386,0.415858683686084,0.26075832743931227,0.3020711044227348,0.282266106119079,0.23985172951365633,0.0497730285843215,0.04816703769392165,0.047772253517624756,0.6450679482410843,0.6762549651435359,0.6668988600728003
p21_hook_right_main_008,0.2023825925571204,0.45571374959439537,0.26725776284993197,0.2531954238351125,0.2885104663343804,0.21288336733782512,0.048250775807323606,0.04783614093376395,0.04771190964420618,0.6305064715668081,0.6584189914005398,0.6500452354504203
p21_hook_right_main_009,0.23726845416549436,0.4121377386046561,0.24799784402573605,0.2790418314328048,0.20482926022873058,0.23831422958734252,0.048758743129507,0.04793806026341455,0.04764226306120366,0.46979196980451254,0.7645486531951504,0.676121648177959
p21_hook_right_main_010,0.09680820103237121,0.2996565159611732,0.11711362480463172,0.12222962828764525,0.13903191251568275,0.11028261714565879,0.04937029021675389,0.04807807071181391,0.04761911244895544,0.5829821970987136,0.04136953302191137,0.20385333224495203
p21_hook_right_main_011,0.19884543334980803,0.3656890043749648,0.19267413724932062,0.25580294172463025,0.21055070250633875,0.21712236481740957,0.04906148883514649,0.04786440796445176,0.04761951262627708,0.5393460284834043,0.5579566176247281,0.552373440882331
p21_hook_right_main_012,0.2686118274928838,0.48357005324658814,0.2959065867390075,0.3520657225724507,0.3218449762522124,0.2851175180870418,0.048337047149847094,0.048282950768215524,0.04801616764484376,0.6833748149358622,0.8854819132315379,0.8248497837428351
p21_hook_right_main_013,0.24546616368292531,0.4266999657505255,0.2737264241134268,0.3423412143147001,0.18371385563846845,0.2430229803085921,0.049632692371430066,0.048318905037837805,0.04762367170307401,0.5334554278417885,0.7890295195472865,0.712357292035637
p21_hook_right_main_014,0.2427640066246967,0.4675489271353898,0.2873200130603011,0.30574230834382654,0.3058235462382248,0.24464085560685572,0.048276892878088305,0.04780936682882779,0.0483854034453434,0.6887758136445232,0.7475080462168366,0.7298883764451426
p21_hook_right_main_015,0.2111681852267034,0.4053608997192253,0.25258979700407186,0.30731566233757823,0.22471120791278967,0.24226037365786163,0.04896561707203605,0.047891255113446156,0.04762848983769451,0.5852351174549625,0.6916199960050425,0.6597045324400185
p21_hook_right_main_016,0.21604191017749574,0.4641056902140971,0.2889387626935305,0.3106733356157593,0.3071649129688211,0.24661384336940334,0.0482923300774108,0.0478674901344238,0.04820308973345355,0.6594754699525103,0.7714696155192992,0.7378713718492624
p21_hook_right_main_017,0.20821950542528306,0.411668706687266,0.218035859747097,0.23829579505001713,0.1874692463486616,0.171956454293144,0.04895452332406526,0.047871785499850855,0.04762007197670714,0.5086941201767128,0.5604425752041718,0.544918038695934
p21_hook_right_main_018,0.1710414117081934,0.36570105771179956,0.2156028468511962,0.28253479648132684,0.15911361427411758,0.19785151260749229,0.04944783478038322,0.04796304681678003,0.04761992095913865,0.5190795685373795,0.5423457047644324,0.5353658638963166
p21_hook_right_main_019,0.23530671146169263,0.4791527616092505,0.2664531792140024,0.3009912406014204,0.2921766045041849,0.22812666698847406,0.0482088372144923,0.047895093283781325,0.047947525094992824,0.6251520436587865,0.7593321270894716,0.719078102060266
p21_hook_right_main_020,0.22942689327134716,0.3915548864259356,0.3003129887489419,0.3117168486294715,0.216559071757287,0.23382591766303787,0.048804017435752085,0.04806234188873626,0.047635505511708164,0.5808510085276148,0.7241964286311326,0.6811928026000773
p21_hook_right_main_021,0.20742816583626417,0.4510615916260293,0.251905195702128,0.2806226222592763,0.26924957449581244,0.2147441427770777,0.04826948231593557,0.048064392241635806,0.04767433405870077,0.6239661108701575,0.6598551555812158,0.6490884421678983
