hook_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p09_hook_left_main_001,0.338562168,0.465409057,0.353891534,0.299057134,0.197680326,0.197866787,0.066900902,0.068865004,0.047662335,0.500871489,0.851248384,0.746135315,0.737914524,0.038871574
p09_hook_left_main_002,0.343850204,0.469889997,0.341851436,0.276143854,0.171232242,0.188365108,0.060395504,0.061408385,0.047625768,0.460872238,0.840530683,0.726633149,0.71269144,
p09_hook_left_main_003,0.314216219,0.450483149,0.3448786,0.270493466,0.169987334,0.202871204,0.060592438,0.060110788,0.047633751,0.43722262,0.850674209,0.726638733,0.673819866,
p09_hook_left_main_004,0.350108405,0.449539209,0.363588333,0.291170878,0.20226328,0.18849417,0.067002416,0.064255356,0.047634626,0.498071175,0.848879957,0.743637322,,
p09_hook_left_main_005,0.342823129,0.479440668,0.359794895,0.300559332,0.225987611,0.226416484,0.069512033,0.073206415,0.047654763,0.545538967,0.870900429,0.77329199,,
p09_hook_left_main_006,0.319043477,0.465579146,0.36251843,0.295120096,0.199838268,0.203269924,0.067125462,0.070059778,0.047642093,0.520618667,0.830719911,0.737689538,,
p09_hook_left_main_007,0.3409522,0.456668147,0.34769708,0.297785321,0.195658152,0.203641637,0.06714341,0.064352545,0.047631763,0.501570691,0.84678178,0.743218453,,
p09_hook_left_main_008,0.304397426,0.416053266,0.336377636,0.248277965,0.204250464,0.206481243,0.066985514,0.065744799,0.047767284,0.482652289,0.76488274,0.680213604,,
p09_hook_left_main_009,0.316196978,0.425290371,0.335912721,0.286621573,0.170711607,0.180853686,0.061771353,0.06170969,0.047719547,0.469608767,0.786908995,0.691718927,,
p09_hook_left_main_010,0.303922432,0.43531728,0.352013817,0.248784945,0.209399205,0.226517667,0.067281825,0.065838606,0.047727571,0.47316364,0.830207713,0.723094491,,
p09_hook_left_main_011,0.327201878,0.459580853,0.363806075,0.302277988,0.225265925,0.213725982,0.06914667,0.071696483,0.047652009,0.541221653,0.851411405,0.75835448,,
p09_hook_left_main_012,0.317086272,0.417078978,0.339096135,0.263689308,0.174769295,0.212180452,0.06093913,0.060982448,0.047655224,0.451101392,0.822902021,0.711361832,,
p09_hook_left_main_013,0.315515096,0.431942979,0.355017063,0.259916575,0.191633689,0.206166255,0.064604357,0.067254034,0.047668013,0.451240476,0.840293899,0.723577872,,
p09_hook_left_main_014,0.336170747,0.446416097,0.354201192,0.269694459,0.195778131,0.185034977,0.065565134,0.066802949,0.047644124,0.475523168,0.82667135,0.721326896,,
p09_hook_left_main_015,0.323411637,0.453226729,0.344919879,0.293648115,0.201830076,0.210158961,0.066333707,0.068993506,0.04764697,0.482442963,0.855842701,0.74382278,,
p09_hook_left_main_016,0.305069899,0.447965774,0.354318889,0.28659459,0.206729521,0.206772988,0.066994315,0.068073709,0.047632462,0.489414128,0.839547979,0.734507823,,
p09_hook_left_main_017,0.365556623,0.439081638,0.337156327,0.288900775,0.172306015,0.185448364,0.06137684,0.063260849,0.047629822,0.464148464,0.838097528,0.725912809,,
p09_hook_left_main_018,0.376755582,0.488843803,0.346757295,0.312274186,0.203024265,0.20395321,0.066644281,0.070375479,0.048079657,0.541601865,0.858467486,0.7634078,,
p09_hook_left_main_019,0.376176838,0.454220464,0.334849865,0.30465925,0.171954536,0.180625427,0.060976226,0.060168198,0.047623296,0.486198119,0.840568144,0.734257137,,
p09_hook_left_main_020,0.350503999,0.477432573,0.356947765,0.295019817,0.204774978,0.211702426,0.066527836,0.071968431,0.047751933,0.517772653,0.863068715,0.759479896,,
p09_hook_left_main_021,0.367710736,0.464449375,0.3612547,0.301870744,0.219058201,0.204816707,0.068682059,0.072307277,0.047688698,0.538309852,0.860912516,0.764131717,,
p09_hook_left_main_022,0.357670247,0.426376632,0.344321966,0.270306155,0.174331063,0.187272091,0.060936991,0.061453109,0.047633848,0.46323528,0.823376729,0.715334294,,
p09_hook_left_main_023,0.376303026,0.444740906,0.346808188,0.268009781,0.173550888,0.175030283,0.061144901,0.062000144,0.047624122,0.479778507,0.812251376,0.712509516,,
p09_hook_left_main_024,0.332672322,0.469035535,0.364593113,0.286168705,0.23804237,0.216990007,0.069734263,0.068246665,0.047668883,0.555286802,0.847518849,0.759849235,,
p09_hook_left_main_025,0.332362047,0.471327639,0.352702415,0.314338434,0.188127528,0.211566086,0.063745658,0.066362554,0.047639711,0.510119418,0.864229464,0.75799645,,
p09_hook_left_main_026,0.325737342,0.473268563,0.361765723,0.304683174,0.216336855,0.225611696,0.068266148,0.072495529,0.047651216,0.532385807,0.869747335,0.768538877,,
p09_hook_left_main_027,0.347567383,0.470146952,0.34537083,0.29966661,0.176047789,0.203676043,0.061562242,0.062707532,0.04762658,0.486759632,0.86072488,0.748535306,,
p09_hook_left_main_028,0.337565608,0.46730494,0.34162323,0.293946481,0.177122689,0.194565874,0.061480524,0.063153872,0.047626156,0.479205971,0.84312862,0.733951826,,
p09_hook_left_main_029,0.359246519,0.470026424,0.35593507,0.309747433,0.213627064,0.19186449,0.067158653,0.070293612,0.047663247,0.54459701,0.842922811,0.75342507,,
p09_hook_left_main_030,0.348942556,0.472792649,0.341363036,0.319856211,0.19620563,0.20148726,0.06423376,0.067121076,0.047635867,0.518683654,0.856110692,0.754882581,,
p09_hook_left_post_001,0.340486541,0.470788242,0.352241798,0.280599777,0.237548234,0.229753418,0.070655091,0.069943666,0.047664256,0.542316349,0.853985239,0.760484572,,
p09_hook_left_post_002,0.359638843,0.458648227,0.339628808,0.290069634,0.162720832,0.188190243,0.060756991,0.060645738,0.047624781,0.477561727,0.830548029,0.724652138,,
p09_hook_left_post_003,0.375899513,0.469056394,0.348303439,0.303783407,0.165955107,0.182022242,0.061097946,0.061844888,0.047622674,0.503535648,0.834998216,0.735559445,,
p09_hook_left_post_004,0.373793209,0.46203098,0.3462915,0.304571952,0.169096286,0.182118421,0.061842303,0.063085279,0.047622125,0.507388183,0.826963757,0.731091085,,
p09_hook_left_post_005,0.32756638,0.449907976,0.347744738,0.319050363,0.226578953,0.233452482,0.07082969,0.072872261,0.047650084,0.540004507,0.864021797,0.76681661,,
p09_hook_left_post_006,0.23233918,0.324544905,0.24599417,0.190158607,0.196236617,0.22047442,0.071078706,0.068090077,0.047621914,0.535704602,0.474241699,0.49268057,,
p09_hook_left_post_007,0.370588802,0.448483416,0.329437475,0.307153652,0.153886822,0.173360354,0.061354784,0.060258761,0.047732067,0.478307496,0.81710635,0.715466694,,
p09_hook_left_post_008,0.383656521,0.449146104,0.343101647,0.320261408,0.16198441,0.190056056,0.061613079,0.062427067,0.047625811,0.508550887,0.839553959,0.740253038,,
p09_hook_left_post_009,0.369456337,0.443005037,0.347745056,0.304580596,0.163248292,0.181967,0.061688158,0.063143324,0.04762312,0.484257957,0.835043499,0.729807836,,
p09_hook_left_post_010,0.376470388,0.441818156,0.336330393,0.310487916,0.164162026,0.186222252,0.061777242,0.063939227,0.047648573,0.485450436,0.834953257,0.730102411,,
p09_hook_left_pre_001,0.293134486,0.45057159,0.343827168,0.196564462,0.172952117,0.195163156,0.06151201,0.062347567,0.04766244,0.403213538,0.793097357,0.676132212,,
p09_hook_left_pre_002,0.307246079,0.448578514,0.350421873,0.211143958,0.166091304,0.163218778,0.061505641,0.062373555,0.04765182,0.409920781,0.779414667,0.668566501,,
p09_hook_left_pre_003,0.272537558,0.429168351,0.345396932,0.180594515,0.178216493,0.18692395,0.061284373,0.062063489,0.047623052,0.385414212,0.76986089,0.654526887,,
p09_hook_left_pre_004,0.284299986,0.451559974,0.346185805,0.195661215,0.172385652,0.194630911,0.062728473,0.062892709,0.047687278,0.411928103,0.776658,0.667239031,,
p09_hook_left_pre_005,0.280828667,0.447474471,0.338197467,0.19276793,0.169993828,0.213355011,0.062553525,0.062647003,0.047759499,0.408654179,0.783841489,0.671285296,,
p09_hook_left_pre_006,0.279270988,0.454583287,0.339092097,0.199884045,0.164077474,0.195113138,0.062000437,0.062442406,0.047638351,0.399894121,0.782053418,0.667405629,,
p09_hook_left_pre_007,0.29087839,0.45860545,0.349515444,0.236913568,0.187258877,0.18820632,0.067633945,0.064955513,0.047635373,0.46895335,0.772049975,0.681120988,,
p09_hook_left_pre_008,0.319386503,0.470971221,0.351430746,0.227442787,0.175756035,0.198570974,0.064927901,0.066094637,0.047712495,0.456603116,0.802003329,0.698383265,,
p09_hook_left_pre_009,0.293013348,0.462785727,0.347446662,0.210292816,0.168567904,0.189379651,0.062328001,0.063089301,0.047647195,0.424042289,0.785034554,0.676736874,,
p09_hook_left_pre_010,0.290407963,0.45446912,0.353216554,0.215466513,0.175453538,0.185192174,0.063252398,0.063728935,0.047650889,0.431445772,0.781954638,0.676801979,,
AVG,0.331483974,0.452102539,0.34605766,0.27313465,0.187993916,0.198615969,0.064463705,0.065403085,0.047664903,0.483247292,0.821538268,0.720050976,,
