uppercut_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p16_uppercut_left_main_001,0.351024635,0.459627115,0.255491819,0.272738781,0.320715008,0.244519195,0.047956061,0.047662309,0.047625967,0.626632504,0.815534162,0.758863664,0.668611101,-0.079224777
p16_uppercut_left_main_002,0.35529529,0.463430203,0.247460195,0.289179536,0.240517046,0.177133958,0.048605075,0.047673045,0.047624858,0.588667038,0.723972788,0.683381063,0.615198412,
p16_uppercut_left_main_003,0.354792782,0.460511806,0.248953077,0.262040611,0.251124051,0.166351012,0.048032458,0.047666922,0.047624124,0.572551615,0.714127269,0.671654573,0.694423189,
p16_uppercut_left_main_004,0.333247391,0.462614518,0.271634819,0.279051735,0.298986541,0.214539614,0.047947884,0.047647888,0.047622993,0.600249188,0.807021695,0.744989943,,
p16_uppercut_left_main_005,0.306760715,0.452011609,0.253302814,0.267600229,0.245863075,0.191670748,0.047931226,0.047689272,0.047629668,0.576708461,0.708252822,0.668789514,,
p16_uppercut_left_main_006,0.348772003,0.463565648,0.265035358,0.292549942,0.332111216,0.275068527,0.048025828,0.04766975,0.047621711,0.678797408,0.834423069,0.787735371,,
p16_uppercut_left_main_007,0.322534865,0.458185273,0.251263091,0.276650881,0.241881416,0.172520863,0.047983645,0.047662836,0.047621364,0.571662573,0.709695398,0.66828555,,
p16_uppercut_left_main_008,0.349358386,0.454699934,0.244873104,0.290725323,0.252307483,0.184052276,0.047982771,0.047666029,0.047630251,0.597621977,0.724241768,0.686255831,,
p16_uppercut_left_main_009,0.3525294,0.463369334,0.247139868,0.300567016,0.265023462,0.211734458,0.047875369,0.047662279,0.047625623,0.632903881,0.747787544,0.713322445,,
p16_uppercut_left_main_010,0.350743148,0.450809432,0.219218971,0.281442895,0.288386258,0.214383896,0.047971685,0.047691445,0.047631524,0.602429003,0.74746129,0.703951604,,
p16_uppercut_left_main_011,0.288915727,0.464668166,0.247347375,0.290839214,0.234995568,0.182570501,0.047868309,0.047647352,0.047623591,0.56589274,0.717336015,0.671903033,,
p16_uppercut_left_main_012,0.315750603,0.457294753,0.222614597,0.264567126,0.219219824,0.156845149,0.047909618,0.047649526,0.047622415,0.521913842,0.680072605,0.632624976,,
p16_uppercut_left_main_013,0.311622571,0.437879925,0.187165258,0.266402196,0.22403852,0.157761259,0.047936498,0.047665425,0.047620019,0.563155153,0.595797992,0.586005141,,
p16_uppercut_left_main_014,0.192251294,0.297101329,0.069224793,0.126338159,0.183763107,0.121566993,0.048042332,0.047663155,0.047621472,0.60524806,0.07972542,0.237382212,,
p16_uppercut_left_main_015,0.335425641,0.462090888,0.291293618,0.254415229,0.253561585,0.180671979,0.048590241,0.047647992,0.047623455,0.616125974,0.711899965,0.683167768,,
p16_uppercut_left_main_016,0.275134443,0.459345296,0.253061096,0.259295708,0.218765617,0.16247485,0.047853155,0.047644218,0.047622052,0.511702609,0.699639573,0.643258483,,
p16_uppercut_left_main_017,0.294540488,0.463516863,0.241649288,0.26477026,0.228507088,0.16497142,0.047896303,0.047659463,0.047623509,0.529223995,0.700393987,0.64904299,,
p16_uppercut_left_main_018,0.295436418,0.449818439,0.232985263,0.316597205,0.254284376,0.216175783,0.048119466,0.047678893,0.047623795,0.60229701,0.738541589,0.697668215,,
p16_uppercut_left_main_019,0.319371273,0.466154772,0.219141144,0.280246425,0.24310088,0.172512151,0.048026113,0.047669469,0.047621511,0.551333623,0.707542514,0.660679847,,
p16_uppercut_left_main_020,0.314787387,0.450771295,0.224795028,0.289733278,0.261687911,0.185817603,0.047925486,0.047670228,0.047626851,0.55037239,0.742018182,0.684524444,,
p16_uppercut_left_main_021,0.31771771,0.448485713,0.241704138,0.310725366,0.26196919,0.19984428,0.048144137,0.047688644,0.047641305,0.575597495,0.767015419,0.709590041,,
p16_uppercut_left_main_022,0.253466487,0.463191796,0.247885803,0.298757702,0.223753335,0.174786766,0.047826796,0.047650626,0.047622823,0.529527386,0.723526335,0.66532665,,
p16_uppercut_left_main_023,0.289225863,0.459732882,0.249230647,0.284227499,0.27244118,0.206069402,0.047873758,0.047651233,0.047622598,0.569101125,0.762167549,0.704247622,,
p16_uppercut_left_main_024,0.26021964,0.459214349,0.238642862,0.247859932,0.231007601,0.172801834,0.047956645,0.04764787,0.047620584,0.523570536,0.675638346,0.630018003,,
p16_uppercut_left_main_025,0.287065933,0.465159382,0.265505502,0.277199804,0.270516809,0.195245079,0.048225162,0.047671024,0.04762293,0.572659485,0.757580746,0.702104367,,
p16_uppercut_left_main_026,0.314170339,0.473450109,0.239385514,0.270236458,0.298282615,0.213518536,0.047884605,0.047674779,0.04762053,0.558283439,0.80164205,0.728634467,,
p16_uppercut_left_main_027,0.326160054,0.455594923,0.258700117,0.278328968,0.275099055,0.177598256,0.047929365,0.047656026,0.047621082,0.558359452,0.76985538,0.706406602,,
p16_uppercut_left_main_028,0.29745047,0.458369072,0.244544227,0.258293139,0.248669419,0.184151611,0.047964991,0.047668172,0.047621698,0.510036244,0.750360394,0.678263149,,
p16_uppercut_left_main_029,0.323132622,0.451902953,0.23219561,0.269813965,0.237209814,0.169507834,0.047960051,0.047659215,0.047626129,0.529668374,0.713317601,0.658222833,,
p16_uppercut_left_main_030,0.303233017,0.454367006,0.221135975,0.260520634,0.233428795,0.185644085,0.047979736,0.047688487,0.047624523,0.548012585,0.682326924,0.642032622,,
p16_uppercut_left_post_001,0.151483914,0.284451831,0.045352992,0.087411379,0.165833933,0.098628535,0.0479128,0.047647619,0.047619577,0.542054422,0.011996823,0.171014103,,
p16_uppercut_left_post_002,0.278766644,0.445359692,0.213494543,0.249990746,0.237391625,0.16055976,0.047949202,0.047660615,0.047625516,0.501499763,0.671269624,0.620338666,,
p16_uppercut_left_post_003,0.315581536,0.459155171,0.250697706,0.26233903,0.250818207,0.198752376,0.047883545,0.047648661,0.047624134,0.558391796,0.73975367,0.685345108,,
p16_uppercut_left_post_004,0.314927541,0.444587435,0.213741647,0.262761952,0.264180111,0.188395544,0.04789529,0.04766577,0.047625561,0.552633829,0.705875193,0.659902784,,
p16_uppercut_left_post_005,0.305424395,0.459284928,0.224807253,0.257236428,0.222961238,0.165901819,0.047877088,0.047658749,0.047623336,0.515979334,0.688605577,0.636817704,,
p16_uppercut_left_post_006,0.313508171,0.461460085,0.22512024,0.270507933,0.216358081,0.169028879,0.04790552,0.047671443,0.047628617,0.534071618,0.68425674,0.639201203,,
