straight,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p18_straight_main_001,0.332812242,0.449759163,0.221633246,0.307149944,0.236074658,0.254437487,0.050572007,0.047878854,0.047620639,0.532525388,0.820798525,0.734316584,0.687794313,-0.049055091
p18_straight_main_002,0.356862245,0.46548974,0.302998287,0.276243974,0.341798104,0.307738196,0.049385596,0.050320157,0.048454802,0.641093469,0.935689639,0.847310788,0.651916076,
p18_straight_main_003,0.319342312,0.426356913,0.226140912,0.289659132,0.224161118,0.224527582,0.050235893,0.047816449,0.047635306,0.53400474,0.748158726,0.68391253,0.700971167,
p18_straight_main_004,0.239121568,0.352134921,0.15117194,0.152268473,0.198057987,0.124047868,0.04904284,0.048051639,0.047619173,0.553297193,0.316055462,0.387227981,,
p18_straight_main_005,0.343372064,0.467289646,0.30461808,0.297245472,0.346919786,0.326161835,0.049339071,0.053845386,0.050460301,0.663411472,0.946495899,0.861570571,,
p18_straight_main_006,0.338102223,0.424167495,0.215063024,0.278764677,0.237002764,0.228193096,0.048397549,0.04784649,0.047648508,0.481372652,0.804701476,0.707702829,,
p18_straight_main_007,0.357276874,0.445259565,0.305167746,0.279520069,0.347669493,0.291102226,0.04873164,0.050629204,0.051814522,0.620046935,0.937251107,0.842089855,,
p18_straight_main_008,0.336881882,0.434427493,0.230972248,0.256515329,0.195505882,0.201259599,0.047889018,0.047715672,0.047620985,0.472041647,0.74569236,0.663597146,,
p18_straight_main_009,0.330867284,0.427712452,0.230918538,0.265742359,0.244044817,0.251558066,0.04937414,0.047695955,0.047623024,0.477753219,0.836127058,0.728614907,,
p18_straight_main_010,0.354226375,0.461403714,0.289227137,0.276697303,0.336300043,0.278405105,0.049250057,0.051991089,0.048957936,0.641821555,0.881780558,0.809792857,,
p18_straight_main_011,0.301851704,0.39350053,0.188053502,0.218835957,0.186539816,0.158390631,0.048365334,0.047807801,0.047619481,0.45966979,0.588008054,0.549506575,,
p18_straight_main_012,0.237451953,0.330309777,0.131671604,0.126097177,0.11232956,0.103664031,0.048899532,0.047691317,0.047619076,0.454826982,0.249014905,0.310758528,,
p18_straight_main_013,0.335614552,0.428731609,0.205611165,0.257843427,0.220767734,0.223941704,0.048375143,0.047724519,0.047641046,0.47776548,0.759100487,0.674699985,,
p18_straight_main_014,0.338910892,0.425041452,0.210134547,0.261311633,0.229727555,0.238620581,0.049438808,0.047783639,0.047627625,0.47996904,0.78827791,0.695785249,,
p18_straight_main_015,0.347792262,0.449468103,0.297009308,0.272715677,0.284150225,0.202388424,0.049679958,0.049089574,0.047872877,0.548466517,0.850179773,0.759665796,,
p18_straight_main_016,0.318211508,0.424874257,0.205090831,0.234766155,0.21045149,0.206073544,0.047853165,0.047792925,0.047622768,0.440902204,0.733334299,0.64560467,,
p18_straight_main_017,0.302938341,0.403318483,0.189714431,0.227899036,0.222012229,0.172090849,0.047984107,0.047704957,0.047622245,0.435065273,0.676398151,0.603998288,,
p18_straight_main_018,0.326352287,0.415058884,0.209984273,0.239723256,0.220450824,0.175252484,0.047926263,0.047699856,0.04762018,0.442115279,0.722694885,0.638521003,,
p18_straight_main_019,0.350556449,0.413414653,0.22325014,0.256015806,0.250301885,0.246525457,0.048131063,0.048139211,0.047636847,0.493895398,0.809499092,0.714817984,,
p18_straight_main_020,0.333058637,0.448415392,0.212971926,0.236250937,0.22844557,0.198864142,0.048140687,0.047763529,0.0476243,0.441568318,0.772695683,0.673357473,,
p18_straight_main_021,0.353458027,0.453503633,0.298770051,0.260937009,0.349143048,0.287774439,0.048725377,0.050558424,0.049460817,0.619631469,0.915383034,0.826657565,,
p18_straight_main_022,0.32120879,0.421464291,0.213392663,0.237139021,0.221670711,0.209883457,0.047912708,0.047800996,0.047629682,0.425813365,0.774658704,0.670005102,,
p18_straight_main_023,0.349293327,0.472381077,0.229428501,0.230339848,0.206265732,0.226302322,0.049513817,0.04796288,0.047621291,0.43299842,0.818178286,0.702624326,,
p18_straight_main_024,0.30172734,0.449691526,0.203795119,0.231294713,0.168049328,0.168852197,0.049000421,0.047965017,0.047624511,0.430848105,0.67019894,0.59839369,,
p18_straight_main_025,0.371195074,0.478104403,0.241097414,0.231692464,0.312547436,0.245982491,0.050486669,0.048152888,0.049637043,0.528212447,0.867045068,0.765395282,,
