uppercut_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p09_uppercut_left_main_001,0.319661339,0.41880728,0.277889285,0.277790522,0.224518305,0.241307953,0.048408492,0.047839338,0.047632678,0.518941941,0.814078951,0.725537848,0.747772724,-0.027601115
p09_uppercut_left_main_002,0.328465562,0.44492036,0.286408457,0.3028173,0.237132114,0.266028636,0.048392498,0.047701015,0.047646895,0.575205638,0.847673853,0.765933388,0.704206821,
p09_uppercut_left_main_003,0.321121538,0.460850068,0.278462678,0.279380496,0.251078737,0.262110098,0.049385385,0.047765815,0.047625212,0.557150199,0.844536135,0.758320354,0.731807935,
p09_uppercut_left_main_004,0.316183949,0.448542235,0.284075843,0.278438363,0.251747083,0.245611648,0.049189794,0.047849961,0.047623971,0.561913012,0.812739526,0.737491572,,
p09_uppercut_left_main_005,0.332580797,0.440051757,0.28910247,0.299676336,0.243329828,0.262158129,0.048568086,0.047702624,0.047640669,0.583281481,0.840257814,0.763164914,,
p09_uppercut_left_main_006,0.353628591,0.427179609,0.281119245,0.325390121,0.237667523,0.237391859,0.048529732,0.047967716,0.047628895,0.572275138,0.844070492,0.762531886,,
p09_uppercut_left_main_007,0.346989199,0.448828241,0.286792991,0.259367963,0.261288441,0.284512706,0.049046009,0.047868439,0.047624414,0.577255315,0.849624538,0.767913771,,
p09_uppercut_left_main_008,0.359487819,0.454466412,0.29919937,0.316047656,0.248979822,0.284479792,0.048379656,0.047728705,0.047646345,0.635950624,0.863942876,0.7955452,,
p09_uppercut_left_main_009,0.364583361,0.442591213,0.283464136,0.266934556,0.267019532,0.272048233,0.048631477,0.047890146,0.047628546,0.588698043,0.842657222,0.766469468,,
p09_uppercut_left_main_010,0.318058187,0.420645769,0.267332872,0.275833599,0.235558863,0.242448057,0.048355268,0.047787503,0.047622631,0.507331049,0.826640678,0.73084779,,
p09_uppercut_left_main_011,0.296560667,0.453366363,0.260045214,0.254043701,0.258751051,0.304862241,0.048774048,0.047692419,0.047627948,0.595820511,0.802024806,0.740163518,,
p09_uppercut_left_main_012,0.332163773,0.459212025,0.276632919,0.259313587,0.251383986,0.289066756,0.048506475,0.047695528,0.047621938,0.571863565,0.838907839,0.758794557,,
p09_uppercut_left_main_013,0.323396727,0.424121995,0.260323718,0.2718334,0.244419822,0.246491521,0.048220841,0.047820903,0.047625386,0.502065605,0.837572851,0.736920677,,
p09_uppercut_left_main_014,0.323190296,0.436930502,0.277039724,0.276324977,0.261223428,0.277888127,0.049199738,0.047808219,0.047625764,0.594928435,0.811364614,0.74643376,,
p09_uppercut_left_main_015,0.334343664,0.449242037,0.292309671,0.260933995,0.2297807,0.273263561,0.048774396,0.047674444,0.047623527,0.577159342,0.806010286,0.737355003,,
p09_uppercut_left_main_016,0.350734498,0.454846552,0.284904449,0.297426532,0.25705885,0.275158165,0.048180761,0.047713333,0.047634264,0.611179576,0.845461434,0.775176876,,
p09_uppercut_left_main_017,0.336562306,0.451873668,0.275234785,0.281303925,0.241776513,0.25608828,0.048850768,0.04771361,0.047626763,0.585697994,0.810941672,0.743368569,,
p09_uppercut_left_main_018,0.321850541,0.441758082,0.289394097,0.254357734,0.260669712,0.26781529,0.048936617,0.047836162,0.047624174,0.581560434,0.809652045,0.741224562,,
p09_uppercut_left_main_019,0.354569476,0.458690671,0.284185086,0.267700389,0.251058396,0.268585539,0.048750905,0.047717077,0.047625281,0.609172459,0.806639071,0.747399087,,
p09_uppercut_left_main_020,0.353232162,0.425583855,0.272965589,0.25144621,0.244540172,0.247811324,0.048256089,0.047824153,0.047627496,0.530566209,0.821655242,0.734328532,,
p09_uppercut_left_main_021,0.35093369,0.43026706,0.276172297,0.298616074,0.25358951,0.245453752,0.048087658,0.047886201,0.047637301,0.545495942,0.864125385,0.768536552,,
p09_uppercut_left_main_022,0.352381093,0.425560599,0.272574312,0.297896971,0.248371434,0.248231822,0.048278781,0.047939752,0.047626197,0.564754353,0.835043375,0.753956668,,
p09_uppercut_left_main_023,0.309734497,0.446801064,0.279322461,0.297634302,0.253721268,0.237873125,0.048285218,0.047703125,0.047629456,0.564339443,0.822960589,0.745374245,,
p09_uppercut_left_main_024,0.35864859,0.419454126,0.269677911,0.268368794,0.253793026,0.259488561,0.048475234,0.047932267,0.047629891,0.549931898,0.834043597,0.748810087,,
p09_uppercut_left_main_025,0.339434336,0.421388219,0.276359389,0.25795027,0.242780247,0.245017789,0.048590795,0.047830041,0.047627687,0.51440472,0.83363696,0.737867288,,
p09_uppercut_left_main_026,0.334233222,0.453083075,0.271590512,0.250516406,0.254307075,0.265206651,0.048656756,0.047689097,0.047621259,0.579648127,0.795510069,0.730751486,,
p09_uppercut_left_main_027,0.337349003,0.421230921,0.269537718,0.247182427,0.242128129,0.245468769,0.048149752,0.047800662,0.047626563,0.50496928,0.824833857,0.728874484,,
p09_uppercut_left_main_028,0.312538465,0.436056582,0.27069347,0.254437431,0.268042023,0.251298216,0.048236281,0.04769759,0.047630354,0.524501772,0.840617078,0.745782486,,
p09_uppercut_left_main_029,0.309629905,0.423454729,0.262894373,0.251893311,0.219606995,0.231151539,0.048310424,0.047744834,0.047625545,0.463575944,0.815611358,0.710000734,,
p09_uppercut_left_main_030,0.300147687,0.428613539,0.262517019,0.278942407,0.234999765,0.241186726,0.048409111,0.047799996,0.047625862,0.500831198,0.825795725,0.728306367,,
p09_uppercut_left_post_001,0.348804029,0.448130483,0.282089661,0.26853929,0.266233329,0.261596066,0.048637643,0.047729822,0.047626424,0.590550432,0.827089142,0.756127529,,
p09_uppercut_left_post_002,0.266848372,0.420249042,0.258066809,0.206026462,0.252924233,0.251678722,0.048675421,0.047682722,0.047629849,0.550799842,0.707129506,0.660230607,,
p09_uppercut_left_post_003,0.339576669,0.43094685,0.283333411,0.261661172,0.241661802,0.222212268,0.048458611,0.047723844,0.047632249,0.537809416,0.80451616,0.724504136,,
p09_uppercut_left_post_004,0.353636718,0.412687902,0.25025187,0.263786093,0.230192955,0.225956523,0.048126803,0.04770647,0.047622598,0.489188829,0.809749504,0.713581301,,
p09_uppercut_left_post_005,0.33333467,0.436828903,0.276575112,0.251306567,0.267801308,0.254627621,0.049057729,0.047795358,0.047630118,0.572398352,0.798291602,0.730523627,,
p09_uppercut_left_post_006,0.298024461,0.337678476,0.191186309,0.187472445,0.228563423,0.22658853,0.0483444,0.047759704,0.047620825,0.520374556,0.566186913,0.552443206,,
p09_uppercut_left_post_007,0.294319862,0.439463735,0.267634592,0.273254903,0.26002731,0.241017051,0.048291606,0.04771107,0.047641783,0.518968878,0.83394658,0.73945327,,
p09_uppercut_left_post_008,0.310392324,0.418151984,0.269405184,0.274566042,0.239614748,0.237237626,0.048374413,0.047860262,0.047625523,0.520605626,0.807704503,0.72157484,,
p09_uppercut_left_post_009,0.312328437,0.405894875,0.256859476,0.246667162,0.228016178,0.241731992,0.048095173,0.047719149,0.047625594,0.4721529,0.805961451,0.705818886,,
p09_uppercut_left_post_010,0.303381948,0.419195812,0.259095752,0.305836847,0.229174955,0.240796445,0.048280923,0.04782692,0.047626233,0.501850637,0.838936591,0.737810805,,
p09_uppercut_left_pre_001,0.311842122,0.418327882,0.263121122,0.26608911,0.222746875,0.186275745,0.048271143,0.047805451,0.047625905,0.505400456,0.742204481,0.671163273,,
p09_uppercut_left_pre_002,0.331575172,0.42394641,0.265036035,0.296666746,0.220076626,0.192294316,0.048149594,0.047708717,0.047623344,0.515312595,0.782853186,0.702591009,,
p09_uppercut_left_pre_003,0.31316828,0.463085583,0.258615923,0.263141552,0.251484229,0.270071418,0.048899563,0.047814286,0.047632223,0.605155089,0.770200319,0.72068675,,
p09_uppercut_left_pre_004,0.323253379,0.451554133,0.279900654,0.288645348,0.249268309,0.264177238,0.048290618,0.047688687,0.047627307,0.597444579,0.809622256,0.745968953,,
p09_uppercut_left_pre_005,0.324892088,0.452092546,0.281434438,0.26691183,0.261086291,0.267516861,0.048952525,0.047761916,0.047629782,0.564956668,0.843226812,0.759745769,,
p09_uppercut_left_pre_006,0.331422302,0.466417388,0.287508907,0.28786227,0.248380176,0.278251582,0.048429406,0.047694948,0.047641299,0.600288155,0.847158871,0.773097656,,
p09_uppercut_left_pre_007,0.318731596,0.469172806,0.281549455,0.275649997,0.254234603,0.268155425,0.048840212,0.047679185,0.047625392,0.570979986,0.838620454,0.758328314,,
p09_uppercut_left_pre_008,0.307767662,0.440348782,0.274741135,0.257483509,0.240389079,0.26594399,0.048503936,0.04770846,0.047626608,0.567736499,0.785248023,0.719994566,,
p09_uppercut_left_pre_009,0.346446607,0.434399448,0.280604073,0.257986655,0.245861013,0.258737116,0.048689695,0.047751182,0.047625532,0.558504623,0.812480777,0.736287931,,
p09_uppercut_left_pre_010,0.314366796,0.422919205,0.263100986,0.278941456,0.230394553,0.261283403,0.048283658,0.047811234,0.047627692,0.527610449,0.81704571,0.730215132,,
AVG,0.327530169,0.435598217,0.272966659,0.270765904,0.245969087,0.253833096,0.048529402,0.047771201,0.047628584,0.552771156,0.814336056,0.735866586,,
