uppercut_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p19_uppercut_right_main_001,0.286968006,0.422875383,0.228711255,0.282431442,0.15700379,0.189786022,0.050676618,0.047850104,0.047623895,0.468866206,0.683876901,0.619373692,0.68345946,
p19_uppercut_right_main_002,0.340140371,0.494707303,0.348247108,0.315143725,0.249185363,0.256330078,0.053565258,0.0545,0.048369137,0.663208961,0.853713674,0.79656226,0.632470084,0.068588513
p19_uppercut_right_main_003,0.292774427,0.346615894,0.258813714,0.313950622,0.143528833,0.254469744,0.051783145,0.047829413,0.047620693,0.53067479,0.696026839,0.646421224,0.563881572,
p19_uppercut_right_main_004,0.285313227,0.457757818,0.298071175,0.292090866,0.162467392,0.241127011,0.051028451,0.04814793,0.047649902,0.574281888,0.734003718,0.686087169,,
p19_uppercut_right_main_005,0.262694281,0.347202329,0.258529606,0.280584868,0.135597956,0.240906096,0.051253296,0.047867282,0.047619385,0.523289223,0.636618372,0.602619627,,
p19_uppercut_right_main_006,0.314517247,0.458167918,0.333580702,0.286668382,0.216889488,0.271727654,0.051719319,0.048703979,0.047775177,0.600816438,0.83482802,0.764624545,,
p19_uppercut_right_main_007,0.345639581,0.465253095,0.344683865,0.292426429,0.230586122,0.27571778,0.052104372,0.048638816,0.047783768,0.640041198,0.848523665,0.785978925,,
p19_uppercut_right_main_008,0.341686468,0.48994353,0.341581296,0.30247824,0.257903982,0.261125324,0.0555536,0.054880808,0.048124174,0.635683809,0.872448442,0.801419052,,
p19_uppercut_right_main_009,0.321061307,0.453041009,0.31555032,0.264370158,0.210388459,0.248028511,0.051769801,0.048600232,0.047638558,0.576684268,0.790967424,0.726682477,,
p19_uppercut_right_main_010,0.214827335,0.349996153,0.201672452,0.145770186,0.115817925,0.152289493,0.052828194,0.04869743,0.047619052,0.571556166,0.259978706,0.353451944,,
p19_uppercut_right_main_011,0.27741951,0.432565607,0.268731835,0.263579599,0.139642491,0.233708541,0.051564819,0.047966581,0.047619109,0.527454503,0.670712259,0.627734932,,
p19_uppercut_right_main_012,0.302860846,0.427819028,0.297263852,0.25667224,0.159799623,0.216673432,0.050934724,0.048056879,0.047619753,0.541347454,0.695186018,0.649034449,,
p19_uppercut_right_main_013,0.340735751,0.419526792,0.302520607,0.251732698,0.205989115,0.250279581,0.051255105,0.048065788,0.047769341,0.572090123,0.759347667,0.703170404,,
