uppercut_right|p15_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p15_uppercut_right_main_001,0.3398042306405409,0.4599153866227116,0.24317168147682003,0.3144822434188289,0.28786398862701673,0.23906857173735152,0.04995146383978036,0.04789876124585453,0.04816811234668717,0.5219509428694787,0.9013704676945267,0.2066003893183712
p15_uppercut_right_main_002,0.36959493159792,0.45586371226335115,0.28765586461832965,0.31217463014838404,0.26084905710729134,0.23444157385875491,0.05056041710978756,0.04909757319686913,0.04956772718932897,0.5180758888482206,0.9248080281610314,0.20591129305162575
p15_uppercut_right_main_003,0.367870553711079,0.4361440449192108,0.28043888922137944,0.3166419965716548,0.24852717333807176,0.21037874796870804,0.05029985019365953,0.04883740189860296,0.048525705028862595,0.5005294180726045,0.8965365500879039,0.19988889005495566
p15_uppercut_right_main_004,0.34932672385592484,0.4097613017321825,0.26998998210800884,0.27613157056460746,0.2375690025604394,0.22701420028514252,0.05003292382990526,0.048695419102400835,0.04794772287014215,0.5280128523435933,0.7949498417366913,0.20891373175863312
p15_uppercut_right_main_005,0.37257425870036687,0.43987868246005746,0.24193981590160218,0.31867716594451645,0.26688954405323334,0.19769100302150427,0.05074361418056256,0.04807632053716861,0.048392993690642226,0.5055443877151401,0.8668365088985235,0.20145477414429042
p15_uppercut_right_main_006,0.37497007553729,0.4389408073655643,0.2559972083319901,0.32535972692536647,0.2464914513551638,0.19399678759923472,0.04997379390377724,0.04866962665226266,0.04828260647389385,0.5092503284481287,0.8612767919410458,0.20263124966805618
p15_uppercut_right_main_007,0.3707501223058557,0.4680565279605265,0.2573494299425192,0.34001303092644236,0.262322058551934,0.20731402901454704,0.054711697603798556,0.0523470459620865,0.04815884620481259,0.5535504234809573,0.86434227751429,0.22020305568228077
p15_uppercut_right_main_008,0.3673646275091097,0.45256599628710914,0.2700513830122515,0.3356891546302089,0.261584650441996,0.22301669050880474,0.05392997783387815,0.052285394769156085,0.04868691627625784,0.5428838301323127,0.8876680637903108,0.2163664009117823
p15_uppercut_right_main_009,0.36710523940484585,0.4507768712836011,0.24429316913575455,0.3334548809803423,0.2612429384867495,0.21815076493276614,0.053534110513295895,0.051035108450698745,0.048019338508530976,0.5435162899920024,0.8572603847770368,0.21602850298533235
p15_uppercut_right_main_010,0.3487779197319192,0.45749121362370604,0.27240455961390514,0.31173722778727087,0.29591638516842594,0.2181060889244832,0.04961326553921702,0.0483128093485796,0.05154855068785179,0.549574650126391,0.8894169890068676,0.21583357500472916
p15_uppercut_right_main_011,0.3584978742547322,0.44279902122184805,0.3001421063592657,0.32322107953825696,0.2821715993562982,0.24106662914157617,0.05413757384260146,0.0536503959374956,0.049966120871237966,0.5723452384967762,0.9032986888878822,0.2267110694256244
p15_uppercut_right_main_012,0.3704613721027134,0.4442135817140772,0.30151899033790874,0.30136080445762,0.2903999703881636,0.23733375411507832,0.05069277612436118,0.048539298160673434,0.05043242412676651,0.5601128447830643,0.9139696124250194,0.2197816396893663
p15_uppercut_right_main_013,0.3676147411686323,0.4358436255135551,0.2876114863614293,0.29603080931522785,0.24760080812722599,0.22720695365057608,0.05372631343537217,0.050407161196357665,0.047933557078069,0.559546623175247,0.8373693578624756,0.22122669926899224
p15_uppercut_right_main_014,0.3581544187909107,0.44409524921649385,0.2694640094775388,0.3093158742262695,0.2267221276294155,0.21396364791384329,0.05420604375296908,0.04949332561935105,0.04785101059438011,0.5571848003436888,0.8018160585411984,0.2202947232386696
p15_uppercut_right_main_015,0.1832652193856928,0.23821883762879414,0.10639753226026405,0.12569863745325993,0.08902202227711634,0.07118673857913606,0.05129257935190192,0.047834347137465115,0.04761909097150681,0.5212284868607636,0.016947918538174477,0.20678513778337687
p15_uppercut_right_main_016,0.36901259550728244,0.44868909386565103,0.2494481831732227,0.304071316434081,0.26134214250386234,0.20829591057296892,0.04998468716654815,0.04787456923041167,0.04786458458249512,0.5237603385563143,0.8498705356501359,0.20720653165109137
p15_uppercut_right_main_017,0.37918169049376615,0.4540715082967014,0.2825954166051992,0.3148340278446772,0.26155463846558374,0.22690056761844715,0.05001677738268685,0.04862583182519202,0.049446954844642205,0.5190757755606181,0.920009258760273,0.20590612825616567
p15_uppercut_right_main_018,0.19186586094319372,0.2648464985844937,0.10706245600617122,0.12846864008027592,0.10081475899067464,0.06696097666628462,0.050221035511366384,0.04767705222013237,0.04761906478416098,0.5556292847259867,0.012789887205384064,0.21784245748582848
p15_uppercut_right_main_019,0.3656501396866333,0.4377279689553576,0.26173280717685893,0.3172720660792705,0.24954490751240704,0.20857030206801758,0.04995622999734885,0.048059915100407205,0.04832085059676967,0.4864315613397071,0.8920409863224247,0.19481590214582106
p15_uppercut_right_main_020,0.3556595029178803,0.4249575195545837,0.2657924584686573,0.3126993961373308,0.24571198827625612,0.1879538877685185,0.04963449553455025,0.04778678359618398,0.047688948601999646,0.5168509262416948,0.8291582142332562,0.20475740179080967
p15_uppercut_right_main_021,0.1879777378347845,0.2990904171621266,0.0992184535499855,0.12575375280271736,0.038853937373153055,0.0946088380076551,0.05049485260648511,0.048357899595523626,0.04761924586684795,0.5132862112761295,0.023995596029832065,0.2040463211593794
p15_uppercut_right_main_022,0.32658237938296064,0.41203217936925984,0.1966345113131432,0.29836143621992484,0.16977462905026078,0.20153132144884803,0.0503706319583788,0.047832207193477035,0.04762310450521352,0.4730866029068831,0.7139494532001761,0.19042981401957965
