jap,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p26_jap_main_001,0.154897826,0.308362319,0.224103159,0.209150386,0.206958446,0.266310028,0.047820934,0.048140183,0.047619229,0.518516205,0.559644374,0.547305923,0.601041366,0.104923676
p26_jap_main_002,0.100521298,0.269008183,0.198083979,0.184324239,0.165653968,0.189625709,0.04779824,0.047813238,0.047619306,0.506110141,0.354214615,0.399783273,0.738419682,
p26_jap_main_003,0.110939059,0.290218546,0.211829732,0.189101329,0.171204433,0.210485159,0.047844679,0.047870728,0.047619355,0.526061337,0.394656015,0.434077612,0.633496006,
p26_jap_main_004,0.081955055,0.29079431,0.169780657,0.161058694,0.145810155,0.188421587,0.047781403,0.047803221,0.04761929,0.506265749,0.282842315,0.349869345,,
p26_jap_main_005,0.079281704,0.291182982,0.173966224,0.155592831,0.146803759,0.187113963,0.047816481,0.047805696,0.047619365,0.514159609,0.271932504,0.344600636,,
p26_jap_main_006,0.081347306,0.251608214,0.177355378,0.122370951,0.149820515,0.208878342,0.047772011,0.048084178,0.047619071,0.503633568,0.257872877,0.331601084,,
p26_jap_main_007,0.196034536,0.367497487,0.272552782,0.248008299,0.226418252,0.230668666,0.047971986,0.048076366,0.047619063,0.460150604,0.746436826,0.660550959,,
p26_jap_main_008,0.152263691,0.350142129,0.255570664,0.194995529,0.192150287,0.217431327,0.047900622,0.047914421,0.047619804,0.570428041,0.482652794,0.508985368,,
p26_jap_main_009,0.108911492,0.298542555,0.200064962,0.137009364,0.177685262,0.162798303,0.047731723,0.04820871,0.047619063,0.479556999,0.341249361,0.382741652,,
p26_jap_main_010,0.193183413,0.390192192,0.29691959,0.240419282,0.222547094,0.248833113,0.047865587,0.048313622,0.047619378,0.504438102,0.737820726,0.667805939,,
p26_jap_main_011,0.190801135,0.436997727,0.291585797,0.236439921,0.233202695,0.252645001,0.04789645,0.048358511,0.047619392,0.528510222,0.740306545,0.676767648,,
p26_jap_main_012,0.141575283,0.355772284,0.232537497,0.172045704,0.200334145,0.174718742,0.047858983,0.047929011,0.047619372,0.481273155,0.488557433,0.48637215,,
p26_jap_main_013,0.176745676,0.418973293,0.278059352,0.221222205,0.215940861,0.230917566,0.047859739,0.048156023,0.047619406,0.500386013,0.683751517,0.628741866,,
p26_jap_main_014,0.169734309,0.427348497,0.265476854,0.220441887,0.215808048,0.238831605,0.047848725,0.048353807,0.047619486,0.499879325,0.676662452,0.623627514,,
p26_jap_main_015,0.157954057,0.420273309,0.270891247,0.200237006,0.210835408,0.229465048,0.047891373,0.048109706,0.0476196,0.52043891,0.617619607,0.588465398,,
