uppercut_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p24_uppercut_right_main_001,0.319033516,0.354545305,0.292901813,0.325395933,0.171419273,0.257656486,0.055110095,0.048155165,0.047770881,0.466818673,0.855976649,0.739229256,0.579630496,-0.020634764
p24_uppercut_right_main_002,0.342653634,0.398698033,0.278431379,0.301802022,0.250447896,0.27319387,0.053359197,0.050792052,0.047669972,0.583475259,0.828935138,0.755297174,0.522170722,
p24_uppercut_right_main_003,0.335073095,0.36133535,0.314235745,0.317654655,0.211814375,0.27737856,0.05433959,0.048003895,0.047752104,0.544572218,0.860693073,0.765856817,0.542805485,
p24_uppercut_right_main_004,0.282989877,0.349528595,0.248847604,0.276425521,0.140904509,0.191875817,0.053191671,0.047878873,0.047620661,0.476961181,0.639317318,0.590610477,,
p24_uppercut_right_main_005,0.180316141,0.260520459,0.176768119,0.162286012,0.088619693,0.144870188,0.053965999,0.048137474,0.047619235,0.545306516,0.178017392,0.28820413,,
p24_uppercut_right_main_006,0.209182119,0.34256478,0.207299549,0.211574858,0.094329275,0.15683182,0.053123442,0.047861615,0.047629198,0.409532837,0.461464138,0.445884748,,
p24_uppercut_right_main_007,0.267334609,0.400674984,0.291780863,0.30381365,0.214564981,0.279240664,0.058571043,0.051051848,0.047648436,0.602330682,0.749320308,0.70522342,,
p24_uppercut_right_main_008,0.267014473,0.386093488,0.249291306,0.257274893,0.134394947,0.206749724,0.055461252,0.048081989,0.047621888,0.442965604,0.673400654,0.604270139,,
p24_uppercut_right_main_009,0.261092935,0.400122802,0.281985174,0.258503125,0.25919244,0.2687576,0.054254121,0.048456686,0.047636948,0.606663378,0.732218862,0.694552217,,
p24_uppercut_right_main_010,0.316452928,0.391761332,0.227969812,0.256182633,0.116290368,0.198615915,0.066416703,0.048864148,0.047623021,0.436398655,0.640406239,0.579203964,,
p24_uppercut_right_main_011,0.308388281,0.387066406,0.309499701,0.318308245,0.2219294,0.305062014,0.056673248,0.050778406,0.047658524,0.574792463,0.860309768,0.774654576,,
p24_uppercut_right_main_012,0.232712933,0.310909371,0.229812116,0.236423599,0.103414586,0.217650722,0.055565342,0.048480072,0.047621002,0.440212814,0.551902021,0.518395259,,
p24_uppercut_right_main_013,0.12412761,0.202717124,0.104128056,0.109324875,0.04640591,0.150695915,0.054685479,0.047973956,0.047619063,0.420684486,0.08296756,0.184282638,,
p24_uppercut_right_main_014,0.124514691,0.183296282,0.08147821,0.099094128,0.036736619,0.129831846,0.054826401,0.047916986,0.04761905,0.417721601,0.015385199,0.13608612,,
p24_uppercut_right_main_015,0.254759012,0.355025318,0.261350613,0.26137218,0.192975839,0.252244125,0.055240647,0.047903279,0.047619711,0.484443772,0.722046202,0.650765473,,
p24_uppercut_right_main_016,0.251267818,0.358237339,0.221786405,0.245155891,0.180106806,0.192220275,0.055047377,0.048017224,0.047621303,0.495327311,0.582918562,0.556641187,,
p24_uppercut_right_main_017,0.270726026,0.367841975,0.244435187,0.255162085,0.126131827,0.209711448,0.055018265,0.047985938,0.047623895,0.438925626,0.656640821,0.591326262,,
p24_uppercut_right_main_018,0.234289983,0.33926131,0.260576992,0.289822287,0.125641298,0.232894138,0.055107448,0.047937977,0.047622526,0.470523494,0.661618314,0.604289868,,
p24_uppercut_right_main_019,0.258927003,0.373651213,0.244580792,0.244163615,0.095763886,0.209746119,0.054834391,0.048023676,0.047623931,0.438989846,0.610941178,0.559355778,,
p24_uppercut_right_main_020,0.293530819,0.354648635,0.224217216,0.269403188,0.111112574,0.199970436,0.054168595,0.047846534,0.047651408,0.404201556,0.669234559,0.589724658,,
p24_uppercut_right_main_021,0.25971554,0.359584922,0.266676018,0.268583716,0.197492018,0.270264752,0.055057878,0.049720997,0.047634826,0.470091083,0.777661419,0.685390318,,
p24_uppercut_right_main_022,0.275289497,0.376828284,0.258025296,0.265134786,0.087500326,0.201852833,0.054479123,0.047900595,0.047623955,0.444836284,0.640340259,0.581689066,,
p24_uppercut_right_main_023,0.233216077,0.376517536,0.245419056,0.281736049,0.103408492,0.200332474,0.066792003,0.053475781,0.048151349,0.364654604,0.701427343,0.600395521,,
p24_uppercut_right_main_024,0.2243019,0.340840725,0.256384467,0.302389855,0.115658944,0.231906536,0.054811597,0.048071907,0.047623203,0.472644428,0.652366085,0.598449588,,
p24_uppercut_right_main_025,0.204139146,0.334802416,0.217248563,0.241687868,0.08502577,0.191679756,0.054890942,0.048270241,0.047619924,0.350803819,0.591172898,0.519062174,,
p24_uppercut_right_main_026,0.216052158,0.34346562,0.226855141,0.275631788,0.118559567,0.193661822,0.072093399,0.055733764,0.047631364,0.374050023,0.634758953,0.556546274,,
p24_uppercut_right_main_027,0.25183207,0.339243934,0.255280788,0.275234339,0.184392717,0.249368273,0.056553632,0.047992068,0.047634621,0.452484143,0.743328778,0.656075388,,
p24_uppercut_right_main_028,0.273437109,0.378081765,0.246956739,0.24494958,0.118980547,0.186086769,0.055216398,0.048390394,0.047623609,0.424846858,0.645845681,0.579546034,,
p24_uppercut_right_main_029,0.262026995,0.368632762,0.265805695,0.278146518,0.133640665,0.220745064,0.053771825,0.048039205,0.047648017,0.424033537,0.733780448,0.640856375,,
p24_uppercut_right_main_030,0.281872094,0.365224769,0.243471083,0.270963058,0.136291301,0.223005315,0.056793547,0.047975537,0.047655495,0.403172035,0.737283394,0.637049987,,
p24_uppercut_right_post_001,0.286673985,0.388374973,0.258221854,0.303426033,0.183777893,0.266465923,0.055914505,0.050450337,0.04769007,0.446758947,0.837323385,0.720154053,,
p24_uppercut_right_post_002,0.289603088,0.397912228,0.250715382,0.257364233,0.135359011,0.198127931,0.053501093,0.047973547,0.047626965,0.50009026,0.623788411,0.586678966,,
p24_uppercut_right_post_003,0.290496062,0.370563497,0.253708455,0.286716117,0.113630096,0.245781409,0.054973033,0.047884689,0.047625524,0.489651403,0.685070697,0.626444909,,
p24_uppercut_right_post_004,0.229709906,0.335029117,0.247610805,0.279481238,0.135086307,0.221481538,0.05440492,0.047982518,0.047628096,0.442990041,0.652139814,0.589394882,,
p24_uppercut_right_post_005,0.283323202,0.371664687,0.267776523,0.289111853,0.15000889,0.242417643,0.054801706,0.050009315,0.047694544,0.440903906,0.77718626,0.676301554,,
p24_uppercut_right_post_006,0.24733758,0.376777427,0.241274666,0.283580458,0.110835625,0.184162818,0.056086693,0.049217773,0.047625905,0.375222896,0.699320225,0.602091027,,
p24_uppercut_right_post_007,0.090644567,0.19478134,0.100437688,0.107989032,0.040439891,0.121815351,0.055446737,0.048190867,0.04761906,0.361139648,0.082425487,0.166039735,,
p24_uppercut_right_post_008,0.237738311,0.378599523,0.235553955,0.258953629,0.09526368,0.199711707,0.054903388,0.047930933,0.047623417,0.412403281,0.627309799,0.562837844,,
p24_uppercut_right_post_009,0.095431341,0.178347329,0.073386209,0.091925082,0.045420923,0.141059331,0.054891986,0.04811077,0.047619239,0.378335025,0.043970288,0.144279709,,
p24_uppercut_right_post_010,0.21546853,0.335615505,0.232314991,0.285168133,0.087248253,0.204314442,0.053514287,0.047839987,0.047620613,0.415504669,0.604047341,0.547484539,,
p24_uppercut_right_pre_001,0.102800353,0.209174658,0.073143646,0.10514918,0.050926303,0.114833004,0.05527883,0.048212703,0.047619097,0.397161389,0.03573047,0.144159746,,
p24_uppercut_right_pre_002,0.274875306,0.395622327,0.293847575,0.301379212,0.17963578,0.276617385,0.05875302,0.055170727,0.047691016,0.535024377,0.770020281,0.69952151,,
p24_uppercut_right_pre_003,0.237004289,0.316327075,0.266849296,0.267004062,0.142770644,0.20642393,0.054810576,0.048037514,0.047622018,0.493187532,0.597603256,0.566278539,,
p24_uppercut_right_pre_004,0.287393591,0.366778213,0.271953631,0.259288851,0.103868791,0.20867381,0.053405537,0.04800485,0.047623596,0.448649474,0.66576942,0.600633436,,
p24_uppercut_right_pre_005,0.199805383,0.326838768,0.239443317,0.247327781,0.107829698,0.194552468,0.053341596,0.047933193,0.04762024,0.411060077,0.578404589,0.528201236,,
p24_uppercut_right_pre_006,0.291633968,0.362612811,0.27387272,0.306820859,0.155889948,0.244568562,0.053983934,0.049579403,0.047685745,0.4411237,0.808019499,0.697950759,,
p24_uppercut_right_pre_007,0.280482637,0.369681251,0.262749938,0.316079439,0.180525669,0.224501899,0.054895703,0.04852084,0.047626378,0.508427899,0.734893097,0.666953538,,
p24_uppercut_right_pre_008,0.263193659,0.337139991,0.248378656,0.250902426,0.101192254,0.159096225,0.05356407,0.047983174,0.047633356,0.432926839,0.562446064,0.523590296,,
p24_uppercut_right_pre_009,0.292389115,0.313541722,0.265449229,0.291499366,0.10688764,0.181079627,0.053463652,0.047706666,0.04762042,0.493712652,0.591827675,0.562393168,,
p24_uppercut_right_pre_010,0.261987085,0.301364361,0.218354802,0.217118021,0.078737372,0.168235401,0.054297988,0.048059845,0.047684436,0.470075613,0.42478563,0.438372625,,
AVG,0.247485241,0.341769393,0.236170857,0.254197719,0.13016963,0.210560434,0.055673078,0.048810359,0.047650377,0.455536288,0.605875218,0.560773539,,
