uppercut_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p05_uppercut_right_main_001,0.207511174,0.374927794,0.212736021,0.217721846,0.213789659,0.230690381,0.057001184,0.047919696,0.047620059,0.445657454,0.639308793,0.581213391,0.578249469,0.008732507
p05_uppercut_right_main_002,0.196441465,0.361981671,0.18722756,0.170281055,0.202945785,0.204655976,0.056020712,0.047938328,0.047620215,0.474180398,0.489588197,0.484965857,0.585779134,
p05_uppercut_right_main_003,0.161417109,0.385949348,0.230023727,0.181556334,0.24696715,0.244121238,0.052630534,0.048553728,0.047621525,0.500699324,0.601041258,0.570938678,0.577046627,
p05_uppercut_right_main_004,0.158824566,0.355877118,0.205082941,0.176143691,0.175490591,0.239331416,0.056240721,0.047892696,0.047620325,0.502914849,0.474588473,0.483086386,,
p05_uppercut_right_main_005,0.125223242,0.346574202,0.227931242,0.182525904,0.210024665,0.210845772,0.053192673,0.049145405,0.047619543,0.513434943,0.47748142,0.488267477,,
p05_uppercut_right_main_006,0.186028854,0.406948738,0.241667463,0.213245989,0.215718464,0.221036221,0.056208842,0.047903526,0.047620183,0.448711394,0.666204245,0.60095639,,
p05_uppercut_right_main_007,0.239417291,0.387000616,0.251172718,0.25759042,0.278086155,0.266149274,0.056223073,0.048140355,0.047626403,0.499876055,0.795365579,0.706718722,,
p05_uppercut_right_main_008,0.175497537,0.387565934,0.222828716,0.266177813,0.215569913,0.255023553,0.058081531,0.048012563,0.047622616,0.467843598,0.698324505,0.629180233,,
p05_uppercut_right_main_009,0.207962869,0.381812188,0.224188348,0.264386924,0.226073461,0.242188389,0.056509768,0.048220125,0.047621129,0.50401369,0.66518507,0.616833656,,
p05_uppercut_right_main_010,0.173697456,0.362237205,0.191003155,0.210148837,0.189545049,0.235351976,0.05644387,0.048185922,0.047620538,0.48343728,0.541382334,0.523998818,,
p05_uppercut_right_main_011,0.160481081,0.397535627,0.259411244,0.238386143,0.24230482,0.225544481,0.052899087,0.048237132,0.047619518,0.496305168,0.672409789,0.619578403,,
p05_uppercut_right_main_012,0.191272531,0.371338951,0.189902683,0.205259747,0.194657001,0.24633586,0.056174145,0.047928048,0.047619719,0.450613119,0.602466716,0.556910637,,
p05_uppercut_right_main_013,0.15358933,0.386459782,0.23076848,0.233404984,0.219738617,0.220038675,0.053045905,0.048496946,0.047621796,0.480119503,0.620091806,0.578100115,,
p05_uppercut_right_main_014,0.189135835,0.390140978,0.21666574,0.241778258,0.193063459,0.242452407,0.055980245,0.047941357,0.047620617,0.483015496,0.630143792,0.586005303,,
p05_uppercut_right_main_015,0.166887046,0.396051042,0.251270248,0.252845113,0.241016453,0.215888335,0.053129529,0.047904467,0.047623549,0.495935163,0.672008569,0.619186547,,
p05_uppercut_right_main_016,0.206631322,0.344155405,0.219320061,0.214977562,0.201445547,0.241740652,0.056444329,0.048270431,0.047621279,0.458672814,0.623337963,0.573938418,,
p05_uppercut_right_main_017,0.185837943,0.429614505,0.285030608,0.281204993,0.275646042,0.22794625,0.053310625,0.049011413,0.047846362,0.50006822,0.801040205,0.710748609,,
p05_uppercut_right_main_018,0.161698788,0.387708496,0.307432021,0.266243056,0.24481526,0.204125219,0.052782197,0.048488438,0.047628655,0.519273777,0.700134444,0.645876244,,
p05_uppercut_right_main_019,0.114564557,0.338965007,0.23780171,0.181991348,0.196426509,0.179864619,0.053150803,0.047907791,0.047619537,0.489527183,0.457038099,0.466784824,,
p05_uppercut_right_main_020,0.141794475,0.367922972,0.217431623,0.222588136,0.192845577,0.200852996,0.052476126,0.048210505,0.047620462,0.451186736,0.563397635,0.529734365,,
p05_uppercut_right_main_021,0.206660565,0.347954603,0.179327259,0.199481556,0.211974163,0.260094156,0.057392712,0.04832361,0.047619982,0.433230111,0.620771993,0.564509428,,
