uppercut_right|p16_Global|uppercut_right_002,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p16_uppercut_right_main_001,0.28802964961742755,0.1296355101671016,0.1946806253012706,0.06827799580022512,0.30637969023678185,0.14017254600649223,0.13227981300263555,0.04317619449775502,0.1896391959620655,0.2785501357984378,0.3472862232784907,0.19873268337314215,0.15846674960404175,0.18566310202815461,0.29720676798936074,0.13957917292701488,0.8980822526142159,0.2902358607975876,0.2845056022812151,0.31062162855802766,0.3247263433675102,0.05274495877528032,0.04800675021731505,0.04762947639107041,0.5971685730022864,0.7090028775987584,0.3783161769949144
p16_uppercut_right_main_002,0.31650120468489995,0.12004779379128375,0.2428672210190797,0.1180759732465619,0.28348815208616285,0.1233876029360907,0.12310604589156245,0.027143357933742784,0.19220322866217412,0.2514734773354429,0.3500146347480301,0.19686385542596305,0.1710087213760218,0.20927399114726647,0.30497085692830617,0.1486955977879002,0.9035269628379146,0.29514326236401095,0.29350612964269746,0.3092085118752378,0.3005826781917146,0.05047432125642997,0.04881866206010293,0.04795312128721879,0.5929120353673409,0.7318297017798936,0.3898914115335562
p16_uppercut_right_main_003,0.3193778660745464,0.11750061225918136,0.2662015915659639,0.09190800530914475,0.3062415928778684,0.15719254415521705,0.20159364013061318,0.08838802973269141,0.19227806869724967,0.31226243520317193,0.3358389049290236,0.19818810011838275,0.17489488359544533,0.2552073917181778,0.31069663754756754,0.13947063208174082,0.9173304634023209,0.3101932833062382,0.3066042016587896,0.3211813810858347,0.3308791733933258,0.051102513502503145,0.04808401512964811,0.04779596035742382,0.6824337116707213,0.7710389454659292,0.4094174529116765
p16_uppercut_right_main_004,0.292838978140037,0.12766836997439363,0.14683063293122642,0.026267797409709952,0.28855187359363177,0.10612752753450003,0.11955588591116864,0.015383815304584622,0.18193874314962039,0.23882652099539498,0.35661621223360207,0.197097442616079,0.1568543627474329,0.19019630844492214,0.2748987319061248,0.11648590987084033,0.9040680227295258,0.2965217211894967,0.2933940486308907,0.30329712649926927,0.2951195142016861,0.05084779212197924,0.04793309101894368,0.04763779370631103,0.6057638731432765,0.6384825362582349,0.343060164982273
p16_uppercut_right_main_005,0.3003377313538535,0.13878416530396134,0.14098982858531678,0.02008133339858556,0.2738817773811769,0.08896813443071186,0.10044572205479405,0.01189238397133989,0.1892309703102565,0.3072262716506137,0.3644086015810936,0.19646111661045698,0.16427524826705742,0.2003803513070431,0.2860202706613567,0.1380031758008866,0.9027793700060684,0.2965420222401161,0.2904097641612532,0.30691577291632444,0.29826014836227904,0.051775831194321734,0.04787724446864112,0.047653452582016316,0.621343907829736,0.6538537681036808,0.3507536103428486
p16_uppercut_right_main_006,0.2820776999348357,0.11902153530595898,0.1701356531904335,0.048685789846054185,0.2831411675368812,0.12091129140744934,0.07813374351390531,0.01742371763508272,0.1826425578917295,0.24342112941214036,0.33848128772174135,0.19792055894948465,0.15183065896247844,0.17568474913325574,0.277433360298101,0.11069240949445211,0.8903988444464142,0.2842507726605536,0.2786164522200607,0.31766828317075496,0.32740425331667916,0.05149307889321334,0.047906854336038154,0.04891256711822636,0.5702592715470408,0.6466369288248154,0.34777474797152086
p16_uppercut_right_main_007,0.32549206439518963,0.13818720230306142,0.11230768279382272,0.023779428674209374,0.30242864566470706,0.12271538522463091,0.10824983992944788,0.0172111861902218,0.19540985577983294,0.24624491616647784,0.349604786736144,0.19828220766043914,0.1617731906402119,0.18037004408515395,0.29571430427871415,0.14413051758458792,0.9256276178004763,0.3222506993040679,0.3195863964291659,0.28020294469503054,0.28856201763991357,0.05020878624856992,0.05044523317010168,0.047732202075454734,0.5601777833363217,0.6943774044129394,0.37105480324419704
p16_uppercut_right_main_008,0.3008611186991583,0.14761225922541504,0.07772319807847092,0.011599725446993198,0.322944255427234,0.1158513150899291,0.13499807705454722,0.020104227701853446,0.16855563255629538,0.23389989965897434,0.2658509590452369,0.12395045126745527,0.1604612427085393,0.17442429770134069,0.31664681422348023,0.1560708659461415,0.907712786160897,0.30898958536313953,0.3060065818169142,0.29544510256925893,0.2866628767195311,0.05097948524943165,0.04921869638416748,0.04765259163669383,0.555667254983429,0.6426219952663775,0.34513729345153565
p16_uppercut_right_main_009,0.3357756680884149,0.13417749004294838,0.1884933403251282,0.07811858304014162,0.35567263720797626,0.17617371112296637,0.2271769709820662,0.07168630543938707,0.2096164139395697,0.2840012724131396,0.37283237587307366,0.19597141613376706,0.19653488317051054,0.21896742399347086,0.3233028743898855,0.17167214875262735,0.9183844788734788,0.32228555111224405,0.31834603327001504,0.3396761906464703,0.34204045928828103,0.05389395602602631,0.05136689727140976,0.04843384773985237,0.6314362794041622,0.827154430952705,0.4377941393462787
p16_uppercut_right_main_010,0.31159572251436196,0.12821895419829393,0.1969125407805543,0.06214676358251279,0.3213588991210202,0.1368170271345968,0.153749098489972,0.041901140234269676,0.19486267695292467,0.29632621837886286,0.34634534802746114,0.19685722374983627,0.17165248863255927,0.19411514982923952,0.30262249094306576,0.15738642164666744,0.9143989639432302,0.30881652171416374,0.30856888322658726,0.32637439270375157,0.32552184267254736,0.049989138729792056,0.04978323287644541,0.04763539210722214,0.6342469037120729,0.7333348497108584,0.39048512090904025
