hook_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p19_hook_left_main_001,0.329351289,0.450771607,0.335820967,0.283949079,0.253484843,0.147274215,0.072117534,0.064360924,0.047621673,0.592043993,0.719331351,0.681145143,0.559177275,-0.052466159
p19_hook_left_main_002,0.371520343,0.446514766,0.365137094,0.278307097,0.323807939,0.197057534,0.069715836,0.07175914,0.04778111,0.626192241,0.843670904,0.778427305,0.661954242,
p19_hook_left_main_003,0.328598234,0.416598324,0.342809417,0.225025122,0.268253587,0.154352011,0.065453797,0.060627924,0.047642766,0.535832631,0.738070253,0.677398966,0.714420401,
p19_hook_left_main_004,0.312955812,0.342802801,0.300466509,0.143048521,0.222636583,0.132951296,0.062744053,0.057299022,0.047630189,0.473451039,0.57172058,0.542239718,,
p19_hook_left_main_005,0.34299362,0.377722502,0.322252587,0.19210029,0.253459159,0.170531471,0.06254732,0.057844866,0.047678929,0.517457451,0.702433438,0.646940642,,
p19_hook_left_main_006,0.337038518,0.384285573,0.31717587,0.18880246,0.242444731,0.161861093,0.062092786,0.05731999,0.047705305,0.503199513,0.687526558,0.632228445,,
p19_hook_left_main_007,0.339492541,0.394327005,0.332340588,0.189830049,0.246555287,0.180058942,0.061535447,0.057355029,0.047831862,0.481043772,0.759183321,0.675741456,,
p19_hook_left_main_008,0.217505941,0.269925556,0.208923603,0.095355154,0.147369257,0.100686716,0.065869516,0.057201747,0.047619056,0.527887157,0.177753426,0.282793545,,
p19_hook_left_main_009,0.311888024,0.34972182,0.294074704,0.153421316,0.216491724,0.169247552,0.061417351,0.057615094,0.047628891,0.492278329,0.592792174,0.56263802,,
p19_hook_left_main_010,0.326869296,0.390385137,0.334797934,0.1937631,0.236573283,0.18542154,0.062169942,0.057716955,0.047682965,0.497583338,0.732211407,0.661822986,,
p19_hook_left_main_011,0.269833924,0.363108127,0.299863925,0.153703828,0.191982102,0.119570153,0.060658634,0.057350432,0.047620867,0.473332119,0.525516858,0.509861436,,
p19_hook_left_main_012,0.349199396,0.44934748,0.313548378,0.25892283,0.258595981,0.129611124,0.068348042,0.064552712,0.047628145,0.581715733,0.687551516,0.655800781,,
p19_hook_left_main_013,0.243753243,0.314313596,0.267136111,0.117702376,0.179026028,0.100861875,0.06153145,0.057523551,0.047619286,0.45016356,0.410627962,0.422488641,,
p19_hook_left_main_014,0.265353422,0.371485871,0.303168642,0.154209038,0.20616883,0.140810554,0.063345266,0.05791797,0.047620132,0.465897843,0.571777542,0.540013632,,
p19_hook_left_main_015,0.28517052,0.364860445,0.277431837,0.156091865,0.216973449,0.119418097,0.06188788,0.057198997,0.047631325,0.470701484,0.540472499,0.519541194,,
p19_hook_left_main_016,0.313767605,0.406203534,0.248179068,0.22414483,0.241604479,0.105292229,0.067255902,0.062053419,0.047621346,0.550395391,0.541698399,0.544307497,,
p19_hook_left_main_017,0.220892624,0.306120512,0.236462983,0.095532143,0.165274753,0.083283645,0.06047181,0.057169738,0.047619137,0.442912501,0.318817276,0.356045843,,
p19_hook_left_main_018,0.249903706,0.339909095,0.275358303,0.130787038,0.173272281,0.122820042,0.062147771,0.057110596,0.047619619,0.455224226,0.458917037,0.457809193,,
p19_hook_left_main_019,0.313252114,0.383001479,0.334179032,0.166290949,0.221846752,0.14266567,0.061717387,0.05785564,0.047672959,0.460685963,0.670807454,0.607771007,,
p19_hook_left_main_020,0.3259387,0.43987379,0.31380555,0.202385759,0.218718496,0.099038014,0.068707314,0.063606206,0.047627841,0.519483371,0.608098222,0.581513767,,
p19_hook_left_main_021,0.235570192,0.300734001,0.241575668,0.10007051,0.154050387,0.072166547,0.061190532,0.057171132,0.047619066,0.465319931,0.286374745,0.340058301,,
p19_hook_left_main_022,0.305284842,0.377450589,0.302173574,0.162467351,0.217109464,0.120561339,0.062631862,0.057662111,0.047620618,0.486077029,0.579762769,0.551657047,,
p19_hook_left_main_023,0.278356341,0.420543516,0.281817575,0.21300739,0.23376281,0.092774325,0.074045869,0.064551241,0.047620385,0.540763804,0.529853985,0.533126931,,
p19_hook_left_main_024,0.315753042,0.385072576,0.311484288,0.162988318,0.209174608,0.144875354,0.061224566,0.057221174,0.047697336,0.460229661,0.637078578,0.584023903,,
