straight,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p21_straight_main_001,0.312860601,0.457224005,0.286771068,0.279491081,0.352188396,0.29762323,0.048697396,0.048699429,0.049657199,0.606026155,0.93044564,0.833119794,0.769535406,0.200206279
p21_straight_main_002,0.32110283,0.480874368,0.265606222,0.269251082,0.363969391,0.295766095,0.04855207,0.051566512,0.050633863,0.605464426,0.921930762,0.826990861,0.651722083,
p21_straight_main_003,0.113254565,0.306393021,0.101899784,0.110510665,0.205611937,0.171454369,0.05020156,0.048771739,0.047619099,0.65337817,0.082710094,0.253910517,0.451515805,
p21_straight_main_004,0.280349583,0.480147198,0.24054387,0.272821231,0.34759974,0.33721293,0.049214316,0.048341578,0.048384407,0.609538252,0.906815726,0.817632484,,
p21_straight_main_005,0.289883312,0.473393361,0.242707345,0.264548536,0.329700841,0.329828903,0.048500715,0.051010215,0.048162437,0.60428609,0.880265091,0.797471391,,
p21_straight_main_006,0.286292268,0.489763207,0.268124642,0.296047061,0.35737,0.35994081,0.052108871,0.056600729,0.048283885,0.661696346,0.933215601,0.851759825,,
p21_straight_main_007,0.278497847,0.476227085,0.273066407,0.280808317,0.364528444,0.315103602,0.049938034,0.051360735,0.049148222,0.616510097,0.927170426,0.833972328,,
p21_straight_main_008,0.301402729,0.471067997,0.272655338,0.286462283,0.350747693,0.322736612,0.049521303,0.050277235,0.04878496,0.626424492,0.927028847,0.83684754,,
p21_straight_main_009,0.26163167,0.45048961,0.252889833,0.282886507,0.265339441,0.295728094,0.050876898,0.048316791,0.047635929,0.552893941,0.837237065,0.751934128,,
p21_straight_main_010,0.289474778,0.463290485,0.265568887,0.294502099,0.341940019,0.315418208,0.049240088,0.050392993,0.047969205,0.624418152,0.903965544,0.820101327,,
p21_straight_main_011,0.324423563,0.46805085,0.261488018,0.278688951,0.340658969,0.333391891,0.048968834,0.048859175,0.048771879,0.629012474,0.917885446,0.831223555,,
p21_straight_main_012,0.293547127,0.471282739,0.261015202,0.273967626,0.344752299,0.343953573,0.048194682,0.049690034,0.048522016,0.629179303,0.913078878,0.827909005,,
p21_straight_main_013,0.274507557,0.445403976,0.251687273,0.289180432,0.242980211,0.291093052,0.0486771,0.047819766,0.047628341,0.54771026,0.826340109,0.742751154,,
p21_straight_main_014,0.258021046,0.388019934,0.232938724,0.279577975,0.199557994,0.257609478,0.050082784,0.047954017,0.047621374,0.498496043,0.734654504,0.663806966,,
p21_straight_main_015,0.316004909,0.476067763,0.26564877,0.279079101,0.351653587,0.286357547,0.048859634,0.050739582,0.052905927,0.607423681,0.9028991,0.814256475,,
p21_straight_main_016,0.263240449,0.472203699,0.255513335,0.305433954,0.349635112,0.31474383,0.049026843,0.048005214,0.049709993,0.623684282,0.906768332,0.821843117,,
p21_straight_main_017,0.266890319,0.417738501,0.257592501,0.286779574,0.211906762,0.295277439,0.049841269,0.047894659,0.047620739,0.543945261,0.791372628,0.717144418,,
p21_straight_main_018,0.184343443,0.337533731,0.181412738,0.17610475,0.175731939,0.24842919,0.048453399,0.047694518,0.047619081,0.547003976,0.43858318,0.471109419,,
p21_straight_main_019,0.304229816,0.467190431,0.290277652,0.290752002,0.346027061,0.289841343,0.049318849,0.053525267,0.048793304,0.604631876,0.928566235,0.831385928,,
p21_straight_main_020,0.286682092,0.458914186,0.262877329,0.313029363,0.281674663,0.297614827,0.049107313,0.048224201,0.04771443,0.601692924,0.864192343,0.785442518,,
p21_straight_main_021,0.279941957,0.400437106,0.19593318,0.292246571,0.264134806,0.248570971,0.049687862,0.047760488,0.048913834,0.497697819,0.790595691,0.702726329,,
p21_straight_main_022,0.246721718,0.399887648,0.22812467,0.279592099,0.214281244,0.283364307,0.048914107,0.047758918,0.047619998,0.508016477,0.763568224,0.6869027,,
p21_straight_main_023,0.287901739,0.46927265,0.2663392,0.279202396,0.342953897,0.312668794,0.048884405,0.052520131,0.048323224,0.592536509,0.920479553,0.82209664,,
p21_straight_main_024,0.318011503,0.481129434,0.268263898,0.303128048,0.347306451,0.283156745,0.048526748,0.050758178,0.048660239,0.614425347,0.922233243,0.829890874,,
p21_straight_main_025,0.303808388,0.480936886,0.26459167,0.296398996,0.351835978,0.264362447,0.04895763,0.05283098,0.050375886,0.59297185,0.908669419,0.813960148,,
p21_straight_main_026,0.29066773,0.416444098,0.279220587,0.311714313,0.282012963,0.291767683,0.048633523,0.047697123,0.048315143,0.549245352,0.907201957,0.799814975,,
p21_straight_main_027,0.30661421,0.465237398,0.288058016,0.308269129,0.357130011,0.278008883,0.050230067,0.052717035,0.050805281,0.624815795,0.921669999,0.832613737,,
p21_straight_main_028,0.300368755,0.470066389,0.261468844,0.3094753,0.354558303,0.30231614,0.049839528,0.050408383,0.050041694,0.611564142,0.934420103,0.837563315,,
p21_straight_main_029,0.305771354,0.482924364,0.257948096,0.303459883,0.359847612,0.273921316,0.04840041,0.050884172,0.052741616,0.616593493,0.904350592,0.818023462,,
p21_straight_main_030,0.286839231,0.47632273,0.281949833,0.297411598,0.360331554,0.257233779,0.049515583,0.050668127,0.0531296,0.610335384,0.898223769,0.811857253,,
p21_straight_post_001,0.207395166,0.345514225,0.166160231,0.134167907,0.161634401,0.14998153,0.048508753,0.047770986,0.047619662,0.564387426,0.272006032,0.35972045,,
p21_straight_post_002,0.315684309,0.49460356,0.27815878,0.307847675,0.354371415,0.260732154,0.052108899,0.056798934,0.053292291,0.650830797,0.876267204,0.808636282,,
p21_straight_post_003,0.268786469,0.433465405,0.247706017,0.313305191,0.212096372,0.202135079,0.049595916,0.047955852,0.047620501,0.578302427,0.694172003,0.65941113,,
p21_straight_post_004,0.254575219,0.41366202,0.265898392,0.293765265,0.332915927,0.25069072,0.050557022,0.048155597,0.048183909,0.61978408,0.796363964,0.743389998,,
