uppercut_right|p18_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p18_uppercut_right_main_001,0.2892556677068389,0.4145428316949932,0.2649798310441568,0.22507349957148745,0.20517779326790198,0.1981411236010191,0.05223413812712993,0.04840220070586471,0.047717309398092426,0.43314875339676623,0.7568246920963213,0.17792836407658694
p18_uppercut_right_main_002,0.30428840966163284,0.4418313489056345,0.2632062134266161,0.21189703710690494,0.2640837942972036,0.23875057762217183,0.0524254735996081,0.04929490111289036,0.04765977169096812,0.4766638341435221,0.808409882360958,0.19279473628534016
p18_uppercut_right_main_003,0.3108213753371748,0.4270643832111336,0.2659398653208467,0.21193601827184683,0.22371953430364028,0.21251797446704118,0.05433474189031262,0.049749648457995066,0.04762176064745635,0.437446912808596,0.7874408003082803,0.18051043438563452
p18_uppercut_right_main_004,0.2480069066733889,0.38689623727199335,0.19110392959545602,0.15893022587287212,0.1706858145679878,0.14497467138050812,0.052190958265216005,0.04854340619580067,0.04761959037060664,0.42629763262518594,0.5026410371958336,0.17567733236206753
p18_uppercut_right_main_005,0.28775556738302493,0.43880126938215974,0.22849105430726765,0.2111670283254728,0.2310516801403569,0.20043944364629335,0.054554572164640484,0.05081671560291994,0.047679253780737195,0.4486850197029331,0.7295683630631876,0.18468543582349783
p18_uppercut_right_main_006,0.2130113965444048,0.35116814597648693,0.15160191540467505,0.08058751728542188,0.16286476301923875,0.12897112278401696,0.05259136851066373,0.04787261779699608,0.047619152323636484,0.4392300999637017,0.3129260448971064,0.1798980287571205
p18_uppercut_right_main_007,0.13766310663710235,0.2775812765547734,0.08377668459237378,0.025769670151774955,0.12738494844899667,0.0971901358906489,0.05567037591548242,0.04818890428933621,0.04761905122302717,0.45494928124586387,0.017389384258217223,0.18626952048356082
p18_uppercut_right_main_008,0.31019280072075917,0.4702150075521154,0.2832253627179859,0.2232244408653125,0.2444439111224978,0.22504521377446104,0.053382472220171104,0.052118101103872015,0.04847018159032154,0.4624345845822043,0.8376453191995354,0.18931171930208246
p18_uppercut_right_main_009,0.3278987854682466,0.45591909523023766,0.2753782208893999,0.21630550526200293,0.27758572163327594,0.2723968542606523,0.052393706074252366,0.053323679498933234,0.04858193017084734,0.4776761085136146,0.8872659113176088,0.1944644980289334
p18_uppercut_right_main_010,0.2972636931737075,0.4694528451506641,0.2710542667910943,0.2184757741102888,0.23292741516830748,0.19253512887179264,0.05230059521652128,0.05029269511806144,0.047799644260530405,0.4621935685163402,0.7757240655599228,0.18826228628364094
p18_uppercut_right_main_011,0.29535828080874765,0.4032777767069673,0.20858707167632598,0.1906811297041727,0.23653932095919988,0.19800542738403837,0.05201618575496073,0.051243381689022885,0.047670375613486915,0.4299556388380833,0.6835382521720561,0.17773840209402228
p18_uppercut_right_main_012,0.159920898670103,0.2687510570800136,0.11078543290698313,0.04281606636036129,0.13198762320402618,0.10410063767639069,0.052892486482504074,0.04802806380586221,0.04761907605192316,0.4249009045047759,0.11306192534352125,0.17527381826438074
p18_uppercut_right_main_013,0.30584069794101953,0.4618396335805543,0.26628103427105465,0.21972196993436413,0.26364552536423796,0.2181990690914893,0.05545722121181764,0.051733193109342726,0.04797725701216555,0.44986984841411254,0.8352368571699629,0.18568675424509096
p18_uppercut_right_main_014,0.13161311675109344,0.2711593779181094,0.09351223247646331,0.04328624485721504,0.1149208739222269,0.07130853527527889,0.05015716344781127,0.04773732799634743,0.04761904935278761,0.4363120881869428,0.02531478465644621,0.1780688598770338
p18_uppercut_right_main_015,0.3075970950597512,0.4537487687158235,0.2658317184943525,0.20518491313522325,0.23990434054811477,0.20514313161911862,0.05432670842743437,0.050303822431346686,0.04771841786565849,0.4513929670913036,0.7831140053046661,0.18534116598336153
p18_uppercut_right_main_016,0.29528388920313464,0.4247739436497935,0.22636685901293302,0.16374626232317369,0.22974913965581473,0.1684863177754067,0.052805284928114,0.04836117128099177,0.04762021557549327,0.4620221842436097,0.6309371924329413,0.1877295468175718
p18_uppercut_right_main_017,0.27417742849161575,0.3977978198517289,0.2392560116321004,0.2106677929234523,0.23979737991486844,0.20211508167656245,0.05197518278717011,0.04857443898699738,0.04764082464681775,0.44101618420245137,0.7307448528485938,0.18052193532553962
p18_uppercut_right_main_018,0.3073036366429089,0.47729683364767145,0.26668377737316906,0.21524716517804965,0.24245201790151646,0.20473597656197104,0.05660285189888613,0.051182663042813624,0.04805588695415987,0.45814865123280046,0.7993524273221799,0.1886447220581667
p18_uppercut_right_main_019,0.12557901531449372,0.2734041684788372,0.08381544297208512,0.02282237185765499,0.13697171246000045,0.08674981598303139,0.05445012221238816,0.04816248685032528,0.04761905397840817,0.44867723916651536,0.013199974485415702,0.18376328274307624
p18_uppercut_right_main_020,0.30834514103290067,0.469144387497325,0.2591560348719866,0.21940830548316623,0.24950508799178417,0.21555080739642837,0.053487645284140184,0.05168812767297419,0.05022290883885484,0.43845660771431855,0.8244187726548957,0.1812107935571443
