hook_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p05_hook_left_main_001,0.224434856,0.424320988,0.327015585,0.291630556,0.196055306,0.285761706,0.06492125,0.064811527,0.047635499,0.502436744,0.824040417,0.727559315,0.681356714,
p05_hook_left_main_002,0.212004445,0.403491322,0.298546085,0.282964279,0.194741828,0.260643094,0.066217605,0.064037565,0.047641309,0.465387421,0.77889014,0.684839325,0.639664242,0.184207225
p05_hook_left_main_003,0.212117388,0.418666604,0.331239469,0.28847746,0.193381901,0.263690818,0.065191259,0.063426407,0.047631706,0.472543472,0.824258506,0.718743996,0.455457016,
p05_hook_left_main_004,0.21680009,0.395599097,0.331838077,0.27401141,0.193931867,0.227847919,0.06580193,0.063169605,0.047637838,0.442240119,0.796820062,0.690446079,,
p05_hook_left_main_005,0.197915599,0.402600057,0.293799472,0.242419472,0.262330901,0.221692889,0.076190108,0.074638458,0.047633905,0.447843418,0.746766333,0.657089459,,
p05_hook_left_main_006,0.279444736,0.408672074,0.316768049,0.303671364,0.204112349,0.193504898,0.068434778,0.065406487,0.047668755,0.447596572,0.817969251,0.706857447,,
p05_hook_left_main_007,0.217594445,0.409529668,0.307685507,0.290571568,0.197997512,0.232059732,0.065342667,0.063435496,0.047748011,0.421631096,0.825753973,0.70451711,,
p05_hook_left_main_008,0.214777348,0.403118364,0.306065226,0.269116445,0.193286326,0.255584604,0.064840779,0.063210504,0.047642743,0.442987323,0.796138023,0.690192813,,
p05_hook_left_main_009,0.211462919,0.403248923,0.287029236,0.291409692,0.196420585,0.246445175,0.065067575,0.065373053,0.047814161,0.405193709,0.82686267,0.700361981,,
p05_hook_left_main_010,0.204885417,0.403205907,0.28803512,0.278086979,0.192588518,0.248776903,0.06481893,0.0635388,0.047631168,0.433646199,0.784200775,0.679034402,,
p05_hook_left_main_011,0.283901797,0.389296869,0.296271699,0.284759715,0.200714474,0.174900674,0.06874509,0.065986578,0.047635684,0.437583145,0.76077828,0.66381974,,
p05_hook_left_main_012,0.219685906,0.411029899,0.323022723,0.287957494,0.194204213,0.263743238,0.064765224,0.063449067,0.047667309,0.462670494,0.826889279,0.717623643,,
p05_hook_left_main_013,0.217778965,0.406801803,0.337266301,0.280377191,0.191706426,0.262312805,0.064557086,0.06277904,0.047716999,0.451133633,0.84011656,0.723421682,,
p05_hook_left_main_014,0.214607406,0.412834864,0.336510983,0.281981998,0.196305517,0.238328563,0.065062778,0.062899227,0.047686858,0.435536847,0.834210987,0.714608745,,
