uppercut_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p14_uppercut_left_main_001,0.312893066,0.440162133,0.300367361,0.267522076,0.208383876,0.122126492,0.049013838,0.047850431,0.047634273,0.546696752,0.677498631,0.638258068,0.678416966,-0.00297096
p14_uppercut_left_main_002,0.326509018,0.436291951,0.316345922,0.29950546,0.21526992,0.137919978,0.048806927,0.047886276,0.047631889,0.545523285,0.752681873,0.690534297,0.664268515,
p14_uppercut_left_main_003,0.30503007,0.455421665,0.323481749,0.307835551,0.216390457,0.129289238,0.048785198,0.04780628,0.047629231,0.540537557,0.768651689,0.700217449,0.667239476,
p14_uppercut_left_main_004,0.286691129,0.428634968,0.298982576,0.276393776,0.213101823,0.107058134,0.048665328,0.047729328,0.047625293,0.565296766,0.638459696,0.616510817,,
p14_uppercut_left_main_005,0.306899461,0.467612093,0.334385716,0.313524977,0.199579722,0.113361917,0.048788972,0.047874481,0.047640913,0.550489479,0.749697143,0.689934844,,
p14_uppercut_left_main_006,0.30953396,0.448377043,0.322671415,0.316464055,0.211081374,0.114342426,0.048975372,0.048826098,0.047653183,0.597121855,0.697109241,0.667113025,,
p14_uppercut_left_main_007,0.308859723,0.450033881,0.339873986,0.298564808,0.210162642,0.118112122,0.049367877,0.04785747,0.047645591,0.554714629,0.741701049,0.685605123,,
p14_uppercut_left_main_008,0.287676391,0.446982014,0.312277135,0.314792602,0.219252663,0.129889622,0.048904358,0.047879369,0.047629545,0.560491999,0.732330453,0.680778917,,
p14_uppercut_left_main_009,0.291164306,0.427763458,0.320009365,0.298723424,0.247568537,0.151649143,0.049414848,0.047955645,0.047654804,0.531404712,0.791963789,0.713796066,,
p14_uppercut_left_main_010,0.33426584,0.459779936,0.323877614,0.304453894,0.19121317,0.109733141,0.048932808,0.047996798,0.047642584,0.531887285,0.745337314,0.681302305,,
p14_uppercut_left_main_011,0.300322634,0.421910494,0.320168688,0.291927483,0.238603867,0.139335368,0.049263561,0.047828715,0.047635607,0.538945594,0.75996842,0.693661572,,
p14_uppercut_left_main_012,0.289980227,0.465237982,0.319706529,0.3231249,0.228224788,0.128786286,0.048765707,0.047886552,0.047638781,0.548637715,0.779279476,0.710086948,,
p14_uppercut_left_main_013,0.315705909,0.449683852,0.307307597,0.285271082,0.199744155,0.115494823,0.048614894,0.047731495,0.047625758,0.543187042,0.698374347,0.651818155,,
p14_uppercut_left_main_014,0.315694362,0.462207063,0.327598433,0.296210591,0.195141041,0.103330494,0.050141411,0.04777988,0.047624938,0.541175503,0.721297824,0.667261127,,
p14_uppercut_left_main_015,0.316420458,0.454356282,0.336597749,0.30796659,0.211225906,0.110308093,0.048562419,0.047758952,0.047641878,0.552034766,0.749478121,0.690245115,,
