uppercut_right|p14_Global|uppercut_right_003,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p14_uppercut_right_main_001,0.24828888460550602,0.11825484761159141,0.06662907304455847,0.03552004405221262,0.28379775046531386,0.16094087364088194,0.05009207074627129,0.019990871406394668,0.19423416504556024,0.3328788179730344,0.30037108583400024,0.18508240720990893,0.18707660225137118,0.24040795214682747,0.2988644317914372,0.17571708123113575,0.9584889353396433,0.3582806540309965,0.3602527038759629,0.34753802894663766,0.3326968434924756,0.05373244535370264,0.048594047728027376,0.047766166297948665,0.48483038714598836,0.7571575183544,0.4024618423261743
p14_uppercut_right_main_002,0.24707758319079573,0.11000804620408038,0.15022410781854104,0.101911982959345,0.300763864592149,0.16264105264559758,0.10569293513351405,0.06767350314407979,0.19746018568680018,0.3521507695477585,0.32271568955938895,0.19622667593219817,0.19445524134631142,0.275718917654238,0.34656080479941265,0.18776612822380354,0.9501839399830698,0.3517116919308808,0.3546558401629193,0.3713569578275197,0.35798325984345675,0.05855945827635509,0.050089948584074215,0.04817406699571326,0.5364574776955048,0.8333477412571751,0.4407609041264442
p14_uppercut_right_main_003,0.23747268903063593,0.13701294027043914,0.10624299583306267,0.07189884532607639,0.2993605993860689,0.15212909741499622,0.08218785604367486,0.04083595463874453,0.19325296649599122,0.36401488792842474,0.32128994269321687,0.19008509574582239,0.18732832419668327,0.2758385343888201,0.3222030046553805,0.1765410845831265,0.9416656298294399,0.33968106847600704,0.34123333001080275,0.35318465774231295,0.35381642343206254,0.053443408668792165,0.048394645640031604,0.04801431264660353,0.5330554208116436,0.7938266034228059,0.4209204580347047
p14_uppercut_right_main_004,0.22296048543244243,0.14953065310320884,0.059073209202956146,0.03284596638207615,0.2877729460168929,0.1318837123071143,0.053992233648088826,0.01772625425224528,0.1820688707196364,0.3260024080796061,0.296302947656916,0.17040009734155653,0.17819048066131427,0.27600963814682117,0.3010652527408936,0.15894003069609106,0.9439141287430954,0.3448620394881747,0.34378848062834055,0.32639796408016186,0.33240303274304733,0.05420643720535543,0.04782321096236778,0.04769090694802761,0.5049379592481769,0.72309074142655,0.3853908241872888
p14_uppercut_right_main_005,0.21914223460042495,0.15788017543179175,0.0765971827800278,0.03992374925069198,0.31656722282940897,0.14734371504414284,0.0808461932879108,0.0238481720301946,0.18732523333982493,0.344247833854239,0.3125203783424174,0.1750021356353028,0.18218050814490955,0.27393911111738456,0.32683122656774166,0.16647615218848855,0.9553535027226664,0.3558594599723148,0.35179790286848656,0.33978614655047273,0.33845318070340524,0.054807305807567985,0.04966459336697456,0.04796590623597024,0.562574145508912,0.7434833310066291,0.39572461862129965
p14_uppercut_right_main_006,0.21760186178160873,0.14645234024138226,0.05004329258552195,0.01606957175666691,0.25548478769115396,0.14172937376634293,0.044363427391906594,0.009011416167975942,0.18598967312686815,0.3269720061831717,0.2979403888825567,0.17644304904433988,0.18113517903853096,0.2666177302493093,0.26800059542078075,0.16536305729069392,0.9528985800369707,0.35221254230906685,0.3504650149582108,0.32255339823102835,0.32014901527619993,0.053684956129810446,0.04772523563173484,0.04767708771702373,0.48812322756197724,0.7103468367094502,0.37901196221323696
p14_uppercut_right_main_007,0.23867514668402015,0.12341808070331732,0.20651708063841778,0.1510126728165859,0.31396743536057115,0.1686975013040659,0.17371170745004566,0.1236300787003547,0.19696655554423942,0.37482003820244253,0.35287951334428447,0.19513738284923887,0.19485936813902696,0.3304350051056977,0.3463294017767057,0.1890845081724781,0.9287761244327483,0.32741306624053246,0.331535206408736,0.37113324830296834,0.36607332415574667,0.056519532304734,0.05202231051242492,0.048399340885657054,0.5942873137760294,0.8852811018333497,0.46684022135950337
p14_uppercut_right_main_008,0.2483847343988351,0.14833078357623736,0.08897197919102592,0.0559946469290145,0.2679837017731124,0.12777847244223775,0.17790005507060122,0.15275682959195952,0.18751721029705087,0.3452364463390392,0.30228411988717596,0.18055265118152652,0.18361490191208127,0.28767967045017767,0.29848595000461786,0.1674630715194552,0.9066126139502005,0.294987549953922,0.292080198151452,0.3371120175035395,0.3439340217619067,0.05246579486592521,0.047699154669553566,0.0476267859115027,0.5121390898555012,0.7990072849153346,0.42331703541341864
p14_uppercut_right_main_009,0.26848214485652566,0.1454219248605652,0.21597782032377366,0.18390358204788845,0.285099060216969,0.1450385511045324,0.1988971415153909,0.16262934382176358,0.1920775087940238,0.3576668794005674,0.2708009324263895,0.1730309146794729,0.18767197041018474,0.31589386341145176,0.2605335882769865,0.15939103424427903,0.9146570175631614,0.3123447998524452,0.31272134452320105,0.3830170812261156,0.3820681489053796,0.05415349718318142,0.04795735774421911,0.04783467416255706,0.5153454748498854,0.8907104870329928,0.46927258059777494
p14_uppercut_right_main_010,0.25741950990640056,0.13119977710797817,0.22663153439058203,0.17635876392583943,0.28180725506436877,0.1400026056345806,0.1906831534777331,0.16089594894580786,0.1915631045516461,0.34439977945828754,0.2975166181571066,0.18551997072423737,0.18614583798281373,0.2707939892321625,0.2961868334418277,0.16255705281648936,0.9122921590327182,0.30966830239302323,0.31158425822352925,0.3814334484021277,0.3792266695146955,0.05594871483739728,0.04860230808685443,0.047640042984560524,0.5076982183648112,0.8832940346172344,0.46546703880089746
