hook_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p13_hook_left_main_001,0.370773944,0.413302024,0.319764609,0.315913025,0.181890106,0.23026109,0.061113706,0.061063255,0.048009381,0.530692006,0.8282557,0.738986592,0.712855907,-0.050814917
p13_hook_left_main_002,0.347776405,0.42224244,0.311929919,0.246541317,0.226726255,0.192734952,0.069907065,0.065839589,0.047761558,0.520688628,0.749041932,0.680535941,0.659999596,
p13_hook_left_main_003,0.333791597,0.410776806,0.307307953,0.307139072,0.196862632,0.185791094,0.065775575,0.063173077,0.047718396,0.545016333,0.737086248,0.679465274,0.710814513,
p13_hook_left_main_004,0.329555554,0.411750718,0.31132409,0.307754033,0.199149689,0.17249638,0.064524622,0.062886471,0.047710683,0.552464777,0.722708583,0.671635442,,
p13_hook_left_main_005,0.346068354,0.419924354,0.324992662,0.257443004,0.221582567,0.177109544,0.067527738,0.064950573,0.047729286,0.528310871,0.744493686,0.679638842,,
p13_hook_left_main_006,0.346922968,0.426133138,0.330966802,0.219605684,0.224319662,0.17961337,0.068626406,0.065575912,0.047752663,0.495565006,0.754510252,0.676826678,,
p13_hook_left_main_007,0.335062283,0.412331779,0.323019888,0.225933073,0.188815153,0.1344327,0.069417308,0.065866872,0.047732963,0.484528567,0.673741677,0.616977744,,
p13_hook_left_main_008,0.368482775,0.440580584,0.322449381,0.301272748,0.233848527,0.279857027,0.074934351,0.075520037,0.048018927,0.566714938,0.86261186,0.773842783,,
p13_hook_left_main_009,0.378708685,0.454019846,0.305383006,0.31918772,0.194164634,0.271731658,0.062273171,0.065784148,0.047871962,0.572593258,0.846250767,0.764153514,,
p13_hook_left_main_010,0.375155242,0.428363938,0.319047754,0.239549212,0.225222882,0.252411075,0.067596309,0.065229205,0.047839501,0.538336901,0.808749604,0.727625793,,
p13_hook_left_main_011,0.373935527,0.461420587,0.301551323,0.325881577,0.194696371,0.263830231,0.062091548,0.066166765,0.047961948,0.579387773,0.83570776,0.758811764,,
p13_hook_left_main_012,0.338911995,0.452669668,0.314718331,0.230377524,0.213772098,0.172516185,0.06921663,0.066046799,0.047746093,0.505409782,0.731063176,0.663367158,,
p13_hook_left_main_013,0.366840158,0.457401992,0.32062453,0.29800077,0.198351201,0.2756819,0.062883718,0.066198329,0.047886934,0.570616535,0.844113992,0.762064755,,
p13_hook_left_main_014,0.369967845,0.459894378,0.30319539,0.332828709,0.191845669,0.268312485,0.062746035,0.061215969,0.047851452,0.581478446,0.844983289,0.765931836,,
p13_hook_left_main_015,0.369781888,0.462535431,0.289219493,0.326152272,0.201577835,0.269981296,0.063117683,0.063213311,0.048068102,0.577769382,0.837499803,0.759580676,,
p13_hook_left_main_016,0.370864486,0.465736686,0.298823698,0.339050832,0.20324623,0.272959998,0.063945178,0.066124373,0.047919203,0.59056185,0.851379705,0.773134348,,
p13_hook_left_main_017,0.368779195,0.46889537,0.293684933,0.331249925,0.194314554,0.264750936,0.062622497,0.063020424,0.047845482,0.593981573,0.821918087,0.753537133,,
p13_hook_left_main_018,0.361598613,0.443666642,0.284699236,0.325440265,0.198997781,0.25686921,0.063017452,0.066433476,0.047711384,0.579297828,0.797430595,0.731990765,,
p13_hook_left_main_019,0.353607871,0.43057119,0.31611471,0.230681134,0.221376321,0.222495165,0.067930858,0.065073764,0.047723161,0.514424095,0.775303746,0.697039851,,
p13_hook_left_main_020,0.364130054,0.438501267,0.289117656,0.317458888,0.194273219,0.251498865,0.062123273,0.066288678,0.047947248,0.555646195,0.808472907,0.732624894,,
p13_hook_left_main_021,0.373861697,0.44934468,0.302072676,0.332972764,0.191024118,0.254512156,0.061076731,0.064532094,0.048003395,0.58268607,0.824129725,0.751696629,,
p13_hook_left_main_022,0.333248064,0.446358482,0.300902611,0.255721372,0.257840819,0.225675577,0.074716582,0.068745558,0.047687841,0.53770688,0.787871253,0.712821941,,
p13_hook_left_main_023,0.212086844,0.324831488,0.17114317,0.195333233,0.163236511,0.085642077,0.071882502,0.068556607,0.047619214,0.571795648,0.20575523,0.315567355,,
p13_hook_left_main_024,0.367398199,0.427066725,0.31657062,0.233108806,0.227457405,0.208172847,0.070427541,0.066336839,0.047695135,0.519294978,0.765787928,0.691840043,,
p13_hook_left_main_025,0.370432258,0.43568872,0.308697577,0.323064935,0.207056574,0.24671465,0.063889838,0.066544692,0.047899209,0.552655126,0.845354333,0.757544571,,
p13_hook_left_main_026,0.359983878,0.420320702,0.322723313,0.236838998,0.231718432,0.182512616,0.069649825,0.066221234,0.047702711,0.501910083,0.765246637,0.686245671,,
p13_hook_left_main_027,0.373133537,0.457547822,0.312679353,0.320826477,0.196385157,0.253192942,0.062696414,0.065688127,0.047859957,0.574794658,0.83489307,0.756863547,,
p13_hook_left_main_028,0.375887232,0.443009586,0.319628945,0.333924447,0.196328023,0.25377722,0.061855864,0.066156662,0.047811439,0.577702562,0.846972568,0.766191566,,
p13_hook_left_main_029,0.366983628,0.473665525,0.330647082,0.331916596,0.234892175,0.239602892,0.072036452,0.078120404,0.047736042,0.587691492,0.858200374,0.77704771,,
p13_hook_left_main_030,0.374820242,0.438481602,0.311968158,0.323474566,0.198845706,0.254617708,0.063011447,0.065452812,0.047943688,0.555124117,0.850784498,0.762086384,,
p13_hook_left_post_001,0.368339925,0.466123396,0.325792058,0.3181913,0.187285036,0.267121685,0.061872709,0.064512874,0.047836799,0.573963378,0.854832965,0.770572089,,
p13_hook_left_post_002,0.364426189,0.426482556,0.308883405,0.227773971,0.219123469,0.186396319,0.068480816,0.06519201,0.047709233,0.498485463,0.74710114,0.672516437,,
p13_hook_left_post_003,0.359123605,0.428244654,0.320655684,0.246461478,0.22599643,0.205711573,0.069417174,0.066364286,0.047710216,0.523318596,0.771327457,0.696924799,,
p13_hook_left_post_004,0.363413651,0.438188737,0.292192882,0.225511883,0.231622417,0.179548639,0.069690617,0.065928736,0.047737183,0.477903911,0.758009053,0.67397751,,
p13_hook_left_post_005,0.358629892,0.429914432,0.320163272,0.224562161,0.234159504,0.172243855,0.069598706,0.066052737,0.047748575,0.493616838,0.757885508,0.678604907,,
p13_hook_left_post_006,0.369327207,0.424474815,0.314786391,0.308804609,0.220262408,0.215911762,0.066997654,0.064825995,0.047778268,0.544630107,0.818295314,0.736195752,,
