uppercut_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p09_uppercut_right_main_001,0.352377269,0.4678651,0.299305285,0.301957388,0.29554046,0.258323213,0.049219408,0.048421547,0.047627241,0.673885725,0.831110224,0.783942874,0.759749548,0.036539581
p09_uppercut_right_main_002,0.350245555,0.417108718,0.305947217,0.272503029,0.323204243,0.214699594,0.048018879,0.047893031,0.047662212,0.618965148,0.823983953,0.762478311,0.757277814,
p09_uppercut_right_main_003,0.297273846,0.430312239,0.312309065,0.275345097,0.302139871,0.232354341,0.048122387,0.047887853,0.047782661,0.575242028,0.853889467,0.770295235,0.720738233,
p09_uppercut_right_main_004,0.307351604,0.407969077,0.286524626,0.281629373,0.286406958,0.235994023,0.048623781,0.047915643,0.047673055,0.60270774,0.782202516,0.728354083,,
p09_uppercut_right_main_005,0.295023894,0.397704215,0.298955323,0.274338326,0.306513895,0.233011007,0.048080482,0.047909716,0.047756472,0.556188383,0.845623634,0.758793059,,
p09_uppercut_right_main_006,0.291080105,0.408880593,0.309199842,0.27562018,0.30286458,0.23019184,0.048105423,0.047802483,0.047756609,0.566178494,0.844654946,0.76111201,,
p09_uppercut_right_main_007,0.289435512,0.386707142,0.299776719,0.281102543,0.315449897,0.231535391,0.048242024,0.047846327,0.04776232,0.568368436,0.838772662,0.757651394,,
p09_uppercut_right_main_008,0.295325876,0.426739479,0.326211419,0.311152984,0.307341664,0.251164822,0.04923951,0.049120401,0.047854647,0.6371951,0.857588139,0.791470227,,
p09_uppercut_right_main_009,0.296863899,0.392865361,0.334036224,0.282488272,0.303646071,0.231195699,0.048620747,0.04820947,0.047730848,0.597932344,0.836887886,0.765201223,,
p09_uppercut_right_main_010,0.305221398,0.383904526,0.310305374,0.282134531,0.304720152,0.224859878,0.048196253,0.047818088,0.047793706,0.565427865,0.842480671,0.759364829,,
p09_uppercut_right_main_011,0.278756482,0.440996663,0.315045444,0.310447288,0.308161142,0.261642578,0.049578297,0.049825601,0.047876973,0.621992416,0.868474036,0.79452955,,
p09_uppercut_right_main_012,0.313772183,0.418374486,0.305967,0.293982173,0.305749568,0.280943229,0.049679087,0.0481021,0.047640118,0.621403733,0.867527992,0.793690714,,
p09_uppercut_right_main_013,0.294433608,0.408124561,0.27188878,0.294197973,0.259312464,0.249694607,0.048947095,0.047880089,0.047633879,0.566304425,0.799090363,0.729254582,,
p09_uppercut_right_main_014,0.321008859,0.400623438,0.264746703,0.278245208,0.305078788,0.241887674,0.04851399,0.047785503,0.047655189,0.565940531,0.81915816,0.743192871,,
p09_uppercut_right_main_015,0.302098347,0.390808335,0.305996599,0.275755372,0.306877641,0.229130353,0.048656873,0.048075352,0.047688981,0.569456239,0.835986898,0.7560277,,
p09_uppercut_right_main_016,0.296001128,0.390569757,0.313428135,0.274621018,0.300006697,0.224540792,0.048210994,0.047843681,0.047706337,0.561028624,0.835274529,0.753000757,,
p09_uppercut_right_main_017,0.294713108,0.411213133,0.323864983,0.288517732,0.29140916,0.233377822,0.048686716,0.048773048,0.047858705,0.591104764,0.840552827,0.765718408,,
p09_uppercut_right_main_018,0.289886625,0.375695961,0.308411023,0.279763235,0.296063411,0.220331048,0.048229331,0.047890712,0.047681065,0.54867408,0.830208716,0.745748325,,
p09_uppercut_right_main_019,0.287931719,0.384584138,0.304406786,0.28108467,0.305901771,0.222745859,0.048188544,0.0478191,0.047686736,0.549629362,0.842201109,0.754429585,,
p09_uppercut_right_main_020,0.295174222,0.415631455,0.298476833,0.301505,0.309597408,0.254452665,0.051094277,0.048336833,0.047676925,0.601797433,0.848680025,0.774615248,,
