hook_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p02_hook_left_main_001,0.225236336,0.421007728,0.276879573,0.28495232,0.195731892,0.157240136,0.066532944,0.066612379,0.047644441,0.419080032,0.730711275,0.637221902
p02_hook_left_main_002,0.221430045,0.426016478,0.277962272,0.263072087,0.192474905,0.158713295,0.0660555,0.066217458,0.047693768,0.394258223,0.733191181,0.631511293
p02_hook_left_main_003,0.213171323,0.417573997,0.232519418,0.256704497,0.176672841,0.152419011,0.066696434,0.064647157,0.047625621,0.40660679,0.638811594,0.569150152
p02_hook_left_main_004,0.187871865,0.37850177,0.192156573,0.214845079,0.171166812,0.15253969,0.072200676,0.065612489,0.047623133,0.37618126,0.543614583,0.493384586
p02_hook_left_main_005,0.202751042,0.428153487,0.234332294,0.2750075,0.17350419,0.178129965,0.065343354,0.063444316,0.047622541,0.430352979,0.65680978,0.588872739
p02_hook_left_main_006,0.194453384,0.402844112,0.220718982,0.256928464,0.157800149,0.134594076,0.066049447,0.065591431,0.047622716,0.418501159,0.558486294,0.516490753
p02_hook_left_main_007,0.192471067,0.397559625,0.216906509,0.257543694,0.148430572,0.140785233,0.066056963,0.066486417,0.047621646,0.42423252,0.540582309,0.505677372
p02_hook_left_main_008,0.189422085,0.392534816,0.22200363,0.270398982,0.159018489,0.126952285,0.066581155,0.068437752,0.047621827,0.403269467,0.569218019,0.519433453
p02_hook_left_main_009,0.118854886,0.326054657,0.15362616,0.199095382,0.091247038,0.0966727,0.065563221,0.063609775,0.047619991,0.405449182,0.262347757,0.305278185
p02_hook_left_main_010,0.182055921,0.390059042,0.221049338,0.263754332,0.151210144,0.131274375,0.065655622,0.063493296,0.047620558,0.414997339,0.538767054,0.50163614
p02_hook_left_main_011,0.217324127,0.404065192,0.221896365,0.256446933,0.165827581,0.137062794,0.066255263,0.065911659,0.047624127,0.410348468,0.590629123,0.536544926
p02_hook_left_main_012,0.238792784,0.440786565,0.287451016,0.309409743,0.188582783,0.145218298,0.066872335,0.068684006,0.047697284,0.437105292,0.738916954,0.648373455
p02_hook_left_main_013,0.195983616,0.400504331,0.237520655,0.280100902,0.159626699,0.127845574,0.066440268,0.066279527,0.047622971,0.43263848,0.576208287,0.533137345
p02_hook_left_main_014,0.204536902,0.414051379,0.239167131,0.280528327,0.170463398,0.135090555,0.065523109,0.066287647,0.047625007,0.422966176,0.619925271,0.560837542
p02_hook_left_main_015,0.209061971,0.422552272,0.243990617,0.287414856,0.180167526,0.157454997,0.06635071,0.066629574,0.047629863,0.432017546,0.660014566,0.59161546
p02_hook_left_main_016,0.210004428,0.402396737,0.238071609,0.277362024,0.154157056,0.141504927,0.066050581,0.064399068,0.047621065,0.432130379,0.592908933,0.544675367
p02_hook_left_main_017,0.224482832,0.440834013,0.247480513,0.302395333,0.163585754,0.178298905,0.065077821,0.063293674,0.047637839,0.46093954,0.675719998,0.611285861
p02_hook_left_main_018,0.197233135,0.402042949,0.21526389,0.258347202,0.171110191,0.125955102,0.06622748,0.06684816,0.047623279,0.422050431,0.557615277,0.516945823
p02_hook_left_main_019,0.240653576,0.425144398,0.261571932,0.296383163,0.186710588,0.150173537,0.066518356,0.064391164,0.047732374,0.423556768,0.717098658,0.629036091
p02_hook_left_main_020,0.231093535,0.387122209,0.222510691,0.264159359,0.173428913,0.125897121,0.06721373,0.067344582,0.04762357,0.425397533,0.579899053,0.533548597
p02_hook_left_main_021,0.208721501,0.386030988,0.212227354,0.261637809,0.158881543,0.125642207,0.066656314,0.066689164,0.047621812,0.435379935,0.528161828,0.50032726
p02_hook_left_main_022,0.194358001,0.391052833,0.221985665,0.257440769,0.157677181,0.133745299,0.066460841,0.066018514,0.047621371,0.427323826,0.542286668,0.507797816
p02_hook_left_main_023,0.210677942,0.403880121,0.223770639,0.268761892,0.167412529,0.129946588,0.06669969,0.06688937,0.047622692,0.409640218,0.596182894,0.540220091
p02_hook_left_main_024,0.220633884,0.419192429,0.246298622,0.291833552,0.176842047,0.129421029,0.066683325,0.067262308,0.047626679,0.426808895,0.644772399,0.579383348
p02_hook_left_main_025,0.158385218,0.367608425,0.199041301,0.242029798,0.120737077,0.110680925,0.066620273,0.065529868,0.047620049,0.438026752,0.399768357,0.411245876
