straight|p08_Global|straight_004,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p08_straight_main_001,0.3180296117185855,0.19124802353728704,0.2344008986940415,0.11622942645419229,0.3677624668143016,0.19588238107903472,0.28895636873088104,0.1969787267586075,0.19816945911339312,0.2556604137619261,0.2440435133760245,0.19063859661016846,0.18120392246863903,0.230150187288274,0.2566044718052748,0.16313885355441343,0.8288936286681847,0.22230797023431012,0.21594400521737983,0.32034212054136046,0.3207834446771065,0.04856786595526437,0.05429179427854834,0.04993481066886524,0.43955625134903203,0.908027223533986,0.4789810171014256
p08_straight_main_002,0.32410176150677994,0.14728259461840837,0.19065591071269683,0.11751906041227837,0.19989719969818537,0.12293940515507229,0.19006098491939186,0.09847927830090905,0.1663327345109933,0.31281023994162105,0.24262096719061182,0.19539732300041385,0.13491572279671543,0.16864548762446693,0.22125462983542782,0.09370012536601104,0.8252520704755826,0.238505243266287,0.23630982839165487,0.3192017016183383,0.32289255684206564,0.04825268395391718,0.047821593930990586,0.04762349617534398,0.45575428895678194,0.7271083876752427,0.38736594192529333
p08_straight_main_003,0.3729981752568867,0.17748823388388285,0.21943921511636283,0.14579504087787143,0.37771439323051786,0.19990219313736615,0.30027033863800384,0.1905514087028993,0.1995513379745513,0.24304879086081801,0.23827895847243483,0.1904777644497276,0.18588704703304723,0.23961206768329282,0.3051248153193594,0.18573254067143233,0.8530914186240206,0.2472912497697671,0.24446120430109283,0.3288224460909091,0.32708158569940277,0.048447865908761246,0.05987091373488796,0.05063539545290663,0.4809378227388561,0.9257926851784409,0.4882140403156738
p08_straight_main_004,0.3606368094841483,0.15112122545497764,0.18861737705767814,0.1289588614461546,0.23182559338304837,0.15292082095545173,0.19128450673869843,0.10298303316531317,0.16499040067412768,0.29553435261232214,0.24126935825606063,0.18799249494956355,0.12558449363689544,0.14584559373214498,0.19648999815044213,0.06560538893190272,0.8552944107856545,0.2569794616286037,0.256791281022389,0.30883794160442923,0.2942301452559938,0.04829345076943558,0.04795813736312883,0.04769852108383848,0.442990345945448,0.7470241666803881,0.39736134388211325
p08_straight_main_005,0.3246833434043486,0.13952049325879265,0.19140112162095502,0.10668407076355038,0.23788082335029598,0.1229349959887052,0.2221820052553687,0.12227037089358342,0.159762905500345,0.31022957641367693,0.23379628968452487,0.1918243470154466,0.1480042243324596,0.182423279931548,0.24179788114309347,0.10910554885573961,0.8446727532823365,0.24261368081088994,0.24406727724441524,0.30852112096764517,0.3192701860584772,0.04838309461468981,0.047903225764857824,0.04762410958328787,0.5037265631864278,0.7292665143750738,0.38844531197918086
p08_straight_main_006,0.3542492359470558,0.1854585078823488,0.22466157865722253,0.15362645624883894,0.3630466800684473,0.19137415317663461,0.2712220502181019,0.1924241742805554,0.19667283770669367,0.2274679009789052,0.22932040355364952,0.1938247855817881,0.18232172321714574,0.26010152295810884,0.32863235173268146,0.19209493538984124,0.8454931140336885,0.23559705998998925,0.2315602589490827,0.3253079722959458,0.3314874106013447,0.04842138673176912,0.053694034760709455,0.04888377625915759,0.4695739824826396,0.9258660751390371,0.48737492569909735
p08_straight_main_007,0.3615555466731071,0.17871317938571574,0.22976813520132516,0.13547487749510945,0.37053902242240583,0.18907972779087745,0.277539043151825,0.17903108138321183,0.19901513017171046,0.24000158564010649,0.24977875277419215,0.19686589716712907,0.1887819868842853,0.2743849770554248,0.2971795589483517,0.1883323829849087,0.8475102676830237,0.24278633953639414,0.23809744413930023,0.33698618281889353,0.3349269865021432,0.04824650194750487,0.056348661376890555,0.048876395178683286,0.4889250375910926,0.9255937935101574,0.4872350943444203
p08_straight_main_008,0.34118965574421056,0.16334394789673395,0.1918331552629962,0.09386208318311438,0.36720557175761004,0.17808727075093964,0.2427971110254779,0.1671479777411607,0.18938254546274053,0.23430839459261432,0.22757222542285654,0.19055708997526766,0.1769971774556127,0.240675930058184,0.3176048359509329,0.17354328822167422,0.8387045149980186,0.24107251839063962,0.24263044195754074,0.3250325360995526,0.30691781352416925,0.04833287343597657,0.056219843152316186,0.048921194014444,0.4622032382387662,0.8689679523716329,0.4589445731930385
p08_straight_main_009,0.35924965720216684,0.16402108189258907,0.17881195571870218,0.10861730788127315,0.3587445940330987,0.193490323642092,0.27978235576654675,0.1865118118060955,0.19542766917738613,0.22854922711863357,0.22796267416903765,0.1970716288561717,0.18202590346739494,0.2681960615343496,0.291283577798624,0.17940035036898547,0.8488368287279832,0.24644034617423305,0.2440099833645002,0.31667466670176014,0.3102261026522792,0.0484008660047988,0.05588905928281679,0.049207542921404154,0.4519903941515445,0.8991286746968088,0.4741681088091065
p08_straight_main_010,0.38194772190701876,0.1667437819908419,0.20288205396942932,0.09517081217517459,0.3691908321409003,0.17924000926729694,0.2603304846755087,0.16658654616990748,0.19410732979736947,0.22992307028763848,0.2381076228282965,0.1955593722101017,0.18269850682497052,0.28203629677457787,0.282757177184082,0.17007759555794236,0.8426879493461316,0.2434203899633657,0.24206398454368153,0.3292142748445206,0.31326915262642147,0.0482837713628644,0.055558092456927104,0.0497133554349822,0.4993113980217946,0.8791228044872299,0.46441807996110607
p08_straight_main_011,0.338103395825224,0.18367738428812433,0.21726074350351063,0.13873908024676115,0.37015422160490274,0.19392738403638995,0.2680263952627714,0.18731841628554596,0.198095215581861,0.2317748895279939,0.2374777872153198,0.19344157511219331,0.188471680904175,0.25462523274330445,0.29495138474309907,0.189855234789368,0.8416057404450447,0.23351076321017622,0.2285092838529066,0.32842180975893615,0.33315378808167306,0.04820116342061159,0.056905406540740465,0.049826426285581815,0.4382464498340096,0.9253026187233608,0.48756452250447135
p08_straight_main_012,0.34288126991053447,0.1758239854486589,0.2222886456448488,0.13272080980703452,0.37290163322813025,0.194848477117133,0.268086740968032,0.1810280685556211,0.1981685730950879,0.21333797187090844,0.23221085193193414,0.19736976187484626,0.19287213817307056,0.34200930277848085,0.33364724051874123,0.18990994005166034,0.8477569499343958,0.24426116088060246,0.23934995683158594,0.33505136582979694,0.33422994492973734,0.04834361255072013,0.05702394735394392,0.05111200387841979,0.5056324972713796,0.9237485852053308,0.48743029454187525
p08_straight_main_013,0.380293202012244,0.18181055261053986,0.23332570231631947,0.15037798361599225,0.37892810811013916,0.19158112041485753,0.25732457132082825,0.18492871962433458,0.1975858167564166,0.22961557293968596,0.24070367646089133,0.19567523637533535,0.18891112785328812,0.3193255535989493,0.3394119863205562,0.19523029571938197,0.8501691656862075,0.2415771876925273,0.2376735325848907,0.3111270125373135,0.3162685928056941,0.048428083898031084,0.05715437020604676,0.049021759604208466,0.5182477802691569,0.9276655267446043,0.4883436431744064
p08_straight_main_014,0.38551733720198794,0.167521376951319,0.1852732051254606,0.13694842623128212,0.35655864994671754,0.18879073723532616,0.26529151064591366,0.17529373361970885,0.19331076843467934,0.25033389131369665,0.22791290797870872,0.1969706392985225,0.17820475303928893,0.26299215377998797,0.27150265660090084,0.15854089618793674,0.8446983125485049,0.24614303613215976,0.24199222875616688,0.3107270022004194,0.30461830442971954,0.04802442008705522,0.05147228143475334,0.048513619843862654,0.470768057521015,0.8931419453336709,0.4708277825887668
p08_straight_main_015,0.3350487409896265,0.14475684689884044,0.20228499269050032,0.12150690180830684,0.21933732292271033,0.13972883027747335,0.214787100227985,0.11510236728947817,0.166880427021365,0.251977954036576,0.22371825635624082,0.19630650834219981,0.13901962986766314,0.17135440062772214,0.2389872525807042,0.09645627317942126,0.8292790101780543,0.23456909747248292,0.23543764446867774,0.31992658215923925,0.32055021878998574,0.04849071519056261,0.0480911860008743,0.047625451530586047,0.44746264833026056,0.7455367464906415,0.3965810990106138
