uppercut_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p26_uppercut_right_main_001,0.18235464772619564,0.45383459066421494,0.2803062272911875,0.26464203487519783,0.21511486592638834,0.26499409789364314,0.048109359117535874,0.04801978206435069,0.048152013331726085,0.41193755921422903,0.8690801248754031,0.7319373551770508
p26_uppercut_right_main_002,0.18961618070157488,0.3840486155771831,0.23942183952467574,0.21997847723877245,0.21242790102276157,0.23358284201632662,0.04824511087684093,0.047771515087873494,0.04768233737604516,0.3484492747727637,0.7907757028015672,0.6580777743929261
p26_uppercut_right_main_003,0.21293995183721326,0.4332898099982341,0.3120719294787744,0.27679752532147195,0.24611790914733164,0.22380763220988936,0.04857482151940606,0.049838396124305226,0.047741788944542965,0.4520777737400209,0.8689632247328809,0.7438975894350228
p26_uppercut_right_main_004,0.16969153191526046,0.36377974777164135,0.21884102274890532,0.1956741347513679,0.18912098111952202,0.1864825763558041,0.049109499797350464,0.047730203838857524,0.04762095289924936,0.35173829596277384,0.6557606638784762,0.5645539535037655
p26_uppercut_right_main_005,0.19562633253362047,0.3921408882207779,0.26245687618283275,0.24442420992527847,0.22294183022185385,0.2703570327262853,0.048250688648668556,0.04786147611613019,0.04779358516583142,0.3784358876230888,0.8594227690021138,0.7151267045884062
p26_uppercut_right_main_006,0.18817513445429596,0.4059562119884436,0.260339273696805,0.22112219891724855,0.2184718239472451,0.24385491743211993,0.04830894684832736,0.049164058132227316,0.04764006630232186,0.47500655804427233,0.7093740992347575,0.6390638368776118
p26_uppercut_right_main_007,0.15601387897722746,0.3087015443657035,0.17920732060575267,0.15011199209014625,0.16979418944453198,0.22010376260748604,0.04999525578788292,0.04773812206671576,0.047619988780501374,0.34793916024359206,0.5535798507899914,0.49188764362607157
p26_uppercut_right_main_008,0.15405676197744475,0.33950247289384466,0.23338047528388778,0.16846041360793101,0.1864357092648671,0.21373411441901044,0.04821314731352021,0.04806373027519606,0.04762109074048265,0.47370969941438157,0.5224342638357962,0.5078168945093717
p26_uppercut_right_main_009,0.20748222340666217,0.42472134795854977,0.31090862462676494,0.282566217234553,0.24384874064152845,0.19110444360917134,0.04867825967701348,0.0506363440094371,0.047887644979014266,0.4390566917865909,0.8403828917523706,0.7199850317626366
p26_uppercut_right_main_010,0.1912823153504224,0.37456581950115153,0.24592314995171644,0.25781246565504856,0.20590140678096408,0.2274217820152117,0.048110920270565266,0.04779128783649573,0.04765797210214209,0.3246070886682866,0.8365103132523922,0.6829393458771604
p26_uppercut_right_main_011,0.17521303909416258,0.35448334389861025,0.23132921148650348,0.17954264900276584,0.1665037136302846,0.2230268143177943,0.0484062738613546,0.048257430309264014,0.04762100067668632,0.4067422139096866,0.6063996365872045,0.5465024097839492
p26_uppercut_right_main_012,0.18709660849511306,0.4008156805979122,0.2704757450908614,0.2567138803400959,0.21148925431498045,0.2322647244292376,0.04828794705260767,0.04789660619836778,0.04769689481887847,0.34210855164687215,0.8622072040582127,0.7061776083348105
p26_uppercut_right_main_013,0.21275017611659702,0.45081070957716207,0.32904076937885596,0.27334407359280233,0.234957029578473,0.22405194216522295,0.048638688091258354,0.04993945952631861,0.04778855550234508,0.45675769283601947,0.8747049087333233,0.7493207439641322
p26_uppercut_right_main_014,0.21887940382389312,0.4411752590738116,0.3318686926428366,0.2800283968120959,0.22951792802196697,0.19768738350678797,0.048571414174862444,0.05030645500263333,0.0478455207278666,0.4445255765636008,0.8605898256287551,0.7357705509092087
p26_uppercut_right_main_015,0.21529597136719048,0.44788325995522554,0.3188129031690198,0.27748203928166193,0.21883363475146247,0.24886927051292837,0.04848499076761609,0.04963258807870525,0.04777534993958977,0.4585637961999711,0.8760932208262522,0.7508343934383678
p26_uppercut_right_main_016,0.17495873066828171,0.4759253008209529,0.2702190337926019,0.26193397972030497,0.1969429705156338,0.2636799861067803,0.048470348854177545,0.04778956986481619,0.047692650108277466,0.39211150557230645,0.8586643148181753,0.7186984720444146
p26_uppercut_right_main_017,0.18802947748369042,0.38358263502122486,0.2642782630566619,0.25071739810340643,0.19898999337044582,0.2584427729694204,0.04838797805753904,0.04790680982253639,0.04763817523216794,0.3399255345888349,0.8586220202042816,0.7030130745196476
p26_uppercut_right_main_018,0.22795717518693986,0.41957749978326336,0.32543204754647814,0.272990438963423,0.215492189895892,0.20209168583929418,0.048599669014129855,0.049996134551162995,0.047759403029730155,0.435788965093043,0.8432625574978749,0.7210204797764252
p26_uppercut_right_main_019,0.2202092599681012,0.40844337680928167,0.2875956983641097,0.2543597175487282,0.19990510656490518,0.22477224380511523,0.04843492832725586,0.04977241031277088,0.04763244248317608,0.4158953578133799,0.8062900450861191,0.6891716389042973
p26_uppercut_right_main_020,0.19067731676157249,0.3776354185721812,0.2501731973347961,0.24199227577421759,0.19184543524772316,0.2509422956425419,0.04822722776801744,0.04790156793327259,0.04767149606923528,0.35608723210747983,0.8080987407353116,0.6724952881469621
p26_uppercut_right_main_021,0.20160074702449413,0.41747606983798835,0.2630022909353406,0.25692054039553525,0.19999373956943375,0.2550421696511792,0.0482824688242275,0.04785486339130354,0.04766981678195359,0.38124675585692386,0.845594198192028,0.7062899654914967
p26_uppercut_right_main_022,0.1874198070497935,0.4137851882548169,0.22408482147741138,0.2126664667606934,0.18278141377167895,0.24976435172012001,0.04816806640055528,0.0478180349474519,0.047632710113505596,0.35332723282037753,0.762577439660925,0.6398023776087607
p26_uppercut_right_main_023,0.2284017328076256,0.40178107217156145,0.32527023975457253,0.2720810743700606,0.20619426533218635,0.20463764040798443,0.04851893917220503,0.050410051253925135,0.04774899586328915,0.42250966074373136,0.8381646866897471,0.7134681789059424
p26_uppercut_right_main_024,0.21416978710341034,0.42457650216743803,0.3418640043897172,0.2745207271145426,0.2103957732038669,0.2142688212393386,0.0485431599088744,0.05072379297038385,0.047798731041596855,0.44865397531896206,0.8483400453021981,0.7284342243072273
p26_uppercut_right_main_025,0.1924661806633085,0.42566204211176845,0.27549915636628536,0.24367757836394066,0.19781986748074276,0.2413382082481777,0.04834887808970961,0.04786266041059148,0.0476326825950031,0.3784736020987579,0.8314955385800188,0.6955889576356404
p26_uppercut_right_main_026,0.22433299351688704,0.40421949004775026,0.3423985512969917,0.2675584341256066,0.20848974843548218,0.2011230808493012,0.05027961473608216,0.04955700411050473,0.0477593268774917,0.4403129940735978,0.8311622809669698,0.7139074948989581
p26_uppercut_right_main_027,0.06835009427297858,0.23721303431215518,0.13744579489880335,0.10179202241262889,0.08017501446433214,0.08803198274242549,0.04937345225685945,0.04811096122687514,0.047621670315638256,0.40991368991540256,0.08607170466708458,0.18322430024157996
