jap|p12_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p12_jap_main_001,0.2568450966399071,0.502423803887867,0.3430960983066802,0.3054915066033294,0.22207790885351403,0.26293271829654924,0.05021105894368928,0.04848277809711427,0.0476659779868964,0.5596848984041277,0.8948578453060947,0.6409453251434005
p12_jap_main_002,0.3100300908865041,0.5112125265583318,0.3646319973720546,0.3319767877850996,0.23296766264462923,0.3133680776519866,0.05160502146652314,0.04964066896637162,0.047670959168981265,0.6755589042083239,0.916574737939292,0.6564945172474158
p12_jap_main_003,0.308860442732471,0.513095828563656,0.3597399720902955,0.31685366188603326,0.21876716452219885,0.2962944672198173,0.05085155794414232,0.050424158274445914,0.04779581623687964,0.6350857855903252,0.9066439516270544,0.6497780136212717
p12_jap_main_004,0.2893544376291636,0.502922497160321,0.3200698722711633,0.3096783922210665,0.1793429189205777,0.2645411649846978,0.07688237830379566,0.06366401207990083,0.04762761263936254,0.5186445869586603,0.8522657511223134,0.6156852294095896
p12_jap_main_005,0.3162098258338666,0.5090481071727686,0.3019716446011314,0.28298744169161427,0.2121953491913718,0.23738723873262604,0.04851888496712836,0.04795517566151092,0.04763896666257521,0.5366670643593227,0.857943760763471,0.6149471852328829
p12_jap_main_006,0.2952561651106581,0.5002975896119736,0.35747301458996505,0.313592460062165,0.22561327371541912,0.2731035576096986,0.052625261000190014,0.048240215736505186,0.04772985462350601,0.6091745494761198,0.8980692296360443,0.6431205254661825
p12_jap_main_007,0.2988904530327742,0.4994609412558555,0.3411815327150598,0.2934692825783435,0.20838471754612703,0.27383100945737443,0.0504285890902204,0.04870735197653312,0.04778425328134376,0.5781638441372896,0.8780010315439336,0.6292129276737134
p12_jap_main_008,0.3055512385839281,0.5074948456465995,0.34234687464481484,0.3371130285671926,0.2245227391267015,0.30986542628132907,0.047838177748913455,0.04968737068803866,0.047683000300905234,0.6510757881701426,0.9117242172411322,0.6531131632752041
p12_jap_main_009,0.31524689426740976,0.5091784331386915,0.3355007665061053,0.30706494559949976,0.21909482411741052,0.2951656574746833,0.047748073718781286,0.050331928709277746,0.04813773290941538,0.5911999214377879,0.9185084594091509,0.6580555001991889
p12_jap_main_010,0.3107412164500692,0.5047072679424842,0.3186138370025815,0.2893115013314818,0.2366456063040975,0.30633153875650876,0.05252245918058707,0.049264673525582184,0.04763536265186124,0.5850080872031016,0.9120621963101724,0.6532229394747954
