hook_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p26_hook_right_main_001,0.255048874,0.454704685,0.277699161,0.286665243,0.209841101,0.24357436,0.053509347,0.051273275,0.047856364,0.495526942,0.810812822,0.716227058,0.56306055,
p26_hook_right_main_002,0.059816577,0.297412702,0.112598438,0.079744057,0.103358086,0.049603851,0.054554924,0.048163893,0.047619132,0.443428667,0.013215349,0.142279344,0.685290645,0.123279436
p26_hook_right_main_003,0.098726702,0.303751405,0.151022268,0.11833002,0.118064663,0.079143987,0.053056844,0.048289073,0.047621264,0.516695534,0.083921115,0.21375344,0.562011209,
p26_hook_right_main_004,0.060896231,0.30720687,0.114104367,0.08565546,0.102035803,0.03729008,0.055809985,0.048728369,0.047619301,0.434171442,0.019390707,0.143824927,,
p26_hook_right_main_005,0.06614895,0.2947881,0.108047808,0.086755163,0.106099008,0.05183417,0.055441282,0.048121404,0.047619551,0.440700452,0.023983837,0.148998821,,
p26_hook_right_main_006,0.264096939,0.47218972,0.305469879,0.27404924,0.207553913,0.245068751,0.05364883,0.050293725,0.047809066,0.526508242,0.809872387,0.724863143,,
p26_hook_right_main_007,0.116441238,0.337499164,0.128894901,0.090356585,0.070230153,0.162257029,0.055804784,0.047905134,0.04761925,0.435588328,0.179093396,0.256041875,,
p26_hook_right_main_008,0.155234638,0.409961645,0.219930731,0.194545261,0.183193221,0.155043784,0.057981567,0.050607822,0.047655379,0.495699521,0.467668895,0.476078083,,
p26_hook_right_main_009,0.26484779,0.457992847,0.280831606,0.254254437,0.191401421,0.268342111,0.053432042,0.050044418,0.047713662,0.534149989,0.760047007,0.692277902,,
p26_hook_right_main_010,0.267485423,0.463310528,0.29624878,0.267828017,0.193672688,0.265122365,0.053520312,0.049776752,0.047700283,0.548210895,0.777712008,0.708861674,,
p26_hook_right_main_011,0.079991523,0.306377535,0.098232223,0.083995169,0.059378648,0.120681059,0.060016006,0.048016875,0.04761912,0.452029779,0.03109315,0.157374139,,
p26_hook_right_main_012,0.247350974,0.483304163,0.2693152,0.282634327,0.206945369,0.257781093,0.056437953,0.051940088,0.047780009,0.496755323,0.817903913,0.721559336,,
p26_hook_right_main_013,0.260123947,0.419183018,0.262228917,0.234661419,0.191505295,0.265695754,0.053180274,0.049537915,0.047658089,0.566778085,0.665606443,0.635957936,,
p26_hook_right_main_014,0.123968492,0.402977029,0.183820295,0.182459785,0.123483878,0.122202014,0.057474145,0.0479307,0.047619122,0.429370018,0.378623189,0.393847238,,
p26_hook_right_main_015,0.280658535,0.455449677,0.317836373,0.271283887,0.203041172,0.27354944,0.052551615,0.049769517,0.047748049,0.600146246,0.773146204,0.721246217,,
p26_hook_right_main_016,0.228328689,0.431348196,0.233573114,0.198645112,0.159824872,0.218596678,0.055676231,0.050676774,0.047631858,0.522093517,0.563231608,0.550890181,,
p26_hook_right_main_017,0.279242927,0.443415633,0.283363574,0.26157493,0.204847835,0.28219512,0.053034452,0.049635455,0.047673877,0.59465036,0.738457154,0.695315115,,
p26_hook_right_main_018,0.289764053,0.434393725,0.259543871,0.256675645,0.214654521,0.245436861,0.053174664,0.050155179,0.047643254,0.550568231,0.725723069,0.673176617,,
p26_hook_right_main_019,0.259402516,0.46411326,0.269954938,0.274603457,0.196238058,0.24223204,0.055892249,0.050494386,0.047695915,0.498759358,0.783575116,0.698130389,,
p26_hook_right_main_020,0.241777029,0.460381515,0.254857008,0.230893841,0.18593749,0.261202638,0.056366297,0.051296645,0.047723015,0.521145944,0.703945211,0.649105431,,
p26_hook_right_main_021,0.256369034,0.412337898,0.271845137,0.220316462,0.184421265,0.257188055,0.053598886,0.049256221,0.047654737,0.587193869,0.620417036,0.610450086,,
p26_hook_right_main_022,0.262931199,0.450686065,0.277717632,0.240446844,0.199551215,0.259818665,0.053909865,0.04794916,0.047647633,0.536298727,0.739312075,0.678408071,,
p26_hook_right_main_023,0.260244466,0.457775827,0.257600933,0.253106725,0.196033169,0.251079971,0.056029676,0.051148897,0.047639841,0.514723285,0.740826228,0.672995345,,
p26_hook_right_main_024,0.267693663,0.427055827,0.285920202,0.243078928,0.185705725,0.253964347,0.052319446,0.049987104,0.047638687,0.562085931,0.693509406,0.654082363,,
p26_hook_right_main_025,0.276868328,0.447068614,0.298055339,0.270306076,0.204945729,0.237731851,0.053938263,0.049748285,0.047789266,0.546697116,0.76361004,0.698536163,,
p26_hook_right_main_026,0.268323969,0.46209577,0.272273715,0.268464528,0.202934131,0.238940379,0.054813825,0.050438199,0.047731396,0.508800677,0.777881409,0.697157189,,
p26_hook_right_main_027,0.274820624,0.475345273,0.295405333,0.292576151,0.222831591,0.219385837,0.0533418,0.050160683,0.049279691,0.558983468,0.781365021,0.714650555,,
p26_hook_right_main_028,0.289745685,0.461794317,0.297867506,0.271651617,0.220014658,0.238975721,0.05323107,0.049779205,0.047711431,0.566916503,0.776469637,0.713603697,,
p26_hook_right_main_029,0.255931208,0.445638016,0.254253576,0.229804086,0.102722072,0.249976704,0.054734849,0.047785715,0.047622114,0.403649559,0.730762759,0.632628799,,
p26_hook_right_main_030,0.293019553,0.458454354,0.268030653,0.280680655,0.210247991,0.220625234,0.054601504,0.049941621,0.047791965,0.509991129,0.780711455,0.699495357,,
p26_hook_right_post_001,0.228401282,0.402356596,0.247112376,0.209866059,0.17892545,0.217343545,0.053097667,0.048649435,0.047631702,0.55585025,0.552652092,0.55361154,,
p26_hook_right_post_002,0.271326515,0.449425634,0.304500234,0.245499412,0.213963611,0.268087615,0.052887227,0.049383482,0.047653982,0.593173533,0.737700087,0.694342121,,
p26_hook_right_post_003,0.239243963,0.457902913,0.243148372,0.260187017,0.112317856,0.231318652,0.055226247,0.047791237,0.047797485,0.398757153,0.735174792,0.6342495,,
p26_hook_right_post_004,0.240219008,0.472675924,0.291933428,0.267404983,0.208220995,0.219640257,0.055311577,0.052015982,0.048911371,0.483053348,0.790203731,0.698058616,,
p26_hook_right_post_005,0.25243635,0.465018307,0.298927885,0.269198953,0.217278976,0.232824365,0.055663588,0.051155685,0.048140863,0.488449678,0.820528671,0.720904973,,
p26_hook_right_post_006,0.260501172,0.467480421,0.293299729,0.273933195,0.216159339,0.225733603,0.054766309,0.051972204,0.048262935,0.48103321,0.824221599,0.721265082,,
p26_hook_right_post_007,0.271986858,0.467945751,0.319178322,0.272450579,0.206028032,0.249831797,0.053702,0.05100277,0.048229967,0.545860178,0.806680823,0.72843463,,
p26_hook_right_post_008,0.277857471,0.467912601,0.289613628,0.271274917,0.210553507,0.227495128,0.055582181,0.051359149,0.047846222,0.494991984,0.809070283,0.714846793,,
p26_hook_right_post_009,0.256704109,0.476509785,0.263796358,0.234469584,0.20392829,0.224666506,0.05636497,0.050708369,0.047678915,0.48260142,0.749392682,0.669355304,,
p26_hook_right_post_010,0.291697949,0.472808202,0.301841994,0.268920237,0.216177423,0.223358432,0.05348576,0.050056447,0.049602843,0.52928256,0.798647323,0.717837894,,
p26_hook_right_pre_001,0.212982981,0.483399314,0.240130453,0.24205057,0.211516232,0.252479212,0.05615227,0.050645186,0.048070234,0.464484396,0.765830872,0.675426929,,
p26_hook_right_pre_002,0.238391108,0.448917221,0.271691273,0.288101142,0.204836919,0.198125016,0.052970901,0.049241105,0.047689163,0.468573594,0.772564894,0.681367504,,
p26_hook_right_pre_003,0.045572021,0.270739718,0.097834915,0.074330434,0.062835352,0.056836395,0.056906358,0.047839559,0.047619169,0.374585258,0.005815548,0.116446461,,
p26_hook_right_pre_004,0.223643505,0.467319944,0.287994013,0.264480887,0.21841459,0.178612899,0.055068574,0.050319127,0.048038588,0.439566795,0.788201001,0.683610739,,
p26_hook_right_pre_005,0.220710544,0.45741994,0.29066062,0.254222246,0.209568095,0.159516653,0.054839965,0.050110855,0.049267642,0.445791364,0.737666324,0.650103836,,
p26_hook_right_pre_006,0.209448996,0.488244281,0.298150381,0.266292522,0.227887694,0.169762392,0.05647637,0.05173561,0.048035842,0.451991847,0.788608491,0.687623498,,
p26_hook_right_pre_007,0.269328634,0.469153765,0.314404294,0.274994302,0.245392468,0.21822651,0.05801895,0.049446155,0.047849406,0.559018541,0.794600203,0.723925705,,
p26_hook_right_pre_008,0.253039031,0.470852705,0.310871955,0.276888781,0.231132534,0.20086552,0.053175068,0.049336641,0.048489681,0.546735953,0.770319998,0.703244785,,
p26_hook_right_pre_009,0.05359413,0.308732787,0.096753244,0.072904156,0.053913973,0.045813412,0.057295679,0.047884991,0.04761905,0.355514607,0.026014747,0.124864705,,
p26_hook_right_pre_010,0.186625172,0.407045919,0.223601184,0.256881669,0.103007188,0.177067,0.055990543,0.047761114,0.047626006,0.308753838,0.686959681,0.573497928,,
AVG,0.222180212,0.429397502,0.249839763,0.228607895,0.178255465,0.205042897,0.054881304,0.049745352,0.047883868,0.497327733,0.62585483,0.587296701,,
