hook_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p11_hook_left_main_001,0.370353548,0.488125353,0.2741274,0.304067092,0.279520173,0.257834786,0.053742869,0.049799502,0.047720079,0.601207491,0.873364366,0.791717304,0.769011025,0.126097463
p11_hook_left_main_002,0.359651523,0.492437945,0.275673096,0.299530404,0.285548326,0.256331814,0.050552562,0.049589411,0.047715214,0.606355243,0.870088333,0.790968406,0.767379667,
p11_hook_left_main_003,0.328879371,0.445731302,0.2658903,0.260232618,0.247832074,0.211926051,0.052660349,0.048471848,0.047619469,0.5206129,0.779757987,0.702014461,0.641282204,
p11_hook_left_main_004,0.357672622,0.473708828,0.266022694,0.284555159,0.275307717,0.253392466,0.051151704,0.050164885,0.047724015,0.581585303,0.842025724,0.763893597,,
p11_hook_left_main_005,0.35499824,0.465620396,0.27983498,0.287759855,0.261575675,0.239714421,0.052654872,0.052139805,0.047637699,0.537450643,0.870910244,0.770872364,,
p11_hook_left_main_006,0.362335748,0.46179128,0.275217793,0.27448284,0.257548821,0.245041506,0.052128285,0.050413723,0.047630845,0.538201294,0.857202764,0.761502323,,
p11_hook_left_main_007,0.364633427,0.446385383,0.282572252,0.291521427,0.283360643,0.269512909,0.051213681,0.051016076,0.048229634,0.561563535,0.904172369,0.801389719,,
p11_hook_left_main_008,0.342627612,0.449261023,0.260799438,0.277274198,0.267219838,0.255381337,0.052468666,0.049469958,0.047642662,0.553218196,0.832310258,0.74858264,,
p11_hook_left_main_009,0.352879751,0.457623274,0.279890616,0.268029452,0.269348515,0.255274893,0.051164375,0.049887594,0.047679801,0.565186817,0.844458425,0.760676943,,
p11_hook_left_main_010,0.366054408,0.469044995,0.291961481,0.261621673,0.257334542,0.233354897,0.052609352,0.049668453,0.047622158,0.537379167,0.855306536,0.759928325,,
p11_hook_left_main_011,0.367932969,0.448288518,0.271041864,0.286435336,0.274392751,0.260829423,0.052659518,0.048595708,0.047655095,0.578745953,0.855457713,0.772444185,,
p11_hook_left_main_012,0.362441638,0.480811175,0.302109664,0.32654155,0.301853446,0.260736196,0.052622147,0.056004576,0.048272241,0.613957826,0.921869978,0.829496333,,
p11_hook_left_main_013,0.345975874,0.458308163,0.272044507,0.269968973,0.281195569,0.249449037,0.05194127,0.049608915,0.047718863,0.558756044,0.846029925,0.759847761,,
p11_hook_left_main_014,0.334514693,0.459819553,0.287325451,0.252980918,0.27423422,0.222961111,0.052301772,0.049449625,0.04766301,0.508726051,0.857564929,0.752913266,,
p11_hook_left_main_015,0.354072762,0.443058191,0.269636273,0.281475564,0.278767966,0.243176788,0.051086553,0.049779934,0.047626766,0.557957453,0.842904082,0.757420094,,
p11_hook_left_main_016,0.365277416,0.465884964,0.272217565,0.267975965,0.280828027,0.260433218,0.052894403,0.048066384,0.047697841,0.577420364,0.851524296,0.769293116,,
p11_hook_left_main_017,0.359245966,0.484733507,0.279659304,0.273164064,0.283054816,0.252751878,0.051207988,0.047879669,0.047680726,0.61806141,0.826873965,0.764230198,,
p11_hook_left_main_018,0.343517642,0.449335403,0.280368344,0.254297681,0.278337206,0.225605932,0.053064413,0.051142386,0.047623958,0.546943908,0.815194184,0.734719101,,
p11_hook_left_main_019,0.371826634,0.480088098,0.278349473,0.279210434,0.285746929,0.257234442,0.050854195,0.049544113,0.047930731,0.571388464,0.89076765,0.794953894,,
p11_hook_left_main_020,0.36751007,0.437349066,0.311553074,0.2699698,0.277619296,0.252629904,0.052698405,0.04980022,0.047718344,0.591330479,0.854410602,0.775486565,,
p11_hook_left_main_021,0.369364165,0.443814575,0.289594939,0.258989506,0.281302779,0.249097717,0.051471231,0.049459318,0.047799404,0.560218788,0.858405142,0.768949236,,
p11_hook_left_main_022,0.354958064,0.436118764,0.290675049,0.245797554,0.280469179,0.242439759,0.051399908,0.048999098,0.04768082,0.559896227,0.827867876,0.747476381,,
p11_hook_left_main_023,0.341315439,0.455700902,0.278810467,0.265882998,0.283345202,0.2363923,0.052058766,0.04869761,0.047645122,0.547226012,0.847889352,0.75769035,,
p11_hook_left_main_024,0.349562762,0.483087255,0.293060657,0.274633575,0.271924562,0.226829555,0.053898012,0.048975311,0.048113109,0.527740499,0.890336161,0.781557462,,
p11_hook_left_main_025,0.36087523,0.450953508,0.281566304,0.283582296,0.284113168,0.265798907,0.053866063,0.047845869,0.047761593,0.580516875,0.87474638,0.786477529,,
p11_hook_left_main_026,0.358328526,0.471479855,0.286960588,0.265078064,0.27689981,0.257797748,0.051187837,0.048324044,0.047790022,0.572298499,0.864823983,0.777066338,,
p11_hook_left_main_027,0.356515698,0.465820691,0.275748431,0.260197063,0.28069066,0.262843399,0.051788734,0.048631494,0.04771582,0.577141953,0.846561875,0.765735898,,
p11_hook_left_main_028,0.359358755,0.451358743,0.295834239,0.254201584,0.272044678,0.2540748,0.052754089,0.049567938,0.047807737,0.56880034,0.843346721,0.760982807,,
p11_hook_left_main_029,0.362202144,0.461464695,0.296037403,0.276140518,0.272286501,0.26467834,0.054011311,0.048005201,0.04771549,0.596086527,0.857731459,0.77923798,,
p11_hook_left_main_030,0.357030742,0.471702596,0.290221182,0.266068178,0.288442938,0.238389928,0.053645055,0.052759201,0.047826372,0.533769743,0.889536095,0.782806189,,
