hook_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p12_hook_right_main_001,0.328133256,0.40524538,0.336959947,0.328590363,0.299737187,0.300045831,0.048715176,0.047706252,0.05114262,0.698370868,0.87334862,0.820855295,0.73564064,
p12_hook_right_main_002,0.295890064,0.379747841,0.275285565,0.289121045,0.264825981,0.242188787,0.048702754,0.047741731,0.047660065,0.631100204,0.724968622,0.696808097,0.786295934,0.010161721
p12_hook_right_main_003,0.245907975,0.345682187,0.231750378,0.280315751,0.102797044,0.177699628,0.048810574,0.047748645,0.047619798,0.50496481,0.528539516,0.521467104,0.776134213,
p12_hook_right_main_004,0.303833778,0.390185613,0.226395842,0.303003509,0.141775775,0.224179025,0.049186776,0.047828683,0.047623206,0.547871062,0.642353718,0.614008921,,
p12_hook_right_main_005,0.255248783,0.362671834,0.257806376,0.308883012,0.152114933,0.223144461,0.049101698,0.047837404,0.047621692,0.522172838,0.670427166,0.625950868,,
p12_hook_right_main_006,0.340054498,0.481745298,0.28502085,0.269629803,0.323029075,0.284418256,0.048269747,0.047762622,0.04837146,0.684395253,0.834237729,0.789284986,,
p12_hook_right_main_007,0.27947613,0.383532216,0.265458661,0.326515666,0.162098976,0.242538856,0.049092596,0.04777601,0.047625728,0.551773399,0.719619051,0.669265355,,
p12_hook_right_main_008,0.318915077,0.449128057,0.277493592,0.313560699,0.21727643,0.268951627,0.049128496,0.048107454,0.047658823,0.635164404,0.771479637,0.730585067,,
p12_hook_right_main_009,0.335502787,0.484036612,0.29315868,0.281408048,0.338366362,0.296494027,0.04823336,0.04915458,0.049429462,0.698293368,0.862796912,0.813445849,,
p12_hook_right_main_010,0.35934626,0.479806218,0.291429824,0.297174245,0.308140247,0.280480397,0.048290339,0.047894494,0.048219832,0.724965958,0.817112166,0.789468304,,
p12_hook_right_main_011,0.280082853,0.390658167,0.282948856,0.317920326,0.148472482,0.220570059,0.04889445,0.047713477,0.047625742,0.521337489,0.730490184,0.667744376,,
p12_hook_right_main_012,0.359014839,0.482717221,0.278002801,0.284418122,0.323706532,0.289493092,0.048286696,0.048083228,0.048516598,0.713360814,0.829158293,0.79441905,,
p12_hook_right_main_013,0.338380996,0.461818241,0.283521451,0.295620832,0.318527497,0.285607441,0.048275087,0.047776833,0.047930067,0.713210618,0.816140735,0.7852617,,
p12_hook_right_main_014,0.283951797,0.411014537,0.291836109,0.344221525,0.207291569,0.292248219,0.049412669,0.047921163,0.047623199,0.629039798,0.796287149,0.746112944,,
p12_hook_right_main_015,0.270141541,0.380637053,0.254037278,0.302353819,0.168055491,0.246606004,0.048920418,0.047804706,0.047623038,0.512581816,0.72611289,0.662053568,,
p12_hook_right_main_016,0.264738184,0.372544802,0.272454297,0.32280574,0.15561693,0.235028911,0.048872039,0.04776404,0.047637321,0.555309136,0.690890998,0.650216439,,
p12_hook_right_main_017,0.339391713,0.482033011,0.289922198,0.278287732,0.316347007,0.288343905,0.048362242,0.0480554,0.048541144,0.68725805,0.841647495,0.795330661,,
p12_hook_right_main_018,0.354005203,0.476107904,0.285931406,0.270027247,0.333665128,0.292700257,0.048173035,0.048398705,0.048211466,0.691167879,0.852344211,0.803991312,,
p12_hook_right_main_019,0.300447174,0.389758424,0.265584796,0.315249061,0.169291139,0.240738684,0.04880258,0.047779417,0.047625041,0.53354697,0.754344226,0.688105049,,
p12_hook_right_main_020,0.360101399,0.493351478,0.298640546,0.27463332,0.33978939,0.294555416,0.048217246,0.049626086,0.048933918,0.709993219,0.867307173,0.820112987,,
p12_hook_right_main_021,0.312787283,0.410542769,0.277520033,0.308067242,0.321895953,0.266531747,0.048767585,0.04771636,0.049250831,0.630144152,0.84774314,0.782463444,,
p12_hook_right_main_022,0.355420158,0.504117179,0.302555515,0.270565697,0.358976634,0.319885889,0.048178892,0.049310373,0.056244048,0.694713364,0.919964302,0.85238902,,
p12_hook_right_main_023,0.268027998,0.392425239,0.232514544,0.307536636,0.21524374,0.246869039,0.048639661,0.047777294,0.04762892,0.569847536,0.703743617,0.663574792,,
p12_hook_right_main_024,0.289519888,0.382654948,0.261172061,0.324177281,0.16845134,0.246158853,0.049015088,0.047773111,0.04764463,0.547337033,0.730891792,0.675825364,,
p12_hook_right_main_025,0.374769558,0.501551189,0.295634276,0.283114116,0.337682771,0.295581251,0.048267849,0.050895713,0.049957433,0.718649093,0.872348848,0.826238922,,
p12_hook_right_main_026,0.294939812,0.385644493,0.265408883,0.335650843,0.176623085,0.25398603,0.049146508,0.047873233,0.047624304,0.580806211,0.732629749,0.687082688,,
p12_hook_right_main_027,0.268728071,0.421178261,0.267772125,0.31418443,0.214753484,0.269891575,0.048865694,0.0478264,0.047660075,0.591928954,0.759592241,0.709293255,,
p12_hook_right_main_028,0.357769713,0.507242108,0.272581617,0.267786818,0.369843249,0.32412618,0.04956012,0.060572339,0.057377214,0.643771103,0.940366172,0.851387651,,
p12_hook_right_main_029,0.300290879,0.388378887,0.270995537,0.316492446,0.184150794,0.248481206,0.049129471,0.047827307,0.047626607,0.546984617,0.758948596,0.695359403,,
p12_hook_right_main_030,0.377265399,0.492485902,0.302661741,0.267694062,0.351103829,0.309218311,0.048189368,0.051013712,0.051966126,0.70251238,0.90051859,0.841116727,,
p12_hook_right_post_001,0.376123272,0.480084047,0.272335984,0.260022202,0.33926642,0.327088498,0.048285976,0.050676752,0.053998669,0.679858295,0.882483452,0.821695905,,
p12_hook_right_post_002,0.372321795,0.485946268,0.287723241,0.285781966,0.337324171,0.319369386,0.048218675,0.05084588,0.051469918,0.712540191,0.88420386,0.832704759,,
p12_hook_right_post_003,0.289233273,0.385656642,0.258326049,0.316556645,0.166121621,0.237551898,0.04905181,0.047774378,0.047623784,0.549597415,0.709098846,0.661248417,,
p12_hook_right_post_004,0.355791835,0.492664645,0.308705361,0.316780419,0.364995778,0.341658464,0.050143992,0.058585881,0.051428642,0.769172137,0.913159846,0.869963534,,
p12_hook_right_post_005,0.315488593,0.487956256,0.312205065,0.304299357,0.35026675,0.335191729,0.049813464,0.054825729,0.051411816,0.728179597,0.903544823,0.850935255,,
p12_hook_right_post_006,0.320930298,0.443106227,0.309558342,0.317887181,0.314362111,0.307963077,0.048562731,0.047940348,0.048657595,0.69515327,0.877754747,0.822974304,,
p12_hook_right_post_007,0.267127202,0.391403818,0.257975008,0.310119965,0.137973739,0.225292477,0.048855971,0.047823162,0.047630517,0.526423015,0.678006618,0.632531537,,
p12_hook_right_post_008,0.371837303,0.479813302,0.31819639,0.286430446,0.334213012,0.319150841,0.048239092,0.05142944,0.052718254,0.707074906,0.911775972,0.850365653,,
p12_hook_right_post_009,0.344276208,0.481076636,0.324061689,0.328926994,0.346588576,0.31228709,0.050122831,0.056147309,0.047900339,0.777707286,0.879719296,0.849115693,,
p12_hook_right_post_010,0.308000249,0.396193778,0.242503546,0.3146734,0.158449418,0.244344303,0.048998188,0.047769449,0.047660943,0.517556693,0.737367537,0.671424284,,
p12_hook_right_pre_001,0.372647603,0.464954288,0.305763982,0.266803414,0.320851874,0.320600205,0.048202932,0.04886959,0.052819126,0.683363637,0.888040696,0.826637578,,
p12_hook_right_pre_002,0.379468862,0.480847827,0.330596925,0.270023654,0.329256818,0.31730716,0.048230758,0.049234765,0.052149311,0.714855988,0.900600023,0.844876812,,
p12_hook_right_pre_003,0.274372627,0.387675932,0.285923842,0.324753398,0.192639596,0.25459471,0.048848871,0.047826639,0.047650851,0.556762793,0.772798564,0.707987833,,
p12_hook_right_pre_004,0.375804219,0.465281917,0.288876587,0.276904518,0.320447165,0.31401165,0.048259178,0.047917208,0.049668273,0.701505662,0.863201248,0.814692572,,
p12_hook_right_pre_005,0.372010185,0.468789065,0.305202036,0.276096762,0.316824454,0.308559192,0.048273442,0.049819224,0.050456394,0.712263413,0.855397697,0.812457411,,
