hook_right|p06_Global|hook_right_001,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p06_hook_right_main_001,0.22975443925766448,0.09751957379863772,0.11229569172940734,0.0475021578300376,0.2675599962076345,0.06527648682395862,0.17239227201412302,0.16499182555044442,0.15261512618774606,0.26292167961465385,0.21605998530748308,0.1623376074983304,0.14954768769299479,0.17268812253726415,0.006447243972117646,0.14721880034993357,0.9322256102799585,0.3325530102708143,0.35263838172447703,0.3606337204315505,0.3237263928959676,0.0683258746592973,0.05291891015094092,0.04762614539014349,0.41438971407583247,0.6362861120474503,0.34195612871879694
p06_hook_right_main_002,0.2927470072605094,0.12103685433483376,0.13812905718102628,0.08703575857668104,0.22697486884229137,0.015435073221264584,0.1258330329681026,0.1087960352127771,0.16273644245564717,0.290871929167713,0.2145536163860026,0.12577474986924922,0.11961799258488362,0.17994642856979498,0.00469321664566648,0.14081943074600003,0.9313834835378353,0.32952142618463737,0.33964379096551256,0.31915662897532654,0.2691267130283915,0.05600563388538234,0.048616773493706106,0.047623680786971434,0.4845393675531359,0.5774307291508761,0.3125272049689238
p06_hook_right_main_003,0.16019098597800624,0.05804834017404853,0.10009100609157699,0.03222470406072693,0.15736453561945343,0.0420326398942525,0.08113765728212403,0.06608626901380787,0.09862123440998452,0.25713264635398553,0.1860560656964502,0.11986690359354109,0.0908039181368379,0.18577319032902145,0.00781217020982723,0.14540245989567468,0.8300005658733683,0.21963533090405246,0.23072853184019312,0.29217038751492164,0.2909548488121324,0.05927563389844843,0.04820018258209167,0.04761909450437339,0.40080357303288683,0.4163862375253543,0.23200266601486386
p06_hook_right_main_004,0.2197869624085858,0.09810285878449469,0.08952530807981271,0.041738853844416425,0.18678960740060113,0.04756433473339889,0.10074956277609462,0.09115010041828224,0.13139451894767934,0.2791338255128875,0.23836717368569862,0.17067097838056616,0.11873670327109778,0.16456096478976306,0.006316952811985767,0.14172061458195165,0.8687492521589611,0.26220441401931527,0.27398681838523675,0.34296234587762237,0.35063597310387423,0.06070394784938156,0.048437057965413644,0.047619367859862906,0.3773787259160754,0.5574603666439663,0.30253986725191456
p06_hook_right_main_005,0.32085644781200606,0.14450476996730371,0.14635133107229353,0.12260435490618278,0.26245090507285307,0.020206216637728664,0.11480971051473139,0.12558145646309743,0.18070721663235872,0.3104022993522489,0.252200965823885,0.14562137855703644,0.14359484918710433,0.1664473607304582,0.005875737139425094,0.12746031639078778,0.9477518555153873,0.3448521709247193,0.353663326057736,0.3493413137644613,0.31571146946882267,0.05631319038978773,0.04885496695154701,0.04764877085210253,0.4814973982363915,0.6642646908952934,0.35595673087369795
p06_hook_right_main_006,0.3205430697854653,0.10882871537205956,0.09844386929302994,0.09440795069199334,0.23514252186025306,0.015883192015337128,0.0771447795134145,0.0886169178641182,0.15951304136237326,0.2796188483196297,0.21656640484061568,0.11983591891979102,0.1226883568985235,0.16749978237310154,0.005256112497145417,0.10700204331749277,0.9293162326834103,0.3289899187409072,0.33215765389695123,0.31095030126276607,0.26761637781241865,0.05501424642064072,0.04840043151082335,0.047624927639562026,0.47193613390967765,0.5472719626626882,0.2974484451511251
p06_hook_right_main_007,0.1803383108683684,0.03771359542005236,0.049125272688288465,0.02808614026458527,0.13732250964076909,0.04077984554732451,0.06576466104438425,0.06871964921154121,0.09499747461833505,0.23710049560194504,0.17872088908721445,0.10859798811755603,0.08886109229113826,0.1913007555883403,0.008756441824268272,0.1405629320102024,0.8345313539492082,0.22481144619181553,0.2346488275704844,0.2607765504669144,0.2508673859273543,0.05689763717220378,0.04799543229715404,0.047619092619221544,0.3663392258006558,0.39215206910971917,0.21988558086447035
p06_hook_right_main_008,0.18331722711300044,0.07443048077002506,0.1347939655150529,0.04854607599522061,0.1769188514060767,0.05282959217719283,0.10014578813589421,0.09137747238557577,0.11840513537879542,0.2594075506190966,0.2050123508034797,0.139881311596604,0.11042741729714786,0.18115102854841128,0.0069523970574599785,0.152297788751416,0.8400954826744028,0.23135660668235128,0.24204080101263498,0.31664516416555594,0.3079076184612774,0.059378784588373076,0.047998578420598355,0.04761923910453832,0.401100052316328,0.49761388773215115,0.2726165634183447
p06_hook_right_main_009,0.3253759875432684,0.15865531754136397,0.20015082951207724,0.12546564601250937,0.2553628633039011,0.015569138062199473,0.1662772501492617,0.13929553408136025,0.18339774289169303,0.3245459359351581,0.25813938391559915,0.15444167511125262,0.14845941134821744,0.16397339822722215,0.006305894506658166,0.12028170032617629,0.9569769061200054,0.35345622624498524,0.36314308127414774,0.3208729593173584,0.290271531024043,0.056360876812541205,0.04884852011796853,0.04764173506409536,0.5184343092199376,0.6802724084972755,0.3639570717806855
p06_hook_right_main_010,0.3161571763001988,0.1548020235751297,0.19855630281543665,0.1299792851413828,0.26535168675824605,0.015654965728289744,0.15259704217702427,0.1410209081335918,0.18466745407909677,0.3142250446215143,0.28105337922318335,0.15200186265243948,0.1587000038511185,0.17928452816988422,0.006343287534558088,0.13849764777198473,0.9570965716532133,0.35531039265056147,0.3629725604078155,0.3154579374075742,0.2879422418083669,0.05657887541435181,0.049310222868232736,0.04763322168477818,0.5138529746375886,0.6928112655975417,0.37022224364115996
p06_hook_right_main_011,0.27460997481529104,0.09620085489257757,0.13915196847667702,0.08263251906195254,0.2167899708492688,0.017350823304478617,0.13753140442872225,0.09770413132477755,0.14857507857118618,0.28065512974087914,0.22395145100887773,0.11650379818449745,0.11897926189792216,0.17351857320487213,0.00534763857877288,0.1166402017219911,0.9147443427388591,0.31369609919621083,0.3184159027952476,0.26942081353085595,0.23349522181453156,0.056090840948612414,0.04827555487484442,0.047619845469789535,0.5005092551738161,0.5209817074340153,0.28430077645190244
p06_hook_right_main_012,0.18441407732379628,0.06809238131644273,0.06922981290699941,0.04200992757489402,0.12616216962796906,0.04461128704545167,0.06423624501501221,0.06413013536063902,0.09639454636387507,0.21288798840960932,0.24041079766549672,0.13789371695514563,0.08570299245471508,0.17927846598177966,0.007932286139483906,0.14853626819856589,0.8233578701189239,0.21756551200951507,0.23064141591827517,0.2783950850539827,0.2723590886082062,0.05995273660735804,0.048074951409764116,0.04761919136118665,0.3345390151350612,0.440070772104754,0.2438449817329703
p06_hook_right_main_013,0.3148913461924507,0.1328171119880418,0.16624958425983627,0.12464387598919072,0.254088301527441,0.018674145325109966,0.1237103910801846,0.12241921274359616,0.16737210583582524,0.29266907237496553,0.24516690128037197,0.13395688591999091,0.13292247253516462,0.17564790570986183,0.006528025224270005,0.12971872032167558,0.9444246071692998,0.34531959521275946,0.3505842166033823,0.30840577443873707,0.27718909414075926,0.05629339748823535,0.04854669423464662,0.04762783996923531,0.5029479192440515,0.6250850470125426,0.336356443490889
p06_hook_right_main_014,0.12990680102824198,0.01976308504759273,0.07571027589902136,0.014169648882893885,0.10207605647563582,0.025912181434954763,0.02956135256260938,0.03633950596390506,0.029605797842987187,0.14886309159435385,0.134869296156294,0.04672041093417839,0.025600309920151047,0.17617319474678828,0.018655479358257537,0.11664377025001285,0.7639519638897786,0.16257631418174284,0.17327654682709853,0.19626682505516982,0.18935622505356536,0.05814713555025753,0.04826448121233085,0.047619089253669165,0.3867660549501299,0.181837636173808,0.11472836271373858
p06_hook_right_main_015,0.1961748419418079,0.10777601910954801,0.15936874088410424,0.08419638011266062,0.22178558060186643,0.06385550473616525,0.1315555505662549,0.11762429714193516,0.10584340285849062,0.24629167693982268,0.23672487573718434,0.16168252129686106,0.10073866418839353,0.17598823120443227,0.006999855271630074,0.1366551882499534,0.860400321341743,0.25678806247481506,0.2729982534702767,0.3068652937707026,0.3076089168970787,0.06404903785834785,0.04939511701950209,0.047619063134154226,0.43355582089915323,0.5299866278359954,0.2888028454850748
p06_hook_right_main_016,0.3067370579938379,0.176491310837476,0.2306935345718868,0.14314712528206788,0.27717736473011156,0.016882607307439727,0.14346444546296594,0.130927295394802,0.18072358028148475,0.2985212435805647,0.27019514342394296,0.16175064355480323,0.13785240393173928,0.15448163259538805,0.005760814575709192,0.1072081530789288,0.9451298390296854,0.3421426029418179,0.3573078663345874,0.3476255940325356,0.31835652109118817,0.05725884258976174,0.04926192058771799,0.04769406676985873,0.4922025922215843,0.6971074658670814,0.3724007663184701
p06_hook_right_main_017,0.1655583823814945,0.047731819289145036,0.10359464966089779,0.03738753955927016,0.11448148865970906,0.046333517147622266,0.04972645016649065,0.05524581401242804,0.07248903799017052,0.20925090395042584,0.16371748857506596,0.09370585976206587,0.0665275010948622,0.19328082767802987,0.009228666158439033,0.14529721246294333,0.8091724246608397,0.20433811955483586,0.21630124737547834,0.2289331584887976,0.22265552856698267,0.05863784032125098,0.04838500256556696,0.04761912417787421,0.36382939820143634,0.34669082420974223,0.19715497419380823
p06_hook_right_main_018,0.30201325905704757,0.1532316386698292,0.1946251099096144,0.12334560000960486,0.2588794244319182,0.01637134357230683,0.14301364771765526,0.11092910067627208,0.1664471783725132,0.3042268154699469,0.23575581962312517,0.1312337307687436,0.12504044253530483,0.16729250970626114,0.00685796447765395,0.11474272281861442,0.9371612902262723,0.3331694786765659,0.3470156771796992,0.3331377625491677,0.2940306779550119,0.056774617058245457,0.048600916283720895,0.04763977246662151,0.5206337402248888,0.6207498026451967,0.33419478755590915
p06_hook_right_main_019,0.17118532566113148,0.023165456567614935,0.0406431508203164,0.021710521350602047,0.07067242835252978,0.010644300293216166,0.014255650513429146,0.010524622695254053,0.022557936167595136,0.16158389912758822,0.087490770114516,0.007761394770270861,0.014204390045673606,0.0719431549921219,0.011980728365781389,0.026470250558711883,0.7036952453497461,0.11103036682027803,0.11827026977083972,0.19203808827119734,0.1793498183783139,0.05483921696103889,0.04792083965015533,0.04761905317834497,0.347554803749594,0.10064443405200285,0.07413174361517391
p06_hook_right_main_020,0.1818529494464615,0.051459205539398166,0.05930479700563416,0.04791622480030887,0.16527993084843334,0.07064967503494055,0.0804846013227681,0.10154440034480017,0.088853959701032,0.19178007600336003,0.19041233210606393,0.11072404052156151,0.08134285095182058,0.17755037075116795,0.009225940554622374,0.14960155346096732,0.8476365467581563,0.24492193213129915,0.26789025119355864,0.28670016072111437,0.2756984741266416,0.06762537571768917,0.052121383639379036,0.04761905038671431,0.348366090005324,0.4281165635407942,0.23786780696375426
p06_hook_right_main_021,0.2986031862780081,0.13918587238112978,0.18859804962617327,0.11443963610869982,0.24230542573480457,0.016519122602559673,0.16340558156627444,0.13214976404691584,0.16413111126727925,0.29280844321020394,0.21842866936830937,0.12610995300092842,0.1400071094403223,0.17452231418654013,0.007958003890987674,0.12915974457411272,0.9356074690360812,0.33349511350418193,0.3416487605837832,0.3254311137711195,0.28485424888096256,0.057028992834092164,0.04863516142772434,0.04762335105372206,0.5311503927816003,0.6070521810939293,0.3273377660738257
p06_hook_right_main_022,0.1740187840718806,0.07603176758291633,0.13300239155886465,0.06376230199382943,0.14139012823521852,0.039285187246780484,0.06652916315784273,0.08977393209533226,0.1105040964540547,0.28689150066985636,0.20961893526853909,0.13552747081074062,0.09704070355137719,0.1819853986683272,0.009319350497172602,0.13964419260501976,0.8250238588887738,0.21493770468805948,0.22596991763721727,0.2750699382470136,0.26974149340898623,0.05846721592371822,0.0483543417377146,0.0476194234603764,0.38051651898520866,0.46407707472384485,0.2558482490921106
p06_hook_right_main_023,0.23499448522868288,0.1171196013268642,0.21348106580370968,0.10757001798416659,0.23018491870902302,0.04620897769950476,0.1618236398032274,0.1500709032985548,0.12321993950078054,0.3023155130840565,0.20742085202080301,0.1348580624331336,0.10877216811611574,0.1784654589914419,0.00929349553441526,0.13397088801787976,0.8935753910292208,0.29655745566253755,0.31482410695800667,0.3233927180810299,0.2951452866887314,0.06361358446143467,0.05188903335094628,0.04762451016435039,0.48936472643914114,0.5782364256185188,0.31293046789143464
