straight,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p11_straight_main_001,0.366681022,0.425030776,0.229184938,0.319217558,0.325601917,0.270016848,0.048986207,0.058182596,0.050382589,0.559066007,0.906680616,0.802396233,0.788783247,-0.025416944
p11_straight_main_002,0.370723443,0.436744634,0.244105839,0.317741238,0.336630631,0.27946903,0.049005792,0.064344655,0.053879519,0.581221757,0.915558529,0.815257497,0.744976038,
p11_straight_main_003,0.370144518,0.470832382,0.249343886,0.27280531,0.292923879,0.284813371,0.048117553,0.04838766,0.048971297,0.535020545,0.924104459,0.807379285,0.770392982,
p11_straight_main_004,0.371901886,0.43942923,0.243701394,0.30944043,0.35367152,0.280717457,0.049136214,0.063580536,0.061142507,0.580029744,0.923461149,0.820431727,,
p11_straight_main_005,0.339193091,0.433109006,0.217671388,0.253458899,0.25180811,0.257647194,0.04842048,0.048276649,0.047944915,0.482994021,0.819013424,0.718207603,,
p11_straight_main_006,0.355058525,0.444496008,0.254107113,0.289147514,0.339798639,0.257258051,0.048876976,0.060941761,0.052257912,0.543924905,0.917384318,0.805346494,,
p11_straight_main_007,0.355735958,0.444461321,0.251981878,0.310011932,0.343588599,0.256013329,0.049078875,0.06675925,0.052092818,0.56363743,0.91229892,0.807700473,,
p11_straight_main_008,0.3528426,0.447633329,0.250845747,0.306621463,0.345462103,0.264021049,0.049389781,0.071210326,0.056239436,0.546263138,0.927635772,0.813223982,,
p11_straight_main_009,0.352465311,0.449004811,0.240730359,0.295460406,0.350280252,0.263563038,0.049337868,0.066413422,0.056393274,0.542333974,0.920701143,0.807190992,,
p11_straight_main_010,0.346566356,0.419412268,0.218520921,0.258795932,0.223441734,0.255828,0.048068246,0.04806576,0.047647071,0.461559831,0.834258423,0.722448845,,
p11_straight_main_011,0.353159261,0.451126147,0.259920069,0.326180476,0.335503051,0.28014274,0.049106592,0.067420285,0.05459571,0.58410851,0.931040267,0.82696074,,
p11_straight_main_012,0.353339141,0.453760626,0.254871394,0.313921763,0.337599658,0.272914804,0.04880468,0.062224867,0.057622123,0.568560816,0.928352829,0.820415225,,
p11_straight_main_013,0.32666101,0.383536876,0.210062493,0.251149904,0.247599539,0.216166442,0.048399336,0.048472646,0.047626389,0.443000085,0.784180398,0.681826304,,
p11_straight_main_014,0.357656004,0.460578775,0.238261824,0.330731442,0.337365567,0.284990641,0.048990451,0.064315495,0.05630807,0.605110889,0.910187861,0.818664769,,
p11_straight_main_015,0.348559167,0.45639452,0.247019847,0.325860352,0.338527556,0.283107626,0.049079526,0.065588245,0.053638576,0.6061437,0.906037686,0.81606949,,
p11_straight_main_016,0.362611895,0.465630644,0.243853516,0.274470581,0.282042274,0.275295591,0.047946829,0.04802084,0.049965611,0.526076464,0.904142265,0.790722525,,
p11_straight_main_017,0.354262609,0.441056021,0.263650948,0.332026632,0.339533509,0.256170932,0.048868348,0.059398492,0.051319486,0.587589311,0.925059252,0.82381827,,
p11_straight_main_018,0.35938985,0.437999958,0.240552088,0.311561365,0.341445874,0.261503391,0.049195153,0.064934251,0.058178137,0.571500229,0.895541401,0.798329049,,
p11_straight_main_019,0.345273532,0.443020978,0.250043893,0.305316702,0.332220928,0.259018994,0.048672251,0.061085005,0.056732809,0.549805799,0.910529995,0.802312736,,
p11_straight_main_020,0.357891359,0.436422277,0.256805131,0.342647152,0.342894505,0.254665269,0.049205503,0.067084358,0.054886871,0.56925598,0.93649398,0.82632258,,
p11_straight_main_021,0.363056466,0.458651008,0.267286576,0.309058082,0.285983985,0.249075279,0.047974441,0.048049702,0.051244712,0.523821472,0.936721672,0.812851612,,
