uppercut_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p18_uppercut_right_main_001,0.271593587,0.412808578,0.25541667,0.233994885,0.191093317,0.176106439,0.049775145,0.04776337,0.047629312,0.413848365,0.733666666,0.637721175,0.560780203,0.062645576
p18_uppercut_right_main_002,0.285830582,0.441570303,0.247110228,0.225392524,0.26607506,0.234269156,0.049561582,0.04778779,0.047638464,0.457482134,0.823232448,0.713507354,0.634114079,
p18_uppercut_right_main_003,0.291743355,0.420577894,0.265510337,0.203843698,0.238619171,0.213628652,0.049500795,0.047900417,0.047621554,0.464395009,0.763049379,0.673453068,0.571468502,
p18_uppercut_right_main_004,0.221663926,0.407244703,0.210316621,0.177954337,0.170141019,0.132922499,0.048493474,0.047855844,0.047619398,0.425603307,0.526710157,0.496378102,,
p18_uppercut_right_main_005,0.280986863,0.451184462,0.262284928,0.224143894,0.227276196,0.205325979,0.050384675,0.047945625,0.047838226,0.432933076,0.79651217,0.687438442,,
p18_uppercut_right_main_006,0.22827229,0.329046669,0.163998246,0.08123664,0.162430451,0.139435899,0.049818925,0.047716363,0.047619081,0.426457397,0.354030299,0.375758428,,
p18_uppercut_right_main_007,0.136295546,0.290891085,0.084999749,0.026247304,0.124153351,0.092243488,0.050653614,0.047842909,0.047619048,0.455488564,0.022621871,0.152481879,,
p18_uppercut_right_main_008,0.300363684,0.459966408,0.27752119,0.220992218,0.237083563,0.212591578,0.049285818,0.048087101,0.047775115,0.458423165,0.816266116,0.708913231,,
p18_uppercut_right_main_009,0.310789332,0.425665909,0.269225706,0.215785822,0.291980836,0.265740922,0.049100773,0.048169535,0.047845671,0.467992582,0.887933595,0.761951291,,
p18_uppercut_right_main_010,0.280240061,0.487583367,0.267246302,0.225494108,0.217458602,0.179092347,0.048663025,0.047860371,0.047652895,0.456561248,0.763837952,0.671654941,,
p18_uppercut_right_main_011,0.299776783,0.412740883,0.243602069,0.209222917,0.237009219,0.202526725,0.048288402,0.048187826,0.047654556,0.412133044,0.784147507,0.672543168,,
p18_uppercut_right_main_012,0.157357522,0.267412177,0.117617092,0.045305332,0.148311611,0.107147416,0.049716192,0.047803047,0.047619049,0.429122791,0.14223607,0.228302086,,
p18_uppercut_right_main_013,0.295967872,0.445191148,0.258371498,0.213136784,0.262360045,0.200719018,0.050449095,0.04798933,0.047816928,0.430032828,0.8208871,0.703630818,,
p18_uppercut_right_main_014,0.115055619,0.255108447,0.09754957,0.051637217,0.105906115,0.070626871,0.048153239,0.047665316,0.047619048,0.429967978,0.02017681,0.14311416,,
p18_uppercut_right_main_015,0.282035565,0.479924642,0.261924856,0.212279326,0.229476493,0.1853496,0.048926542,0.047942053,0.047643161,0.453099075,0.763529924,0.670400669,,
p18_uppercut_right_main_016,0.312559671,0.404923848,0.228946342,0.155727058,0.220392476,0.169194608,0.048631105,0.047820229,0.047626327,0.455514878,0.633348812,0.579998632,,
p18_uppercut_right_main_017,0.258941332,0.409354021,0.285904815,0.221971261,0.233360296,0.196937029,0.048643672,0.047962243,0.047646312,0.424357375,0.79166624,0.681473581,,
p18_uppercut_right_main_018,0.291387565,0.479718075,0.261328912,0.224649213,0.225155901,0.188875861,0.051632349,0.049775374,0.047664251,0.438099959,0.791391111,0.685403765,,
p18_uppercut_right_main_019,0.107654829,0.2697151,0.082999098,0.023353363,0.13076418,0.080625708,0.051079822,0.047766286,0.047619048,0.432738294,0.009683368,0.136599846,,
p18_uppercut_right_main_020,0.306619911,0.478267856,0.243559858,0.215503407,0.240344093,0.205696698,0.049688005,0.04791452,0.047781961,0.429463378,0.815587268,0.699750101,,
p18_uppercut_right_main_021,0.29107033,0.440645702,0.251394361,0.211222529,0.239842532,0.199662739,0.049491017,0.0479329,0.047647578,0.420587572,0.793024675,0.681293544,,
p18_uppercut_right_main_022,0.309211926,0.478634966,0.265133359,0.20117726,0.250735934,0.196627244,0.049932637,0.047935832,0.047638024,0.437961413,0.813473364,0.700819779,,
p18_uppercut_right_main_023,0.28837024,0.436461957,0.205184755,0.118708131,0.216359042,0.184603584,0.048998575,0.047832648,0.047619488,0.480522518,0.560214699,0.536307045,,
p18_uppercut_right_main_024,0.264608279,0.460653359,0.243370253,0.211657602,0.261570207,0.245550922,0.050238185,0.04777584,0.04772847,0.422124375,0.844191228,0.717571172,,
p18_uppercut_right_main_025,0.108267945,0.212177288,0.079786884,0.042516714,0.09137056,0.073262574,0.050762027,0.047685716,0.047619048,0.364829299,0.018796469,0.122606318,,
p18_uppercut_right_main_026,0.187563475,0.275314295,0.110371051,0.044862114,0.185444999,0.119223761,0.052226573,0.047900109,0.047619053,0.425292551,0.205008047,0.271093398,,
p18_uppercut_right_main_027,0.298272138,0.429927815,0.240591948,0.207751668,0.256845218,0.247390062,0.049597605,0.048032018,0.047693506,0.412777813,0.850124205,0.718920287,,
p18_uppercut_right_main_028,0.308955765,0.481848615,0.266875403,0.212060365,0.290976746,0.23084018,0.049480834,0.048054046,0.048476371,0.455855949,0.88350598,0.75521097,,
p18_uppercut_right_main_029,0.290858315,0.481141124,0.278220622,0.216938362,0.271735577,0.213309121,0.050230505,0.048042524,0.048046304,0.463647343,0.846961897,0.731967531,,
p18_uppercut_right_main_030,0.262137929,0.401076653,0.185716809,0.136902856,0.195730068,0.141172018,0.04806081,0.047780406,0.04762019,0.389499939,0.557559041,0.50714131,,
p18_uppercut_right_post_001,0.275587473,0.412346442,0.253625286,0.208196463,0.227318789,0.220252307,0.048192812,0.048154124,0.047639162,0.430306022,0.765749505,0.66511646,,
p18_uppercut_right_post_002,0.2592478,0.456573445,0.252585665,0.221192575,0.227290432,0.188720963,0.048332861,0.047802593,0.047666264,0.404729102,0.789132861,0.673811734,,
p18_uppercut_right_post_003,0.280926566,0.441404479,0.269643863,0.213805612,0.251521899,0.236195507,0.048116611,0.04792462,0.047637472,0.455665413,0.823185198,0.712929262,,
p18_uppercut_right_post_004,0.273202931,0.472878271,0.245498317,0.214972979,0.234759161,0.187440727,0.048333242,0.047812945,0.047671292,0.42432382,0.778614469,0.672327274,,
p18_uppercut_right_post_005,0.252895117,0.419464965,0.208910458,0.139929458,0.237903243,0.194860516,0.049224795,0.047833004,0.047621881,0.425351931,0.643710814,0.578203149,,
p18_uppercut_right_post_006,0.228662961,0.345328347,0.13579338,0.08807735,0.190709777,0.158722972,0.049169737,0.047793088,0.047619115,0.406559471,0.408179234,0.407693305,,
p18_uppercut_right_post_007,0.26308879,0.42227058,0.230875925,0.204179404,0.251369876,0.205665978,0.047892679,0.047969286,0.04762847,0.393269,0.792966981,0.673057586,,
p18_uppercut_right_post_008,0.238115108,0.404047522,0.186938854,0.130118609,0.216687845,0.152687582,0.048412607,0.047821615,0.047621347,0.393477692,0.570019335,0.517056842,,
p18_uppercut_right_post_009,0.286973875,0.428491479,0.242266126,0.216284467,0.263454802,0.208063088,0.049133673,0.047916565,0.04770873,0.407753301,0.825931989,0.700478383,,
p18_uppercut_right_post_010,0.290816507,0.462280593,0.264101486,0.211290203,0.277011166,0.243586702,0.049350301,0.047984457,0.048508967,0.452405044,0.863921824,0.74046679,,
p18_uppercut_right_pre_001,0.218090384,0.44767423,0.235094721,0.223968747,0.198201998,0.174230629,0.049998532,0.047929883,0.04765456,0.51940204,0.577667643,0.560187962,,
p18_uppercut_right_pre_002,0.304637022,0.451679507,0.293710182,0.246856599,0.260679174,0.221874163,0.049647131,0.048782275,0.047701702,0.470380635,0.873665195,0.752679827,,
p18_uppercut_right_pre_003,0.131668047,0.270025961,0.099491325,0.041590032,0.130576292,0.099817573,0.05455675,0.048115006,0.047619048,0.444248582,0.061597725,0.176392982,,
p18_uppercut_right_pre_004,0.265935211,0.418599515,0.272060355,0.206735964,0.241948041,0.218505183,0.050308164,0.047960583,0.047636324,0.453008546,0.764789771,0.671255403,,
p18_uppercut_right_pre_005,0.217646665,0.319563686,0.187149001,0.132707994,0.164877402,0.175368699,0.049980699,0.047807826,0.047619079,0.462436972,0.401046889,0.419463914,,
p18_uppercut_right_pre_006,0.178285465,0.3188675,0.164178788,0.129017431,0.130115838,0.122527505,0.048581059,0.047664306,0.047619088,0.41042765,0.323870402,0.349837577,,
p18_uppercut_right_pre_007,0.264558626,0.416964591,0.222520388,0.213721861,0.195319725,0.199581241,0.049602449,0.047684867,0.047625689,0.354189235,0.762545912,0.640038909,,
p18_uppercut_right_pre_008,0.300109108,0.423207705,0.251816069,0.223229691,0.24272659,0.245399682,0.052619205,0.048303122,0.047768816,0.422527149,0.844819801,0.718132006,,
p18_uppercut_right_pre_009,0.308069495,0.429567698,0.269033986,0.228321523,0.232568698,0.217424915,0.049704531,0.047936925,0.047642309,0.437254801,0.82357382,0.707678115,,
p18_uppercut_right_pre_010,0.278901333,0.488846942,0.276281456,0.224554447,0.237661984,0.223736406,0.050869728,0.048167427,0.047705511,0.454584732,0.832347016,0.719018331,,
AVG,0.255237414,0.407537216,0.221473103,0.174608406,0.216654112,0.184107221,0.049629852,0.047961842,0.047703445,0.433782287,0.639214217,0.577584638,,
