jap,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p04_jap_main_001,0.295284692,0.505724875,0.350186098,0.293500009,0.234119835,0.193939935,0.04890207,0.047889606,0.047623192,0.535627374,0.880695641,0.777175161,0.780830982,0.321464563
p04_jap_main_002,0.250070507,0.490926287,0.316351939,0.266217386,0.216668021,0.183244644,0.048893521,0.048018203,0.04761957,0.514786165,0.784983095,0.703924016,0.732518546,
p04_jap_main_003,0.287878155,0.497273198,0.328962285,0.254099077,0.212936884,0.239468945,0.047902146,0.048230326,0.047622335,0.482455087,0.890207074,0.767881478,0.411053983,
p04_jap_main_004,0.247460619,0.492890223,0.305972558,0.260966043,0.215539714,0.275693598,0.049011249,0.04967087,0.047619786,0.526262902,0.844188557,0.74881086,,
p04_jap_main_005,0.245297092,0.499007575,0.329209688,0.281005533,0.22735184,0.278125116,0.048561232,0.048397211,0.047622403,0.538147036,0.892717215,0.786346161,,
p04_jap_main_006,0.252587689,0.500684529,0.330476548,0.276241578,0.243036186,0.280208416,0.048421092,0.04803879,0.047652253,0.540188729,0.910301614,0.799267749,,
p04_jap_main_007,0.250532846,0.508468003,0.334361009,0.273933837,0.234299156,0.28839992,0.048080976,0.0478223,0.047720462,0.537013542,0.917168012,0.803121671,,
p04_jap_main_008,0.229099021,0.508894337,0.3411078,0.268379226,0.24986487,0.294109099,0.048288395,0.050137296,0.047773202,0.530329915,0.931865294,0.81140468,,
p04_jap_main_009,0.230164648,0.497109075,0.316348042,0.266692539,0.233940508,0.27392641,0.049389027,0.049157738,0.04762018,0.514174626,0.883472541,0.772683166,,
p04_jap_main_010,0.234671704,0.4946235,0.304997878,0.270016638,0.221588203,0.255396687,0.049902667,0.05088319,0.047620833,0.509589032,0.849334034,0.747410533,,
p04_jap_main_011,0.237211632,0.497367502,0.333612015,0.273567371,0.222614388,0.299527391,0.049140706,0.048931828,0.047622159,0.533337395,0.906366462,0.794457742,,
p04_jap_main_012,0.231223375,0.501937898,0.30827564,0.276337915,0.219839126,0.224254027,0.049662245,0.049430064,0.047621691,0.455105899,0.88141461,0.753521997,,
p04_jap_main_013,0.226625578,0.504481648,0.33453091,0.270059712,0.224606886,0.289983784,0.049333961,0.050497312,0.047622234,0.52429776,0.898721614,0.786394458,,
p04_jap_main_014,0.229529996,0.49598455,0.350976052,0.251639406,0.227626306,0.299851328,0.049986491,0.051995728,0.047619144,0.543104785,0.885539514,0.782809095,,
p04_jap_main_015,0.240578816,0.500021888,0.32840504,0.256417966,0.212563225,0.2819736,0.048980016,0.049049571,0.047620717,0.494666138,0.896412525,0.775888609,,
p04_jap_main_016,0.257003332,0.503900107,0.352738433,0.283796442,0.223880579,0.263544868,0.048366742,0.048417043,0.047631933,0.53888303,0.905816759,0.79573664,,
p04_jap_main_017,0.244169748,0.493384748,0.352466329,0.280828915,0.234601464,0.239512968,0.050382174,0.048796946,0.047636178,0.52905635,0.883740032,0.777334927,,
p04_jap_main_018,0.242260942,0.504735819,0.362744387,0.29192078,0.22346596,0.268622168,0.048808562,0.047737326,0.047625761,0.564773422,0.897218277,0.79748482,,
p04_jap_main_019,0.235755059,0.507247491,0.318212117,0.267073662,0.228119119,0.265242367,0.048946342,0.049475024,0.047625407,0.473675697,0.917536638,0.784378356,,
p04_jap_main_020,0.242589965,0.496788763,0.355601321,0.281526003,0.223437869,0.263238393,0.048003049,0.048766533,0.047633504,0.529240307,0.907187478,0.793803327,,
p04_jap_main_021,0.23771633,0.501856993,0.363337482,0.276683848,0.229367156,0.231045071,0.048484107,0.049134085,0.047745287,0.501741594,0.909488364,0.787164333,,
p04_jap_main_022,0.243900619,0.507429302,0.355620247,0.278657676,0.233057196,0.274503066,0.048214255,0.047703653,0.047847007,0.558054343,0.903267753,0.79970373,,
p04_jap_main_023,0.242027249,0.507964387,0.323122834,0.265381911,0.23221965,0.27977748,0.049702285,0.051162901,0.047629993,0.51370246,0.901065049,0.784856272,,
p04_jap_main_024,0.239372305,0.506831422,0.323404933,0.269552671,0.237164092,0.277982324,0.04813927,0.048183095,0.047643069,0.52644249,0.899249751,0.787407573,,
p04_jap_main_025,0.230443227,0.507010919,0.301404713,0.259726497,0.230205257,0.26101907,0.049306884,0.051830271,0.047620101,0.496175398,0.866141272,0.75515151,,
p04_jap_main_026,0.258589994,0.508515048,0.359781443,0.259740521,0.233565792,0.246036364,0.048123196,0.04874832,0.047704107,0.515806397,0.909299015,0.791251229,,
p04_jap_main_027,0.269508797,0.506729136,0.35437981,0.274444711,0.224203408,0.246868336,0.048253487,0.049056232,0.047675046,0.524210114,0.907018701,0.792176125,,
p04_jap_main_028,0.25981324,0.506046662,0.356823275,0.26518513,0.241563902,0.259408993,0.048089204,0.048069579,0.047653555,0.547733276,0.901166915,0.795136823,,
p04_jap_main_029,0.260899594,0.507416328,0.330699689,0.275379531,0.238355348,0.26543859,0.048418771,0.048529271,0.047660026,0.540063396,0.898507486,0.790974259,,
p04_jap_main_030,0.232097958,0.505010979,0.313546098,0.243751503,0.242163384,0.294712015,0.048143083,0.049632283,0.047647639,0.503325361,0.90039221,0.781272156,,
p04_jap_post_001,0.276312141,0.489459491,0.312205124,0.293055872,0.185811465,0.218728642,0.049664714,0.047964501,0.04761943,0.55119975,0.788946316,0.717622346,,
p04_jap_post_002,0.20356015,0.392565026,0.225896807,0.208908168,0.152007738,0.13716784,0.048595595,0.04769821,0.047619063,0.503402519,0.461133014,0.473813866,,
p04_jap_post_003,0.280351641,0.502849822,0.355290443,0.282534926,0.241868668,0.254396492,0.049260806,0.04795796,0.047640602,0.567966814,0.898960119,0.799662127,,
