hook_right|p07_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p07_hook_right_main_001,0.1804357990285163,0.40017974921929794,0.22289795739314652,0.29191541774654495,0.13104407988323247,0.20049189332975198,0.061883249092114165,0.04785699532788602,0.04761906483121704,0.4924681632974311,0.5822483013411469,0.2007361359058104
p07_hook_right_main_002,0.18582633323757455,0.4633698889729718,0.25331132535842527,0.30068746764821286,0.19202907609470476,0.22059463880199043,0.06664743460630877,0.05054991273168602,0.04761926887493635,0.5791107360347407,0.6460530667263994,0.2321026944575785
p07_hook_right_main_003,0.20816186050726465,0.4097150263894975,0.23434355897357229,0.30213431485700504,0.13822063432279588,0.2752426071117956,0.06356891975270833,0.0480477090873899,0.047619627385982334,0.4924472336821671,0.7007092903056238,0.20135462084075512
p07_hook_right_main_004,0.18025665035834512,0.3924794483893147,0.228350854133671,0.30403303871400955,0.09983320448042379,0.25045518439717485,0.0651569316578102,0.048448707437969786,0.047619232892469006,0.49599842595410915,0.6059913710609574,0.2032013550166297
p07_hook_right_main_005,0.16335627759059507,0.4036034653190427,0.22993491590224252,0.2890045821139175,0.10709994546062318,0.22181853991140313,0.06366957589241873,0.04817028871119048,0.047619075343191784,0.47518620657367716,0.5912255475353392,0.19567535705909544
p07_hook_right_main_006,0.2339901145658226,0.4803127820349212,0.2656345563953909,0.3398249585748889,0.19215624256015615,0.26834423520578354,0.060591556965671034,0.048037862859395736,0.04768032222405419,0.5948381459340814,0.7658090764313434,0.23448918858638268
p07_hook_right_main_007,0.21743759128318013,0.4798881890042577,0.30140372646880664,0.3220076065827671,0.2200784797702115,0.23796758778456578,0.06673903094736595,0.05495360184222323,0.047623807369951206,0.6235475683079574,0.734726696293552,0.24841340036584886
p07_hook_right_main_008,0.247971465546902,0.4684221525813127,0.24936686405421798,0.3318148503436451,0.21628491264461563,0.2736658494352452,0.060485184958823934,0.048038540054932716,0.04766755532324331,0.5996778628942374,0.76770570548614,0.23606719596933134
p07_hook_right_main_009,0.20339840328910458,0.42328389409414646,0.2543685407002908,0.3246827232614806,0.15839140948948702,0.2564966845778757,0.06626579684855131,0.048468017287897534,0.04762014293919675,0.5469030605542479,0.6920201950570424,0.22054562489689888
p07_hook_right_main_010,0.2499966113720269,0.4551449212743857,0.30244242165048946,0.3382426124300578,0.21530823694586415,0.2492830542486087,0.059606849494207755,0.04911799915139191,0.04782860089645239,0.6082448978904543,0.7878777811942328,0.23898991551201798
p07_hook_right_main_011,0.17128189720981157,0.33930398065511846,0.19423592993877342,0.3065790381827996,0.08994544090348904,0.21297338902981733,0.061293741405991246,0.047977979165512365,0.04761931922486349,0.44220959393244935,0.552059347316096,0.18382710483465098
