uppercut_right|p19_Global|uppercut_right_002,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p19_uppercut_right_main_001,0.27639489349869917,0.09079033762908381,0.17697042399480453,0.10043059449362315,0.24938979067660733,0.17714886815958591,0.2342435334434565,0.11196841096706793,0.1868536916993941,0.21234153165832764,0.30217226767473665,0.17943624155705942,0.20257999158181605,0.24872592578346014,0.3390938860821306,0.17817136185506313,0.9221860296981186,0.3251518995595107,0.32598224844407475,0.35454477227330267,0.33355359438623455,0.05714543773302623,0.052740977564567304,0.047706120325608274,0.5232906834746298,0.8065772675020713,0.42714169391383977
p19_uppercut_right_main_002,0.2393435389435848,0.08589027449837909,0.2558348916894288,0.13934657877581785,0.2454009442421492,0.14611985086477625,0.160219657361726,0.14014026081668532,0.18998554929302233,0.23830797464415537,0.3265608900687932,0.19619439506906944,0.20062138601095594,0.2379068965459264,0.295648691273636,0.17247842089840795,0.9755887164767758,0.37239240837843823,0.37695130234870033,0.3570595207635354,0.3121716995000472,0.05322131177493537,0.04783952166389026,0.047773021241669114,0.5424292969128558,0.8153562904063854,0.43156465582402725
p19_uppercut_right_main_003,0.2491723870856662,0.12060947922945439,0.2950323155265166,0.1669825400837108,0.2472033599152521,0.19399237922497142,0.2696522602668249,0.1754801931501504,0.2147446202068643,0.26401620261334213,0.3583574195944537,0.20136815189572915,0.2210183721636354,0.3272776554069887,0.37702483947426524,0.19170473890998457,0.9324314424110558,0.33033477410462514,0.3331091615459159,0.348863838593219,0.3423041868579192,0.06357000791584963,0.06422804686921252,0.0495788369347656,0.6064332964151955,0.9004250812375562,0.4750019590861609
p19_uppercut_right_main_004,0.262614414258076,0.08844939443942451,0.26304817921579826,0.13686070357991323,0.2397775952270027,0.19085829934947993,0.23298965197515686,0.1383104461016849,0.19369173836273818,0.20959410052142946,0.3249230543629193,0.19267320911278957,0.211805286959945,0.32438373642861995,0.3405601645134343,0.18395373678269406,0.9540218359811832,0.35411931660586843,0.35673721388680546,0.3231609765582154,0.27479213461015944,0.05799525549856459,0.0521166154026684,0.04790092946874117,0.5676499650531069,0.8425297430452561,0.4452153362569986
p19_uppercut_right_main_005,0.2426337464729497,0.08861914599825747,0.2891575883190993,0.14521578690942039,0.22810591421788268,0.1887112329973048,0.21809332370240658,0.14276546201380327,0.17753959560380103,0.20973735585349726,0.30835828365772233,0.18594712348459314,0.20865861953684534,0.3572077001352184,0.373417252164381,0.1831994421571049,0.8766336201834184,0.2828905212904834,0.2825311324453239,0.3228117036159355,0.3084972158272233,0.061139374112997705,0.05805764663927456,0.04772378178066314,0.5578673332746531,0.8267352686480891,0.43722952521437614
p19_uppercut_right_main_006,0.2295232739912972,0.0722918119862141,0.2891266085044828,0.13249179881282802,0.17820663891805072,0.1602115769090496,0.17140871495489587,0.08435146020502629,0.1572474367841565,0.18995006790215574,0.2926062018015768,0.1890771830454889,0.1683423263148633,0.2698048120024962,0.26600255529442113,0.1414572328943902,0.9052637937966364,0.2990749500457651,0.2985215146638741,0.2902292413146075,0.28431595832832,0.05362672642084823,0.048031432663496056,0.047622452516243786,0.5215211289665291,0.70494226093033,0.37628235672328686
p19_uppercut_right_main_007,0.25783863732816875,0.10406048668414514,0.2878611006520522,0.14339012339881124,0.23865569553233795,0.1916518566222517,0.25370572868037533,0.14985305071131905,0.193591948946916,0.21176924053979435,0.31904132661948414,0.19222131811966384,0.2089643893801668,0.3377213754953755,0.3577120270397067,0.17698796349386262,0.9424712336053993,0.3449336221865499,0.3459786197152117,0.34330631916050935,0.32743799721364386,0.05912289833543877,0.05313636456612484,0.04802824118610886,0.6065305683617358,0.8531027262459008,0.4505654837160048
p19_uppercut_right_main_008,0.2347117345331568,0.09819536058449582,0.26205285584066373,0.15021497607271042,0.25099541923317137,0.1895901701996227,0.21850481449702702,0.1428433258266796,0.19170153512545313,0.23155442928221737,0.33524604714971284,0.1976443657174878,0.20028804148132173,0.33083051406305225,0.2803148453734858,0.17687988286607498,0.9710981999187535,0.36958077115780685,0.37054923778687554,0.35836526229535354,0.3500981741084185,0.053627214607775725,0.047891247190903735,0.04834345046649805,0.5579359099943432,0.8678567357114434,0.4581000930889707
p19_uppercut_right_main_009,0.23421011969261257,0.07340847956967379,0.2539911017698183,0.1316426049815515,0.17913215017664613,0.16089691395767824,0.174969654874101,0.09820599815824517,0.14038193404919405,0.16652090745538248,0.26791536661963666,0.17669146432757532,0.16634912687757977,0.2697256297733355,0.24791316910414957,0.13213335029065748,0.9044955980468978,0.3055747606599491,0.303040065200442,0.3012955108451356,0.2916572347150418,0.05396529974062782,0.04828941366799272,0.04762005393368353,0.4900046447831209,0.6931571186653626,0.37038858629952304
p19_uppercut_right_main_010,0.14192232558484916,0.014541521253231115,0.1186194018895996,0.03261847283128372,0.09430036901176503,0.05923715103969349,0.09227835983296365,0.026480410560258884,0.039982082356485524,0.08595490637968954,0.15088724597744663,0.06343072688543816,0.06766874004121047,0.15530040335977768,0.18447067936124123,0.04588761137000176,0.8104738773572737,0.21548214917337133,0.2133308223733283,0.21937465586444307,0.21052863518528125,0.05404899883488042,0.04795126794381242,0.04761907586543644,0.47931416324295445,0.22474188174113233,0.13618047880328438
